"IdentifikatorZakazky","ZakazkaUrl","ReferenciaTyp","ReferenciaDatumPoslednejZmeny","ReferenciaDovodPoslednejZmeny","ReferenciaPolozka","DodavatelObchodneMeno","DodavatelICO","DodavatelStat",
"Z201514232","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/14596","Pozitívne","3.5.2021 7:49:24","","","JRM Slovakia, s.r.o.","36240842","Slovenská republika",
"Z201538800","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/39164","Pozitívne","3.5.2021 7:49:03","","","BE-SOFT a.s.","36191337","Slovenská republika",
"Z201610221","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/52585","Pozitívne","3.5.2021 7:48:28","","","WASCO - družstvo","48079707","Slovenská republika",
"Z201610508","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/52872","Pozitívne","3.5.2021 7:48:44","","","Jozef Kostelanský","14262240","Slovenská republika",
"Z201610516","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/52880","Pozitívne","3.5.2021 7:48:00","","","CITONOVA spol. s r.o.","36638064","Slovenská republika",
"Z201610716","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/53080","Pozitívne","3.5.2021 7:47:15","","","CITONOVA spol. s r.o.","36638064","Slovenská republika",
"Z201623122","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/65486","Pozitívne","3.5.2021 7:43:08","","","Motýľ Slovakia s.r.o.","36251445","Slovenská republika",
"Z201629879","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/72243","Pozitívne","3.5.2021 7:43:59","","","ASANARATES s.r.o.","36606693","Slovenská republika",
"Z201721084","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/112916","Pozitívne","11.5.2021 7:59:12","","","MANNET spol. s r.o.","36227552","Slovenská republika",
"Z201721827","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/113659","Pozitívne","3.5.2021 7:43:34","","","PROVECTUS s.r.o.","47785454","Slovenská republika",
"Z201812717","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/175642","Pozitívne","3.5.2021 5:45:43","","","C.solution s.r.o.","36617458","Slovenská republika",
"Z201815024","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/177949","Pozitívne","5.5.2021 7:25:23","","","DOXX - Stravné lístky, spol. s r.o.","36391000","Slovenská republika",
"Z201816096","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/179021","Pozitívne","3.5.2021 6:58:55","","","Marián Šupa","11906022","Slovenská republika",
"Z201824520","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/187445","Pozitívne","12.5.2021 8:00:47","","","MFGK Slovakia s. r. o.","50060872","Slovenská republika",
"Z201832346","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/195271","Pozitívne","3.5.2021 4:00:26","","","Železiarstvo HAMMER, s.r.o.","36428353","Slovenská republika",
"Z201833384","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/196309","Pozitívne","6.5.2021 7:19:26","","","GROSSA NOVA s.r.o.","36024210","Slovenská republika",
"Z201833400","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/196325","Pozitívne","6.5.2021 7:20:21","","","UNIKOV NITRA, s.r.o. ","46920765","Slovenská republika",
"Z201849626","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/212551","Pozitívne","4.5.2021 6:46:28","","","UniKnihy.sk, s.r.o.","36683132","Slovenská republika",
"Z201851584","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/214509","Pozitívne","6.5.2021 7:22:11","","","Slovenský plynárenský priemysel, a.s.","35815256","Slovenská republika",
"Z201852581","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/215506","Pozitívne","6.5.2021 7:22:43","","","BCF s.r.o.","36597007","Slovenská republika",
"Z201856119","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/219044","Pozitívne","11.5.2021 13:32:50","","","DOXX - Stravné lístky, spol. s r.o.","36391000","Slovenská republika",
"Z201856645","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/219570","Pozitívne","3.5.2021 9:08:17","","","RAI - INTERNACIONAL, s.r.o. ","36629855","Slovenská republika",
"Z20191617","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/222185","Uspokojivé","3.5.2021 4:45:23","","","Štefan Nagy - FAN – AUTO ","32529597","Slovenská republika",
"Z20194156","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/224724","Uspokojivé","6.5.2021 7:23:21","","","Motor-Car Zvolen s.r.o.","36768162","Slovenská republika",
"Z20196690","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/227258","Uspokojivé","5.5.2021 9:20:13","","","JASO sk s.r.o.","50070584","Slovenská republika",
"Z20197744","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/228312","Uspokojivé","12.5.2021 6:04:10","","","Pow-en a.s.","43860125","Slovenská republika",
"Z20198464","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/229032","Uspokojivé","7.5.2021 6:11:04","","","DOXX - Stravné lístky, spol. s r.o.","36391000","Slovenská republika",
"Z20198820","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/229388","Uspokojivé","3.5.2021 9:20:58","","","EMATRADE s.r.o.","46954767","Slovenská republika",
"Z201910596","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/231164","Uspokojivé","4.5.2021 7:29:42","","","DAHLHAUSEN SK, s.r.o. ","36313564","Slovenská republika",
"Z201911347","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/231915","Uspokojivé","3.5.2021 8:13:44","","","Up Slovensko, s. r. o.","31396674","Slovenská republika",
"Z201911693","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/232261","Uspokojivé","4.5.2021 8:04:11","","","Perfect Distribution a. s. - organizačná zložka","47719150","Slovenská republika",
"Z201911696","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/232264","Uspokojivé","4.5.2021 7:32:02","","","Perfect Distribution a. s. - organizačná zložka","47719150","Slovenská republika",
"Z201911706","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/232274","Uspokojivé","4.5.2021 7:37:37","","","Perfect Distribution a. s. - organizačná zložka","47719150","Slovenská republika",
"Z201911708","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/232276","Uspokojivé","4.5.2021 8:03:58","","","Perfect Distribution a. s. - organizačná zložka","47719150","Slovenská republika",
"Z201911828","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/232396","Uspokojivé","4.5.2021 4:31:01","","","TIMED, s.r.o. ","00602175","Slovenská republika",
"Z201912087","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/232655","Uspokojivé","3.5.2021 8:13:26","","","Royal Canin Czech & Slovak Republics s.r.o., organizačná zložka","46342168","Slovenská republika",
"Z201912413","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/232981","Uspokojivé","3.5.2021 14:51:38","","","O2 Slovakia, s.r.o.","35848863","Slovenská republika",
"Z201913639","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/234207","Uspokojivé","3.5.2021 8:10:25","","","Wolters Kluwer SR s. r. o.","31348262","Slovenská republika",
"Z201913726","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/234294","Uspokojivé","3.5.2021 8:13:01","","","FÚRA s.r.o. ","36211451","Slovenská republika",
"Z201914946","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/235514","Uspokojivé","3.5.2021 8:13:14","","","STAVCENTRUM SPIŠ s.r.o.","36658677","Slovenská republika",
"Z201921020","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/241588","Uspokojivé","3.5.2021 11:03:02","","","ŠTÝL - IVANOV s.r.o.","36498548","Slovenská republika",
"Z201922055","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/242623","Uspokojivé","3.5.2021 8:11:03","","","CHEMOLAK a.s.","31411851","Slovenská republika",
"Z201924420","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/244988","Uspokojivé","3.5.2021 8:10:09","","","Andrej Timko Ing. TA-TRANS","10792848","Slovenská republika",
"Z201924415","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/244983","Uspokojivé","3.5.2021 8:10:22","","","DUGY plus s.r.o. ","36605549","Slovenská republika",
"Z201924413","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/244981","Uspokojivé","3.5.2021 8:10:36","","","Andrej Timko Ing. TA-TRANS","10792848","Slovenská republika",
"Z201926041","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/246609","Uspokojivé","3.5.2021 8:09:57","","","RYBA Košice spol.s.r.o.","17147522","Slovenská republika",
"Z201926291","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/246859","Uspokojivé","6.5.2021 7:24:00","","","ROLTA, s.r.o. ","36699551","Slovenská republika",
"Z201927012","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/247580","Uspokojivé","3.5.2021 8:09:16","","","ALFA BIO s.r.o. ","30223041","Slovenská republika",
"Z201927342","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/247910","Uspokojivé","3.5.2021 8:09:04","","","GLOBUS spol. s r.o.","31571697","Slovenská republika",
"Z201927348","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/247916","Uspokojivé","3.5.2021 8:08:52","","","Bidfood Slovakia s. r. o.","34152199","Slovenská republika",
"Z201928236","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/248804","Uspokojivé","3.5.2021 8:08:29","","","TATRAPEKO, a.s.","36455938","Slovenská republika",
"Z201928239","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/248807","Uspokojivé","3.5.2021 8:08:19","","","GLOBUS spol. s r.o.","31571697","Slovenská republika",
"Z201929236","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/249804","Uspokojivé","3.5.2021 10:03:12","","","Stredoslovenská energetika, a. s.","51865467","Slovenská republika",
"Z201931049","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/251617","Uspokojivé","3.5.2021 8:25:52","","","MAGNA ENERGIA a.s.","35743565","Slovenská republika",
"Z201932357","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/252925","Uspokojivé","3.5.2021 8:07:49","","","Ing. Anton Ferenc - TOPO","32923244","Slovenská republika",
"Z201932801","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/253369","Uspokojivé","5.5.2021 8:28:35","","","KVANT spol. s r.o.","31398294","Slovenská republika",
"Z201933026","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/253594","Uspokojivé","5.5.2021 8:26:59","","","Milan Hrabinský - DEMI","17398444","Slovenská republika",
"Z201932999","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/253567","Uspokojivé","3.5.2021 8:07:37","","","Aquastar, s.r.o.","50344978","Slovenská republika",
"Z201933082","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/253650","Uspokojivé","3.5.2021 8:17:02","","","Energie2, a.s.","46113177","Slovenská republika",
"Z201933451","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/254019","Uspokojivé","3.5.2021 7:06:07","","","TOBIX, s.r.o.","43928676","Slovenská republika",
"Z201933824","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/254392","Uspokojivé","3.5.2021 14:58:39","","","DOXX - Stravné lístky, spol. s r.o.","36391000","Slovenská republika",
"Z201936596","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/257164","Uspokojivé","3.5.2021 8:07:26","","","VEREX-ELTO, a.s.","31580289","Slovenská republika",
"Z201937104","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/257672","Uspokojivé","3.5.2021 8:07:12","","","Aquastar, s.r.o.","50344978","Slovenská republika",
"Z201937562","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/258130","Uspokojivé","18.5.2021 11:09:34","","","KONNEX s.r.o. ","17639727","Slovenská republika",
"Z201937575","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/258143","Uspokojivé","3.5.2021 8:07:01","","","Roman Beňo - farma Seňa","34861505","Slovenská republika",
"Z201937579","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/258147","Uspokojivé","3.5.2021 8:06:49","","","MASO J+L, s.r.o.","36569194","Slovenská republika",
"Z201937580","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/258148","Uspokojivé","3.5.2021 8:06:38","","","ERIK, s.r.o. ","36177083","Slovenská republika",
"Z201937587","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/258155","Uspokojivé","3.5.2021 8:06:27","","","J. TRANS TRADE, s.r.o.","36172219","Slovenská republika",
"Z201938022","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/258590","Uspokojivé","3.5.2021 6:15:14","","","DOXX - Stravné lístky, spol. s r.o.","36391000","Slovenská republika",
"Z201926880","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/247448","Uspokojivé","17.5.2021 16:49:07","","","KRAJSPOL SK, s.r.o.","36712736","Slovenská republika",
"Z201938385","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/258953","Uspokojivé","3.5.2021 6:30:39","","","Dignitas, spol. s r.o.","35830662","Slovenská republika",
"Z20201781","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/261190","Uspokojivé","6.5.2021 10:38:07","","","abaWood, s.r.o.","51312832","Slovenská republika",
"Z20202678","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/262087","Uspokojivé","10.5.2021 12:29:48","","","Unicomp s.r.o.","31660967","Slovenská republika",
"Z20202680","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/262089","Uspokojivé","10.5.2021 12:40:03","","","BIOTECH s.r.o.","35768444","Slovenská republika",
"Z20203265","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/262674","Uspokojivé","10.5.2021 8:29:34","","","Energie2, a.s.","46113177","Slovenská republika",
"Z20203394","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/262803","Uspokojivé","3.5.2021 7:12:48","","","PURUS, spol. s r.o.","31643451","Slovenská republika",
"Z20203906","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/263315","Uspokojivé","3.5.2021 7:38:17","","","DOXX - Stravné lístky, spol. s r.o.","36391000","Slovenská republika",
"Z20204095","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/263504","Uspokojivé","18.5.2021 14:59:23","","","Up Slovensko, s. r. o.","31396674","Slovenská republika",
"Z20204165","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/263574","Uspokojivé","3.5.2021 8:05:39","","","GLOBUS spol. s r.o.","31571697","Slovenská republika",
"Z20204167","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/263576","Uspokojivé","3.5.2021 8:05:28","","","MASO J+L, s.r.o.","36569194","Slovenská republika",
"Z20204169","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/263578","Uspokojivé","3.5.2021 8:05:13","","","Andrej Timko Ing. TA-TRANS","10792848","Slovenská republika",
"Z20204170","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/263579","Uspokojivé","3.5.2021 8:05:01","","","GLOBUS spol. s r.o.","31571697","Slovenská republika",
"Z20204543","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/263952","Uspokojivé","3.5.2021 9:13:58","","","ContiTrade Slovakia s.r.o.","36336556","Slovenská republika",
"Z20204656","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/264065","Uspokojivé","13.5.2021 12:24:11","","","X logistics, s.r.o.","47899948","Slovenská republika",
"Z20204997","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/264406","Uspokojivé","3.5.2021 8:01:06","","","Energie2, a.s.","46113177","Slovenská republika",
"Z20204982","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/264391","Uspokojivé","3.5.2021 8:04:38","","","DUGY plus s.r.o. ","36605549","Slovenská republika",
"Z20205024","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/264433","Uspokojivé","3.5.2021 8:04:25","","","Andrej Timko Ing. TA-TRANS","10792848","Slovenská republika",
"Z20205141","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/264550","Uspokojivé","3.5.2021 6:07:55","","","Bidfood Slovakia s. r. o.","34152199","Slovenská republika",
"Z20205366","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/264775","Uspokojivé","3.5.2021 8:04:11","","","Bidfood Slovakia s. r. o.","34152199","Slovenská republika",
"Z20205367","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/264776","Uspokojivé","3.5.2021 8:03:59","","","J. TRANS TRADE, s.r.o.","36172219","Slovenská republika",
"Z20205369","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/264778","Uspokojivé","3.5.2021 8:03:48","","","Up Slovensko, s. r. o.","31396674","Slovenská republika",
"Z20205558","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/264967","Uspokojivé","3.5.2021 8:03:10","","","Bidfood Slovakia s. r. o.","34152199","Slovenská republika",
"Z20205695","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/265104","Uspokojivé","3.5.2021 8:03:00","","","ALFA BIO s.r.o. ","30223041","Slovenská republika",
"Z20205798","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/265207","Uspokojivé","3.5.2021 8:02:45","","","INMEDIA, spol. s r.o.","36019208","Slovenská republika",
"Z20206281","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/265690","Uspokojivé","3.5.2021 6:08:55","","","Ing. Peter Gerši - GC Tech.","36880574","Slovenská republika",
"Z20206597","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/266006","Uspokojivé","3.5.2021 6:15:00","","","Bio G, spol. s r.o.","34123415","Slovenská republika",
"Z20206600","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/266009","Uspokojivé","4.5.2021 4:33:41","","","TIMED, s.r.o. ","00602175","Slovenská republika",
"Z20206636","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/266045","Uspokojivé","17.5.2021 7:48:37","","","VIDRA a spol. s.r.o.","31589561","Slovenská republika",
