"IdentifikatorZakazky","ZakazkaUrl","ReferenciaTyp","ReferenciaDatumPoslednejZmeny","ReferenciaDovodPoslednejZmeny","ReferenciaPolozka","DodavatelObchodneMeno","DodavatelICO","DodavatelStat",
"Z201511188","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/11552","Pozitívne","6.7.2022 13:03:09","","","KP, s.r.o.","36402516","Slovenská republika",
"Z201634145","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/76509","Pozitívne","7.7.2022 11:01:47","","","Systeming, s.r.o.","45515085","Slovenská republika",
"Z201636753","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/79117","Pozitívne","13.7.2022 5:39:02","","","ENERGA Slovakia s. r. o. ","36362727","Slovenská republika",
"Z201815985","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/178910","Pozitívne","6.7.2022 7:22:46","","","Brantner Fatra, s.r.o.","31578861","Slovenská republika",
"Z201815999","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/178924","Pozitívne","4.7.2022 10:05:51","","","Brantner Fatra, s.r.o.","31578861","Slovenská republika",
"Z201916045","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/236613","Uspokojivé","6.7.2022 7:36:25","","","MAGNA ENERGIA a.s.","35743565","Slovenská republika",
"Z201921898","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/242466","Uspokojivé","5.7.2022 16:13:21","","","Brantner Poprad, s.r.o.","36444618","Slovenská republika",
"Z201933415","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/253983","Uspokojivé","8.7.2022 12:09:17","","","MET Slovakia, a.s.","45860637","Slovenská republika",
"Z201938302","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/258870","Uspokojivé","4.7.2022 11:31:19","","","Slovenský plynárenský priemysel, a.s.","35815256","Slovenská republika",
"Z202010480","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/269889","Uspokojivé","7.7.2022 10:11:44","","","Slovak Telekom, a.s.","35763469","Slovenská republika",
"Z202012023","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/271432","Uspokojivé","6.7.2022 7:19:15","","","Slovenský plynárenský priemysel, a.s.","35815256","Slovenská republika",
"Z202012528","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/271937","Uspokojivé","7.7.2022 12:42:50","","","MEDIS Nitra, spol. s r.o.","36531774","Slovenská republika",
"Z202012790","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/272199","Uspokojivé","4.7.2022 5:26:37","","","Up Slovensko, s. r. o.","31396674","Slovenská republika",
"Z202013379","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/272788","Uspokojivé","6.7.2022 12:21:35","","","Wolters Kluwer SR s. r. o.","31348262","Slovenská republika",
"Z202013636","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/273045","Uspokojivé","4.7.2022 6:39:51","","","Up Slovensko, s. r. o.","31396674","Slovenská republika",
"Z202013870","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/273279","Uspokojivé","6.7.2022 11:57:29","","","MED - ART, spol. s r.o.","34113924","Slovenská republika",
"Z202027479","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/286888","Uspokojivé","15.7.2022 8:32:31","","","SLOVNAFT, a.s. ","31322832","Slovenská republika",
"Z202025542","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/284951","Uspokojivé","8.7.2022 11:54:45","","","BCF ENERGY, s. r. o.","51966255","Slovenská republika",
"Z202033731","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/293140","Uspokojivé","4.7.2022 11:25:08","","","Stredoslovenská energetika, a. s.","51865467","Slovenská republika",
"Z20211256","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/295013","Uspokojivé","15.7.2022 8:32:11","","","CHEMOLAK a.s.","31411851","Slovenská republika",
"Z20212649","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/296406","Uspokojivé","15.7.2022 8:31:47","","","AGRA, s.r.o.","36382914","Slovenská republika",
"Z20213284","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/297041","Uspokojivé","14.7.2022 12:08:39","","","AUDY s.r.o.","00544426","Česká republika",
"Z20215845","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/299602","Uspokojivé","15.7.2022 8:31:23","","","NICHOLTRACKT, s.r.o. ","31583466","Slovenská republika",
"Z20217160","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/300917","Uspokojivé","14.7.2022 12:14:41","","","AUDY s.r.o.","00544426","Česká republika",
"Z202110597","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/304354","Uspokojivé","7.7.2022 12:38:19","","","UNIPHARMA - 1.slovenská lekárnická akciová spoločnosť","31625657","Slovenská republika",
"Z202110850","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/304607","Uspokojivé","4.7.2022 12:00:40","","","I.T.A. spol. s r.o. ","36591246","Slovenská republika",
"Z202110954","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/304711","Uspokojivé","14.7.2022 6:50:33","","","BEBA plus s.r.o.","44494254","Slovenská republika",
"Z202111064","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/304821","Uspokojivé","4.7.2022 9:04:57","","","INTEC PHARMA s.r.o.","00683264","Slovenská republika",
"Z202111065","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/304822","Uspokojivé","4.7.2022 9:07:07","","","INTEC PHARMA s.r.o.","00683264","Slovenská republika",
"Z202111493","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/305250","Uspokojivé","14.7.2022 6:36:47","","","X logistics, s.r.o.","47899948","Slovenská republika",
"Z202111576","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/305333","Uspokojivé","12.7.2022 6:29:02","","","Energie2, a.s.","46113177","Slovenská republika",
"Z202111668","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/305425","Uspokojivé","4.7.2022 5:26:05","","","Up Slovensko, s. r. o.","31396674","Slovenská republika",
"Z202111724","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/305481","Uspokojivé","7.7.2022 12:39:05","","","PROMOS s.r.o.","34130730","Slovenská republika",
"Z202111830","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/305587","Uspokojivé","14.7.2022 12:30:46","","","AUDY s.r.o.","00544426","Česká republika",
"Z202111940","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/305697","Uspokojivé","7.7.2022 12:36:47","","","UNIPHARMA - 1.slovenská lekárnická akciová spoločnosť","31625657","Slovenská republika",
"Z202112042","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/305799","Uspokojivé","14.7.2022 6:47:57","","","Ing. Peter Gerši - GC Tech.","36880574","Slovenská republika",
"Z202112046","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/305803","Uspokojivé","4.7.2022 10:21:55","","","CWS-boco Slovensko, s. r. o.","31411045","Slovenská republika",
"Z202112048","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/305805","Uspokojivé","6.7.2022 7:31:56","","","ATONA s.r.o.","47925914","Slovenská republika",
"Z202112029","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/305786","Uspokojivé","4.7.2022 5:56:14","","","DOXX - Stravné lístky, spol. s r.o.","36391000","Slovenská republika",
"Z202112644","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/306401","Uspokojivé","12.7.2022 6:01:32","","","Xepap, spol. s r. o.","31628605","Slovenská republika",
"Z202112678","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/306435","Uspokojivé","14.7.2022 6:42:13","","","XEVOS Solutions s.r.o.","27831345","Česká republika",
"Z202112872","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/306629","Uspokojivé","12.7.2022 6:35:42","","","INMEDIA, spol. s r.o.","36019208","Slovenská republika",
"Z202113558","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/307315","Uspokojivé","6.7.2022 5:33:10","","","PhDr. Gabriela Spišáková - Majster Papier","33768897","Slovenská republika",
"Z202113377","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/307134","Uspokojivé","4.7.2022 5:29:27","","","iServices s. r. o.","43872930","Slovenská republika",
"Z202113728","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/307485","Uspokojivé","12.7.2022 8:19:06","","","ganes s. r. o.","50604449","Slovenská republika",
"Z202114284","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/308041","Uspokojivé","14.7.2022 9:10:07","","","IMTEC s. r. o.","46765719","Slovenská republika",
"Z202114308","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/308065","Uspokojivé","15.7.2022 8:55:44","","","MED - ART, spol. s r.o.","34113924","Slovenská republika",
"Z202114642","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/308399","Uspokojivé","14.7.2022 5:48:00","","","PhDr. Gabriela Spišáková - Majster Papier","33768897","Slovenská republika",
"Z202114930","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/308687","Uspokojivé","14.7.2022 9:11:02","","","InterMedical Plus, s.r.o.","50085999","Slovenská republika",
"Z202115174","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/308931","Uspokojivé","15.7.2022 6:54:42","","","INMEDIA, spol. s r.o.","36019208","Slovenská republika",
"Z202115247","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/309004","Uspokojivé","14.7.2022 9:05:39","","","Surgitech s. r. o.","50197975","Slovenská republika",
"Z202115497","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/309254","Uspokojivé","14.7.2022 9:08:43","","","MEDIS Nitra, spol. s r.o.","36531774","Slovenská republika",
"Z202116681","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/310438","Uspokojivé","6.7.2022 11:50:32","","","AGROPOL Slovakia s.r.o.","52034968","Slovenská republika",
"Z202117423","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/311180","Uspokojivé","14.7.2022 9:11:36","","","MED - solutions s. r. o.","50434900","Slovenská republika",
"Z202117534","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/311291","Uspokojivé","11.7.2022 8:59:35","","","INMEDIA, spol. s r.o.","36019208","Slovenská republika",
"Z202117550","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/311307","Uspokojivé","11.7.2022 8:54:21","","","INMEDIA, spol. s r.o.","36019208","Slovenská republika",
"Z202117561","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/311318","Uspokojivé","11.7.2022 8:57:23","","","INMEDIA, spol. s r.o.","36019208","Slovenská republika",
"Z202118084","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/311841","Uspokojivé","6.7.2022 12:00:46","","","AGROPOL Slovakia s.r.o.","52034968","Slovenská republika",
"Z202118155","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/311912","Uspokojivé","6.7.2022 12:01:07","","","Štefan Nagy - FAN – AUTO ","32529597","Slovenská republika",
"Z202118201","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/311958","Uspokojivé","6.7.2022 12:00:00","","","Štefan Nagy - FAN – AUTO ","32529597","Slovenská republika",
"Z202118321","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/312078","Uspokojivé","6.7.2022 12:00:24","","","CLEAN TONERY, s.r.o.","35891866","Slovenská republika",
"Z202118247","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/312004","Uspokojivé","14.7.2022 9:09:10","","","GASTRO VRÁBEĽ, s.r.o. ","43897452","Slovenská republika",
"Z202118690","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/312447","Uspokojivé","8.7.2022 10:32:24","","","EUROTIP, s.r.o.","34137131","Slovenská republika",
"Z202118948","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/312705","Uspokojivé","14.7.2022 9:11:18","","","Eurolab Lambda a.s.","35869429","Slovenská republika",
"Z202119468","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/313225","Uspokojivé","14.7.2022 9:07:53","","","TriCare s. r. o.","51053608","Slovenská republika",
"Z202119516","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/313273","Uspokojivé","13.7.2022 9:58:34","","","CHANGE COMPUTER s. r. o.","46532617","Slovenská republika",
"Z202119850","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/313607","Uspokojivé","6.7.2022 5:35:30","","","Up Déjeuner, s. r. o.","53528654","Slovenská republika",
"Z202119704","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/313461","Uspokojivé","6.7.2022 13:31:19","","","Peter Tomek - TODAKO","17868793","Slovenská republika",
"Z202119505","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/313262","Uspokojivé","6.7.2022 10:41:10","","","PK Metrostav a. s.","35697814","Slovenská republika",
"Z202121235","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/314992","Uspokojivé","6.7.2022 11:59:33","","","COMMERCE PK, s.r.o.","47995645","Slovenská republika",
"Z202121118","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/314875","Uspokojivé","15.7.2022 11:06:31","","","Pow-en a.s.","43860125","Slovenská republika",
"Z202121552","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/315309","Uspokojivé","7.7.2022 11:18:12","","","Next Form, spol. s r.o.","46989064","Slovenská republika",
"Z202123904","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/317661","Uspokojivé","14.7.2022 9:10:42","","","M E D I L A S spoločnosť s ručením obmedzeným","31332528","Slovenská republika",
"Z202124041","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/317798","Uspokojivé","4.7.2022 6:11:23","","","FRANCE-TECH Nitra s.r.o.","31423019","Slovenská republika",
"Z202123952","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/317709","Uspokojivé","4.7.2022 8:52:42","","","DOXX - Stravné lístky, spol. s r.o.","36391000","Slovenská republika",
"Z202124697","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/318454","Uspokojivé","4.7.2022 8:00:10","","","B.Braun Medical s.r.o.","31350780","Slovenská republika",
"Z202124540","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/318297","Uspokojivé","7.7.2022 12:54:15","","","Perfect Distribution a. s. - organizačná zložka","47719150","Slovenská republika",
"Z202124621","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/318378","Uspokojivé","14.7.2022 9:09:46","","","RADIX MEDICAL spol. s r. o.","53718879","Slovenská republika",
"Z202124717","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/318474","Uspokojivé","6.7.2022 4:47:17","","","DOXX - Stravné lístky, spol. s r.o.","36391000","Slovenská republika",
"Z202124783","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/318540","Uspokojivé","12.7.2022 8:37:29","","","ADATEX, s.r.o.","34134719","Slovenská republika",
"Z202125163","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/318920","Uspokojivé","14.7.2022 6:51:56","","","Up Déjeuner, s. r. o.","53528654","Slovenská republika",
"Z202125170","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/318927","Uspokojivé","6.7.2022 4:47:00","","","Eurozel s.r.o.","47837934","Slovenská republika",
"Z202125169","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/318926","Uspokojivé","6.7.2022 4:45:51","","","Eurozel s.r.o.","47837934","Slovenská republika",
"Z202125234","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/318991","Uspokojivé","6.7.2022 4:47:45","","","Eurozel s.r.o.","47837934","Slovenská republika",
"Z202125297","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/319054","Uspokojivé","6.7.2022 11:21:12","","","Askin & Co., spol. s r.o.","17323100","Slovenská republika",
"Z2022242","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/319340","Uspokojivé","6.7.2022 6:20:43","","","Liftega s.r.o.","51668718","Slovenská republika",
"Z2022298","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/319396","Uspokojivé","12.7.2022 10:52:13","","","JNL s.r.o.","51026414","Slovenská republika",
"Z2022648","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/319746","Uspokojivé","6.7.2022 5:55:30","","","Marián Šupa","11906022","Slovenská republika",
"Z2022469","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/319567","Uspokojivé","4.7.2022 6:27:28","","","HYCA s.r.o.","35900008","Slovenská republika",
"Z2022717","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/319815","Uspokojivé","7.7.2022 8:29:45","","","Unique Medical s. r. o.","46729429","Slovenská republika",
"Z2022867","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/319965","Uspokojivé","16.7.2022 17:52:38","","","Tempus-Car, s.r.o.","31712312","Slovenská republika",
"Z2022982","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/320080","Neuspokojivé","4.7.2022 6:40:47","","Dodávateľ nedodal predmet zmluvy v kvalite požadovanej podľa zmluvy","RIZNER s. r. o.","46360379","Slovenská republika",
"Z2022912","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/320010","Uspokojivé","7.7.2022 10:02:54","","","ITSK, s.r.o.","36556050","Slovenská republika",
"Z20221074","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/320172","Uspokojivé","4.7.2022 5:41:59","","","KVANT spol. s r.o.","31398294","Slovenská republika",
"Z20221196","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/320294","Uspokojivé","4.7.2022 5:42:11","","","L.A. Záhrady, s.r.o.","47713615","Slovenská republika",
"Z20221480","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/320578","Uspokojivé","4.7.2022 6:13:02","","","Xepap, spol. s r. o.","31628605","Slovenská republika",
"Z20221548","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/320646","Uspokojivé","4.7.2022 7:30:52","","","TT - CAR Nitra, s.r.o.","50766929","Slovenská republika",
"Z20221688","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/320786","Uspokojivé","15.7.2022 10:01:35","","","TEMPEST a.s.","31326650","Slovenská republika",
"Z20221784","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/320882","Uspokojivé","12.7.2022 6:54:29","","","ELKOPLAST Slovakia s.r.o.","36851264","Slovenská republika",
"Z20221780","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/320878","Uspokojivé","4.7.2022 6:16:58","","","L.A. Záhrady, s.r.o.","47713615","Slovenská republika",
"Z20221923","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/321021","Uspokojivé","4.7.2022 6:13:07","","","L.A. Záhrady, s.r.o.","47713615","Slovenská republika",
"Z20222205","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/321303","Uspokojivé","7.7.2022 11:41:21","","","Aquastar, s.r.o.","50344978","Slovenská republika",
"Z20222025","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/321123","Uspokojivé","6.7.2022 9:32:49","","","eSOLUTIONS s.r.o.","36597767","Slovenská republika",
"Z20221940","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/321038","Uspokojivé","4.7.2022 9:52:39","","","Medsol Slovakia s.r.o.","36740471","Slovenská republika",
"Z20222273","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/321371","Uspokojivé","15.7.2022 5:24:44","","","3MON Monitoring s. r. o.","48005371","Slovenská republika",
"Z20222074","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/321172","Uspokojivé","6.7.2022 5:14:53","","","E.C.A. spol. s r.o.","36623768","Slovenská republika",
"Z20222087","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/321185","Uspokojivé","11.7.2022 8:59:03","","","Integračné zariadenie KOR-GYM, n.o.","36167517","Slovenská republika",
"Z20222178","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/321276","Uspokojivé","6.7.2022 10:58:34","","","Marián Šupa","11906022","Slovenská republika",
"Z20222578","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/321676","Uspokojivé","8.7.2022 8:30:31","","","FERMAT SK s.r.o.","50963791","Slovenská republika",
"Z20222570","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/321668","Uspokojivé","6.7.2022 4:19:16","","","RIZNER s. r. o.","46360379","Slovenská republika",
"Z20222580","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/321678","Uspokojivé","4.7.2022 9:01:10","","","AUTONOVA, s.r.o","31649513","Slovenská republika",
"Z20222468","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/321566","Uspokojivé","4.7.2022 5:52:46","","","ITSK, s.r.o.","36556050","Slovenská republika",
"Z20222486","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/321584","Uspokojivé","6.7.2022 11:35:40","","","CMI spol. s r.o.","35733853","Slovenská republika",
"Z20222800","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/321898","Uspokojivé","6.7.2022 10:36:26","","","ADIP, spol. s r. o.","42341001","Česká republika",
"Z20222513","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/321611","Uspokojivé","6.7.2022 5:54:26","","","UNIKONT SLOVAKIA, spol. s r.o.","35786078","Slovenská republika",
"Z20222612","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/321710","Uspokojivé","15.7.2022 6:26:56","","","MARINI TRADE s.r.o.","51153025","Slovenská republika",
"Z20222749","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/321847","Uspokojivé","6.7.2022 8:41:27","","","POZANA MEAT s.r.o","50909142","Slovenská republika",
"Z20222556","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/321654","Uspokojivé","4.7.2022 5:56:19","","","REMAS Servis , s.r.o.","35760303","Slovenská republika",
"Z20222746","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/321844","Uspokojivé","4.7.2022 6:49:35","","","Tom Tech SK s. r. o.","53294912","Slovenská republika",
"Z20222678","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/321776","Uspokojivé","4.7.2022 6:50:14","","","Tom Tech SK s. r. o.","53294912","Slovenská republika",
"Z20222640","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/321738","Uspokojivé","4.7.2022 5:34:57","","","PcProfi s. r. o. ","44685173","Slovenská republika",
"Z20222948","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/322046","Uspokojivé","8.7.2022 4:58:25","","","INMEDIA, spol. s r.o.","36019208","Slovenská republika",
"Z20222906","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/322004","Uspokojivé","4.7.2022 7:31:08","","","Tempus-Car, s.r.o.","31712312","Slovenská republika",
"Z20222816","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/321914","Uspokojivé","4.7.2022 6:05:45","","","PEK-TK Slovakia, o.z.","54002702","Slovenská republika",
