"IdentifikatorZakazky","ZakazkaUrl","ReferenciaTyp","ReferenciaDatumPoslednejZmeny","ReferenciaDovodPoslednejZmeny","ReferenciaPolozka","DodavatelObchodneMeno","DodavatelICO","DodavatelStat",
"Z2016455","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/42819","Pozitívne","2.5.2022 13:42:33","","","POZANA MÄSO s.r.o. ","36059056","Slovenská republika",
"Z20162182","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/44546","Pozitívne","2.5.2022 13:41:50","","","MIK, s.r.o. ","34099514","Slovenská republika",
"Z20165112","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/47476","Pozitívne","2.5.2022 13:40:02","","","MABONEX SLOVAKIA spol. s r.o. ","31428819","Slovenská republika",
"Z20165651","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/48015","Pozitívne","2.5.2022 6:05:21","","","Balkar, s. r. o.","44441576","Slovenská republika",
"Z20166948","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/49312","Pozitívne","2.5.2022 13:40:50","","","Milan Delinčák-Bukov veľkoobchod ovocie zelenina","10842098","Slovenská republika",
"Z201635970","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/78334","Pozitívne","2.5.2022 13:38:55","","","BEBA plus s.r.o.","44494254","Slovenská republika",
"Z201734143","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/125975","Pozitívne","2.5.2022 6:17:37","","","CURA URGENTIS o.z.","50297881","Slovenská republika",
"Z201768052","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/159884","Pozitívne","4.5.2022 8:49:54","","","Brantner Fatra, s.r.o.","31578861","Slovenská republika",
"Z201768118","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/159950","Pozitívne","2.5.2022 6:41:21","","","Mediaprint - Kapa Pressegrosso, a.s.","35792281","Slovenská republika",
"Z20182269","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/165194","Pozitívne","2.5.2022 13:33:33","","","TREND SECURITY, s.r.o.","36661732","Slovenská republika",
"Z201848073","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/210998","Pozitívne","2.5.2022 6:21:25","","","X logistics, s.r.o.","47899948","Slovenská republika",
"Z201852419","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/215344","Pozitívne","2.5.2022 13:28:24","","","GASTROTECHNIKA, s.r.o. ","46660437","Slovenská republika",
"Z20195364","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/225932","Uspokojivé","2.5.2022 13:27:11","","","KASprof-SECURITY agency s.r.o, r.s.p","36374199","Slovenská republika",
"Z20199542","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/230110","Uspokojivé","2.5.2022 6:42:13","","","AUTOCONT s.r.o.","36396222","Slovenská republika",
"Z201914951","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/235519","Uspokojivé","2.5.2022 13:26:29","","","F R I K A S s.r.o.","31319017","Slovenská republika",
"Z201918998","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/239566","Uspokojivé","2.5.2022 13:25:17","","","CHRIEN, spol. s r.o.","36008338","Slovenská republika",
"Z201920383","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/240951","Uspokojivé","2.5.2022 13:24:24","","","PENAM SLOVAKIA, a.s.","36283576","Slovenská republika",
"Z201925314","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/245882","Uspokojivé","18.5.2022 9:15:18","","","AUTOCONT s.r.o.","36396222","Slovenská republika",
"Z201928126","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/248694","Uspokojivé","9.5.2022 11:23:06","","","MAJES výťahy a eskalátory, a.s. ","35770732","Slovenská republika",
"Z201930029","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/250597","Uspokojivé","2.5.2022 13:22:44","","","MIK, s.r.o. ","34099514","Slovenská republika",
"Z201936631","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/257199","Uspokojivé","3.5.2022 5:57:31","","","Slovenský plynárenský priemysel, a.s.","35815256","Slovenská republika",
"Z2020740","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/260149","Uspokojivé","2.5.2022 9:17:46","","","Lucia Hucíková - ŠKOLÁĆIK MAJO","47880775","Slovenská republika",
"Z20202297","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/261706","Uspokojivé","2.5.2022 6:23:58","","","PHARMACOPOLA s.r.o.","31570895","Slovenská republika",
"Z20205113","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/264522","Uspokojivé","2.5.2022 13:20:13","","","Ing. Daroslav Moravčík SBS PEGAS","37809474","Slovenská republika",
"Z20205223","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/264632","Uspokojivé","2.5.2022 18:02:39","","","AMG Security s.r.o.","46268995","Slovenská republika",
"Z20206067","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/265476","Uspokojivé","2.5.2022 3:52:17","","","MED - ART, spol. s r.o.","34113924","Slovenská republika",
"Z20207219","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/266628","Uspokojivé","2.5.2022 13:19:29","","","Ľubica Jelačičová - Veľkoobchod OZ","43555811","Slovenská republika",
"Z20207333","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/266742","Uspokojivé","23.5.2022 9:17:06","","","O2 Slovakia, s.r.o.","35848863","Slovenská republika",
"Z20207457","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/266866","Uspokojivé","2.5.2022 17:48:57","","","STOLAMED PLUS, s. r. o.","46892923","Slovenská republika",
"Z20207737","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/267146","Uspokojivé","12.5.2022 6:45:04","","","AGB ekoservis s.r.o.","36182508","Slovenská republika",
"Z20208179","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/267588","Uspokojivé","12.5.2022 6:38:50","","","Surgitech s. r. o.","50197975","Slovenská republika",
"Z202013737","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/273146","Uspokojivé","2.5.2022 13:18:12","","","PENAM SLOVAKIA, a.s.","36283576","Slovenská republika",
"Z202014695","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/274104","Uspokojivé","23.5.2022 9:33:06","","","SPB Security s.r.o.","44626975","Slovenská republika",
"Z202015270","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/274679","Uspokojivé","2.5.2022 9:17:04","","","UniKnihy.sk, s.r.o.","36683132","Slovenská republika",
"Z202016271","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/275680","Uspokojivé","2.5.2022 13:07:03","","","REMOV Sport, s.r.o.","27304108","Česká republika",
"Z202017803","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/277212","Uspokojivé","2.5.2022 6:25:55","","","Libra spol. s r.o.","17329469","Slovenská republika",
"Z202018713","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/278122","Uspokojivé","2.5.2022 12:51:05","","","MABONEX SLOVAKIA spol. s r.o. ","31428819","Slovenská republika",
"Z202018826","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/278235","Uspokojivé","2.5.2022 6:25:02","","","Mikrochem Trade, spol. s r.o.","35948655","Slovenská republika",
"Z202020717","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/280126","Uspokojivé","2.5.2022 9:14:24","","","Peter Skubák - AD REM","11782889","Slovenská republika",
"Z202023963","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/283372","Uspokojivé","2.5.2022 12:47:40","","","Aquastar, s.r.o.","50344978","Slovenská republika",
"Z202024342","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/283751","Uspokojivé","2.5.2022 12:09:16","","","PREFIS a.s.","35704977","Slovenská republika",
"Z202024879","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/284288","Uspokojivé","5.5.2022 7:41:28","","","Slovenský plynárenský priemysel, a.s.","35815256","Slovenská republika",
"Z202025098","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/284507","Uspokojivé","2.5.2022 9:13:22","","","UniKnihy.sk, s.r.o.","36683132","Slovenská republika",
