"IdentifikatorZakazky","ZakazkaUrl","ReferenciaTyp","ReferenciaDatumPoslednejZmeny","ReferenciaDovodPoslednejZmeny","ReferenciaPolozka","DodavatelObchodneMeno","DodavatelICO","DodavatelStat",
"Z201520815","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/21179","Pozitívne","17.4.2023 5:49:27","","","DUGYTECH s.r.o. ","36628255","Slovenská republika",
"Z201540699","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/41063","Pozitívne","4.4.2023 21:11:24","","","Brantner Fatra, s.r.o.","31578861","Slovenská republika",
"Z201635425","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/77789","Pozitívne","5.4.2023 8:50:29","","","BUKÓZA ENERGO, a. s.","43806643","Slovenská republika",
"Z201648667","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/91031","Pozitívne","3.4.2023 7:16:45","","","Veolia Energia Slovensko, a.s.","35702257","Slovenská republika",
"Z20197484","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/228052","Uspokojivé","4.4.2023 10:49:37","","","Brantner Fatra, s.r.o.","31578861","Slovenská republika",
"Z201923055","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/243623","Uspokojivé","3.4.2023 6:35:22","","","Biomedica Slovakia, s.r.o. ","35849258","Slovenská republika",
"Z201926405","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/246973","Uspokojivé","5.4.2023 6:55:14","","","MAGNA ENERGIA a.s.","35743565","Slovenská republika",
"Z201929889","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/250457","Uspokojivé","19.4.2023 10:42:57","","","Stredoslovenská energetika, a. s.","51865467","Slovenská republika",
"Z201932218","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/252786","Uspokojivé","3.4.2023 10:10:09","","","PhDr. Gabriela Spišáková - Majster Papier","33768897","Slovenská republika",
"Z201938076","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/258644","Uspokojivé","20.4.2023 8:56:24","","","CRYOSOFT spol. s r.o.","36578797","Slovenská republika",
"Z20201528","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/260937","Uspokojivé","20.4.2023 8:59:16","","","BELT SLOVAKIA s.r.o.","35757663","Slovenská republika",
"Z20205900","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/265309","Uspokojivé","4.4.2023 18:07:21","","","TATRAPOL, s.r.o. ","31637922","Slovenská republika",
"Z20206244","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/265653","Uspokojivé","3.4.2023 7:33:29","","","DOXX - Stravné lístky, spol. s r.o.","36391000","Slovenská republika",
"Z20209825","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/269234","Uspokojivé","25.4.2023 8:29:30","","","AUTOCONT s.r.o.","36396222","Slovenská republika",
"Z202012440","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/271849","Uspokojivé","3.4.2023 9:25:48","","","Energie2, a.s.","46113177","Slovenská republika",
"Z202022178","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/281587","Uspokojivé","3.4.2023 7:11:47","","","Slovenský plynárenský priemysel, a.s.","35815256","Slovenská republika",
"Z202028288","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/287697","Neuspokojivé","4.4.2023 10:27:46","","Dodávateľ bol v nepovolenom omeškaní s dodaním predmetu zmluvy; Dodávateľ nedodal predmet zmluvy v rozsahu uvedenom v zmluve; Dodávateľ nedodal predmet zmluvy v kvalite požadovanej podľa zmluvy","MYRHA, s. r. o.","44910207","Slovenská republika",
"Z202029596","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/289005","Uspokojivé","3.4.2023 5:36:41","","","Tempus-Car, s.r.o.","31712312","Slovenská republika",
"Z20211015","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/294772","Uspokojivé","3.4.2023 4:44:10","","","A.En. Slovensko s.r.o.","36399604","Slovenská republika",
"Z20212165","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/295922","Uspokojivé","3.4.2023 8:46:24","","","Slovakia Online s.r.o.","31402445","Slovenská republika",
"Z20212807","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/296564","Uspokojivé","3.4.2023 6:48:23","","","Lohmann & Rauscher, s.r.o.","31347827","Slovenská republika",
"Z20212817","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/296574","Uspokojivé","4.4.2023 9:23:59","","","Lohmann & Rauscher, s.r.o.","31347827","Slovenská republika",
"Z20213204","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/296961","Uspokojivé","3.4.2023 6:54:58","","","Surgitech s. r. o.","50197975","Slovenská republika",
"Z20213618","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/297375","Uspokojivé","3.4.2023 6:46:21","","","Lohmann & Rauscher, s.r.o.","31347827","Slovenská republika",
"Z20213733","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/297490","Uspokojivé","4.4.2023 9:17:55","","","Perfect Distribution a. s. - organizačná zložka","47719150","Slovenská republika",
"Z20213781","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/297538","Uspokojivé","3.4.2023 7:00:31","","","Xepap, spol. s r. o.","31628605","Slovenská republika",
"Z20214404","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/298161","Uspokojivé","20.4.2023 11:22:25","","","Up Slovensko, s. r. o.","31396674","Slovenská republika",
"Z20214578","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/298335","Uspokojivé","4.4.2023 9:21:11","","","UNOMED spol. s r. o.","00612791","Slovenská republika",
"Z20215693","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/299450","Uspokojivé","11.4.2023 18:19:24","","","Slovanet, a. s. ","35954612","Slovenská republika",
"Z20215881","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/299638","Uspokojivé","17.4.2023 11:47:02","","","DOXX - Stravné lístky, spol. s r.o.","36391000","Slovenská republika",
"Z20217552","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/301309","Uspokojivé","3.4.2023 6:58:52","","","Lavaton s.r.o.","36244848","Slovenská republika",
"Z20219779","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/303536","Uspokojivé","11.4.2023 18:41:34","","","NTT Slovakia s. r. o.","35804262","Slovenská republika",
"Z202110980","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/304737","Uspokojivé","11.4.2023 18:33:44","","","NTT Slovakia s. r. o.","35804262","Slovenská republika",
"Z202111364","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/305121","Uspokojivé","11.4.2023 19:04:47","","","Asseco Central Europe, a. s.","35760419","Slovenská republika",
"Z202112314","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/306071","Uspokojivé","3.4.2023 5:34:49","","","Tempus-Car, s.r.o.","31712312","Slovenská republika",
"Z202115797","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/309554","Uspokojivé","11.4.2023 19:06:37","","","NTT Slovakia s. r. o.","35804262","Slovenská republika",
"Z202116436","https://portal.eks.sk/SpravaZakaziek/Zakazky/Detail/310193","Uspokojivé","3.4.2023 7:32:54","","","Lambda Life a.s.","35848189","Slovenská republika",
