"OpisnyFormularIdentifikator","OpisnyFormularStav","OpisnyFormularNazov","OpisnyFormularKlucoveSlova","OpisnyFormularCpv","OpisnyFormularDruh","OpisnyFormularKategoriaSluzieb","OpisnyFormularUrl","OpisnyFormularPocetVyhlasenychZakaziek","OpisnyFormularObchodovanaSumaBezDPH",
"OF-158081","Po karanténe","Chirurgické rukavice","rukavice, nesterilné,","33141420-0 Chirurgické rukavice; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/158081","0","0",
"OF-183510","Po karanténe","Dataprojektory, tlačiarne, tablet, sieťové prvky, počítačové príslušenstvo, NAS, HDD","Dataprojektory, tlačiarne, tablet, sieťové prvky, počítačové príslušenstvo, NAS, HDD, Unifi, EPSON, TP Link","30215000-9 Technické (hardvér) vybavenie mikropočítačov; 30237200-1 Príslušenstvo počítačov; 30237000-9 Časti a príslušenstvo počítačov a spotrebný materiál k nim; 32422000-7 Sieťové komponenty; 60000000-8 Dopravné služby (bez prepravy odpadu); 30232150-0 Atramentové tlačiarne; 38652120-7 Videoprojektory","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/183510","1","4416,670",
"OF-183538","Po karanténe","Združená dodávka plynu","dodávka zemného plynu, preprava a distribúcia","09123000-7 Zemný plyn; 65200000-5 Rozvod plynu a súvisiace služby","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/183538","1","44000,000",
"OF-183542","Po karanténe","Združená dodávka elektrickej energie","dodávka elektrickej energie, distribúcia","09310000-5 Elektrická energia; 65300000-6 Rozvod elektriny a súvisiace služby","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/183542","1","25862,490",
"OF-187246","Po karanténe","Vnútorné vybavenie materskej školy","nábytok, skrinka, lavička, stolička, stôl, ležadlo, kuchynské vybavenie, posteľná bielizeň, plachta, paplón, uterák,","39161000-8 Nábytok pre materské školy; 60000000-8 Dopravné služby (bez prepravy odpadu); 39221000-7 Kuchynské vybavenie; 39512000-4 Posteľná bielizeň","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/187246","0","0",
"OF-188592","Po karanténe","Skúmavky 1.časť","zdravotnícky materiál","33192500-7 Skúmavky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/188592","1","13106,000",
"OF-188595","Po karanténe","Skúmavky 2.časť","zdravotnícky materiál","33192500-7 Skúmavky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/188595","1","6834,260",
"OF-190215","Po karanténe","Chirurgické obväzy- elastické 1.časť","zdravotnícky materiál","33141110-4 Chirurgické obväzy; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/190215","1","11260,240",
"OF-190247","Po karanténe","Chirurgické obväzy- elastické 2.časť","zdravotnícky materiál","33141110-4 Chirurgické obväzy; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/190247","1","13997,000",
"OF-190893","Po karanténe","Kardioplegický set","kardioplégia, roztok, kardioplegický roztok, CPG, mimotelový obeh, ECC, perfúzia, srdce, zastavenie srdca","33186000-7 Jednotky pre mimotelový obeh; 33692400-1 Perfúzne roztoky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/190893","1","65835,000",
