"OpisnyFormularIdentifikator","OpisnyFormularStav","OpisnyFormularNazov","OpisnyFormularKlucoveSlova","OpisnyFormularCpv","OpisnyFormularDruh","OpisnyFormularKategoriaSluzieb","OpisnyFormularUrl","OpisnyFormularPocetVyhlasenychZakaziek","OpisnyFormularObchodovanaSumaBezDPH",
"OF-248524","Po karanténe","CO2 termostat","termostat, inkubátor, CO2 atmosféra","33152000-0 Inkubátory; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/248524","1","8000,000",
"OF-248149","Po karanténe","Náhradné diely na Sor NB12,NB18 - elektro","Náhradné diely, autobus,Sor,elektro","34121100-2 Autobusy verejnej dopravy; 31610000-5 Elektrické zariadenia pre motory a vozidlá; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/248149","1","558,800",
"OF-248381","Po karanténe","Chemoterapeutiká","Chemoterapeutiká","33690000-3 Rôzne liečivá; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/248381","1","4780,000",
"OF-248690","Po karanténe","Stravné poukážky 2022","stravné poukážky, stravné lístky, dodanie stravných lístkov","30199770-8 Stravné poukážky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/248690","1","26389,440",
"OF-248215","Po karanténe","Kity, protilátky","kit, ELISA, protilátka, chemikália","33600000-6 Farmaceutické výrobky; 24300000-7 Základné anorganické a organické chemikálie; 24900000-3 Čisté a rôzne chemické výrobky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/248215","1","0",
"OF-248458","Po karanténe","Mäso a mäsové výrobky","Mäso a mäsové výrobky","15100000-9 Živočíšne výrobky, mäso a mäsové výrobky; 15130000-8 Mäsové výrobky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/248458","1","0",
"OF-248292","Po karanténe","Mrazené potraviny","Mrazené ryby, Mrazená zelenina, Mrazené polotovary","15896000-5 Hlboko zmrazené výrobky; 15331170-9 Mrazená zelenina; 15221000-3 Mrazené ryby; 15311000-1 Mrazené zemiaky","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/248292","1","6667,500",
"OF-247688","Po karanténe","Zabezpečenie stravovania zamestnancov - ,,papierové"" stravné poukážky 6","Stravné lístky, stravné poukážky, dodanie stravných lístkov","30199770-8 Stravné poukážky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/247688","1","90629,660",
"OF-247213","Po karanténe","Antivírusová ochrana koncových zariadení pre 1000 počítačov na obdobie 48 mesiacov","Antivírusová ochrana","48761000-0 Antivírusový softvérový balík; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/247213","1","15000,000",
"OF-248358","Po karanténe","Príslušenstvo k hudobným nástrojom_97","mixpult, reproduktor, reproduktorový stojan, mikrofón","37320000-7 Časti a príslušenstvo hudobných nástrojov; 32341000-5 Mikrofóny; 32340000-8 Mikrofóny a reproduktory; 32342412-3 Bežné reproduktory; 32342300-5 Mikrofónové a reproduktorové sústavy; 32342000-2 Reproduktory; 37321700-1 Stojany a držiaky na hudobné nástroje alebo noty; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/248358","1","363,600",
"OF-248390","Po karanténe","Hydina mrazená","Hydina, hydinové mäso, kurčatá, sliepky, morky, kačky","15112000-6 Hydina; 15112130-6 Kurčatá; 15112120-3 Morky; 15112140-9 Kačice; 15000000-8 Potraviny, nápoje, tabak a príbuzné produkty; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/248390","1","8292,700",
"OF-247992","Po karanténe","Predĺženie štandardnej podpory od výrobcu  pre už existujúci DLP  Software v Sociálnej poisťovni Digital Guardian na 24 mesiacov, na terajšiu licenciu pre 6,000 end-pointov.  ","Informačná bezpečnosť","48100000-9 Softvérový balík pre konkrétne odvetvie","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/247992","1","80915,000",
"OF-247820","Po karanténe","Benzínová elektrocentrála Honda EU22i","elektrocentrála, prenosný generátor","31127000-2 Núdzové/pohotovostné generátory; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/247820","1","1050,000",
"OF-248587","Po karanténe","Rukavice vyšetrovacie nitrilové, nesterilné, rôzne veľkosti","rukavice,bezlatexové,vyšetrovacie,nesterilné,nepúdrované,nitrilové","18424300-0 Jednorazové rukavice; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/248587","1","18809,170",
"OF-248255","Po karanténe","Licencie Adobe Creative Cloud for teams All Apps MP ML (+CZ) GOV Renewal 1-9 (12 mesiacov) na dobu 12 mesiacov","Licencie Adobe","48190000-6 Softvérový balík pre oblasť vzdelávania; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/248255","1","4845,830",
"OF-248069","Po karanténe","Nákup gastrozariadenia do školskej kuchyni","chladiaca vitrína, škrabka zemiakov, tyčový mixér","39221000-7 Kuchynské vybavenie; 42513210-0 Chladiace vitríny; 39711211-1 Mixéry potravín; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/248069","1","2119,990",
"OF-248773","Po karanténe","Ryža, strukoviny, ojejniny (interný kód 12-17)","ryža, hrach, fazuľa, šošovica, mak","03211300-6 Ryža; 03221220-4 Hrach; 03221210-1 Fazuľa; 03212211-2 Šošovica; 60000000-8 Dopravné služby (bez prepravy odpadu); 03212200-2 Suché strukoviny a strukoviny; 03211000-3 Obilniny","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/248773","1","7775,000",
"OF-245026","Po karanténe","Vybavenie autodielne","Testovacia linka bŕzd a tlmičov, Zariadenie pre meranie geometrie kolies, Hydraulický zdvihák","38500000-0 Kontrolné a testovacie prístroje; 38424000-3 Prístroje na meranie a kontrolu; 42413200-6 Hydraulické zdviháky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/245026","2","24583,320",
"OF-247737","Po karanténe","Kovové tyče,plechy,fólie a profily","profil, oceľ, jakel, tyče, kari rohož","44334000-0 Profily; 44000000-0 Stavebné konštrukcie a materiály; pomocné výrobky pre konštrukcie (s výnimkou elektrických prístrojov); 44331000-9 Tyče; 60000000-8 Dopravné služby (bez prepravy odpadu); 44330000-2 Tyče, prúty, drôty a profily používané v stavebníctve","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/247737","1","1649,170",
"OF-247751","Po karanténe","Úžitkové vybavenie (modernizácia) spoločných priestorov školy a úžitkové vybavenie internátu","úžitkové vybavenie spoločných priestorov školy a internátu, modernizácia spoločných priestorov školy a internátu, spoločné priestory školy, modernizácia školy, vybavenie intrenátu","39100000-3 Nábytok; 39200000-4 Zariadenie interiéru; 39300000-5 Rôzne zariadenia; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/247751","1","34980,840",
"OF-248355","Po karanténe","Stravné poukážky","stravné lístky, stravné poukážky,","30199770-8 Stravné poukážky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/248355","1","90474,740",
"OF-248670","Po karanténe","Softvérové licencie ESET","ESTE, antivírus","48761000-0 Antivírusový softvérový balík","Tovar","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/248670","1","5652,000",
"OF-247920","Po karanténe","Injekčné striekačky","zdravotnícky materiál","33141310-6 Injekčné striekačky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/247920","1","5430,000",
"OF-248169","Po karanténe","Nákup školských stoličiek, lavíc a katedry so stoličkou.","školský nábytok, katedra, stolička.","39160000-1 Školský nábytok; 39162100-6 Vybavenie na vyučovanie; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/248169","1","1662,500",
"OF-248052","Po karanténe","kancelársky papier","papier na fotokopírovanie, tlač na laserových tlačiarňach, a kancelárske potreby","30197642-8 Papier na fotokopírovanie a xerografický papier; 30197643-5 Papier na fotokopírovanie; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/248052","1","3391,630",
"OF-248619","Po karanténe","Zabezpečenie stravovania formou stravných lístkov","stravné lístky, stravovanie, gastro lístky, nominálna hodnota","30199770-8 Stravné poukážky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/248619","1","89937,000",
"OF-248238","Po karanténe","Zabezpečenie stravovania zamestnancov prostredníctvom elektronickej stravovacej karty ","elektronická stravovacia karta, stravné poukážky","30237131-6 Elektronické karty; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/248238","1","83946,600",
"OF-248556","Po karanténe","Náhradné diely na autobusy Sor NB12,NB18 - podvozok","Náhradné diely, autobus,Sor NB12,NB18,podvozok","34121100-2 Autobusy verejnej dopravy; 34139200-2 Samotný podvozok; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/248556","1","2065,000",
"OF-248713","Po karanténe","Kancelárske potreby","Kancelárske potreby","30192121-5 Guľôčkové perá; 30192130-1 Ceruzky; 39241200-5 Nožnice; 30192133-2 Strúhadlá na ceruzky; 30124510-2 Popisovače; 22830000-7 Zošity; 30197220-4 Spony na papier; 30192150-7 Dátumové pečiatky; 22851000-0 Rýchloviazače; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/248713","1","4170,000",
"OF-248730","Po karanténe","Elektrická energia","elektrina","09310000-5 Elektrická energia; 65300000-6 Rozvod elektriny a súvisiace služby","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/248730","1","100294,100",
"OF-248464","Po karanténe","Autotransfúzny prístroj","autotransfúzny prístroj, transfúzia, cell saver","33194210-1 Prístroje na transfúziu krvi; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/248464","1","61600,000",
"OF-247711","Po karanténe","Mikrobus 9-miestny","mikrobus, preprava väčšieho počtu osôb","34110000-1 Osobné automobily; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/247711","1","27366,670",
"OF-247694","Po karanténe","Diagnostické súpravy","diagnostické súpravy, HIV","33141625-7 Diagnostické súpravy; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/247694","1","4560,000",
"OF-247943","Po karanténe","Mobilné telefóny s podporou dual SIM","mobilný telefón","32250000-0 Mobilné telefóny; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/247943","1","5645,000",
"OF-248630","Po karanténe","Náhradné diely na autobusy Sor NB12,NB18 - podvozok","Náhradné diely, autobus,Sor NB12,NB18,podvozok","34121100-2 Autobusy verejnej dopravy; 34139200-2 Samotný podvozok; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/248630","1","1019,320",
"OF-247877","Po karanténe","Zariadenia na implementáciu DEMO a zberu dát","notebook, vizualizér, laptop, mikrofón","30213100-6 Prenosné počítače; 30236000-2 Rôzne počítačové vybavenie; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/247877","1","2845,000",
"OF-247860","Po karanténe","Rúško, respirátor FFP2 bez výdychového ventilu a respirátor FFP3 s výdychovým ventilom              ","rúško, respirátor FFP2 , respirátor FFP3","35113400-3 Ochranné a bezpečnostné odevy; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/247860","1","6900,000",
"OF-248547","Po karanténe","Hlboko zmrazené mäso z hydiny","Kuracie mäso, kačacie mäso, morčacie mäso.","15896000-5 Hlboko zmrazené výrobky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/248547","1","7440,000",
"OF-248126","Po karanténe","Stravné lístky ","stravné lístky, stravné poukážky, gastrolístky","30199770-8 Stravné poukážky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/248126","1","24318,960",
"OF-248026","Po karanténe","Komplexná dodávka USG prístroja","USG, ultrasonografický prístroj","33112000-8 Echo, ultrazvukové a dopplerovské zobrazovacie zariadenia; 51410000-9 Inštalácia lekárskych zariadení; 50421000-2 Opravy a údržba lekárskych zariadení; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/248026","1","66000,000",
"OF-248564","Po karanténe","Náhradné diely na Sor NB12,NB18 - elektro","Náhradné diely, autobus,Sor,elektro","34121100-2 Autobusy verejnej dopravy; 31610000-5 Elektrické zariadenia pre motory a vozidlá; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/248564","1","1285,360",
"OF-247794","Po karanténe","Chladené a mrazené potraviny","rybacie a lahôdkové šaláty, mrazené výrobky, mlieko a mliečne výrobky","03311210-7 Treska; 15894700-8 Lahôdky; 60000000-8 Dopravné služby (bez prepravy odpadu); 15229000-9 Mrazené rybie výrobky; 15331170-9 Mrazená zelenina; 15112000-6 Hydina; 15530000-2 Maslo; 15500000-3 Mliečne výrobky; 15112140-9 Kačice; 15311000-1 Mrazené zemiaky; 15896000-5 Hlboko zmrazené výrobky; 15220000-6 Mrazené ryby, rybie filé a ostatné rybie mäso; 15551000-5 Jogurt a ostatné fermentované mliečne výrobky; 15544000-3 Tvrdý syr; 15510000-6 Mlieko a smotana","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/247794","1","0",
"OF-247760","Po karanténe","Príslušenstvo na inventarizáciu majetku","Príslušenstvo na inventarizáciu majetku, Dokovacia stanica, Handstrap,","42965000-8 Zariadenia na spracovanie informácií; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/247760","1","442,000",
