"OpisnyFormularIdentifikator","OpisnyFormularStav","OpisnyFormularNazov","OpisnyFormularKlucoveSlova","OpisnyFormularCpv","OpisnyFormularDruh","OpisnyFormularKategoriaSluzieb","OpisnyFormularUrl","OpisnyFormularPocetVyhlasenychZakaziek","OpisnyFormularObchodovanaSumaBezDPH",
"OF-120375","Po karanténe","Upgrade komunikačného servera Alcatel-Lucent Omni PCX Enterprise ","upgrade, Alcatel-Lucent Omni PCX Enterprise","32524000-2 Telekomunikačný systém; 32520000-4 Telekomunikačné káble a zariadenia; 72263000-6 Implementácia softvéru; 72265000-0 Konfigurovanie softvéru; 51612000-5 Inštalácia zariadení na spracovanie informácií; 50312600-1 Údržba a opravy zariadení informačných technológií","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/120375","1","93500,000",
"OF-125473","Po karanténe","K5 telemetrický systém","metabolický systém, vyhodnocovací systém","33124100-6 Diagnostické prístroje; 33124110-9 Diagnostické systémy; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/125473","1","37500,000",
"OF-136263","Po karanténe","Fotopasce","fotopasca, ","38650000-6 Fotografické zariadenia; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/136263","1","2066,670",
"OF-139011","Po karanténe","Všeobecný a konštrukčný materiál","kartáč oceľový, kábel autoelektrikársky,  elektródy, drôt zvárací, brúsny kotúč, kotúč rezací, matice, papier brúsny, podložky pružné, skrutky do kova, vrták do kovu,drôt pozinkovaný, ,viazací, eska páska,závlačka, tyč závitová,oceľ profilová,plech,dopravné  služby, ložiska , gufera, plechy, hadice , fúriky , hrable , konektroy ,matice skrutky , podložky , vŕtaky, tmely, batérie , brúsne kotúče, matice","39224000-8 Metly a kefy a iné predmety rôznych typov; 31411000-0 Alkalické batérie; 31711140-6 Elektródy; 14522300-9 Šmirgeľ; 44315200-3 Zváracie materiály; 44531700-8 Železné alebo oceľové predmety so závitom; 44530000-4 Upínadlá/spony; 42674000-1 Časti a príslušenstvo kovoobrábacích strojov; 60000000-8 Dopravné služby (bez prepravy odpadu); 44311000-3 Lanká; 44321000-6 Káble; 31224000-2 Spájacie a kontaktné prvky; 14811300-2 Brúsne kotúče; 14714000-9 Cín; 42415200-0 Pracovné vozíky; 44425200-7 Gumené tesnenia; 44165100-5 Hadice; 44514200-8 Časti náradia; 44511340-0 Hrable; 35100000-5 Pohotovostné a zabezpečovacie zariadenia; 39541120-3 Laná; 44440000-6 Ložiská; 44531600-7 Matice; 34312500-2 Tesnenia; 44334000-0 Profily; 44312300-3 Ostnatý drôt; 31651000-4 Elektroizolačná páska; 44172000-6 Plechy (stavebné); 44532200-0 Podložky/tesnenia; 24960000-1 Rôzne chemické výrobky; 44316000-8 Železiarsky tovar; 44531300-4 Závitorezné skrutky; 31342000-5 Svorky izolovaných káblov; 44425300-8 Gumené pásy; 44831100-5 Tmely; 44423340-6 Príslušenstvo na manipuláciu s tovarom na báze oceľových lán; 42670000-3 Časti a príslušenstvo obrábacích strojov; 44521210-3 Visiace zámky","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/139011","0","0",
"OF-139319","Po karanténe","Prenájom prístrojov","prenájom, generátor ozónu, analyzátor","42981000-6 Generátory ozónu; 38434000-6 Analyzátory; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/139319","0","0",
"OF-139342","Po karanténe","Obnova technickej podpory pre systém komplexného zabezpečenia ochrany mailovej komunikácie a koncových bodov s centrálnou správou","technická podpora, licenčné softvérové vybavenie","72610000-9 Počítačové podporné služby","Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/139342","1","76000,000",
"OF-141114","Po karanténe","Farebná prenosná tlačiareň Canon PIXMA IP110 s batériou alebo ekvivalent","nová farebná prenosná tlačiareň","30232100-5 Tlačiarne a zapisovače; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/141114","0","0",
"OF-141146","Po karanténe","Mobilné telefóny Samsung Galaxy a3 alebo ekvivalent ","nové mobilné telefóny","32250000-0 Mobilné telefóny; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/141146","0","0",
"OF-141149","Po karanténe","Mobilné telefóny Samsung Galaxy s7 alebo ekvivalent","nové mobilné telefóny","32250000-0 Mobilné telefóny; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/141149","0","0",
"OF-141197","Po karanténe","Kufor na náradie","nový kufor na náradie","44512930-0 Nosiče náradia; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/141197","0","0",
