"OpisnyFormularIdentifikator","OpisnyFormularStav","OpisnyFormularNazov","OpisnyFormularKlucoveSlova","OpisnyFormularCpv","OpisnyFormularDruh","OpisnyFormularKategoriaSluzieb","OpisnyFormularUrl","OpisnyFormularPocetVyhlasenychZakaziek","OpisnyFormularObchodovanaSumaBezDPH",
"OF-189466","Po karanténe","Smetné nádoby na zber TKO ","smetné nádoby na zber TKO 1100 L, 110 L, 120 L ","34928480-6 Kontajnery a nádoby na odpad a odpadky; 44613600-6 Kontajnery na kolesách; 44613800-8 Kontajnery na odpadový materiál; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/189466","1","8925,000",
"OF-189383","Po karanténe","Elektroinštalačný materiál","vidlica, zásuvka, vypínač, žiarovka, žiarivka, svietidlá, ","31210000-1 Elektrické prístroje na spínanie alebo ochranu elektrických obvodov; 31211310-4 Vypínacie poistky/vypínače; 31213000-2 Rozvodné zariadenia; 31224100-3 Zástrčky a zásuvky; 31224700-9 Spojovacie skrinky (káblové spojky); 31500000-1 Osvetľovacie zariadenia a elektrické žiarovky; 31511000-1 Reflektorové žiarovky/svetlomety z lisovaného skla (typu sealed beam); 31519000-7 Žiarivky a neónové lampy; 31524210-0 Nástenné svetlá; 31532200-6 Kruhové svetlá; 31680000-6 Elektropotreby a príslušenstvo; 31681410-0 Elektromateriály; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/189383","1","933,330",
"OF-188713","Po karanténe","Kancelárske potreby","Papiernický tovar, popisovače, zakladače, obaly, náplň do plniacich pier, plánovacie tabule","30192000-1 Kancelárske potreby; 30199000-0 Papiernický tovar a iné položky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/188713","1","1030,000",
"OF-189987","Po karanténe","Pranie, chemické čistenie ","Pranie a chemické čistenie, žehlenie","98310000-9 Pranie a chemické čistenie; 98315000-4 Žehlenie; 60000000-8 Dopravné služby (bez prepravy odpadu)","Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/189987","1","0",
"OF-189549","Po karanténe","Tonery - originál","Tonery, náplne do tlačiarní","30125120-8 Toner do fotokopírovacích strojov; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/189549","1","3175,000",
"OF-189151","Po karanténe","Špecifické chemikálie a materiál potrebný na výskum exozómov","Špecifické chemikálie a materiál potrebný na výskum exozómov, Exozómový kvantitačný kit, Špecifické  fetálne bovinné sérum, Špecifické ultračisté vysoko sorbentné laboratórne čistiace utierky","24000000-4 Chemické výrobky; 33141625-7 Diagnostické súpravy; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/189151","1","2434,000",
"OF-190170","Po karanténe","Kancelárske potreby","Kancelárske potreby, guma, pero, ceruza, obálka","30192000-1 Kancelárske potreby; 30192100-2 Vymazávacie potreby (guma, zmizík); 30192121-5 Guľôčkové perá; 60000000-8 Dopravné služby (bez prepravy odpadu); 30192130-1 Ceruzky; 30197320-5 Zošívačky; 30192125-3 Zvýrazňovače; 30197642-8 Papier na fotokopírovanie a xerografický papier; 30197321-2 Rozošívače; 30199230-1 Obálky; 30192910-3 Korekčný pás alebo páska","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/190170","1","0",
"OF-188232","Po karanténe","dodanie výpočtovej techniky, komunikačnej techniky  a súvisiaceho príslušenstva I /2019","výpočtová technika, IKT, počítačová zostava, kancelárska technika","32422000-7 Sieťové komponenty; 32420000-3 Sieťové zariadenia; 30213300-8 Stolový počítač; 48219300-9 Softvérový balík pre administratívu; 30234000-8 Pamäťové médiá; 60000000-8 Dopravné služby (bez prepravy odpadu); 72268000-1 Dodávky softvéru; 30237000-9 Časti a príslušenstvo počítačov a spotrebný materiál k nim; 51600000-8 Inštalácia počítačov a kancelárskeho vybavenia; 30213100-6 Prenosné počítače; 30237240-3 Webová kamera","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/188232","1","33333,330",
"OF-190153","Po karanténe","Stolný počítač PC Lenovo SFF","pracovná stanica, počítač","30213300-8 Stolový počítač; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/190153","1","0",
"OF-189566","Po karanténe","Ihly na anestéziu","zdravotnícky materiál","33141321-6 Ihly na anestéziu; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/189566","1","0",
