"OpisnyFormularIdentifikator","OpisnyFormularStav","OpisnyFormularNazov","OpisnyFormularKlucoveSlova","OpisnyFormularCpv","OpisnyFormularDruh","OpisnyFormularKategoriaSluzieb","OpisnyFormularUrl","OpisnyFormularPocetVyhlasenychZakaziek","OpisnyFormularObchodovanaSumaBezDPH",
"OF-7720","Po karanténe","Elektricky polohovateľná posteľ SENTIDA - nízke lôžko s funkciou kardiokresla ","lôžko, posteľ, polohovateľná, polohovateľné, elektrická, elektrické, nízke, kardiokreslo","33192130-2 Motorizované lôžka; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/7720","0","0",
"OF-13676","Po karanténe","Kardioplegický set","kardioplégia, roztok, kardioplegický roztok, CPG, mimotelový obeh, ECC, perfúzia, srdce, zastavenie srdca","33692400-1 Perfúzne roztoky; 33186000-7 Jednotky pre mimotelový obeh; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/13676","0","0",
"OF-16029","Po karanténe","Cateringové služby","gastronomické, banketové služby, event catering, protokolárny catering","55321000-6 Služby spojené s prípravou jedál; 55320000-9 Služby spojené s podávaním jedál; 55322000-3 Služby spojené s varením jedál; 55400000-4 Služby spojené s podávaním nápojov","Služba; Tovar","17. Hotelové a reštauračné služby","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/16029","0","0",
"OF-34278","Po karanténe","Čistička vzduchu - dekontaminátor s HEPA filtráciou","čistenie vzduchu, dekontaminácia vzduchu, čistenie vzduchu od pachov, inaktivácia mikroorganizmov","39811200-2 Dezinfektanty vzduchu; 42514200-4 Elektrostatické čističky vzduchu a plynov; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/34278","0","0",
"OF-43654","Po karanténe","Elektroterapeutický prístroj Rebox Physio Classic","Rebox, elektroterapia, elektroterapeutický prístoj, zdravotnícke prístroje","33158200-4 Elektroterapeutické prístroje; 33150000-6 Prístroje na rádioterapiu, mechanoterapiu, elektroterapiu a fyzioterapiu; 33100000-1 Zdravotnícke vybavenie; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/43654","0","0",
"OF-53570","Po karanténe","Diagnostické činidlá","diagnostické činidlá","33124130-5 Diagnostický spotrebný materiál; 33141625-7 Diagnostické súpravy; 33694000-1 Diagnostické činidlá; 33696500-0 Laboratórne činidlá; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/53570","0","0",
"OF-57918","Po karanténe","Dodávka a montáž vírivky","vírivka, vaňa ","31000000-6 Elektrické stroje, prístroje, zariadenia a spotrebný tovar; osvetlenie; 31600000-2 Elektrické zariadenia a prístroje; 31640000-4 Stroje a prístroje s individuálnymi funkciami; 33100000-1 Zdravotnícke vybavenie; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba; Stavebná práca","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/57918","1","8375,000",
"OF-68805","Po karanténe","Stravné poukážky","jedálny kupón","30199770-8 Stravné poukážky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/68805","1","8744,000",
"OF-72589","Po karanténe","Pásky lepiace a PE pena","lepiaca páska, pogumované textílie, polyetylénová pena","19513200-7 Lepiaca páska z pogumovaných textílií; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/72589","1","12278,500",
"OF-72716","Po karanténe","Samonamáčacie pečiatky textové"," pečiatka, samonamáčacia pečiatka, textová pečiatka","30192153-8 Textové pečiatky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","27. Ostatné služby","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/72716","1","0",
