"OpisnyFormularIdentifikator","OpisnyFormularStav","OpisnyFormularNazov","OpisnyFormularKlucoveSlova","OpisnyFormularCpv","OpisnyFormularDruh","OpisnyFormularKategoriaSluzieb","OpisnyFormularUrl","OpisnyFormularPocetVyhlasenychZakaziek","OpisnyFormularObchodovanaSumaBezDPH",
"OF-232872","Po karanténe","Oprava zdravotníckeho stanu poľného mobilného zdravotníckeho pracoviska.","Servis, oprava, zdravotníckeho, stanu, poľného mobilného pracoviska","50421000-2 Opravy a údržba lekárskych zariadení; 51400000-6 Inštalácia lekárskych a chirurgických zariadení; 60000000-8 Dopravné služby (bez prepravy odpadu)","Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/232872","0","0",
"OF-237357","Po karanténe","Prenosný echokardiografický prístroj ","echokardiograf, ultrazvuk","33112340-3 Echokardiografy; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/237357","0","0",
"OF-239496","Po karanténe","Odber, preprava a zneškodnenie/zhodnotenie odpadu zo zdravotnej starostlivosti","odpad, zdravotnícky, nebezpečný odpad, likvidácia nemocničného odpadu","90520000-8 Služby súvisiace s rádioaktívnym, toxickým, zdravotníckym a nebezpečným odpadom; 90524400-0 Zber, doprava a likvidácia nemocničného odpadu","Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/239496","1","213930,000",
"OF-240329","Po karanténe","Odborné prehliadky a odborné skúšky vyhradených technických zariadení plynových","Odborné prehliadky a odborné skúšky vyhradených technických zariadení plynových","65200000-5 Rozvod plynu a súvisiace služby; 60000000-8 Dopravné služby (bez prepravy odpadu)","Služba; Tovar","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/240329","1","3699,000",
"OF-240480","Po karanténe","EKG papier, Originálny termocitlivý videopapier do USG prístrojov","EKG a termocitlivý papier","22993300-0 Termografický papier alebo lepenka; 33140000-3 Zdravotnícky spotrebný materiál; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/240480","1","880,000",
"OF-240768","Po karanténe","Náhradné diely na vysokozdvižné vozíky","tesnenie, podložka, krúžok","42419200-8 Časti pracovných vozíkov; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/240768","1","31583,330",
"OF-240819","Po karanténe","Odborné prehliadky a odborné skúšky vyhradených technických zariadení plynových","Odborné prehliadky a odborné skúšky vyhradených technických zariadení plynových","65200000-5 Rozvod plynu a súvisiace služby; 60000000-8 Dopravné služby (bez prepravy odpadu)","Služba; Tovar","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/240819","1","900,000",
"OF-240855","Po karanténe","Čistiace a hygienické prostriedky a príslušenstvo 4","Vedro, utierka","39830000-9 Čistiace výrobky; 42993200-5 Dávkovacie zariadenia; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/240855","0","0",
"OF-240914","Po karanténe","Diagnostické kity","diagnostický kit","33694000-1 Diagnostické činidlá; 33696300-8 Chemické činidlá; 33141625-7 Diagnostické súpravy; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/240914","1","5406,000",
"OF-240964","Po karanténe","Univerzálny žehliaci lis s obdĺžnikovým žehliacim stolom  ","Pneumatický  lis na prádlo","42718200-4 Žehliace lisy; 60000000-8 Dopravné služby (bez prepravy odpadu); 42718100-3 Žehliace stroje","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/240964","1","14958,330",
"OF-241026","Po karanténe","Notebook","prenosný počítač, pracovná stanica","30213100-6 Prenosné počítače; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/241026","1","1386,670",
"OF-241090","Po karanténe","Nádoby, obaly a obalový materiál","Fólia - hadica, fólia strech, kanister na pitnú  vodu,","44174000-0 Fólia; 39222000-4 Potreby pre verejné stravovanie; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/241090","1","833,330",
"OF-241175","Po karanténe","Pranie a chemické čistenie","pranie a chemické čistenie","98310000-9 Pranie a chemické čistenie; 60000000-8 Dopravné služby (bez prepravy odpadu)","Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/241175","1","150,300",
"OF-241186","Po karanténe","Servisná prehliadka laboratórnych prístrojov, validácia","kalibrácia, termostat, sterilizátor","51410000-9 Inštalácia lekárskych zariadení; 60000000-8 Dopravné služby (bez prepravy odpadu)","Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/241186","1","550,000",
"OF-241194","Po karanténe","Notebook","prenosný počítač, pracovná stanica","30213100-6 Prenosné počítače; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/241194","0","0",
"OF-241203","Po karanténe","Antigénové testy","Covid 19, rýchlotest","33141625-7 Diagnostické súpravy; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/241203","1","8181,820",
"OF-241215","Po karanténe","Krájač zeleniny s príslušenstvom","Krájač zeleniny s príslušenstvom","42215100-7 Stroje na krájanie potravín; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/241215","1","1499,170",
"OF-241224","Po karanténe","Tablet","tablet","30213100-6 Prenosné počítače; 30213200-7 Tabletový počítač; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/241224","1","1395,000",
"OF-239115","Po karanténe","Kancelárske potreby a kancelárske zariadenia","drobné kancelárske potreby, perá, ceruzky, korekčné pásky, zvýrazňovač, rýchloviazače,  spony, spinky, euroobal, nožnice, plastelína, lamínovačky, skartovačka, fólie, farby, pravítko, nožnice, tabule, školské zošity","30192000-1 Kancelárske potreby; 30192100-2 Vymazávacie potreby (guma, zmizík); 30192113-6 Atramentové náplne; 30192121-5 Guľôčkové perá; 30192125-3 Zvýrazňovače; 30192130-1 Ceruzky; 30192800-9 Samolepiace etikety; 30192900-0 Korekčné prostriedky; 22850000-3 Rýchloviazače a súvisiace príslušenstvo; 30197220-4 Spony na papier; 30192150-7 Dátumové pečiatky; 30197330-8 Dierovače; 39241200-5 Nožnice; 30191400-8 Skartovače; 30195900-1 Biele tabule a magnetické tabule; 37821000-9 Štetce a kefy pre umeleckých maliarov; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/239115","1","4390,830",
"OF-240073","Po karanténe","Oprava fasády a výmena okien a vstupných dverí na budove centra pre deti a rodiny ","oprava fasády, výmena okien, omietky","50800000-3 Rôzne opravárske a údržbárske služby","Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/240073","0","0",
"OF-240438","Po karanténe","Kortikosteroidy na systémové použitie","metylprednizolón, hydrokortizón, dexametazón, betametazón, prednizón","33642200-4 Kortikosteroidy na systémové použitie; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/240438","1","57320,000",
"OF-240664","Po karanténe","Kancelárske potreby","Kancelárske potreby","30192000-1 Kancelárske potreby; 30190000-7 Rôzne kancelárske zariadenia a kancelárske potreby; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/240664","1","7499,500",
"OF-240799","Po karanténe","Zvislé dopravné značky a príslušenstvo","dopravné značky, dopravné zariadenie, príslušenstvo","34992200-9 Dopravné značky; 34920000-2 Cestné príslušenstvo; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/240799","1","75668,800",
"OF-240824","Po karanténe","Odborné prehliadky a odborné skúšky vyhradených technických zariadení plynových","Odborné prehliadky a odborné skúšky vyhradených technických zariadení plynových","65200000-5 Rozvod plynu a súvisiace služby; 60000000-8 Dopravné služby (bez prepravy odpadu)","Služba; Tovar","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/240824","1","6800,000",
"OF-240899","Po karanténe","Univerzálny rýpadlo-nakladač s čelnou viacúčelovou nakladacou lyžicou a podkopovou lyžicou","Rýpadlo-nakladač","34144710-8 Nakladače na kolesách; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/240899","0","0",
"OF-240940","Po karanténe","Osobné motorové vozidlo ","osobné motorové vozidlo, osobný automobil, auto, motorové vozidlo","34110000-1 Osobné automobily; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/240940","1","14989,170",
"OF-241001","Po karanténe","Vyhrievaný transportný vozík - 2 ks","vozík, vyhrievanie, transport","39222000-4 Potreby pre verejné stravovanie; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/241001","1","9083,200",
"OF-241073","Po karanténe","Dopravné zariadenia - dopravné zrkadlá","dopravné zrkadlá so stĺpikmi , úchytmi a príslušenstvom","35121800-6 Vypuklé bezpečnostné zrkadlá","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/241073","1","8500,660",
"OF-241129","Po karanténe","Motorové vozidlá na prepravu menej než 10 osôb","motorové vozidlá","34115200-8 Motorové vozidlá na prepravu menej než 10 osôb","Tovar","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/241129","0","0",
"OF-241182","Po karanténe","Opravy a revízie individuálnych dýchacích prístrojov","revízia oceľových fliaš  SATURN a Dräger, odborná kontrola 5-ročná a 6-ročná - plus dýchacie masky","50413200-5 Opravy a údržba protipožiarnych zariadení","Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/241182","1","1704,000",
"OF-241191","Po karanténe","Nákup úžitkových motorových vozidiel s nižšou hmotnosťou 2.3 dCi 130 (VAN - Valník 4dv. predĺženou kabínou) -N1 - NA (DO 3 500 KG) - nové","úžitkové motorové vozidlá, valník","34100000-8 Motorové vozidlá; 34144700-5 Úžitkové vozidlá; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/241191","0","0",
"OF-241200","Po karanténe","Toner","Toner","30192113-6 Atramentové náplne; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/241200","1","221,100",
"OF-241211","Po karanténe","Vybavenie dielní -  časť kozmetika a vizáž, manikúra","nábytok, kozmetický nábytok, odborný výcvik, kozmetický stolík, kozmetická stolička, kozmetické ležadlo elektrické, stolík na manikúru s odsávaním","39100000-3 Nábytok; 39150000-8 Rôzny nábytok a vybavenie; 39151000-5 Rozličný nábytok; 39160000-1 Školský nábytok; 33192000-2 Zdravotnícky nábytok; 60000000-8 Dopravné služby (bez prepravy odpadu); 31000000-6 Elektrické stroje, prístroje, zariadenia a spotrebný tovar; osvetlenie","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/241211","0","0",
"OF-237681","Po karanténe","Dodávka elektrickej energie","elektrina, elektrická energia","09310000-5 Elektrická energia; 65300000-6 Rozvod elektriny a súvisiace služby","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/237681","0","0",
"OF-239711","Po karanténe","Resuscitačný vozík s príslušenstvom","resuscitačný vozík, defibrilátor, odsávačka","33182100-0 Defribrilátory; 33172200-8 Prístroje na resuscitáciu; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/239711","0","0",
"OF-239858","Po karanténe","Dodávka originálnych tonerov do laserových tlačiarní","tonery, náplne do tlačiarní","30125100-2 Tonerové náplne; 60000000-8 Dopravné služby (bez prepravy odpadu); 90500000-2 Služby súvisiace s likvidáciou odpadu a odpadom; 30125110-5 Toner do laserových tlačiarní/faxových prístrojov","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/239858","0","0",
"OF-240397","Po karanténe","Kancelársky papier","kancelársky papier, papier, tlač,","30197644-2 Xerografický papier; 30197642-8 Papier na fotokopírovanie a xerografický papier; 30197643-5 Papier na fotokopírovanie; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/240397","0","0",
"OF-240527","Po karanténe","Nábytok - kancelárske stoly","nábytok, regál","39100000-3 Nábytok; 39130000-2 Kancelársky nábytok; 39121000-6 Písacie stoly a stoly; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/240527","1","3625,000",
"OF-240775","Po karanténe","Diagnostiká pre humorálnu imunitu a infekčnú sérológiu","diagnostiká, imunologické vyšetrenie, infekčná sérológia","33124130-5 Diagnostický spotrebný materiál; 60000000-8 Dopravné služby (bez prepravy odpadu); 33141625-7 Diagnostické súpravy","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/240775","0","0",
"OF-240821","Po karanténe","Odborné prehliadky a odborné skúšky vyhradených technických zariadení plynových","Odborné prehliadky a odborné skúšky vyhradených technických zariadení plynových","65200000-5 Rozvod plynu a súvisiace služby; 60000000-8 Dopravné služby (bez prepravy odpadu)","Služba; Tovar","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/240821","1","2000,000",
"OF-240886","Po karanténe","Mikrovlnná rúra, rýchlovarná kanvica ","mikrovlnná rúra, mikrovlnka, kanvica","39711300-2 Elektrotepelné prístroje; 39711362-4 Mikrovlné rúry; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/240886","1","11596,670",
"OF-240923","Po karanténe","Dodávka nových, originálnych tonerov, náplní a súvisiaceho materiálu","toner, náplň, kazeta, valec, páska, tlačová hlava, odpadová nádoba","30125120-8 Toner do fotokopírovacích strojov; 30125110-5 Toner do laserových tlačiarní/faxových prístrojov; 30125100-2 Tonerové náplne; 90510000-5 Likvidácia a spracovanie odpadu","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/240923","1","89900,000",
"OF-240986","Po karanténe","Mobilná zváračka ku krvným vakom - prenosná, batériová","mobilná zváračka, krvné vaky, transfuziológia","33194210-1 Prístroje na transfúziu krvi; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/240986","0","0",
"OF-241044","Po karanténe","Organické a anorganické chemikálie","chemikálie, organické chemikálie, anorganické chemikálie","24000000-4 Chemické výrobky; 24300000-7 Základné anorganické a organické chemikálie; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/241044","1","296,700",
"OF-241098","Po karanténe","Nákup osobných motorových vozidiel","osobný automobil","34100000-8 Motorové vozidlá; 34110000-1 Osobné automobily","Tovar","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/241098","0","0",
"OF-241177","Po karanténe","Náhradné diely SOMATOM Definition AS ","SOMATOM Definition AS, Siemens","33192120-9 Nemocničné lôžka; 39143110-0 Postele a lôžkoviny a špeciálne mäkké vybavenie; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/241177","1","12000,900",
"OF-241188","Po karanténe","Špecializované chemické výrobky ","Protilatka COXII ; Ampl Opti-4CN; Primery","24950000-8 Špecializované chemické výrobky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/241188","1","1495,660",
"OF-241196","Po karanténe","Tonery do tlačiarní - originál","toner, tlač","30125100-2 Tonerové náplne","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/241196","1","1583,330",
"OF-241206","Po karanténe","Pracie a čistiace prostriedky","pracie a čistiace prostriedky,  handry na dlážku, prachovky","39831000-6 Pracie prostriedky; 39525100-9 Prachovky; 39542000-3 Handry; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/241206","0","0",
"OF-241217","Po karanténe","Diagnostické testy ","diagnostika, test, analyzátor","33140000-3 Zdravotnícky spotrebný materiál; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/241217","1","3440,000",
"OF-241226","Po karanténe","Opravy a servis hydraulických zariadení techniky PVO","Opravy, hydraulika","50210000-0 Opravy, údržba a súvisiace služby týkajúce sa lietadiel a iných zariadení; 43328100-9 Hydraulické zariadenia","Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/241226","1","29166,230",
"OF-238931","Po karanténe","PNgase F a ovalbumin","N-Glycosidase F, vaječný albumín","24965000-6 Enzýmy; 24956000-0 Peptónové a proteínové substancie; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/238931","0","0",
