"OpisnyFormularIdentifikator","OpisnyFormularStav","OpisnyFormularNazov","OpisnyFormularKlucoveSlova","OpisnyFormularCpv","OpisnyFormularDruh","OpisnyFormularKategoriaSluzieb","OpisnyFormularUrl","OpisnyFormularPocetVyhlasenychZakaziek","OpisnyFormularObchodovanaSumaBezDPH",
"OF-174897","Po karanténe","Odstránenie, a inštalácia, montáž tmavých fólií na zadné bočné a zadné okná ","montáž, fólie","44174000-0 Fólia; 50116000-1 Oprava a údržba konkrétnych častí vozidiel; 50112000-3 Oprava a údržba osobných motorových vozidiel","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/174897","0","0",
"OF-175239","Po karanténe","Angiografický spotrebný materiál pre systém ACIST CVi","Angiografický set, ACIST, tlakový injektor, kardiológia, materiál pre tlakový injektor","33140000-3 Zdravotnícky spotrebný materiál; 33100000-1 Zdravotnícke vybavenie; 60000000-8 Dopravné služby (bez prepravy odpadu); 33190000-8 Rôzne lekárske zariadenia a výrobky","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/175239","1","0",
"OF-175276","Po karanténe","Nákup technológie v rámci projektu: Výstavba zberného dvora  - traktor, čelný nakladač k traktoru, lyžica na drvenie drobného stavebného odpadu, traktorový náves - nosič kontajnerov, náves  s hydraulickou rukou a otočným drapákom, kontajner 	","traktor, čelný nakladač, nosič kontajnerov, náves, odpad, kontajner, preprava","16700000-2 Traktory/ťahače; 34000000-7 Prepravné zariadenia a pomocné výrobky na prepravu; 34390000-7 Príslušenstvo ťahačov/traktorov; 34223000-6 Prívesy a návesy; 43250000-0 Čelné lopatové nakladače; 44613000-0 Veľké kontajnery; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/175276","1","126416,670",
"OF-175486","Po karanténe","Vybavenie školskej učebne v základnej škole","učebňa, škola, vybavenie, školské pomôcky, náradie","44512940-3 Sada náradia; 39162200-7 Učebné pomôcky a zariadenia; 43830000-0 Mechanické náradie; 60000000-8 Dopravné služby (bez prepravy odpadu); 44512000-2 Rôzne ručné nástroje","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/175486","0","0",
"OF-175669","Po karanténe","Vnútorné fixátory hrudnodriekové zadné - polysegmentálne magnetom distrahovateľné","zdravotnícky materiál","33183100-7 Ortopedické implantáty; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/175669","1","0",
"OF-175918","Po karanténe","Potreby na infúzie, Príslušenstvo k infúziám č.1","zdravotnícky materiál","33194120-3 Potreby na infúzie; 33194100-7 Prístroje a nástroje na infúziu; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/175918","1","0",
"OF-176000","Po karanténe","Potreby na infúzie, Príslušenstvo k infúziám č.2","zdravotnícky materiál","33194120-3 Potreby na infúzie; 33194100-7 Prístroje a nástroje na infúziu; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/176000","1","0",
"OF-176005","Po karanténe","Potreby na infúzie, Príslušenstvo k infúziám č.3","zdravotnícky materiál","33194120-3 Potreby na infúzie; 33194100-7 Prístroje a nástroje na infúziu; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/176005","1","0",
"OF-176018","Po karanténe","Potreby na infúzie, Príslušenstvo k infúziám č.4","zdravotnícky materiál","33194120-3 Potreby na infúzie; 33194100-7 Prístroje a nástroje na infúziu; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/176018","1","0",
"OF-176111","Po karanténe","Elektrická priemyselná práčka ","veľkokapacitná práčka","39713200-5 Práčky a sušičky bielizne; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/176111","1","0",
"OF-176125","Po karanténe","Dodávka elektrickej energie","elektrická energia","09310000-5 Elektrická energia; 65300000-6 Rozvod elektriny a súvisiace služby","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/176125","1","9499,170",
"OF-176493","Po karanténe","plasty pre laboratórne účely","pipetové špičky, mikroskúmavky, petriho misky","38437110-1 Pipetové hroty; 19520000-7 Plastové výrobky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/176493","0","0",
"OF-176838","Po karanténe","Laboratórne mikropipety s príslušenstvom","mikropipety, špičky, lineárny stojan)","19520000-7 Plastové výrobky; 38437000-7 Laboratórne pipety a príslušenstvo; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/176838","1","744,000",
"OF-177196","Po karanténe","Operačný stôl ","Operačný stôl, stôl pre operačné výkony, zákrokový  stôl, systémový operačný stôl","33160000-9 Operačná technika; 33162000-3 Prístroje a nástroje operačnej sály; 33162100-4 Prístroje operačnej sály; 33162200-5 Nástroje operačnej sály; 60000000-8 Dopravné služby (bez prepravy odpadu); 33192230-3 Operačné stoly","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/177196","0","0",
"OF-177476","Po karanténe","Pekárenské výrobky","Chleba, rožok, Závin, vianočka, lupačka, žemľa, briožka, strúhanka","15612500-6 Pekárske výrobky; 15811100-7 Chlieb; 15811200-8 Rožky; 15812100-4 Pečivo; 15813000-0 Raňajkové pečivo; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/177476","1","157999,660",
"OF-177493","Po karanténe","Elektromobil","auto, automobil, elektromobil, auto na elektrický pohon, automobil na elektrický pohon, vozidlo na elektrický pohon, ","34144900-7 Vozidlá na elektrický pohon; 34110000-1 Osobné automobily; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/177493","1","27250,000",
"OF-177562","Po karanténe","Pracovná obuv pre pohyb v ľahšom, stredne náročnom až náročnom teréne","obuv, pracovná,   ","18832000-0 Špeciálna obuv; 18820000-3 Športová obuv; 18830000-6 Ochranná obuv; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/177562","1","0",
"OF-177585","Po karanténe","Písací stôl  grafitovo sivý / biely  ","kancelársky nábytok ","39130000-2 Kancelársky nábytok; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/177585","0","0",
"OF-177590","Po karanténe","flukonazol","antimykotiká, antiinfektíva, triazolové deriváty","33651200-0 Antimykotiká na systémové použitie; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/177590","1","3810,000",
"OF-177598","Po karanténe","perfúzny roztok","uchovávanie orgánov, perfúzny roztok","33692400-1 Perfúzne roztoky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/177598","1","14553,000",
"OF-177628","Po karanténe","Kancelárske potreby a tlačivá","kancelárske potreby, tlačivá, kalkulačky, pečiatky","30192000-1 Kancelárske potreby; 60000000-8 Dopravné služby (bez prepravy odpadu); 30194500-0 Písacie pomôcky; 30197620-8 Písací papier","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/177628","1","28599,990",
"OF-177958","Po karanténe","Kancelárske potreby","euroobal, RVC, obálka,lepidlo,korektor, špalík,zošit, záznamová kniha, strúhadlo,samolepiaca etiketa,pravítko...","30192000-1 Kancelárske potreby; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/177958","1","857,500",
"OF-177995","Po karanténe","Interiérové vybavenie učebne ZŠ - nábytok","učebné pomôcky, polytechnika, fyzika, jazyková učebňa ","39160000-1 Školský nábytok; 39180000-7 Laboratórny nábytok; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/177995","0","0",
"OF-178050","Po karanténe","Kuchynské vybavenie","jedálenské potreby","39221000-7 Kuchynské vybavenie; 39221210-2 Taniere; 39221230-8 Tanieriky; 39221240-1 Misy; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/178050","1","360,000",
"OF-178079","Po karanténe","Vybavenie učebne ZŠ - IKT technika","učebné pomôcky, fyzika, jazyková učebňa, IKT","30000000-9 Kancelárske a počítacie stroje, vybavenie a spotrebný materiál s výnimkou nábytku a softvérových balíkov; 30213000-5 Osobné počítače; 38652120-7 Videoprojektory; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/178079","0","0",
"OF-178143","Po karanténe","Vodostavebný betón","vodostavebný betón, betónová zmes","44114100-3 Hotový/surový betón; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/178143","1","0",
"OF-178262","Po karanténe","Dodávka zemného plynu","Dodávka zemného plynu, preprava ZP, distribúcia ZP, služby obchodníka","09123000-7 Zemný plyn; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/178262","0","0",
"OF-178279","Po karanténe","Nákup dopravných prostriedkov","dopravný prostriedok, vozidlo, terénne vozidlo","34113300-5 Terénne vozidlá; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/178279","1","116500,000",
"OF-178325","Po karanténe","Učebnice cudzieho jazyka pre 3. a 4. ročník SOŠ","učebnica, cudzie jazyky","22112000-8 Učebnice; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/178325","1","2318,180",
"OF-178361","Po karanténe","Nákup čítačiek čipových kariet","čitačka","30233300-4 Čítačky kariet smart; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/178361","0","0",
"OF-178389","Po karanténe","Čistiace prostriedky a hygienické potreby"," toaletný papier, hygienické papierové výrobky, čistiace výrobky, vedro, zmeták, handry na čistenie,","33770000-8 Papierové hygienické výrobky; 60000000-8 Dopravné služby (bez prepravy odpadu); 33761000-2 Toaletný papier; 33772000-2 Jednorazové papierové výrobky; 24950000-8 Špecializované chemické výrobky; 33771000-5 Hygienické výrobky z papiera; 39830000-9 Čistiace výrobky; 39224000-8 Metly a kefy a iné predmety rôznych typov; 33711900-6 Mydlo","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/178389","1","433,330",
"OF-178413","Po karanténe","Vybavenie učebne ZŠ - didaktické pomôcky ","učebné pomôcky, polytechnika, fyzika, didaktické pomôcky ","39162200-7 Učebné pomôcky a zariadenia; 39180000-7 Laboratórny nábytok; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/178413","0","0",
"OF-178527","Po karanténe","Bezpečnostnotechnická kontrola / kalibrácia injekčných dávkovačov","injekčný dávkovač, bezpečnostnotechnická kontrola, kalibrácia ","50433000-9 Kalibrovanie; 71356100-9 Technická kontrola","Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/178527","1","7827,000",
"OF-178552","Po karanténe","Hardvérové  vybavenie učebne CAD-CAM systémov","PC zostava, 3D tlačiareň, dataprojektor, laserová tlačiareň, laserová gravírka","30213000-5 Osobné počítače; 30230000-0 Zariadenia súvisiace s počítačmi; 42611000-2 Špeciálne obrábacie stroje; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/178552","1","28749,170",
"OF-178570","Po karanténe","Posteľná bielizeň a uteráky","návlek, obliečka, paplón, uterák","39512000-4 Posteľná bielizeň; 39512500-9 Obliečky na vankúše; 39514100-9 Uteráky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/178570","1","1039,170",
"OF-178581","Po karanténe","Didaktické pomôcky","Didaktické pomôcky, učebné pomôcky","39162200-7 Učebné pomôcky a zariadenia; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/178581","0","0",
"OF-178593","Po karanténe","Tlačiarenské služby 2018","Brožúra, tlačiarenské služby, služby súvisiace s tlačou","79800000-2 Tlačiarenské a príbuzné služby; 79810000-5 Tlačiarenské služby; 79820000-8 Služby súvisiace s tlačou; 60000000-8 Dopravné služby (bez prepravy odpadu)","Služba; Tovar","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/178593","1","2090,910",
"OF-178602","Po karanténe","Kryokonzervácia a dusíkové hospodárstvo","kryo, kryokonzervácia, zmrazovanie, zmrazovacie zariadenie, nerezové kazety, dewarova nádoba, pumpa, tekutý dusík, skladovací kontajner, zásobník, kvapalný dusík, držiaky, nádoba, systém na meranie kyslíku","33100000-1 Zdravotnícke vybavenie; 38300000-8 Meracie prístroje; 44612000-3 Kontajnery na skvapalnené plyny; 42530000-0 Časti chladiacich a mraziacich zariadení a tepelných čerpadiel; 33165000-4 Kryochirurgia a kryoterapeutické prístroje; 44611600-2 Zásobníky; 44613400-4 Skladovacie kontajnery; 42671000-0 Držiaky na nástroje; 51410000-9 Inštalácia lekárskych zariadení; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/178602","0","0",
"OF-178606","Po karanténe","Chemikálie ","benzín, metanol, hydroxid sodný, acetón, etanol, toulén, izopropanol, kyselina chlorovodíková","24300000-7 Základné anorganické a organické chemikálie; 24311411-1 Kyselina sírová; 24322220-5 Etanol; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/178606","1","482,500",
"OF-178614","Po karanténe","Chemikálie ","L-prolín, 3,3′-Diaminobenzidin, Nitrotetrazolium, 2-Thiobarbituric acid","24320000-3 Základné organické chemikálie; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/178614","1","200,000",
"OF-178841","Po karanténe","Nákladné motorové vozidlo do 3,5 t","nákladné vozidlo, úžitkové vozidlo","34136000-9 Dodávkové automobily; 60000000-8 Dopravné služby (bez prepravy odpadu); 34100000-8 Motorové vozidlá","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/178841","0","0",
"OF-178895","Po karanténe","Kancelárske potreby","Kancelárske potreby","30192000-1 Kancelárske potreby; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/178895","1","0",
"OF-178981","Po karanténe","Práčka","práčky","42716120-5 Práčky","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/178981","1","499,990",
"OF-179018","Po karanténe"," Vozidlo na zber odpadu so zberovou nadstavbou s lineárnym lisom","vozidlo na zber odpadu, nadstavba s lineárnym lisom","34144511-3 Vozidlá na odvoz smetí; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/179018","1","93416,670",
"OF-179023","Po karanténe","Školský nábytok","školský nábytok, katedra, lavica, stolička ","39160000-1 Školský nábytok; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/179023","1","26491,670",
"OF-179076","Po karanténe","Profesionálne ručné náradie a príslušenstvo","píla, vŕtačka, vrták, brúska, sponkovačka, spony","43132300-0 Vŕtačky; 42651000-4 Pneumatické ručné nástroje; 39513200-3 Obrúsky; 44511500-0 Ručné píly; 60000000-8 Dopravné služby (bez prepravy odpadu); 44530000-4 Upínadlá/spony","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/179076","1","0",
"OF-179077","Po karanténe","Elektronický systém právnych informácií","právne informácie, komentáre k právnym predpisom, informačný systém","79140000-7 Právne poradenstvo a informačné služby; 48000000-8 Softvérové balíky a informačné systémy; 48611000-4 Databázový softvérový balík; 48810000-9 Informačné systémy; 60000000-8 Dopravné služby (bez prepravy odpadu)","Služba; Tovar","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/179077","0","0",
"OF-179081","Po karanténe","IKT zariadenia","notebook, ultrabook, projektor, slúchadlá, pamäť, program, softvér, ipad, adaptér","30200000-1 Počítačové zariadenia a spotrebný materiál; 30213100-6 Prenosné počítače; 30237270-2 Puzdrá na prenosné počítače; 32342100-3 Slúchadlá; 30237230-0 Pamäte; 48912000-4 Softvér pre rodinné tituly; 31111000-7 Adaptéry; 38652120-7 Videoprojektory; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/179081","1","3698,000",
"OF-179115","Po karanténe","Olej vizkózny a kvapalina chladiaca","olej, kvapalina","09211000-1 Mazacie oleje a mazivá; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/179115","0","0",
"OF-179133","Po karanténe","Technické vybavenie pre  monitorovanie zveri","GPS, obojky, fotopasca","38650000-6 Fotografické zariadenia; 38112100-4 Globálne navigačné a polohovacie systémy (GPS alebo ekvivalent); 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/179133","1","0",
"OF-179157","Po karanténe","Osobné ochranné pracovné prostriedky - pracovná obuv","Osobné ochranné pracovné prostriedky, OOPP, pracovná obuv","18830000-6 Ochranná obuv","Tovar","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/179157","1","12000,000",
"OF-179189","Po karanténe","Zabezpečenie technickej podpory a konsolidácia licencií pre ""Systém komplexného zabezpečenia ochrany koncových bodov s centrálnou správou""","technická podpora, licenčné softvérové vybavenie, symantec","72610000-9 Počítačové podporné služby; 48761000-0 Antivírusový softvérový balík","Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/179189","1","0",
"OF-179234","Po karanténe","Nákup HW a SW s príslušenstvom pre podnikové prostredie","hardware, software, príslušenstvo, notebook, monitor, klávesnica, myš, tablet, stolový PC","30000000-9 Kancelárske a počítacie stroje, vybavenie a spotrebný materiál s výnimkou nábytku a softvérových balíkov; 30200000-1 Počítačové zariadenia a spotrebný materiál; 30210000-4 Stroje na spracovanie údajov (hardvér); 30230000-0 Zariadenia súvisiace s počítačmi; 30231000-7 Počítačové monitory a konzoly; 30236000-2 Rôzne počítačové vybavenie; 30237000-9 Časti a príslušenstvo počítačov a spotrebný materiál k nim; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/179234","1","197992,170",
"OF-179246","Po karanténe","Dodávka elektrickej energie","elektrická energia, elektrina","09310000-5 Elektrická energia; 65300000-6 Rozvod elektriny a súvisiace služby","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/179246","0","0",
