"OpisnyFormularIdentifikator","OpisnyFormularStav","OpisnyFormularNazov","OpisnyFormularKlucoveSlova","OpisnyFormularCpv","OpisnyFormularDruh","OpisnyFormularKategoriaSluzieb","OpisnyFormularUrl","OpisnyFormularPocetVyhlasenychZakaziek","OpisnyFormularObchodovanaSumaBezDPH",
"OF-213039","Po karanténe","Čistiace a hygienické potreby","Čistiaci prášok na riad, Čistiace prostriedky na toalety, Mazľavé mydlo, Prostriedok na umývanie podláh, Saponát na umývanie riadu, Mydlo na pranie, Prostriedok na čistenie sifónov, Grilpur alebo ekvivalent, Okena alebo ekvivalent, Pulirapid alebo ekvivalent, Kefa ryžová s násadou, Aviváž, Tep nepenivý, Savo perex, Krém na obuv, Leštenka na nábytok, Papierové obrúsky, Osviežovač vzduchu, WC blok alebo ekvivalent, Hubka na riad, WC súprava, Handra na podlahu, Zmeták s násadou, Náhrada na mop, Švédska handra, Metla ciroková, Mop na podlahu, Dezinfekčný prostriedok na ruky, Utierka papierová ZZ, Indulona alebo ekvivalent, Solvina alebo ekvivalent, Toaletný papier, Toaletné mydlo, Tekuté mydlo, Kefa na obuv, Zmeták s lopatkou, Rukavice latexové, Savo proti plesni, Sáčky do smetného koša","39832100-4 Čistiaci prášok na riad; 39831600-2 Čistiace prostriedky na toalety; 39831300-9 Čistiace prostriedky na podlahu; 39831210-1 Saponáty na umývanie riadu; 39831000-6 Pracie prostriedky; 39830000-9 Čistiace výrobky; 39831250-3 Vyplachovacie roztoky; 39812200-9 Leštidlá na obuv; 39812000-7 Leštidlá a krémy; 39811300-3 Dezodoranty; 39811000-0 Prípravky na parfumovanie alebo dezodoráciu miestností; 39224320-7 Špongie; 39224310-4 WC kefy; 39224300-1 Metly a kefy a iné výrobky na upratovanie domácností; 39224100-9 Metly; 39224200-0 Kefy; 39221180-2 Kuchárske potreby; 33741200-8 Krémy na ruky alebo telové mlieka; 33741100-7 Čistiace prostriedky na ruky; 39137000-1 Zmäkčovače vody; 33711900-6 Mydlo; 19640000-4 Polyetylénový odpad a odpadkové vrecká a vaky; 18424300-0 Jednorazové rukavice; 18143000-3 Ochranný výstroj; 24455000-8 Dezinfekčné prostriedky; 39811100-1 Osviežovač vzduchu; 33763000-6 Papierové uteráky na ruky; 33761000-2 Toaletný papier","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/213039","1","7334,000",
"OF-216478","Po karanténe","Ľahké kontajnery časť č. 2","zdravotnícky materiál","44618100-6 Ľahké kontajnery; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/216478","1","0",
"OF-220566","Po karanténe","chemikálie","enzýmy a chemikálie","24965000-6 Enzýmy; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/220566","1","1298,590",
"OF-220575","Po karanténe","Konzervačný olej","konkor, konzervačný olej","24951100-6 Mazacie oleje; 09211630-6 Antikorózne oleje; 24951000-5 Mazivá a mazacie oleje","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/220575","1","40,000",
"OF-220583","Po karanténe","Tlačiarenské služby","tlač, tlačiarenské služby","79810000-5 Tlačiarenské služby; 60000000-8 Dopravné služby (bez prepravy odpadu)","Služba; Tovar","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/220583","1","135,000",
"OF-220594","Po karanténe","Učebnice, pracovné zošity a listy pre žiakov ZŠ a ŠZŠ - 1.stupeň a 2.stupeň cudzie jazyky","Učebnice, pracovné zošity, pracovné listy","22112000-8 Učebnice; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/220594","0","0",
"OF-220605","Po karanténe","Veterinárne pomôcky pre hovädzí dobytok a hydinu","hydina, hovädzí dobytok, pumpa, vedro, žiarovka, krúžok","03000000-1 Poľnohospodárske, farmárske, rybárske, lesnícke a súvisiace produkty; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/220605","1","459,160",
"OF-220614","Po karanténe","Dodanie papierových hygienických potrieb a zásobníkov na obdobie 12 mesiacov vrátane súvisiacich služieb","zásobník, toaletný papier, utierka kuchynská jednorazová, servítky, skladané papierové utierky jednorazové, papierové utierky v kotúči","33760000-5 Toaletný papier, vreckovky, uteráky na ruky a servítky; 44611600-2 Zásobníky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/220614","0","0",
"OF-220622","Po karanténe","Sanitárna technika - Vodoinštalačný materiál","záchodové misy, batérie vodovodné, sifóny, ND na splachovače WC, hadice sprchové, ND na vod. batérie,","44411740-3 Záchodové misy; 44411000-4 Sanitárne výrobky; 39370000-6 Vodoinštalácie; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/220622","0","0",
"OF-220630","Po karanténe","Servisná prehliadka s bezpečnostno technickou kontrolou zdravotníckych prístrojov. ","Prístroj, servis, prehliadka, bezpečnostná, kontrola, zdravotnícky, prenosný, pľúcny, ventilátor, injekčný, dávkovač.","50421000-2 Opravy a údržba lekárskych zariadení","Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/220630","0","0",
