"OpisnyFormularIdentifikator","OpisnyFormularStav","OpisnyFormularNazov","OpisnyFormularKlucoveSlova","OpisnyFormularCpv","OpisnyFormularDruh","OpisnyFormularKategoriaSluzieb","OpisnyFormularUrl","OpisnyFormularPocetVyhlasenychZakaziek","OpisnyFormularObchodovanaSumaBezDPH",
"OF-212454","Po karanténe","Vybavenie CAD/CAM učebne","výučbový systém, mechatronický modul,","39162100-6 Vybavenie na vyučovanie; 31731100-0 Moduly; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/212454","1","113600,000",
"OF-213264","Po karanténe","Microseal 'B' PCR","Microseal 'B' PCR","19520000-7 Plastové výrobky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/213264","0","0",
"OF-213316","Po karanténe","Kancelársky nábytok","kancelársky nábytok, nábytok, zariadenie do kancelárie","39130000-2 Kancelársky nábytok; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/213316","1","45832,500",
"OF-213648","Po karanténe","Laboratórne vybavenie, zariadenia","Laboratórne vybavenie, zariadenia","38000000-5 Laboratórne, optické a presné prístroje a vybavenie (s výnimkou skiel); 42300000-9 Priemyselné alebo laboratórne pece, spaľovacie pece a rúry (na pečenie); 51430000-5 Inštalácia laboratórnych zariadení; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/213648","0","0",
"OF-213810","Po karanténe","Knihársky poťahový materiál","Poťahový materiál, knihárska výroba, imitácia kože","19000000-6 Koža a textílie, plastové a gumené materiály; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/213810","1","1292,500",
"OF-213859","Po karanténe","Zariadenia pre meranie a analýzu mikrochvenia","softvér, kábel, snímač, solárny panel, meranie, analýza, mikrochvenie","38540000-2 Testovacie a meracie stroje a prístroje; 35125100-7 Snímače; 48460000-0 Analytický, vedecký, matematický a prognostický softvérový balík; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/213859","1","44610,000",
"OF-213885","Po karanténe","Pečiatky a náhradné podušky","samonamáčacie pečiatky, číslovacie pečiatky, pečiatka, náhradné podušky","30192153-8 Textové pečiatky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/213885","1","2490,000",
"OF-213951","Po karanténe","Monitorovacie zariadenia","fotopasce s príslušenstvom, monitorovacie obojky","38000000-5 Laboratórne, optické a presné prístroje a vybavenie (s výnimkou skiel); 38290000-4 Prieskumné, hydrografické, oceánografické a hydrologické nástroje a prístroje; 38651000-3 Fotografické prístroje; 38650000-6 Fotografické zariadenia; 38112100-4 Globálne navigačné a polohovacie systémy (GPS alebo ekvivalent); 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/213951","0","0",
"OF-214025","Po karanténe","Monitor a príslušenstvo k notebookom 12/2020","Počítačový monitor, slúchadlá, podložka pod notebook","30231000-7 Počítačové monitory a konzoly; 60000000-8 Dopravné služby (bez prepravy odpadu); 32342100-3 Slúchadlá; 30237200-1 Príslušenstvo počítačov","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/214025","0","0",
"OF-214073","Po karanténe","Monitorovací systém monitorov vitálnych funkcií","modulárny monitor vitálnych funkcií, zásuvný multiparametrický modul monitora vitálnych funkcií bez obrazovky, transportný zásuvný modul monitora vitálnych funkcií s obrazovkou, centrálna stanica pre monitory vitálnych funkcií","33195000-3 Systém monitorovania pacientov; 33195200-5 Centrálne monitorovacie stanice; 51410000-9 Inštalácia lekárskych zariadení; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/214073","0","0",
"OF-214590","Po karanténe","Vinyl a papier do plotra","Vinyl, papier do plotra,  polygrafický materiál, nadrozmerná tlač","30192400-5 Reprografický spotrebný materiál; 30197630-1 Papier na tlač alebo iné grafické účely; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/214590","1","1486,140",
"OF-214612","Po karanténe","Súprava náradia v kufríku, kľučky a visiace a vložkové zámky, rebrík","náradie, kľučka, zámok, rebrík","44500000-5 Náradie, zámky, kľúče, pánty, upínadlá, reťaz a pružiny; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/214612","1","0",
"OF-214776","Po karanténe","Koberec sorpčný","sorbent","39563500-1 Výrobky z textilných materiálov na technické použitie; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/214776","1","210,000",
"OF-214825","Po karanténe","Meracie prístroje a elektromateriál","detektor, multimeter, vyhľadávač, sonda","38300000-8 Meracie prístroje; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/214825","1","0",
"OF-214848","Po karanténe","Vybavenie odborných učební ZŠ - didaktické pomôcky","didaktické pomôcky, technické a technologické vybavenie učební ZŠ","39162200-7 Učebné pomôcky a zariadenia; 39162100-6 Vybavenie na vyučovanie; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/214848","0","0",
"OF-214873","Po karanténe","Mazivá a chladiace kvapaliny","pasta, olej, mazivo, kvapalina","09211000-1 Mazacie oleje a mazivá; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/214873","1","827,570",
"OF-214903","Po karanténe","Microsoft Premier Support V2","technická podpora, licenčné softvérové vybavenie, MS Premier Support","72222300-0 Služby informačných technológií; 48000000-8 Softvérové balíky a informačné systémy","Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/214903","1","26366,670",
"OF-214909","Po karanténe","Vybavenie odborných učební ZŠ - interiérové  vybavenie","interiérové vybavenie učebne, nábytok, vybavenie učební ZŠ pre zlepšenie kľúčových kompetencií žiakov","39160000-1 Školský nábytok; 39181000-4 Laboratórne stoly; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/214909","0","0",
"OF-215091","Po karanténe","Batéria pre automatický defibrilátor ZOLL AED 3.","Batéria, automatický, defibrilátor, ZOLL, AED 3.","33100000-1 Zdravotnícke vybavenie; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/215091","1","5052,600",
"OF-215142","Po karanténe","Obstaranie IKT učebne a jazykovej učebne - IKT","Interaktívny projektor, PC","39162200-7 Učebné pomôcky a zariadenia; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/215142","2","19436,740",
"OF-215219","Po karanténe","Výstroj - Galantérny materiál","galantéria, textilný materiál, bežce, špendlíky","18453000-9 Zipsy; 19210000-1 Tkaniny; 19200000-8 Textílie a príbuzné položky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/215219","1","5415,830",
"OF-215231","Po karanténe","Obstaranie IKT učebne a jazykovej učebne - nábytok","žiacky stôl, stolička, taburet, katedra, kontajner učiteľa,","39160000-1 Školský nábytok; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/215231","1","4247,500",
"OF-215263","Po karanténe","Náhradné diely na autobusy Sor NB12,NB18 - klimatizácia Konvekta","Náhradné diely, autobus,Sor NB12,NB18,klimatizácia Konvekta","34300000-0 Časti a príslušenstvo vozidiel a ich motorov; 60000000-8 Dopravné služby (bez prepravy odpadu); 42510000-4 Výmenníky tepla, klimatizačné a chladiace zariadenia a filtračné stroje","Tovar","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/215263","1","2200,000",
"OF-215358","Po karanténe","vertikálne žalúzie","žalúzie","39515440-1 Zvislé žalúzie; 45421145-2 Montáž žalúzií; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/215358","1","1049,920",
"OF-215427","Po karanténe","Lieky ATC skupiny č. A02BC02 - Pantoprazol","Pantoprazol, lieky","33611000-6 Liečivá pre poruchy súvisiace s kyselinou; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/215427","0","0",
"OF-215487","Po karanténe","Čistiace prostriedky, Čistiace prostriedky-ŠJ","čistiace prostriedky, handry","39830000-9 Čistiace výrobky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/215487","1","2045,000",
"OF-215521","Po karanténe","Vybavenie odborných učební ZŠ - informačno-komunikačné technológie","informačno-komunikačné technológie, technické a technologické vybavenie učební ZŠ pre zlepšenie kľúčových kompetencií žiakov","30200000-1 Počítačové zariadenia a spotrebný materiál; 39162200-7 Učebné pomôcky a zariadenia; 30230000-0 Zariadenia súvisiace s počítačmi; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/215521","0","0",
"OF-215531","Po karanténe","Oleje a mazivá","motorové oleje, mazivá, oleje","09211100-2 Motorové oleje; 09211000-1 Mazacie oleje a mazivá; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/215531","0","0",
"OF-215570","Po karanténe","Technika pre videokonferencie.","Výpočtová technika,video a audio technika, príslušenstvo.","30213300-8 Stolový počítač; 30237200-1 Príslušenstvo počítačov; 30237240-3 Webová kamera; 30237410-6 Počítačová myš; 30237460-1 Počítačové klávesnice; 32324000-0 Televízory; 32341000-5 Mikrofóny; 32342100-3 Slúchadlá; 32572000-3 Komunikačný kábel; 32581100-0 Kábel na prenos údajov; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/215570","0","0",
"OF-215636","Po karanténe","Zabezpečenie obslužných činností tepelno-technických zariadení.","Obsluha tepelno-technických zariadení, obsluha kotolní, zabezpečenie vykurovania objektov a zabezpečenie prípravy teplej úžitkovej vody (TÚV).","50721000-5 Prevádzka vykurovacích zariadení; 60000000-8 Dopravné služby (bez prepravy odpadu)","Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/215636","1","115457,760",
"OF-215651","Po karanténe","Služba prenosu hlasu","Telekomunikačné služby, telefónne služby, telefonovanie, VoIP, SIP komunikácia","64227000-3 Integrované telekomunikačné služby; 45314100-2 Inštalovanie telefónnych ústrední; 32552310-3 Digitálne telefónne ústredne; 64214200-1 Služby telefónnych ústrední; 32550000-3 Telefonické zariadenia; 64210000-1 Telefónne služby a prenos údajov; 32413000-1 Integrované siete; 60000000-8 Dopravné služby (bez prepravy odpadu)","Služba; Tovar","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/215651","1","30916,660",
"OF-215667","Po karanténe","Kapsulový kávovar - KRUPS NESCAFÉ KP123B31 Dolce Gusto Mini Me PF alebo ekvivalent","kávovar, kapsuly","39700000-9 Spotrebiče pre domácnosť; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/215667","1","54,990",
"OF-215668","Po karanténe","Odborná prehliadka a odborná skúška bleskozvodov","Odborná prehliadka a odborná skúška bleskozvodov","71317000-3 Poradenské služby pre oblasť ochrany a kontroly pred nebezpečím; 60000000-8 Dopravné služby (bez prepravy odpadu)","Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/215668","1","3201,000",
"OF-215671","Po karanténe","Vložka do zámku, zámok zadlabávací, kľučky dverové","Vložka do zámku, zámok zadlabávací, kľučky dverové","44522400-9 Časti zámkov; 44521110-2 Dverové zámky; 44221000-5 Okná, dvere a súvisiace prvky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/215671","1","867,920",
"OF-215675","Po karanténe","Vybavenie odborných učební","učebné pomôcky, fyzika, jazyková učebňa, IKT","30000000-9 Kancelárske a počítacie stroje, vybavenie a spotrebný materiál s výnimkou nábytku a softvérových balíkov; 30213000-5 Osobné počítače; 38652120-7 Videoprojektory; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/215675","1","20625,000",
"OF-215709","Po karanténe","Kontroly prenosných a pojazdných hasiacich prístrojov ","hasiaci prístroj, kontrola, revízia","71356100-9 Technická kontrola; 60000000-8 Dopravné služby (bez prepravy odpadu)","Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/215709","1","324,970",
"OF-215746","Po karanténe","OOPP - chirurgické rúška, respirátory, overaly","rúška, respirátory, overaly, OOPP","33140000-3 Zdravotnícky spotrebný materiál; 35113400-3 Ochranné a bezpečnostné odevy; 35113410-6 Odevy na biologickú alebo chemickú ochranu; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/215746","0","0",
"OF-215753","Po karanténe","Motorové vozidlá","motorové vozidlá","34100000-8 Motorové vozidlá; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/215753","0","0",
"OF-215761","Po karanténe","Odborná prehliadka a odborná skúška bleskozvodov","Odborná prehliadka a odborná skúška bleskozvodov","71317000-3 Poradenské služby pre oblasť ochrany a kontroly pred nebezpečím; 60000000-8 Dopravné služby (bez prepravy odpadu)","Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/215761","1","259,000",
"OF-215766","Po karanténe","Odborná prehliadka a odborná skúška bleskozvodov","Odborná prehliadka a odborná skúška bleskozvodov","71317000-3 Poradenské služby pre oblasť ochrany a kontroly pred nebezpečím; 60000000-8 Dopravné služby (bez prepravy odpadu)","Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/215766","1","1389,000",
"OF-215772","Po karanténe","Náhradné diely na autobusy Sor NB12,NB18 - zasklenie","Náhradné diely, autobus,Sor NB12,NB18,zasklenie","34913000-0 Rôzne náhradné diely; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/215772","1","115,000",
"OF-215774","Po karanténe","Odborná prehliadka a odborná skúška bleskozvodov","Odborná prehliadka a odborná skúška bleskozvodov","71317000-3 Poradenské služby pre oblasť ochrany a kontroly pred nebezpečím; 60000000-8 Dopravné služby (bez prepravy odpadu)","Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/215774","1","2900,000",
"OF-215779","Po karanténe","Dodávka pamäťových médií  a príslušenstva k osobným počítačom","Pamäťové média a príslušenstvo k osobným počítačom","30236000-2 Rôzne počítačové vybavenie; 30237230-0 Pamäte; 30236100-3 Zariadenia na rozšírenie pamäti; 30237000-9 Časti a príslušenstvo počítačov a spotrebný materiál k nim; 30237200-1 Príslušenstvo počítačov; 30000000-9 Kancelárske a počítacie stroje, vybavenie a spotrebný materiál s výnimkou nábytku a softvérových balíkov; 30234000-8 Pamäťové médiá","Tovar","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/215779","1","7400,000",
"OF-215797","Po karanténe","Učebnice","učebnice, základná škola","22112000-8 Učebnice; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/215797","0","0",
"OF-215806","Po karanténe","Odborná prehliadka a odborná skúška bleskozvodov","Odborná prehliadka a odborná skúška bleskozvodov","71317000-3 Poradenské služby pre oblasť ochrany a kontroly pred nebezpečím; 60000000-8 Dopravné služby (bez prepravy odpadu)","Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/215806","1","2415,000",
"OF-215816","Po karanténe","Odborná prehliadka a odborná skúška bleskozvodov","Odborná prehliadka a odborná skúška bleskozvodov","71317000-3 Poradenské služby pre oblasť ochrany a kontroly pred nebezpečím; 60000000-8 Dopravné služby (bez prepravy odpadu)","Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/215816","1","1870,000",
"OF-215820","Po karanténe","Farba, balotina a riedidlo na vodorovné dopravné značenie","farba na vozovky, náterové látky, balotina, riedidlo","44811000-8 Farba na vozovku; 60000000-8 Dopravné služby (bez prepravy odpadu); 44832200-3 Riedidlá; 34922110-0 Sklené guličky na označovanie vozovky","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/215820","1","126833,330",
"OF-215833","Po karanténe","Servisný prenájom pracovného oblečenia","prenájom pracovného oblečenia, montérky","18100000-0 Pracovné odevy, špeciálne pracovné odevy a doplnky; 98311000-6 Zber bielizne; 98310000-9 Pranie a chemické čistenie; 98312000-3 Čistenie textilu; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/215833","1","62915,830",
"OF-215842","Po karanténe","Nákup originálnych tonerov","tonery, náplne do tlačiarní","30125100-2 Tonerové náplne; 60000000-8 Dopravné služby (bez prepravy odpadu); 90500000-2 Služby súvisiace s likvidáciou odpadu a odpadom","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/215842","0","0",
"OF-215847","Po karanténe","Ručné náradie s pohonom","Ručné náradie s pohonom, brúska,","42652000-1 Ručné elektromechanické nástroje; 44511000-5 Ručné nástroje; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/215847","1","1742,500",
"OF-215853","Po karanténe","Tlačiarenská termo páska. ","páska termotransferová, príslušenstvo pre tlačiarne,","30192320-0 Pásky do tlačiarní; 60000000-8 Dopravné služby (bez prepravy odpadu); 22993000-7 Svetlocitlivý, teplocitlivý alebo termografický papier a lepenka","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/215853","1","26550,000",
"OF-215880","Po karanténe","Odborná prehliadka a odborná skúška bleskozvodov","Odborná prehliadka a odborná skúška bleskozvodov","71317000-3 Poradenské služby pre oblasť ochrany a kontroly pred nebezpečím; 60000000-8 Dopravné služby (bez prepravy odpadu)","Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/215880","1","379,000",
"OF-215885","Po karanténe","Svietidlá","led svetlo, led reflektor, svietidlo, reflektor","31520000-7 Lampy/svietidlá a príslušenstvo k nim; 31521330-6 Nabíjateľné prenosné elektrické lampy; 31521200-6 Stojanové lampy; 31521300-7 Prenosné elektrické lampy; 31521320-3 Vreckové lampáše; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/215885","1","270,830",
"OF-215886","Po karanténe","Odborná prehliadka a odborná skúška bleskozvodov","Odborná prehliadka a odborná skúška bleskozvodov","71317000-3 Poradenské služby pre oblasť ochrany a kontroly pred nebezpečím; 60000000-8 Dopravné služby (bez prepravy odpadu)","Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/215886","1","798,000",
"OF-215893","Po karanténe","Stany malé","stan, 4-miestny","39522530-1 Stany; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/215893","1","0",
