"OpisnyFormularIdentifikator","OpisnyFormularStav","OpisnyFormularNazov","OpisnyFormularKlucoveSlova","OpisnyFormularCpv","OpisnyFormularDruh","OpisnyFormularKategoriaSluzieb","OpisnyFormularUrl","OpisnyFormularPocetVyhlasenychZakaziek","OpisnyFormularObchodovanaSumaBezDPH",
"OF-275494","Po karanténe","notebook 13,3"" (DELL Latitude 13-7330, kód produktu: PP5YP)","notebook","60000000-8 Dopravné služby (bez prepravy odpadu); 30213000-5 Osobné počítače","Služba; Tovar","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/275494","0","0",
"OF-275616","Po karanténe","Dodávka elektrickej energie","Elektrina, dodávka elektrickej energie, distribúcia elektrickej energie","09310000-5 Elektrická energia; 65300000-6 Rozvod elektriny a súvisiace služby; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/275616","0","0",
"OF-275693","Po karanténe","Toaletný papier, zásobník na  toaletný papier","Toaletný papier, zásobník na toaletný papier","33761000-2 Toaletný papier; 44611600-2 Zásobníky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/275693","1","21400.000",
"OF-275725","Po karanténe","ND do chemickej a tylovej techniky","náhon ohybný, autopoistka, reťaze, šupátko","35421000-1 Mechanické náhradné diely pre vojenské vozidlá; 44542000-1 Časti reťazí; 60000000-8 Dopravné služby (bez prepravy odpadu); 31211300-1 Poistky; 42131120-3 Uzavieracie ventily/klapky","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/275725","1","1370.800",
"OF-275788","Po karanténe","Policajný, kriminalistický materiál","Puzdro RADAR","35000000-4 Bezpečnostné, hasičské, policajné a ochranné vybavenie; 18925200-1 Puzdrá; 60000000-8 Dopravné služby (bez prepravy odpadu); 35200000-6 Policajný výstroj","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/275788","1","0",
"OF-275869","Po karanténe","Mikrofónová sústava","mikrofón","32341000-5 Mikrofóny","Tovar","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/275869","0","0",
"OF-275943","Po karanténe","Kurz na rozšírenie vodičského oprávnenia zo skupiny   zo skupiny „B“ na skupinu „C“,","Kurz na rozšírenie vodičského oprávnenia zo skupiny   zo skupiny „B“ na skupinu „C“,","80411000-8 Autoškoly","Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/275943","1","2239.990",
"OF-276025","Po karanténe","Tabletová soľ","soľ, chlorid sodný","14400000-5 Soľ a čistý chlorid sodný","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/276025","1","910.000",
"OF-276030","Po karanténe","Utierky časť č. 2","zdravotnícky spotrebný materiál","33141118-0 Utierky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/276030","0","0",
"OF-276040","Po karanténe","Nákup potravín: mrazená zelenina, mrazený karfiol, mrazené šampiňóny, mrazená brokolica, mrazená tekvica, mrazená kukurica, mrazený hrášok, mrazený kel, mrazený špenát, mrazené zemiakové hranolky","potraviny","15300000-1 Ovocie, zelenina a súvisiace výrobky; 15330000-0 Spracované ovocie a zelenina; 15331100-8 Čerstvá alebo mrazená zelenina; 15331170-9 Mrazená zelenina; 15331135-2 Spracované huby; 15312200-0 Predsmažené zemiakové hranolčeky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/276040","1","0",
"OF-276041","Po karanténe","Nákup potravín: oblátky, tyčinky, cukríky","potraviny","15610000-7 Mlynské výrobky; 15612500-6 Pekárske výrobky; 15613300-1 Obilninové výrobky; 15820000-2 Sucháre a piškóty; trvanlivé pečivo a cukrovinky; 15840000-8 Kakao; čokoláda a cukrovinky; 15842300-5 Cukrovinky; 15842310-8 Tvrdé cukríky; 15842220-0 Čokoládové tyčinky; 15821200-1 Sladké piškóty; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/276041","0","0",
"OF-276049","Po karanténe","Nákup potravín: cestoviny vaječné ","potraviny","15000000-8 Potraviny, nápoje, tabak a príbuzné produkty; 15600000-4 Mlynské výrobky, škrob a škrobové výrobky; 15800000-6 Rôzne potravinárske výrobky; 15850000-1 Cestoviny; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/276049","1","0",
"OF-276065","Po karanténe","Šijacie, žehliace stroje a príslušenstvo","šijací stroj priemyselný","42715000-1 Šijacie stroje; 42720000-9 Časti strojového zariadenia na výrobu textilu a odevov; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/276065","1","0",
"OF-276072","Po karanténe","Elektrická energia","Elektrická energia, Elektrina","09310000-5 Elektrická energia; 65300000-6 Rozvod elektriny a súvisiace služby","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/276072","0","0",
"OF-276154","Po karanténe","Modernizácia odborného vzdelávania v SOŠ strojníckej Bánovce nad Bebravou - softvéry pre vyučovanie progamovania CNC strojov","softvér, programovanie, CNC stroj","48190000-6 Softvérový balík pre oblasť vzdelávania; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/276154","1","0",
"OF-276157","Po karanténe","""TREBUCHET II."" Pódium 5 x 4 m","pódium","44400000-4 Rôzne montované výrobky a súvisiace diely; 44212320-8 Rôzne konštrukcie; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/276157","1","5502.500",
"OF-276178","Po karanténe","""TREBUCHET II."" - Pivné sety ","Pivné sety","39142000-9 Záhradný nábytok","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/276178","1","2424.170",
"OF-276181","Po karanténe","Modernizácia odborného vzdelávania v SOŠ strojníckej Bánovce nad Bebravou - vybavenie virtuálnej 3D učebne","softvérové licencie, interaktívna 3D sada, pracovná stanica, monitor, 3D okuliare, notebook, router","30200000-1 Počítačové zariadenia a spotrebný materiál; 30213000-5 Osobné počítače; 48190000-6 Softvérový balík pre oblasť vzdelávania; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/276181","1","0",
"OF-276187","Po karanténe","Zabezpečenie telekomunikačných služieb, pripojenie do verejnej telefónnej siete a poskytovanie pevnej hlasovej služby","Telekomunikačné služby, pevné hlasové služby, verejná telefónna sieť","64200000-8 Telekomunikačné služby; 64210000-1 Telefónne služby a prenos údajov","Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/276187","0","0",
"OF-276205","Po karanténe","""TREBUCHET II."" Reflektory ","reflektory, žiarovky, svetlo, exteriérové reflektory","31500000-1 Osvetľovacie zariadenia a elektrické žiarovky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/276205","1","3315.830",
"OF-276206","Po karanténe","Svietidlá, osvetľovacie zariadenia, svetelné zdroje a príslušenstvo","LED TRUBICA T8","31521000-4 Lampy; 31520000-7 Lampy/svietidlá a príslušenstvo k nim; 31524100-6 Príslušenstvo k stropným svietidlám; 31532900-3 Žiarivkové svietidlá; 31524000-5 Príslušenstvo k stropným alebo nástenným svietidlám; 31532910-6 Žiarivkové trubice; 31532920-9 Žiarovky a žiarivkové lampy; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/276206","1","0",
"OF-276220","Po karanténe","Nákup Cisco VPN AnyConnect a Cisco ISE","licencia, VPN, AnyConnect, Cisco Secure Mobility Client, Endpoint Security, ISE, Virtual Machine","48730000-4 Softvérový balík na zaistenie bezpečnosti; 48000000-8 Softvérové balíky a informačné systémy; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/276220","1","29996.610",
"OF-276234","Po karanténe","Nákup telekomunikačného zariadenia a spotrebného materiálu","telekomunikačné káble, telekomunikačné príslušenstvo, spotrebný materiál, konektory, optické technológie, metalické káble, SFP moduly","32500000-8 Telekomunikačné zariadenia a spotrebný materiál; 32521000-1 Telekomunikačné káble; 32523000-5 Telekomunikačné príslušenstvo; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/276234","0","0",
"OF-276276","Po karanténe","Chemikálie","chemikálie, chemické zlúčeniny, kyseliny","24311000-7 Chemické prvky, anorganické kyseliny a zlúčeniny; 24327000-2 Rôzne organické chemikálie; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/276276","1","0",
"OF-276286","Po karanténe","Kancelárske potreby na 1 rok","kancelárske potreby, alobal, krabica, blok, ceruzka, dierovč, farba, farbičky, fix, fólia, guma, kalkulačka, klip, lak, karisblok, lepislo, nožnice, magnetka, nožnice, nôž, oblal, obálka, papier, pero, pentelka, páska, pečiatka, podložka, pravítko, rozšívačka, rýchloviazací mechanizmus, rys, vrecko, skartátor, spinky, sáčky, stojan, štetec, stúhadko, špagát, špendlíky, vložka, zakladač, záložka, zošit, špalík, zošívačka","30192000-1 Kancelárske potreby; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/276286","0","0",
"OF-276296","Po karanténe","Hasiace prístroje","Hasiaci prístroj, prenosné HP, pojazdné HP, ochrana pred požiarmi, hasiace zariadenia","35111320-4 Prenosné hasiace prístroje; 35111300-8 Hasiace zariadenia; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/276296","1","10453.640",
"OF-276304","Po karanténe","ND do nákladných automobilov ","ND do nákladných automobilov, čerpadlo, piest, valec, tesnenie, ložisko, čap, matica, hadica, filter","34300000-0 Časti a príslušenstvo vozidiel a ich motorov; 34330000-9 Náhradné diely pre vozidlá na prepravu tovaru, pre dodávky a osobné automobily; 34913000-0 Rôzne náhradné diely; 31731100-0 Moduly; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/276304","1","14458.330",
"OF-276324","Po karanténe","Odborná literatúra a časopisy","učebnice, knihy","22112000-8 Učebnice; 22110000-4 Tlačené knihy; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/276324","1","2993.640",
"OF-276358","Po karanténe","Rotomat ","archivačné a registračné zariadenia","30191100-5 Archivačné/registračné zariadenia; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/276358","0","0",
"OF-276362","Po karanténe","Športové a rekreačné vybavenie","stopky, gymnastická žinenka, žinenka, gumový granát, meracie pásmo","37400000-2 Športový tovar a výbava; 37410000-5 Výbava pre športy vo voľnej prírode alebo na ihrisku; 37450000-7 Vybavenie na vonkajšie a halové športy; 38330000-7 Ručné nástroje na meranie dĺžky; 37421000-5 Žinenky do telocviční; 37416000-7 Výbava na voľný čas; 37420000-8 Výbava do telocvične; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/276362","1","0",
"OF-276406","Po karanténe","Dodanie a inštalácia dátových - komunikačných zariadení","záložný zdroj, siete, infraštruktúra, podpora, údržba,","32580000-2 Dátové zariadenia; 72200000-7 Programovanie softvéru a poradenstvo; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/276406","0","0",
"OF-276424","Po karanténe","Hygienické potreby pre osobnú hygienu ","mydlo, krém, mycia pasta, strojček, jednorázový strojček, barbus, žiletky","33741000-6 Výrobky na starostlivosť o ruky; 33741100-7 Čistiace prostriedky na ruky; 33741200-8 Krémy na ruky alebo telové mlieka; 33711900-6 Mydlo; 33711600-3 Vlasové prípravky a výrobky; 33711610-6 Šampóny; 33721000-0 Britvy; 33721100-1 Žiletky; 33711810-8 Holiace krémy; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/276424","0","0",
"OF-276432","Po karanténe","Čistiace, hygienické a dezinfekčné prostriedky ","Čistiace, hygienické a dezinfekčné prostriedky","39800000-0 Čistiace a leštiace výrobky; 39832100-4 Čistiaci prášok na riad; 39831600-2 Čistiace prostriedky na toalety; 39831210-1 Saponáty na umývanie riadu; 60000000-8 Dopravné služby (bez prepravy odpadu); 24455000-8 Dezinfekčné prostriedky; 33770000-8 Papierové hygienické výrobky","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/276432","1","4215.830",
"OF-276452","Po karanténe","Školenie vodičov podľa ADR","ADR, kurz","80510000-2 Služby týkajúce sa odborných školení; 80511000-9 Školenie pracovníkov; 79632000-3 Školenia a výcvik personálu","Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/276452","0","0",
"OF-276456","Po karanténe","Školenie vodičov podľa ADR","ADR, kurz","80510000-2 Služby týkajúce sa odborných školení; 80511000-9 Školenie pracovníkov; 79632000-3 Školenia a výcvik personálu; 60000000-8 Dopravné služby (bez prepravy odpadu)","Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/276456","0","0",
"OF-276477","Po karanténe","Kancelárske potreby","kancelárske potreby","30192000-1 Kancelárske potreby; 30191400-8 Skartovače; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/276477","1","4075.650",
"OF-276479","Po karanténe","Ochranné pracovné pomôcky a pracovné odevy","oblečenie; tričká; vesty; svetre; mikiny; gate","18110000-3 Pracovné odevy; 35113440-5 Reflexné vesty; 60000000-8 Dopravné služby (bez prepravy odpadu); 18234000-8 Nohavice; 18443300-9 Pokrývka hlavy; 18333000-2 Polokošele; 18235200-7 Svetre; 18221300-7 Pršiplášte","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/276479","1","0",
"OF-276482","Po karanténe","Tonery ","toner, Xerox, Epson, Canon","30125000-1 Časti a príslušenstvo fotokopírovacích prístrojov; 30125120-8 Toner do fotokopírovacích strojov; 30125100-2 Tonerové náplne; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/276482","1","1025.000",
"OF-276494","Po karanténe","Osvetlenie a ozvučenie - Veľká sála historickej radnice v Košiciach","reflektor, optika, ovládací pult, reproduktor, zvukový pult, mikrofón","31527000-6 Bodové reflektory; 32342410-9 Zvukové zariadenie; 32342412-3 Bežné reproduktory; 32342420-2 Štúdiový zmiešavací pult; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/276494","1","0",
"OF-276496","Po karanténe","Oprava prenosných hasiacich prístrojov","prenosný hasiaci prístroj, oprava a tlaková skúška hasiacich prístrojov","35111320-4 Prenosné hasiace prístroje; 71356100-9 Technická kontrola","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/276496","1","104.600",
"OF-276519","Po karanténe","Software VMware  – predĺženie podpory","software, vmware, vsphere, vcenter","48421000-5 Softvérový balík na správu zariadení; 60000000-8 Dopravné služby (bez prepravy odpadu); 72261000-2 Softvérové podporné služby","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/276519","0","0",
"OF-276520","Po karanténe","Počítače, monitory, tablety a príslušenstvo k výpočtovej technike","Stolový počítač, monitor, tablet, napaľovačka","30213300-8 Stolový počítač; 30233153-8 Čítačka a/alebo vypaľovačka kompaktných diskov (CD) a digitálnych univerzálnych diskov (DVD); 30213200-7 Tabletový počítač; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/276520","1","24166.660",
"OF-276533","Po karanténe","Policajný materiál","Putá, jednorazové, plastové, Výstražná ohraničovacia páska, Svietidlo, Inšpekčné teleskopické zrkadlo, s LED osvetlením, Bariérový systém, Zahradzovací stĺpik s uchytením","44424300-1 Reflexné pásky; 35125000-6 Systémy ostrahy/dohľadu; 35820000-8 Pomocný výstroj; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/276533","1","3047.980",
"OF-276546","Po karanténe","Modernizácia nemocnice - USG prístroj","USG","33100000-1 Zdravotnícke vybavenie; 33112000-8 Echo, ultrazvukové a dopplerovské zobrazovacie zariadenia","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/276546","0","0",
"OF-276557","Po karanténe","MPO ELISA kit	","MPO","33694000-1 Diagnostické činidlá; 33696500-0 Laboratórne činidlá; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/276557","1","1600.000",
"OF-276558","Po karanténe","Čistiace a hygienické potreby","hygienické potreby, čistiace potreby, upratovacie potreby","33771000-5 Hygienické výrobky z papiera; 39800000-0 Čistiace a leštiace výrobky; 90911200-8 Čistenie (upratovanie) budov; 90919200-4 Čistenie (upratovanie) kancelárií; 90919300-5 Čistenie (upratovanie) škôl; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/276558","1","945.000",
"OF-276559","Po karanténe","IKT vybavenie s príslušenstvom","laserová tlačiareň, notebook, interaktívna zostava","30200000-1 Počítačové zariadenia a spotrebný materiál; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/276559","1","4383.320",
"OF-276560","Po karanténe","Chemikálie pre HPLC ","HPLC, chromatografia, super gradient, acetonitril, metanol, kyselina octová, etanolamín, octan amónny","24327000-2 Rôzne organické chemikálie; 24324400-5 Zlúčeniny s dusíkatou funkčnou skupinou; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/276560","1","719.000",
"OF-276561","Po karanténe","Ťažné tyče na osobný automobil a na autobus","ťažná tyč, tyč, ťahanie, vozidlo, osobný automobil, autobus","34913000-0 Rôzne náhradné diely; 60000000-8 Dopravné služby (bez prepravy odpadu); 44331000-9 Tyče","Tovar","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/276561","1","1441.670",
"OF-276564","Po karanténe","Obchodno-reklamný materiál, komerčné katalógy ","reklamné predmety, blok, pero","22460000-2 Obchodno-reklamný materiál, komerčné katalógy a príručky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/276564","1","2580.000",
"OF-276565","Po karanténe","Oprava a tlakové skúšky prenosných  hasiacich prístrojov","hasiace prístroje, tlaková skúška","71356100-9 Technická kontrola; 50413200-5 Opravy a údržba protipožiarnych zariadení; 60000000-8 Dopravné služby (bez prepravy odpadu)","Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/276565","1","1424.000",
"OF-276566","Po karanténe","Vybavenie posilňovní","Leg Press 45°","37400000-2 Športový tovar a výbava; 37420000-8 Výbava do telocvične; 37442000-8 Vybavenie na váhové a odporové cvičenie; 37442300-8 Odporové cvičné stroje na precvičovanie dolnej a hornej časti tela; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/276566","1","1303.000",
