"OpisnyFormularIdentifikator","OpisnyFormularStav","OpisnyFormularNazov","OpisnyFormularKlucoveSlova","OpisnyFormularCpv","OpisnyFormularDruh","OpisnyFormularKategoriaSluzieb","OpisnyFormularUrl","OpisnyFormularPocetVyhlasenychZakaziek","OpisnyFormularObchodovanaSumaBezDPH",
"OF-159979","Po karanténe","originálne tonery do MF zariadenia Kyocera TASKalfa 250Ci/300Ci/400Ci/500Ci a Kyocera FS-C5100 DN","toner,originál, Kyocera,TK-865K,TK540K,TK540C,TK540M,TK540Y","30125100-2 Tonerové náplne; 30125110-5 Toner do laserových tlačiarní/faxových prístrojov; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/159979","0","0",
"OF-167774","Po karanténe","Sklápač 16 t","úžitkové motorové vozidlo, nákladné vozidlo","34134200-7 Nákladné vozidlá s vyklápaním; 34144000-8 Motorové vozidlá na špeciálne účely","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/167774","0","0",
"OF-185412","Po karanténe","Ovocie a zelenina","ovocie, zelenina, čerstvé ovocie, čerstvá zelenina, kyslá kapusta","03221270-9 Uhorka; 03221340-1 Špenát; 03221310-2 Hlávkový šalát; 03222220-1 Pomaranče; 03221240-0 Paradajka; 03221230-7 Papriky; 03221112-4 Mrkva; 03222240-7 Mandarínky; 15331461-6 Konzervovaná kyslá kapusta; 03222118-3 Kivi; 03221300-9 Listová zelenina; 03221410-3 Kapusta; 03221400-0 Kapustovitá zelenina; 03222321-9 Jablká; 03222341-5 Stolové hrozno; 03222230-4 Grepy; 03222210-8 Citróny; 03221113-1 Cibuľa; 03221110-0 Koreňová zelenina; 03222111-4 Banány; 03221200-8 Plodová zelenina; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/185412","1","19833,330",
"OF-189698","Po karanténe","Náplň do odstrekovačov zimná a letná zmes, lampový olej, rozmrazovač skiel a zámkov ","náplň do odstrekovačov zimná a letná zmes, lampový olej, rozmrazovač skiel a zámkov","24951310-1 Pripravené tekutiny na odmrazovanie; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/189698","0","0",
"OF-196075","Po karanténe","Lavice do čakárne","lavica interiérová troj-sedadlová, lavica do čakárne, lavica trojmiestna plastová, lavica trojmiestna koženková","39113200-9 Lavice s operadlom; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/196075","1","15889,000",
"OF-196207","Po karanténe","Stavebný materiál","stavebný materiál, malta, cement, cementové lepidlá, vápno, preklad, omietka, penetračný náter, hydroizolačný náter, tvárnica","44111000-1 Stavebné materiály; 60000000-8 Dopravné služby (bez prepravy odpadu); 44111200-3 Cement; 44111800-9 Malta (stavebná); 44921200-4 Vápno","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/196207","0","0",
"OF-196392","Po karanténe","IT zariadenie spĺňajúce technické štandardy pre realizáciu medzinárodného výskumu OECD PIAAC","tablet, notebook 2in1, hardvér, taška, obal, aktívne pero","30213200-7 Tabletový počítač; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/196392","1","68250,000",
"OF-197160","Po karanténe","Kancelárske  kreslá","kreslo kancelárske, kreslo otočné,","30197000-6 Drobné kancelárske vybavenie; 33193120-6 Kreslá na kolieskach; 39110000-6 Sedadlá, stoličky a podobné výrobky a súvisiace časti; 39111100-4 Otočné sedadlá; 39113100-8 Kreslá; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/197160","1","2774,170",
"OF-197633","Po karanténe","IROP - Vybavenie školských učební v základných školách - didaktické pomôcky","učebňa, škola, vybavenie, školské pomôcky, náradie","44512940-3 Sada náradia; 39162200-7 Učebné pomôcky a zariadenia; 43830000-0 Mechanické náradie; 60000000-8 Dopravné služby (bez prepravy odpadu); 44512000-2 Rôzne ručné nástroje","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/197633","0","0",
"OF-197635","Po karanténe","IROP - Výpočtová technika pre základné školy - IKT","počítač, projektor, IKT, škola, učebňa","30213000-5 Osobné počítače; 30213300-8 Stolový počítač; 38652120-7 Videoprojektory; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/197635","0","0",
"OF-197636","Po karanténe","IROP - Vybavenie učební základných škôl - nábytok","laboratórny stôl, stôl, stolička","39180000-7 Laboratórny nábytok; 39160000-1 Školský nábytok; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/197636","0","0",
