"OpisnyFormularIdentifikator","OpisnyFormularStav","OpisnyFormularNazov","OpisnyFormularKlucoveSlova","OpisnyFormularCpv","OpisnyFormularDruh","OpisnyFormularKategoriaSluzieb","OpisnyFormularUrl","OpisnyFormularPocetVyhlasenychZakaziek","OpisnyFormularObchodovanaSumaBezDPH",
"OF-265452","Po karanténe","Čistiace potreby","čistiace prostriedky, hygienické potreby,  dezinfekčné prostriedky, drogistický tovar","39800000-0 Čistiace a leštiace výrobky; 39832000-3 Čistiace prostriedky na riad; 33741100-7 Čistiace prostriedky na ruky; 24455000-8 Dezinfekčné prostriedky; 33764000-3 Papierové servítky; 39831000-6 Pracie prostriedky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/265452","1","950,000",
"OF-254846","Po karanténe","Spotrebný materiál pre Hi-VNI vysokoprietokový ventilačný systém pre kyslíkovú terapiu novorodencov, detí a dospelých, sada","neinvazívny ventilátor, neinvazívna ventilácia novorodencov, neinvazívna ventilácia detí, neinvazívna ventilácia dospelých, kyslíková terapia, vysokoprietoková terapia, nazálne okuliare, dychová podpora, neinvazívna umelá pľúcna ventilácia, vapotherm, high flow therapy, HFT, zvlhčovanie kyslíka, vapotherm patróna, Low Flow, PF-DPC-Low, Hi-VNI","33157000-5 Prístroje na liečbu plynmi a dýchacie prístroje; 33157400-9 Lekárske dýchacie prístroje; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/254846","1","10129,400",
"OF-268530","Po karanténe","Multimediálna miestnosť na Trenčianskom hrade - zlepšenie úrovne štandardov kultúrnej inštitúcie - hygienické zariadenia ","hygienické zariadenia, bezdotykové dávkovače mydla s príslušenstvom, bezdotykové dávkovače dezinfekcie s príslušenstvom, bezdotykové zásobníky na utierky s príslušenstvom, automatické bezkontaktné dávkovače dezinfekcie so stojanom a príslušenstvom","42993200-5 Dávkovacie zariadenia; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/268530","1","2999,000",
"OF-269422","Po karanténe","Nákup licencie TeamViewer Corporate na 3 roky","technická podpora, dátové siete, bezpečnosť dát","48732000-8 Softvérový balík na zaistenie bezpečnosti dát; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/269422","0","0",
"OF-269743","Po karanténe","Nákup 1 ks osobného motorového vozidla","osobné motorové vozidlá","34110000-1 Osobné automobily; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/269743","0","0",
"OF-269972","Po karanténe","Dodávka a montáž posuvných archívnych regálov","regály, archív, posuvné, pozinkované","39151100-6 Regály; 39132000-6 Archivačný systém; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/269972","0","0",
"OF-270075","Po karanténe","Zriadenie centra odborného vzdelávania a prípravy v SOŠ Partizánske - dielenské pracovné stoly s príslušenstvom				","dielenské pracovné stoly, príslušenstvo","39151200-7 Dielenské pracovné stoly; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/270075","1","6708,330",
"OF-270188","Po karanténe","Alkoholtestery a náustky","Náustky","37322300-4 Náustky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/270188","1","3200,000",
"OF-270249","Po karanténe","Tlač - skriptá","tlač, skriptá","79820000-8 Služby súvisiace s tlačou; 79800000-2 Tlačiarenské a príbuzné služby; 60000000-8 Dopravné služby (bez prepravy odpadu)","Služba; Tovar","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/270249","1","1578,000",
"OF-270284","Po karanténe","Kancelársky spotrebný materiál ","kancelárske potreby","30192000-1 Kancelárske potreby; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/270284","1","14989,000",
