"OpisnyFormularIdentifikator","OpisnyFormularStav","OpisnyFormularNazov","OpisnyFormularKlucoveSlova","OpisnyFormularCpv","OpisnyFormularDruh","OpisnyFormularKategoriaSluzieb","OpisnyFormularUrl","OpisnyFormularPocetVyhlasenychZakaziek","OpisnyFormularObchodovanaSumaBezDPH",
"OF-273220","Po karanténe","Laboratórne chemikálie a spotrebný materiál","chemikália, materiál, laboratórium, výskum, pokus","24000000-4 Chemické výrobky; 38000000-5 Laboratórne, optické a presné prístroje a vybavenie (s výnimkou skiel); 33793000-5 Sklenené výrobky pre laboratóriá; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/273220","1","5666,000",
"OF-273254","Po karanténe","Lieky ATC skupiny B01AB05","B01, enoxaparín sodný","33621100-0 Antitrombotické činidlá; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/273254","0","0",
"OF-273318","Po karanténe","Sporák 4 platňový - elektrický","sporák 4 platňový - elektrický","39314000-6 Priemyselné vybavenie kuchýň; 39310000-8 Zariadenia hromadného stravovania; 31600000-2 Elektrické zariadenia a prístroje; 39220000-0 Kuchynské zariadenie, domáce potreby a potreby pre domáce hospodárstvo a dodávky pre stravovacie zariadenia; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/273318","1","2516,670",
"OF-273352","Po karanténe","Preprava športových  družstiev MŠK Púchov autobusmi","nepravidelná autobusová doprava","60140000-1 Nepravidelná osobná doprava; 60130000-8 Služby osobnej cestnej dopravy na osobitné účely; 60000000-8 Dopravné služby (bez prepravy odpadu)","Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/273352","1","132510,800",
"OF-273373","Po karanténe","Poľnohospodárske stroje a príslušenstvo","Poľnohospodárske stroje s príslušenstvom","16160000-4 Rôzne záhradnícke potreby; 31000000-6 Elektrické stroje, prístroje, zariadenia a spotrebný tovar; osvetlenie; 44115500-4 Postrekové systémy; 39241200-5 Nožnice; 16300000-8 Žacie mechanizmy; 43414000-8 Drviče; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/273373","1","2156,670",
"OF-273387","Po karanténe","Čerpadlá, kompresory a príslušenstvo","Čerpadlo, kalové, kompresor","42120000-6 Čerpadlá a kompresory; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/273387","1","1507,500",
"OF-273396","Po karanténe","Geometrický plán na zameranie parciel KN-E č.1471/1, KN-E č.1479/5, KN-C č. 441 v k. ú. Beňuš","geometrický plán, zameranie pozemkov, zameranie stavieb, nehnuteľnosť, oddelenie časti pozemku, katastrálne územie, kataster nehnuteľností, parcela, súpisné číslo, list vlastníctva","71354300-7 Katastrálne vymeriavanie; 60000000-8 Dopravné služby (bez prepravy odpadu)","Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/273396","1","209,000",
"OF-273406","Po karanténe","Výcvikové pomôcky","Vysielačka, vysielací prístroj","32000000-3 Rozhlas, televízia, komunikácie, telekomunikácie a príbuzné zariadenia; 32200000-5 Vysielacie prístroje pre rádiotelefóniu, rádiotelegrafiu, rozhlasové a televízne vysielanie; 32210000-8 Vysielacie prístroje; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/273406","1","1475,000",
"OF-273415","Po karanténe","Elektrické prístroje pre domácnosť - práčka","Automatická práčka, sušička bielizne","39710000-2 Elektrické prístroje pre domácnosť; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/273415","1","1550,000",
"OF-272096","Po karanténe","čistiace, leštiace, dezinfekčné , hygienické prostriedky, predmety osobnej starostlivosti","čistiace, leštiace a dezinfekčné prostriedky","39800000-0 Čistiace a leštiace výrobky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/272096","0","0",
"OF-272451","Po karanténe","ND a príslušenstvo do traktorov a malotraktorov ","Náhradné diely, KUBOTA G26HD, STP-C 133","34913000-0 Rôzne náhradné diely; 16800000-3 Časti poľnohospodárskych a lesníckych mechanizmov; 16700000-2 Traktory/ťahače; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/272451","1","1012,500",
"OF-272694","Po karanténe","Materiál do laboratória","nádoby","33793000-5 Sklenené výrobky pre laboratóriá; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/272694","0","0",
"OF-272871","Po karanténe","Čistiace a hygienické potreby, pracie a dezinfekčné prostriedky","čistiace prostriedky, hygienické prostriedky toaletný papier, dezinfekcia, utierky","39800000-0 Čistiace a leštiace výrobky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/272871","0","0",
"OF-272951","Po karanténe","Káble, konektory a nabíjačky","Predlžovací kábel, bubnové predlžovačky, hdmi káble, rozvádzač, nabíjačka","44321000-6 Káble; 44320000-9 Káble a súvisiace výrobky; 44300000-3 Káble, drôty a súvisiace výrobky; 31681500-8 Nabíjačky; 60000000-8 Dopravné služby (bez prepravy odpadu); 32540000-0 Rozvádzače","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/272951","2","3583,330",
"OF-273024","Po karanténe","Obstaranie SSD diskov a redukcií","SSD disk, redukcia","30237100-0 Časti počítačov; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/273024","1","0",
"OF-273127","Po karanténe","YAG laser","laser, oftalmológia, fotodisrupcia","33120000-7 Záznamové systémy a vyšetrovacie prístroje; 33122000-1 Oftalmologické prístroje; 33128000-3 Lekársky laser, iný ako pre chirurgiu","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/273127","0","0",
"OF-273206","Po karanténe","Kancelárske potreby ","archívne škatule","30192000-1 Kancelárske potreby","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/273206","1","754,370",
"OF-273236","Po karanténe","Nákup osobných počítačov na kancelárske použitie","počítače, operačný systém","30213300-8 Stolový počítač; 30237280-5 Napájacie príslušenstvo; 30213000-5 Osobné počítače; 48620000-0 Operačné systémy; 48624000-8 Softvérový balík pre operačný systém osobného počítača (PC); 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/273236","1","22415,830",
"OF-273305","Po karanténe","Poskytovanie pevných hlasových telekomunikačných služieb a k nim priamo naviazaných služieb.","hlasové služby","64211000-8 Verejné telefónne služby; 60000000-8 Dopravné služby (bez prepravy odpadu)","Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/273305","1","58000,000",
"OF-273345","Po karanténe","Vybavenie posilňovní","bežecký pás, kettlebell, stacionárny bicykel, multipress","37441100-2 Bežecké pásy; 37441300-4 Stacionárne bicykle; 37442000-8 Vybavenie na váhové a odporové cvičenie; 37442500-8 Závažia na fitnes; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/273345","1","4564,130",
"OF-273369","Po karanténe","Ručné náradie s pohonom a príslušenstvo","Ručné náradie s pohonom a príslušenstvo , sada AKU náradia","44512940-3 Sada náradia; 43830000-0 Mechanické náradie; 43132300-0 Vŕtačky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/273369","1","2493,600",
"OF-273381","Po karanténe","Káble, konektory a nabíjačky","Svorka kontaktu batérie – PLUS,PREDLŽOVACÍ KÁBEL , Kabel CYKY , Kabel CYSY , Elektrický konektor samica","44321000-6 Káble; 31224810-3 Predlžovacie káble; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/273381","1","876,000",
"OF-273392","Po karanténe","Monitory, skenery a káble","PC monitory, skenery, káble","30200000-1 Počítačové zariadenia a spotrebný materiál; 30231000-7 Počítačové monitory a konzoly; 30237300-2 Spotrebný materiál k počítačom; 30216110-0 Skenery na používanie s počítačom; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/273392","1","16050,120",
"OF-273402","Po karanténe","chladničky. strihací strojček, ","chladenie potravín, strihanie vlasov","39711130-9 Chladničky; 39712000-6 Elektrické prístroje pre domácnosť používané na ľudské telo","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/273402","1","529,170",
"OF-273412","Po karanténe","Cestný značkovací stroj na dopravné značenie a aplikáciu farby za studena metódou airspray, napríklad Hofmann RM3D-2 , alebo ekvivalent vrátane doplnkovej výbavy - nový, nepoužívaný","Značkovací stroj, nadstavba striekania vodiacej čiary, voliteľná výbava, čerpadlo, príves","34922000-6 Zariadenia na značkovanie vozoviek; 42122000-0 Čerpadlá; 34223300-9 Prívesy; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/273412","0","0",
"OF-271936","Po karanténe","Upratovacie služby","upratovanie, čistenie","90910000-9 Upratovacie služby; 90911200-8 Čistenie (upratovanie) budov","Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/271936","1","13399,000",
"OF-272332","Po karanténe","Výroba, inštalácia a deinštalácia polepov a bannerov","výlep, banner, tlač, polep","79342200-5 Propagačné služby; 79810000-5 Tlačiarenské služby; 79800000-2 Tlačiarenské a príbuzné služby; 79824000-6 Tlačiarenské a distribučné služby; 60000000-8 Dopravné služby (bez prepravy odpadu)","Služba; Tovar","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/272332","0","0",
"OF-272634","Po karanténe","Mimoriadny nákup nápojových kupónov pre potreby Národnej diaľničnej spoločnosti, a.s.","nápojový kupón","30199750-2 Poukážky; 55400000-4 Služby spojené s podávaním nápojov","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/272634","1","0",
"OF-272863","Po karanténe","Ručné náradie s pohonom a príslušenstvo","skrutkovač, píla, uťahovák, brúska","43830000-0 Mechanické náradie; 43800000-1 Dielenské zariadenia; 44512800-0 Skrutkovače; 42652000-1 Ručné elektromechanické nástroje; 43132300-0 Vŕtačky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/272863","0","0",
"OF-272928","Po karanténe","Výstroj a ostatné chovateľské potreby pre kynológa","kynológ, pes, vôdzka, obojok, náhubok, vodítko, lopta, miska, váha, rukavice, klietka, odchyt, tyč","35000000-4 Bezpečnostné, hasičské, policajné a ochranné vybavenie; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/272928","1","8324,270",
"OF-273002","Po karanténe","Chemikálie prevádzkové Q1","kyselina, dusičná, chlornan, síran, hydroxid","24300000-7 Základné anorganické a organické chemikálie; 24000000-4 Chemické výrobky","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/273002","1","33900,000",
"OF-273103","Po karanténe","Vibračný valec ","valec na hutnenie asfaltových povrchov","43312400-7 Cestné valce; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/273103","2","18299,000",
"OF-273169","Po karanténe","Tonery renovované alebo kompatibilné","toner, náplne do tlačiarní, kopírok, scenerov, tonerové náplne renovované","30125110-5 Toner do laserových tlačiarní/faxových prístrojov; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/273169","0","0",
"OF-273226","Po karanténe","Kurz mediálnej komunikácie ","Kurz mediálnej komunikácie","80500000-9 Školiace (výcvikové) služby; 79632000-3 Školenia a výcvik personálu; 80510000-2 Služby týkajúce sa odborných školení","Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/273226","1","1250,000",
"OF-273291","Po karanténe","SSD disky","SSD disk","30237000-9 Časti a príslušenstvo počítačov a spotrebný materiál k nim; 30230000-0 Zariadenia súvisiace s počítačmi; 30233100-2 Počítačové pamäťové jednotky; 32580000-2 Dátové zariadenia; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/273291","1","334,990",
"OF-273330","Po karanténe","Tlač a väzba vedeckého časopisu","tlač, časopis, väzba, obálka","79810000-5 Tlačiarenské služby; 60000000-8 Dopravné služby (bez prepravy odpadu)","Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/273330","1","660,000",
"OF-273361","Po karanténe","Notebook","notebook, prenosný počítač","30213100-6 Prenosné počítače; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/273361","1","0",
"OF-273378","Po karanténe","Tmely, konzervačné materiály a lepidlá","Tmely, konzervačné materiály a lepidlá","19513200-7 Lepiaca páska z pogumovaných textílií; 24590000-6 Silikóny v primárnych formách; 44831100-5 Tmely; 44831300-7 Tesniace tmely; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/273378","1","2025,000",
"OF-273389","Po karanténe","Prírodné hutné drvené kamenivo  (NZ - 2023)","Drvený kameň, kamenivo, materiál na údržbu ciest","14212300-3 Drvený a mletý kameň; 44113900-4 Materiály na údržbu ciest; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/273389","1","11400,000",
"OF-273399","Po karanténe","Kancelársky vozík na prepravu","kancelária, vozík","30190000-7 Rôzne kancelárske zariadenia a kancelárske potreby; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/273399","1","250,000",
"OF-273408","Po karanténe","Káble, konektory, nabíjačky","predlžovací kábel, predlžovacia šnúra ,kábel na elektriku","31200000-8 Rozvod elektriny a regulačné prístroje; 31320000-5 Elektrické rozvodné káble; 31224800-0 Súpravy na spájanie káblov; 31680000-6 Elektropotreby a príslušenstvo; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/273408","1","244,170",
"OF-273417","Po karanténe","Chemické svetlá","svetlo, chemické, tyčinka, signalizačná","31518000-0 Signalizačné svetlá; 31518220-8 Svetelná tyčinka; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/273417","1","120,820",
"OF-273434","Po karanténe","Zariadenia na chladenie, mrazenie a príslušenstvo","chladničky, kombinovaná chladnička, chladnička malá, vitrinová chladnička","39711100-0 Chladničky a mrazničky; 39711110-3 Chladničky s mrazničkou; 39711123-7 Stojaté chladničky; 39711130-9 Chladničky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/273434","1","2375,000",
"OF-273446","Po karanténe","Osobné ochranné pracovné prostriedky ","chránič sluchu, okuliare, pracovné rukavice","18100000-0 Pracovné odevy, špeciálne pracovné odevy a doplnky; 18110000-3 Pracovné odevy; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/273446","1","6699,000",
