"OpisnyFormularIdentifikator","OpisnyFormularStav","OpisnyFormularNazov","OpisnyFormularKlucoveSlova","OpisnyFormularCpv","OpisnyFormularDruh","OpisnyFormularKategoriaSluzieb","OpisnyFormularUrl","OpisnyFormularPocetVyhlasenychZakaziek","OpisnyFormularObchodovanaSumaBezDPH",
"OF-141488","Po karanténe","Laboratórne sklo","laboratórne sklo, banka, pipeta, kadička","33793000-5 Sklenené výrobky pre laboratóriá; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/141488","1","5500,000",
"OF-141499","Po karanténe","OCT prístroj","OCT, tomografické vyšetrenia, Optický koherentný tomograf, OCT - angiografia","33115000-9 Tomografické prístroje; 51410000-9 Inštalácia lekárskych zariadení; 80511000-9 Školenie pracovníkov; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/141499","0","0",
"OF-141506","Po karanténe","Mlieko a mliečne výrobky","Mlieko, mliečne výrobky,  jogurt, syr, maslo, tvaroh, bryndza, smotana","15511000-3 Mlieko; 15551000-5 Jogurt a ostatné fermentované mliečne výrobky; 15500000-3 Mliečne výrobky; 15550000-8 Mliečne výrobky rôznych druhov; 15551300-8 Jogurt; 15530000-2 Maslo; 15542200-1 Mäkký syr; 15544000-3 Tvrdý syr; 15545000-0 Syrové nátierky; 15540000-5 Syrárske výrobky; 60000000-8 Dopravné služby (bez prepravy odpadu); 15512000-0 Smotana","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/141506","2","0",
"OF-141524","Po karanténe","Autotransfúzny prístroj s technológiou kontinuálneho prietoku.","Zdravotnícke prístroje, Autotransfúzny prístroj,","33190000-8 Rôzne lekárske zariadenia a výrobky; 60000000-8 Dopravné služby (bez prepravy odpadu); 33100000-1 Zdravotnícke vybavenie","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/141524","0","0",
"OF-141531","Po karanténe","Vodárenský materiál","Odpadové potrubie, PPR segmenty, ventily, kolená, príruby","42130000-9 Výpusty, kohúty, ventily a podobné príslušenstvo; 44167000-8 Rôzne príslušenstvo na trubice; 39370000-6 Vodoinštalácie; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/141531","1","17215,820",
"OF-141538","Po karanténe","Akumulátorové krovinorezy a akumulátorové píly s príslušenstvom","Akumulátorový ručný krovinorez, akumulátorová ručná reťazová píla","16000000-5 Poľnohospodárske stroje; 16311000-8 Kosačky trávnikov; 44511500-0 Ručné píly; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/141538","0","0",
"OF-141542","Po karanténe","Kombinované hnojivo NPK 15:15:15","Kombinované hnojivo","24440000-0 Rôzne hnojivá; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/141542","0","0",
"OF-141549","Po karanténe","Originálne tonery","tonery HP, atrament, laser","30237000-9 Časti a príslušenstvo počítačov a spotrebný materiál k nim; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/141549","1","983,330",
"OF-141556","Po karanténe","Kancelársky materiál na distribúciu ePZP kariet","obálka, kancelárske potreby","30199230-1 Obálky; 30192000-1 Kancelárske potreby; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/141556","1","9480,830",
"OF-141563","Po karanténe","Záložný zdroj napájania 3000VA s SNMP modulom","ups, záložný zdroj napájania, zdroj nepretržitého napájania","31154000-0 Zdroje nepretržitého/stáleho napájania; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/141563","1","2280,000",
"OF-141567","Po karanténe","Plechy","plech pozinkovaný, plech čierny","44172000-6 Plechy (stavebné); 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/141567","1","675,000",
"OF-141581","Po karanténe","Vyšetrovacie rukavice nesterilné, latex, pudrované/nepudrované","rukavice, latex, spotrebný zdravotnícky materiál","18424300-0 Jednorazové rukavice; 33140000-3 Zdravotnícky spotrebný materiál; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/141581","1","6990,830",
"OF-141624","Po karanténe","Tieniace markízy","markíza","44110000-4 Konštrukčné materiály; 44115710-9 Plachty na tienenie (markízy); 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/141624","1","1500,000",
"OF-141631","Po karanténe","Elektrokoagulačný prístroj","vybavenie zákrokovej sály","33162000-3 Prístroje a nástroje operačnej sály; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/141631","0","0",
"OF-141642","Po karanténe","full HD externý monitor 24"" k notebooku s rozlíšením minimálne 1920x1080 px","full HD farebný monitor 24""","30231000-7 Počítačové monitory a konzoly; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/141642","1","165,000",
"OF-141649","Po karanténe","Chemikálie - serotonin hydrochloride, L-Norepinephrine hydrochlorid, Homovanilic acid, 3-Methoxytyramine hydrochloride a ďalšie","serotonin hydrochloride, L-Norepinephrine hydrochlorid, Homovanilic acid, 3-Methoxytyramine hydrochloride, DL-4-Hydroxy-3methoxymadelic acid, 3,4-Didroxyphenylacetic acid, 4-Hydroxy-3-methxyphenylglycol hemipiperazinium salt, 3,4-Dihydroxybenzylamine hydrobromide, Perchloric acid, sodium phospahte dibasic dihydrate, 5-Hydroxyindole-3-acetic acid","24327000-2 Rôzne organické chemikálie; 24310000-0 Základné anorganické chemikálie; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/141649","1","0",
"OF-141674","Po karanténe","Kancelársky papier","papier, kancelársky papier, xerox","30197620-8 Písací papier; 30197630-1 Papier na tlač alebo iné grafické účely; 30197642-8 Papier na fotokopírovanie a xerografický papier","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/141674","1","58,330",
"OF-141681","Po karanténe","Nová výstražná, svetelná LED rampa oranžová pre montáž na kabínu (strechu ložnej plochy) vozidla, svetelný maják oranžový, svetelný maják DIN uchytenie, pozičné svetlá LED s možnosťou zmeny režimu zábleskov + montáž.","Rampa, maják, montáž","31518000-0 Signalizačné svetlá; 31527260-6 Osvetľovacie/majákové systémy; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/141681","1","9980,000",
"OF-141692","Po karanténe","Ultrasonický aspirátor","aspirátor, aspirátor tkaniva  ","33162100-4 Prístroje operačnej sály; 51410000-9 Inštalácia lekárskych zariadení; 80511000-9 Školenie pracovníkov; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/141692","0","0",
"OF-133190","Po karanténe","Odborné prehliadky a odborné skúšky tlakových a plynových zariadení a pravidelný prevádzkový servis a opravy tepelnoenergetických zariadení - Oblasť I (Bratislavský a Trnavský kraj)","odborné prehliadky, odborné skúšky, vyhradené technické zariadenia tlakové, vyhradené technické zariadenia plynové, vyhláška 508/2009 Z.z., kotle, horáky","50531200-8 Služby na údržbu plynových zariadení; 50531100-7 Opravy a údržba kotlov; 50410000-2 Opravy a údržba meracích, skúšobných a kontrolných prístrojov; 50510000-3 Opravy a údržba čerpadiel, ventilov, kohútov a kovových nádob; 50413100-4 Opravy a údržba zariadení na detekciu plynu; 71632000-7 Technické skúšky; 71631430-3 Skúšky tesnosti; 71632100-8 Skúšky ventilov; 60000000-8 Dopravné služby (bez prepravy odpadu)","Služba; Tovar","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/133190","1","26000,000",
"OF-141360","Po karanténe","interiérová farba - biela","maliarske potreby","44800000-8 Náterové farby, laky a tmely; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/141360","1","41,800",
"OF-141378","Po karanténe","Inkubátor s prirodzenou cirkuláciou vzduchu      ","Inkubátor ","33152000-0 Inkubátory","Tovar","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/141378","1","1350,000",
"OF-141395","Po karanténe","Koše na smetie ","kôš na smetie , odpadkový kôš","39224340-3 Koše; 19520000-7 Plastové výrobky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/141395","1","224,000",
"OF-141409","Po karanténe","Dielenské zariadenia, náradie, elektromechanické náradie","Dielenské zariadenia, náradie, elektromechanické náradie","43800000-1 Dielenské zariadenia; 42652000-1 Ručné elektromechanické nástroje; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/141409","1","2416,670",
"OF-141427","Po karanténe","Odvoz objemného odpadu prostredníctvom veľkokapacitných kontajnerov","Odvoz, zneškodnenie, likvidácia odpadu, veľkokapacitné kontajnery","90511000-2 Služby na zber odpadu; 90512000-9 Služby na prepravu odpadu; 60000000-8 Dopravné služby (bez prepravy odpadu)","Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/141427","1","35499,170",
"OF-141428","Po karanténe","Vysávač priemyselný Kärcher T 7/1 Classic  alebo ekvivalent","vysávač","42000000-6 Priemyselné mechanizmy; 42995000-7 Rôzne čistiace stroje; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/141428","1","79,000",
"OF-141442","Po karanténe","Polyetylénové vrecia na odpad","vrecia, odpad","19640000-4 Polyetylénový odpad a odpadkové vrecká a vaky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/141442","1","609,880",
"OF-141445","Po karanténe","originálne tonerové náplne do fotokopírovacích strojov HP","tonerové náplne, toner","30125120-8 Toner do fotokopírovacích strojov; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/141445","3","2638,000",
"OF-141459","Po karanténe","Horúcovzdušný sterilizátor s nútenou cirkuláciou vzduchu s objemom 111 litrov","sterilizátor, horúcovzdušný ","33191100-6 Sterilizátory; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/141459","1","4056,670",
"OF-141460","Po karanténe","Pneumatika a jej prezutie.","Pneumatiky.","34352000-9 Pneumatiky na vysokú záťaž; 50116500-6 Opravy pneumatík vrátane montáže a vyvažovania; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/141460","1","1559,800",
"OF-141477","Po karanténe","Elektroinštalačný spotrebný materiál pre údržbu budov","Elektroinštalačný materiál ( zásuvky, žiarovky, zásuvky, vypínače, LED reflektory )","31224100-3 Zástrčky a zásuvky; 31520000-7 Lampy/svietidlá a príslušenstvo k nim; 31219000-4 Ochranné kryty; 31711000-3 Elektronický spotrebný materiál; 31527000-6 Bodové reflektory; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/141477","1","280,000",
"OF-141478","Po karanténe","Laparoskopická veža","Laparoskopická veža, laparoskopická kamera, laparoskopická kamerová hlavica, optika, svet.kábel, laparoskopický svetelný zdroj, insuflátor, odsávací a irigačný systém, elektrochirurgická jednotka","33164000-7 Laparoskopické prístroje; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/141478","0","0",
"OF-141492","Po karanténe","Ručné hasiace prístroje","hasiace prístroje","35111320-4 Prenosné hasiace prístroje; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/141492","0","0",
"OF-141496","Po karanténe","Multifunkčná atramentová tlačiareň A3","atramentová tlačiareň, tlačiareň, A3","30232150-0 Atramentové tlačiarne; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/141496","1","272,500",
"OF-141509","Po karanténe","Servisná prehliadka motorového vozidla","Servisná prehliadka,  služobné motorové vozidlo, Škoda Fabia","50110000-9 Opravy a údržbárske služby pre motorové vozidlá a súvisiace vybavenie; 50113200-2 Údržba autobusov; 50100000-6 Opravy, údržba a súvisiace služby pre vozidlá a príbuzné vybavenie; 60000000-8 Dopravné služby (bez prepravy odpadu)","Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/141509","1","183,330",
"OF-141699","Po karanténe","Spiatočná letenka z Krakowa do Tenerife, Kanarske ostrovy","letenka, letecké služby, letecká doprava","60400000-2 Letecké dopravné služby; 60410000-5 Pravidelné letecké dopravné služby; 60440000-4 Letecké a súvisiace služby","Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/141699","0","0",
"OF-141706","Po karanténe","Náhradné diely na kosačku ŽTR 165","kosačky, náhradné diely, ŽTR","34913000-0 Rôzne náhradné diely; 16310000-1 Kosačky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/141706","1","167,000",
"OF-141749","Po karanténe","Bezdrevný obojstranne natieraný papier","papier, bezdrevný, obojstranne natieraný","30197630-1 Papier na tlač alebo iné grafické účely; 30197640-4 Samokopírovací a iný kopírovací papier; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/141749","1","1599,000",
"OF-141756","Po karanténe","Nový 5 miestny osobný automobil","vozidlo, automobil, Sedan alebo liftback","34110000-1 Osobné automobily; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/141756","1","17083,330",
"OF-141767","Po karanténe","výpočtová technika","počítačová zostava, monitor, externý pevný disk, PC All in One, multifunkčná tlačiareň","30213300-8 Stolový počítač; 30231000-7 Počítačové monitory a konzoly; 30232110-8 Laserové tlačiarne; 30234000-8 Pamäťové médiá; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/141767","1","3386,000",
"OF-141774","Po karanténe","Náhradné diely na traktorovú kosačku STPC 133","kosačka STPC, náhradné diely","34913000-0 Rôzne náhradné diely; 16310000-1 Kosačky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/141774","1","575,000",
"OF-141781","Po karanténe","Smartfón","Smartfón","32250000-0 Mobilné telefóny; 60161000-4 Doprava balíkov; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/141781","1","564,000",
"OF-141792","Po karanténe","Oprava fotokopírovacích strojov TOSHIBA","oprava, kopírovací stroj, fotokopírovací stroj, TOSHIBA","50313100-3 Opravy fotokopírovacích strojov; 60000000-8 Dopravné služby (bez prepravy odpadu)","Služba; Tovar","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/141792","1","20296,450",
"OF-141799","Po karanténe","Čerstvý chlieb, pečivo a pekárske výrobky","chlieb, pečivo, rožky, kaiserka, sladké pečivo, závin, múčnik, vianočka, brioška, šatôčka, strúhanka, závin, ","15811000-6 Pekársky tovar; 15811100-7 Chlieb; 15811200-8 Rožky; 15812100-4 Pečivo; 15812120-0 Koláče; 15812122-4 Sladké koláče; 15612500-6 Pekárske výrobky; 15813000-0 Raňajkové pečivo; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/141799","0","0",
"OF-141824","Po karanténe","Originálne tonerové náplne a kompatibilné tonerové náplne alebo ekvivalent","tonery, tonerové náplne, tonery do laserových tlačiarní, tonery do kopírovacích strojov","30125110-5 Toner do laserových tlačiarní/faxových prístrojov; 30125120-8 Toner do fotokopírovacích strojov; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/141824","1","332,500",
"OF-141831","Po karanténe","Čistiaci a hygienický materiál ","čistiaci a hygienicky material","39830000-9 Čistiace výrobky; 39831300-9 Čistiace prostriedky na podlahu; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/141831","1","363,000",
"OF-141842","Po karanténe","Vybavenie laboratória","Petriho miska","33793000-5 Sklenené výrobky pre laboratóriá; 33790000-4 Laboratórny, zdravotnícky alebo farmaceutický sklenený tovar","Tovar","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/141842","1","85,830",
"OF-141849","Po karanténe","Akumulátory 12 V 5Ah","akumulátorová batéria, akumulátor, ","31400000-0 Akumulátory, galvanické články a batérie; 31431000-6 Olovené akumulátory; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/141849","1","220,000",
"OF-141867","Po karanténe","Škrabka  zemiakov","škrabka zemiakov","39220000-0 Kuchynské zariadenie, domáce potreby a potreby pre domáce hospodárstvo a dodávky pre stravovacie zariadenia; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/141867","1","1333,330",
"OF-141881","Po karanténe","LAPAROSKOPICKÁ VEŽA","VIDEOREŤAZEC, INSUFLÁCIA, SVETELNÝ ZDROJ,OPTIKA, ENDOSKOPIA, LAPAROSKOPIA, PNEUMATICKÉ RAMENO","33168000-5 Endoskopia, endochirurgické prístroje; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/141881","0","0",
