"OpisnyFormularIdentifikator","OpisnyFormularStav","OpisnyFormularNazov","OpisnyFormularKlucoveSlova","OpisnyFormularCpv","OpisnyFormularDruh","OpisnyFormularKategoriaSluzieb","OpisnyFormularUrl","OpisnyFormularPocetVyhlasenychZakaziek","OpisnyFormularObchodovanaSumaBezDPH",
"OF-263237","Po karanténe","Kontroly, kvapaliny a spotrebný materiál","Kontroly, kvapaliny, spotrebný materiál, úpravy vzoriek","33696300-8 Chemické činidlá; 33694000-1 Diagnostické činidlá; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/263237","1","10785,250",
"OF-263990","Po karanténe","Osciloskopická vysokonapäťová sonda – 2022","príslušenstvo k osciloskopom, osciloskopické sondy, merania vysokonapäťových priebehov","38340000-0 Nástroje na meranie množstva; 38342000-4 Osciloskopy; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/263990","1","0",
"OF-263652","Po karanténe","Čistiace a dezinfekčné prostriedky , hygienické potreby","čistiace  prostriedky, hygienické potreby, dezinfekčné prostriedky","39800000-0 Čistiace a leštiace výrobky; 39830000-9 Čistiace výrobky; 60000000-8 Dopravné služby (bez prepravy odpadu); 33760000-5 Toaletný papier, vreckovky, uteráky na ruky a servítky; 19640000-4 Polyetylénový odpad a odpadkové vrecká a vaky","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/263652","1","1041,660",
"OF-262318","Po karanténe","Elektrické káble, predlžovacie káble","elektrické káble,  predlžovacie káble","31224810-3 Predlžovacie káble; 44321000-6 Káble; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/262318","1","1933,330",
"OF-262467","Po karanténe","Kancelárske potreby","Kancelárske potreby","30190000-7 Rôzne kancelárske zariadenia a kancelárske potreby; 30192000-1 Kancelárske potreby; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/262467","1","0",
"OF-263220","Po karanténe","Tlačiarenské služby","tlač, tlačiarenské služby","79810000-5 Tlačiarenské služby; 60000000-8 Dopravné služby (bez prepravy odpadu)","Služba; Tovar","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/263220","1","180,910",
"OF-263386","Po karanténe","Vodičské kurzy skupiny ""C"" a ""CE""","vodičský kurz, autoškola, skúšky","80411000-8 Autoškoly; 80500000-9 Školiace (výcvikové) služby; 80562000-1 Školenia na poskytovanie prvej pomoci; 80000000-4 Vzdelávacie a školiace (výcvikové) služby; 80411100-9 Vodičské skúšky; 79632000-3 Školenia a výcvik personálu; 80510000-2 Služby týkajúce sa odborných školení; 80340000-9 Špeciálne vzdelávanie; 80400000-8 Vzdelávanie dospelých a iné vzdelávacie služby","Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/263386","1","6675,000",
"OF-262135","Po karanténe","Stavebné rezivo","Dosky a fošne mäkké rezivo, hranoly,","03419000-0 Stavebné drevo/rezivo; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/262135","1","13833,330",
"OF-263486","Po karanténe","Kancelársky nábytok 2","nábytok, kancelária, kancelársky nábytok","39000000-2 Nábytok (vrátane kancelárskeho nábytku), zariadenie interiéru, domáce spotrebiče (s výnimkou osvetlenia) a čistiace prostriedky; 39120000-9 Stoly, skrine, písacie stoly a knižnice","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/263486","1","0",
"OF-262450","Po karanténe","PC monitory","PC monitory","30231000-7 Počítačové monitory a konzoly; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/262450","1","433,330",
"OF-263469","Po karanténe","Profesionálna umývačka riadu pre zariadenie školského stravovania","umývačka riadu","42959000-3 Umývačky riadu nie pre domácnosť; 60000000-8 Dopravné služby (bez prepravy odpadu); 39137000-1 Zmäkčovače vody","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/263469","1","2408,330",
"OF-263171","Po karanténe","Tablet Samsung GalaxyTab S8 11""WQXGA 8+128GB Gray alebo ekvivalent","tablet, púzdro","30200000-1 Počítačové zariadenia a spotrebný materiál; 30213000-5 Osobné počítače; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/263171","1","562,500",
"OF-262716","Po karanténe","Hygienické potreby","Papierové utierky, mydlo do zásobníkov","33770000-8 Papierové hygienické výrobky; 33711430-0 Jednorazové utierky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/262716","1","716,670",
"OF-263403","Po karanténe","Nákup výpočtovej techniky","notebook, monitor, dokovacia stanica, klávesnica, myš","30210000-4 Stroje na spracovanie údajov (hardvér); 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/263403","1","0",
"OF-263154","Po karanténe","Tlačiareň, Notebook","Tlačiareň, Notebook","30232150-0 Atramentové tlačiarne; 30213100-6 Prenosné počítače; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/263154","1","699,990",
"OF-263137","Po karanténe","Tonerové náplne - originál","Tonerová náplň, toner","30125100-2 Tonerové náplne; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/263137","1","0",
"OF-262384","Po karanténe","Alkoholtestery a náustky","alkoholtester","38431000-5 Detekčné prístroje; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/262384","1","565,000",
"OF-260695","Po karanténe","Pekársky tovar, čerstvé pečivo a cukrárske výrobky","Pekársky tovar, čerstvé pečivo a cukrárske výrobky","15810000-9 Pekársky tovar, čerstvé pečivo a cukrárske výrobky; 15811100-7 Chlieb; 15812100-4 Pečivo; 15811510-4 Sendviče; 15812122-4 Sladké koláče; 15811200-8 Rožky; 15811300-9 Croissanty; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/260695","1","0",
"OF-263320","Po karanténe","Darčekové poukážky","darčeková poukážka","30199750-2 Poukážky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/263320","1","15392,300",
"OF-262616","Po karanténe","Dezinfekčné prostriedky a prípravky.","dezinfekcia, prostriedky, prípravky","33631600-8 Antiseptiká a dezinfekčné prostriedky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/262616","1","2438,300",
"OF-262699","Po karanténe","Opravy a údržba veľkokuchynských zariadení","Servis oprava a údržba","50883000-8 Opravy a údržba zariadenia pre verejné stravovanie; 39221000-7 Kuchynské vybavenie; 60000000-8 Dopravné služby (bez prepravy odpadu)","Služba; Tovar","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/262699","1","4150,000",
"OF-263174","Po karanténe","Reklamné predmety s potlačou","Reklamné predmety s potlačou","22460000-2 Obchodno-reklamný materiál, komerčné katalógy a príručky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/263174","1","399,000",
"OF-263406","Po karanténe","Poľný nábytok a vybavenie","Lôžko skladacie poľné, stôl skladací, stolička skladacia","39121200-8 Stoly; 39113000-7 Rôzne sedadlá a stoličky; 39522520-8 Poľné lôžka; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/263406","1","0",
"OF-262238","Po karanténe","Súprava na detekciu a kvantifikáciu RNA vírusu hepatitídy C","diagnostiká","33141625-7 Diagnostické súpravy; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/262238","1","1797,000",
"OF-264067","Po karanténe","Osobné motorové vozidlo ","Osobný automobil, Osobné motorové vozidlo, Motorové vozidlo na prepravu osôb","34100000-8 Motorové vozidlá; 34110000-1 Osobné automobily; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/264067","1","0",
"OF-263449","Po karanténe","Kalibrácie meradiel na meranie elektrických a magnetických veličín","Kalibrovanie meradiel","50433000-9 Kalibrovanie; 60000000-8 Dopravné služby (bez prepravy odpadu)","Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/263449","1","0",
"OF-262656","Po karanténe","Prostriedky a pomôcky na zachytávanie nebezpečných látok","hydrofóbny segment REO fb, priemyselné utierky","35100000-5 Pohotovostné a zabezpečovacie zariadenia; 24950000-8 Špecializované chemické výrobky; 24320000-3 Základné organické chemikálie; 60000000-8 Dopravné služby (bez prepravy odpadu); 33141118-0 Utierky","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/262656","1","937,500",
"OF-263217","Po karanténe","Mlieko a mliečne výrobky","mlieko, mliečne výrobky, smotana, tvaroh, syr, maslo, jogurt","15511000-3 Mlieko; 15500000-3 Mliečne výrobky; 15551300-8 Jogurt; 15512000-0 Smotana; 15530000-2 Maslo; 15542200-1 Mäkký syr; 15544000-3 Tvrdý syr; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/263217","1","0",
"OF-263735","Po karanténe","Originálne tonery do tlačiarne","toner, tlač","30125100-2 Tonerové náplne; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/263735","1","0",
"OF-263074","Po karanténe","Príslušenstvo k drénom","zdravotnícky spotrebný materiál","33141642-2 Príslušenstvo k drénom; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/263074","1","0",
"OF-262570","Po karanténe","Mraznička Liebherr Plus FNe 4625 biela alebo ekvivalent","mraznička","39700000-9 Spotrebiče pre domácnosť; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/262570","1","616,670",
"OF-263088","Po karanténe","Spotrebný materiál k výpočtovej technike 5","zálohovacia páska","30237300-2 Spotrebný materiál k počítačom","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/263088","1","0",
"OF-263031","Po karanténe","Nemrznúce náplne","nemrznúce zmesi do chladičov a ostrekovačov","24951310-1 Pripravené tekutiny na odmrazovanie; 24951311-8 Prípravky proti zamŕzaniu; 24950000-8 Špecializované chemické výrobky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/263031","1","2030,000",
"OF-262381","Po karanténe","Škrabka na zemiaky","škrabka, zelenina, nerez","39310000-8 Zariadenia hromadného stravovania; 39312000-2 Zariadenia na prípravu jedál; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/262381","1","1324,170",
"OF-262756","Po karanténe","Papierové sterilizačné vrecká","zdravotnícky spotrebný materiál","33198200-6 Papierové sterilizačné vrecká alebo odevy z papieroviny; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/262756","1","30999,000",
"OF-263317","Po karanténe","Spotrebný laboratórny materiál ","Laboratórny materiál, odberové ihly, odberové skúmavky","33694000-1 Diagnostické činidlá; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/263317","1","0",
"OF-263692","Po karanténe","Herný PC Lenovo Legion T5 ","Herný PC Lenovo Legion T5","30213000-5 Osobné počítače; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/263692","1","1196,670",
"OF-262281","Po karanténe","Náhradné diely na autobusy Sor NB12,NB18 - karoséria","Náhradné diely, autobus,Sor NB12,NB18 - karoséria","34211100-9 Karosérie autobusov; 60000000-8 Dopravné služby (bez prepravy odpadu); 34121100-2 Autobusy verejnej dopravy","Tovar","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/262281","1","570,000",
"OF-263131","Po karanténe","Chemikálie - Analytické kity","Analytický kit","24000000-4 Chemické výrobky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/263131","1","0",
"OF-262988","Po karanténe","Kovové tyče, plechy, fólie a profily","Plech","44172000-6 Plechy (stavebné); 14622000-7 Oceľ; 44450000-9 Mäkká oceľ; 44170000-2 Dosky, plechy, pásy a fólie súvisiace so stavebnými materiálmi; 44331000-9 Tyče; 44330000-2 Tyče, prúty, drôty a profily používané v stavebníctve; 44334000-0 Profily; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/262988","1","582,500",
"OF-262361","Po karanténe","Služba - migrácia intranetu do nového prostredia MS Sharepoint ","intranet","72267100-0 Údržba programového vybavenia (softvér) informačných technológií","Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/262361","1","15000,000",
"OF-262822","Po karanténe","Športové a rekreačné vybavenie","boxovacie vrece, plavecké potreby, posilňovacie a odporové gumy","37400000-2 Športový tovar a výbava; 37432000-5 Boxerské vrecia; 37442820-2 Posilňovacie gumy; 37412250-6 Masky, plutvy a šnorchle; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/262822","1","1419,000",
"OF-263526","Po karanténe","Tlač publikácií ","tlač, tlačiarenské služby","79810000-5 Tlačiarenské služby; 60000000-8 Dopravné služby (bez prepravy odpadu)","Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/263526","1","95,000",
"OF-263008","Po karanténe","Plastová nádoba na odpad 120 litr. ","nádoby na odpad","34928480-6 Kontajnery a nádoby na odpad a odpadky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/263008","1","238,000",
