"OpisnyFormularIdentifikator","OpisnyFormularStav","OpisnyFormularNazov","OpisnyFormularKlucoveSlova","OpisnyFormularCpv","OpisnyFormularDruh","OpisnyFormularKategoriaSluzieb","OpisnyFormularUrl","OpisnyFormularPocetVyhlasenychZakaziek","OpisnyFormularObchodovanaSumaBezDPH",
"OF-255441","Po karanténe","Kontrola hasiacich prístrojov","hasiace prístroje, kontrola, kontrola HP","71356100-9 Technická kontrola; 60000000-8 Dopravné služby (bez prepravy odpadu)","Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/255441","1","99,500",
"OF-255577","Po karanténe","Pracovné odevy, pracovná obuv a doplnky","pracovný odev, obuv, rukavice, okuliare, montérky, blúzy, pracovné potreby, ochranné potreby,","18110000-3 Pracovné odevy; 18100000-0 Pracovné odevy, špeciálne pracovné odevy a doplnky; 18813000-1 Obuv s koženým zvrškom; 18830000-6 Ochranná obuv; 35113400-3 Ochranné a bezpečnostné odevy; 18141000-9 Pracovné rukavice; 18221200-6 Bundy; 18234000-8 Nohavice; 18331000-8 Tričká s krátkym rukávom; 18800000-7 Obuv; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/255577","1","8082,000",
"OF-255584","Po karanténe","Nákup a dodanie športových tričiek -  polokošieľ a rozlišovacích dresov s potlačou","tričko, polokošeľa, dres","18331000-8 Tričká s krátkym rukávom; 79800000-2 Tlačiarenské a príbuzné služby; 60000000-8 Dopravné služby (bez prepravy odpadu); 18333000-2 Polokošele","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/255584","0","0",
"OF-255662","Po karanténe","Sedačka","sedačka","39150000-8 Rôzny nábytok a vybavenie; 39000000-2 Nábytok (vrátane kancelárskeho nábytku), zariadenie interiéru, domáce spotrebiče (s výnimkou osvetlenia) a čistiace prostriedky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/255662","0","0",
"OF-255878","Po karanténe","Združená dodávka plynu","dodávka zemného plynu, preprava a distribúcia","09123000-7 Zemný plyn; 65200000-5 Rozvod plynu a súvisiace služby","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/255878","0","0",
"OF-255884","Po karanténe","Osobné vozidlá, 2 kusy - nové","Osobné vozidlá, motorové vozidlá na hybridný pohon","34100000-8 Motorové vozidlá; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/255884","1","0",
"OF-255885","Po karanténe","Združená dodávka elektrickej energie","dodávka elektrickej energie, distribúcia","09310000-5 Elektrická energia; 65300000-6 Rozvod elektriny a súvisiace služby","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/255885","0","0",
"OF-255896","Po karanténe","Stavebné rezivo","smrek, dub, buk","03410000-7 Drevo; 44171000-9 Dosky (stavebné); 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/255896","0","0",
"OF-255927","Po karanténe","Laboratórny a zdravotnícky nábytok.","Laboratórny, zdravotnícky, nábytok, kovový, stôl, skriňa.","39180000-7 Laboratórny nábytok; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/255927","1","0",
"OF-256085","Po karanténe","Čistiace a dezinfekčné potreby a prostriedky","čistiace prostriedky, dezinfekčné prostriedky, čistiaci materiál, hygienické potreby","39830000-9 Čistiace výrobky; 39800000-0 Čistiace a leštiace výrobky; 33771000-5 Hygienické výrobky z papiera; 39831600-2 Čistiace prostriedky na toalety; 39831300-9 Čistiace prostriedky na podlahu; 33760000-5 Toaletný papier, vreckovky, uteráky na ruky a servítky; 39832000-3 Čistiace prostriedky na riad; 39525800-6 Handry na čistenie; 24455000-8 Dezinfekčné prostriedky; 39831000-6 Pracie prostriedky; 39224000-8 Metly a kefy a iné predmety rôznych typov; 33711900-6 Mydlo; 33741000-6 Výrobky na starostlivosť o ruky; 19640000-4 Polyetylénový odpad a odpadkové vrecká a vaky; 18424000-7 Rukavice; 33741100-7 Čistiace prostriedky na ruky; 39542000-3 Handry; 39525810-9 Handry na leštenie; 39811100-1 Osviežovač vzduchu; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/256085","1","0",
"OF-256188","Po karanténe","Kancelárske potreby","kancelárske potreby, krabica, blok, ceruzka, dierovač, fix, guma, kalkulačka, klip,  lepidlo, nožnice, magnetka, nožnice, obal, obálka, papier, pero, pentelka, páska, podložka, pravítko, rozšívačka, skartátor, spinky, sáčky, stojan, stúhadko, špagát, špendlíky, zakladač, záložka, zošit,  zošívačka","30192000-1 Kancelárske potreby; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/256188","0","0",
"OF-256220","Po karanténe","Parný sterilizátor","sterilizátor, autokláv, parný, vyvíjač pary, úprava vody","33191000-5 Sterilizačné, dezinfekčné a hygienické prístroje; 33191100-6 Sterilizátory; 33191110-9 Autoklávy; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/256220","0","0",
"OF-256256","Po karanténe","Lieky ATC skupiny B05 - časť 8","aminokyseliny, elektrolyty, chlorid sodný","33621400-3 Krvné náhrady a prečisťovacie roztoky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/256256","0","0",
"OF-256318","Po karanténe","ND do generátorov a elektrocentrál","náhradné diely, elektrocentrály, generátory","31161000-2 Časti elektromotorov a generátorov; 31121100-1 Generátorové hnacie agregáty s piestovým vznetovým motorom; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/256318","1","0",
"OF-256400","Po karanténe","Kovový regál ","regál, policový regál, kovový regál","39151100-6 Regály; 39141100-3 Police; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/256400","1","0",
"OF-256403","Po karanténe","Revízie odborné prehliadky a skúšky  elektrických rozvodov vrátane vypracovania písomnej dokumentácie.","odborné prehliadky, odborné skúšky, revízie elektrických rozvodov.","71630000-3 Technická inšpekcia a skúšanie; 71632000-7 Technické skúšky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/256403","1","3799,000",
"OF-256456","Po karanténe","Lieky","lieky,  farmaceutické výrobky","33141127-6 Absorbovateľné prostriedky na zastavenie krvácania; 33600000-6 Farmaceutické výrobky; 33612000-3 Liečivá pre funkčné gastrointestinálne poruchy; 33617000-8 Minerálne doplnky; 33621100-0 Antitrombotické činidlá; 33621200-1 Antihemoragiká; 33622000-6 Liečivá pre srdcovocievny systém; 33622100-7 Liečivá pre srdcovú terapiu; 33622200-8 Antihypertenzíva; 33622300-9 Diuretiká; 33622600-2 Betablokátorové činidlá; 33622700-3 Kalciové upchávače kanálikov; 33631600-8 Antiseptiká a dezinfekčné prostriedky; 33632100-0 Protizápalové a protireumatické prípravky; 33632200-1 Svalové relaxanciá; 33642000-2 Systémové hormonálne prípravky okrem pohlavných hormónov; 33642100-3 Hypofýzové, hypotalamické hormóny a analogické zlúčeniny; 33642200-4 Kortikosteroidy na systémové použitie; 33651100-9 Látky ničiace baktérie na systémové použitie; 33661100-2 Anestetiká; 33661200-3 Analgetiká; 33661500-6 Psycholeptiká; 33661700-8 Ostatné liečivá pre nervový systém; 33662100-9 Oftalmologiká; 33670000-7 Liečivá pre dýchací systém; 33673000-8 Liečivá pre obštrukčné ochorenie dýchacích ciest; 33675000-2 Antihistaminiká na systémové použitie; 33690000-3 Rôzne liečivá; 33693000-4 Ostatné terapeutické výrobky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/256456","1","0",
"OF-256504","Po karanténe","Termovízne zariadenia.","termovízia, termovízne zariadenie","38632000-4 Prístroje na nočné videnie; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/256504","0","0",
"OF-256548","Po karanténe","Čerpadlá, kompresory a príslušenstvo","Čerpadlo ponorné kalové, čerpadlo benzínové, kompresor, hadica","42122000-0 Čerpadlá; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/256548","0","0",
"OF-256624","Po karanténe","Technická podpora SMS a e-mail kampaní","Technická podpora, SMS a e-mail kampane","72330000-2 Služby na štandardizáciu a klasifikáciu obsahu a dát; 72312100-6 Príprava údajov; 72314000-9 Zhromažďovanie a triedenie údajov; 72316000-3 Analýza údajov","Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/256624","1","0",
"OF-256683","Po karanténe","Nové osobné motorové vozidlo ","osobné motorové vozidlo, osobný automobil, osobné auto, dopravný prostriedok","34113200-4 Terénne a cestné vozidlá; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/256683","1","20390,000",
"OF-256692","Po karanténe","Špeciálne čistiace prostriedky pre gastronómiu","penivé, nepenivé, tekuté čistiace prostriedky","39800000-0 Čistiace a leštiace výrobky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/256692","1","5000,000",
"OF-256710","Po karanténe","Lieky a liečivá","Lieky, liečivá","33610000-9 Liečivá pre výživovú sústavu a látkovú premenu; 33621000-9 Liečivá pre krv a krvotvorné orgány; 33622000-6 Liečivá pre srdcovocievny systém; 33631000-2 Liečivá pre dermatológiu; 33641000-5 Liečivá pre močovopohlavný systém a pohlavné hormóny; 33642000-2 Systémové hormonálne prípravky okrem pohlavných hormónov; 33651000-8 Všeobecné antiinfekčné látky na systémové použitie a očkovacie látky; 33632000-9 Liečivá pre muskuloskeletálny systém; 33661000-1 Liečivá pre nervový systém; 33670000-7 Liečivá pre dýchací systém; 33662000-8 Liečivá pre zmyslové orgány; 60000000-8 Dopravné služby (bez prepravy odpadu); 33652000-5 Antineoplastické a imunomodulačné činidlá; 33620000-2 Liečivá pre krv, krvotvorné orgány a srdcovocievny systém; 33000000-0 Zdravotnícke vybavenie, farmaceutický materiál a výrobky osobnej starostlivosti; 33621400-3 Krvné náhrady a prečisťovacie roztoky; 33690000-3 Rôzne liečivá; 33621100-0 Antitrombotické činidlá; 33661200-3 Analgetiká","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/256710","0","0",
"OF-256728","Po karanténe","Výstrojné súčiastky pre príslušníkov MsP","Puzdro na doklady - taška, Puzdro na putá, Opasok taktický.","35200000-6 Policajný výstroj; 18925200-1 Puzdrá; 18425000-4 Opasky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/256728","1","13870,000",
"OF-256761","Po karanténe","Elektronický endo stapler na opakované použitie","stapler, endostapler","33168000-5 Endoskopia, endochirurgické prístroje; 33140000-3 Zdravotnícky spotrebný materiál; 33169000-2 Chirurgické nástroje; 33162000-3 Prístroje a nástroje operačnej sály; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/256761","1","0",
"OF-257775","Po karanténe","Nákup a dodanie športových pomôcok","lopta, lano, obruč, guma, taška, značka","37400000-2 Športový tovar a výbava","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/257775","0","0",
"OF-257777","Po karanténe","Nákup elektrických tabuľových nožníc","Náradie, elektrický spotrebný tovar","43830000-0 Mechanické náradie; 31000000-6 Elektrické stroje, prístroje, zariadenia a spotrebný tovar; osvetlenie; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/257777","1","0",
"OF-257787","Po karanténe","Mobilný zdvihák pre autobusy do mokrého prostredia ","Zdviháky","42413000-4 Zdviháky a zariadenia na zdvíhanie vozidiel; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/257787","1","0",
"OF-257791","Po karanténe","Hybridné vodiace drôty pre intervenčnú kardiológiu","hybridné vodiace drôty, intervenčná kardiológia, špeciálny zdravotnícky materiál","33111710-1 Angiografický spotrebný materiál","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/257791","0","0",
"OF-257808","Po karanténe","Servis kompresorovej stanice","bezmazný kompresor 1SK 200 B","50531300-9 Opravy a údržba kompresorov; 34913000-0 Rôzne náhradné diely; 60000000-8 Dopravné služby (bez prepravy odpadu)","Služba; Tovar","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/257808","0","0",
"OF-257853","Po karanténe","Trubky, potrubia, hadice a armatúry","Uzatváracia kuželka, plavákový ventil","44161200-8 Vodovodné potrubia; 42132300-6 Časti ventilov; 44165000-4 Hadice, stúpacie potrubia a objímky; 42131260-6 Guľové/plavákové ventily","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/257853","0","0",
"OF-257859","Po karanténe","železo - parenterálna substitúcia","antianemiká, lieky s obsahom železa, parenterálne lieky s trojmocným železom","33621300-2 Antianemické prípravky","Tovar","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/257859","1","0",
"OF-257873","Po karanténe","pracovné odevy, pracovná obuv. OOPP","pracovné odevy, pracovná obuv. OOPP","18110000-3 Pracovné odevy; 18830000-6 Ochranná obuv; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/257873","1","0",
"OF-257875","Po karanténe","HPE komponenty pre  HPE Synergy 480 Gen10 - CPU","HPE komponenty","31712116-6 Mikroprocesory","Tovar","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/257875","0","0",
"OF-257876","Po karanténe","HPE komponenty pre  HPE Synergy 480 Gen10 - RAM","HPE komponenty","30236110-6 Pamäť s náhodným prístupom (RAM)","Tovar","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/257876","0","0",
"OF-257877","Po karanténe","Licencie RedHat Enterprise Linux for SAP Solutions","Licencie RedHat","48620000-0 Operačné systémy","Tovar","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/257877","0","0",
"OF-257885","Po karanténe","Batérie","batéria, batéria AAA, batéria špeciálna alkalická, batéria tužková, batéria gombíková, batéria lithiová","31440000-2 Batérie; 31711000-3 Elektronický spotrebný materiál; 31411000-0 Alkalické batérie; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/257885","0","0",
"OF-257890","Po karanténe","Nabíjacia stanica elektromobilov","nabíjacie zariadenie DC a AC","31000000-6 Elektrické stroje, prístroje, zariadenia a spotrebný tovar; osvetlenie; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/257890","1","11583,330",
"OF-257908","Po karanténe","IT príslušenstvo","predlžovací prívod, konektor, nabíjacia batéria, tašky na Laptop, USB kľúče, alkalické baterky, slúchadlá, klávesnice, nabíjačky, káble, mobilné telefóny, nabíjacia batéria","30237000-9 Časti a príslušenstvo počítačov a spotrebný materiál k nim; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/257908","1","24999,910",
"OF-257914","Po karanténe","Zariadenia súvisiace s počítačmi","klávesnica, myš, USB hub, USB kľúč, externý HDD, monitor, puzdro na tablet, batoh na NTB, podložka pod myš","30230000-0 Zariadenia súvisiace s počítačmi; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/257914","0","0",
"OF-257916","Po karanténe","Laboratórne diagnostické pomôcky a materiál","stolný napájací zdroj/jednosmerný zdroj, kábel koaxiálny, prispôsobovací článok, útlmový článok","31156000-4 Zdroje nepretržitého/prerušovaného napájania; 31330000-8 Koaxiálne káble; 38000000-5 Laboratórne, optické a presné prístroje a vybavenie (s výnimkou skiel); 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/257916","1","1389,630",
"OF-257926","Po karanténe","Infúzne a glukózové roztoky","infúzia, glukóza, roztok","33692100-8 Infúzne roztoky; 33692700-4 Glukózové roztoky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/257926","0","0",
"OF-257946","Po karanténe","Obaľované asfaltové kamenivo","Asfaltom obalená zmes, materiál na údržbu ciest","44113600-1 Bitúmen a asfalt","Tovar","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/257946","1","89745,000",
"OF-257951","Po karanténe","Nákup pohonných hmôt do motorových vozidiel na palivové karty","Motorová nafta, bezolovnatý benzín, palivová karta, tankovacia karta, pohonné hmoty, palivá","09134100-8 Motorová nafta; 09132100-4 Bezolovnatý benzín; 30163100-0 Karty na čerpanie pohonnýchlátok","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/257951","1","16633,330",
"OF-257953","Po karanténe","Reagencie a spotrebný materiál","chemikálie, materiál, laboratórium, výskum, pokus","38000000-5 Laboratórne, optické a presné prístroje a vybavenie (s výnimkou skiel); 33793000-5 Sklenené výrobky pre laboratóriá; 33192500-7 Skúmavky; 38437000-7 Laboratórne pipety a príslušenstvo; 24000000-4 Chemické výrobky; 24300000-7 Základné anorganické a organické chemikálie; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/257953","1","0",
"OF-257955","Po karanténe","Kancelársky nábytok","nábytok, kancelársky nábytok, kreslo, kancelársky stôl, kontajnery","39130000-2 Kancelársky nábytok; 39100000-3 Nábytok; 39112000-0 Stoličky; 39121200-8 Stoly; 39121100-7 Písacie stoly; 39141300-5 Skrine","Tovar","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/257955","1","0",
"OF-257958","Po karanténe","Laboratórne plasty a príslušenstvo","laboratórium, čepielka, sklíčko, parafín","19500000-1 Gumené a plastové materiály; 33790000-4 Laboratórny, zdravotnícky alebo farmaceutický sklenený tovar; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/257958","1","7150,830",
"OF-257966","Po karanténe","Biela technika","elektrospotrebiče, rýchlovarná kanvica, mikrovlnná rúra, chladnička s mrazničkou, set sušička a práčka","39710000-2 Elektrické prístroje pre domácnosť; 39711362-4 Mikrovlné rúry; 39711110-3 Chladničky s mrazničkou; 39713200-5 Práčky a sušičky bielizne; 39711310-5 Elektrické kávovary; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/257966","1","3181,860",
"OF-257969","Po karanténe","Kancelárske potreby","Kancelárske potreby","30192000-1 Kancelárske potreby; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/257969","1","5999,170",
