"OpisnyFormularIdentifikator","OpisnyFormularStav","OpisnyFormularNazov","OpisnyFormularKlucoveSlova","OpisnyFormularCpv","OpisnyFormularDruh","OpisnyFormularKategoriaSluzieb","OpisnyFormularUrl","OpisnyFormularPocetVyhlasenychZakaziek","OpisnyFormularObchodovanaSumaBezDPH",
"OF-189367","Po karanténe","Skladacie regále s drážkovou hranou, Europrepravky","Regál, Sklad, Prepravka, Europrepravka","39173000-5 Skladovacie jednotky; 44614100-8 Skladovacie koše; 44614300-0 Systém na skladovanie v kontajneroch; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/189367","1","498,000",
"OF-189608","Po karanténe","Lekárničky, náplne do lekárničiek, autolekárničky","lekárnička, obväz, náplasť","33141623-3 Lekárničky; 33140000-3 Zdravotnícky spotrebný materiál; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/189608","1","0",
"OF-189715","Po karanténe","Optis Upgrade kit zariadenia pre OCT Ilumien ","OCT, Ilumien Optis, Optis Mobile","33124110-9 Diagnostické systémy; 33100000-1 Zdravotnícke vybavenie; 33124100-6 Diagnostické prístroje; 72268000-1 Dodávky softvéru; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/189715","1","0",
"OF-190008","Po karanténe","Kúpa úžitkového motorového  vozidla na finančný leasing","Nové úžitkové motorové vozidlo,  Nový automobil, Motorové vozidlo doposiaľ nezaradené do evidencie v žiadnom štáte","34100000-8 Motorové vozidlá","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/190008","1","18599,170",
"OF-190011","Po karanténe","Čistiace a hygienické potreby","Čistiaci prášok na riad,  Aviváž, Mydlo mazľavé,  Cheiron alebo ekvivalent, Okena,  WC blok, Handra na podlahu, Švédska handra,  Kefa ryžová s násadou, Tep, Indulona alebo ekvivalent, Pulirapid alebo ekvivalent,  Toaletné mydlo, Toaletný papier, Tekuté mydlo,  Odpadové vrecká,  Zubná pasta, Šampón na vlasy,  Zubná kefka, Mop, Mop náhrada, Utierka papierová ZZ, Zmeták s lopatkou, Zmeták s násadou, Záves do kúpelňe","39000000-2 Nábytok (vrátane kancelárskeho nábytku), zariadenie interiéru, domáce spotrebiče (s výnimkou osvetlenia) a čistiace prostriedky","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/190011","0","0",
"OF-190128","Po karanténe","Rôzne kancelárske zariadenia a kancelárske potreby","Rôzne kancelárske zariadenia a kancelárske potreby","30190000-7 Rôzne kancelárske zariadenia a kancelárske potreby; 30191400-8 Skartovače; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/190128","1","6302,000",
"OF-190364","Po karanténe","Dezinfekčné vlhčené utierky so sporicidným účinkom ","dezinfekcia","24455000-8 Dezinfekčné prostriedky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/190364","1","12965,880",
"OF-190508","Po karanténe","Kancelársky papier","papier na fotokopírovanie","30197642-8 Papier na fotokopírovanie a xerografický papier; 30197643-5 Papier na fotokopírovanie; 60000000-8 Dopravné služby (bez prepravy odpadu); 30197630-1 Papier na tlač alebo iné grafické účely","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/190508","1","3306,670",
"OF-190533","Po karanténe","Mydlo tekuté, mydlo detské, mydlo jadrové, mazľavé mydlo","mydlo tekuté, mydlo detské, mydlo jadrové, mazľavé mydlo","33700000-7 Predmety osobnej starostlivosti; 33741000-6 Výrobky na starostlivosť o ruky; 33741100-7 Čistiace prostriedky na ruky; 24455000-8 Dezinfekčné prostriedky; 60000000-8 Dopravné služby (bez prepravy odpadu); 39831300-9 Čistiace prostriedky na podlahu","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/190533","1","1902,480",
"OF-190535","Po karanténe","Krabica na medicínsky odpad","Krabica na medicínsky odpad","22000000-0 Tlačené výrobky a príbuzné produkty; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/190535","1","1584,000",
"OF-190567","Po karanténe","Sprej proti všiam","sprej na vši, sprej proti všiam","33711610-6 Šampóny; 33711600-3 Vlasové prípravky a výrobky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/190567","1","1133,330",
"OF-190648","Po karanténe","Kancelárske stoličky a kreslá","stoličky, kancelárske stoličky, manažérske kreslá","39112000-0 Stoličky; 39113100-8 Kreslá; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/190648","0","0",
"OF-190659","Po karanténe","Kancelársky nábytok","kancelársky nábytok, nábytok, zariadenie do kancelárie","39130000-2 Kancelársky nábytok; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/190659","0","0",
"OF-190680","Po karanténe","Nepravidelná preprava autobusom ","Preprava osôb, autobusom ","60172000-4 Požičiavanie autobusov a autokarov s vodičom","Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/190680","1","0",
"OF-190735","Po karanténe","Prístroje na meranie elektrických a fyzikálnych vlastností","odborná prehliadka a odborná skúška elektrických inštalácii, revízia, bezpečnosť elektrických inštalácii, spôsobilosť prevádzky elektrických inštalácii","38341300-0 Nástroje na meranie elektrických veličín; 60000000-8 Dopravné služby (bez prepravy odpadu); 38540000-2 Testovacie a meracie stroje a prístroje","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/190735","1","102497,500",
"OF-190777","Po karanténe","Pečvo a pekárenské výrobky","Chlieb, rožok, pečivo, pekárenské výrobky","15810000-9 Pekársky tovar, čerstvé pečivo a cukrárske výrobky; 15811000-6 Pekársky tovar; 15811100-7 Chlieb; 15811200-8 Rožky; 15812000-3 Pečivo a cukrovinky","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/190777","0","0",
"OF-190835","Po karanténe","Analgetiká 1.časť","liek, liečivá","33661200-3 Analgetiká; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/190835","1","113052,790",
"OF-190863","Po karanténe","Dodanie Informačnej technológie","Počítač, Notebbook, All in One, Monitor","30200000-1 Počítačové zariadenia a spotrebný materiál; 30213000-5 Osobné počítače; 30230000-0 Zariadenia súvisiace s počítačmi; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/190863","1","65100,000",
"OF-190962","Po karanténe","Analgetiká 2.časť","liek, liečivá","33661200-3 Analgetiká; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/190962","1","35842,540",
"OF-191005","Po karanténe","Meracie a testovacie prístroje","energia, tester, merač","38300000-8 Meracie prístroje; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/191005","1","0",
"OF-191052","Po karanténe","Nákup 4 ks referentských osobných motorových vozidiel","automobil, vozidlo, hybrid","34110000-1 Osobné automobily; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/191052","0","0",
"OF-191085","Po karanténe","Náradie ručné, elektrické a príslušenstvo","náradie ručné","44500000-5 Náradie, zámky, kľúče, pánty, upínadlá, reťaz a pružiny; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/191085","1","0",
"OF-191119","Po karanténe","Taktické tašky","taktické tašky, tašky, kufor taška","18931100-5 Batohy; 18932000-1 Športové tašky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/191119","1","0",
"OF-191137","Po karanténe","Cyclofotocoagulation laser","laser","33122000-1 Oftalmologické prístroje; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/191137","0","0",
"OF-191156","Po karanténe","Nádoba na klinický odpad","Nádoby, klinický odpad, odpadový materiál","34928480-6 Kontajnery a nádoby na odpad a odpadky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/191156","1","7399,000",
"OF-191159","Po karanténe","Nákup licencií pre antispamové riešenie systému elektronickej pošty server Cisco Ironport ESA C690 ","licencie, elektronická pošta, antispamové riešenie","48760000-3 Softvérový balík na ochranu pred vírusmi; 48811000-6 Systémy elektronickej pošty; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/191159","1","98000,000",
"OF-191163","Po karanténe","Nákup licencií pre webový proxy server Cisco Ironport WSA S690","webový proxy server, licencie","48825000-7 Webové servery; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/191163","1","104500,000",
"OF-191200","Po karanténe","Elektrospotrebiče","práčka, varná kanvica,žehlička","42716120-5 Práčky; 39713500-8 Elektrické žehličky; 42214000-9 Varné pece, sušičky poľnohospodárskych produktov a zariadenia na varenie alebo kúrenie; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/191200","1","443,330",
"OF-191201","Po karanténe","Čistiace prostriedky a hygienické potreby"," toaletný papier, hygienické papierové výrobky, čistiace výrobky, ","33770000-8 Papierové hygienické výrobky; 60000000-8 Dopravné služby (bez prepravy odpadu); 33761000-2 Toaletný papier; 33772000-2 Jednorazové papierové výrobky; 24950000-8 Špecializované chemické výrobky; 33771000-5 Hygienické výrobky z papiera; 39830000-9 Čistiace výrobky","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/191201","1","475,830",
"OF-191240","Po karanténe","Videobronchoskopická zostava s príslušenstvom","Zdravotnícke zariadenie, videobronchoskop, bronchoskopia","33100000-1 Zdravotnícke vybavenie; 33110000-4 Zobrazovacie zariadenia na zdravotnícke, stomatologické a veterinárne účely; 33120000-7 Záznamové systémy a vyšetrovacie prístroje; 33168100-6 Endoskopy; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/191240","1","95290,000",
"OF-191250","Po karanténe","Vysokozdvižný vozík stredný so spaľovacím dieselovým motorom","Vysokozdvižný vozík ","42415110-2 Vysokozdvižné vozíky","Tovar","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/191250","1","0",
"OF-191254","Po karanténe","Podpora a údržba HW ","Technická podpora, maintenance, HW","71356300-1 Technická podpora; 72100000-6 Hardvérové konzultačné služby (poradenstvo); 72250000-2 Služby týkajúce sa podpory systému; 72251000-9 Odstraňovanie porúch","Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/191254","1","0",
"OF-191260","Po karanténe","Pneumatiky pre osobné motorové vozidlá a dodávkové automobily","pneumatika,  pneumatiky, plášť, plášte","34351100-3 Pneumatiky pre motorové vozidlá; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/191260","0","0",
"OF-191269","Po karanténe","Doprava autobusom - sústredenie","preprava osôb, autobus","60100000-9 Služby cestnej dopravy; 60140000-1 Nepravidelná osobná doprava; 60000000-8 Dopravné služby (bez prepravy odpadu)","Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/191269","1","890,830",
"OF-191301","Po karanténe","Elektromateriál - Svietidlo čelové a kábel predlžovací","elektrina, kábel, lampa","31224810-3 Predlžovacie káble; 31520000-7 Lampy/svietidlá a príslušenstvo k nim; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/191301","1","179,900",
"OF-191375","Po karanténe","farebné laserové multifunkčné zariadenie","farebná tlač, skenovanie, kopírovanie","30121300-6 Zariadenia na reprodukciu; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/191375","1","1874,170",
"OF-191434","Po karanténe","Pneumatiky pre motorové vozidlá","pneumatika,  pneumatiky, plášť, plášte","34351100-3 Pneumatiky pre motorové vozidlá; 34351000-2 Pneumatiky na ľahkú záťaž; 34352200-1 Pneumatiky pre autobusy; 34352000-9 Pneumatiky na vysokú záťaž","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/191434","0","0",
"OF-191453","Po karanténe","Držiak nôh k operačnému stolu – pár","príslušenstvo k operačnému stolu, držiak nôh","33192230-3 Operačné stoly; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/191453","1","7990,000",
"OF-191485","Po karanténe","OCT-Angio","OCT-angiografia, tomografické vyšetrenie","33122000-1 Oftalmologické prístroje; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/191485","0","0",
"OF-191509","Po karanténe","pantoprazol plv ino","inhibítory protónovej pumpy, antacidá","33611000-6 Liečivá pre poruchy súvisiace s kyselinou; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/191509","0","0",
"OF-191527","Po karanténe","Externé HDD, USB Flashdisky a BD-R media","Externé HDD, USB Flashdisky a BD-R media","30213000-5 Osobné počítače; 30200000-1 Počítačové zariadenia a spotrebný materiál; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/191527","1","549,990",
"OF-191548","Po karanténe","Prívesná vysokozdvižná prístupová plošina","Prívesná teleskopická pracovná plošina","34951000-8 Prístupové plošiny; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/191548","0","0",
"OF-191574","Po karanténe","Pracovný stroj na údržbu komunikácií (čistiace vozidlo)","pracovný stroj, údržba komunikácií, zametacia nadstavba, polievacie zariadenie","34144430-1 Zametacie vozidlá; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/191574","1","89558,330",
"OF-191599","Po karanténe","Osobné motorové vozidlo Dacia DUSTER  alebo ""ekvivalent""","osobné motorové vozidlo, osobný automobil Dacia Duster","34110000-1 Osobné automobily; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/191599","1","11377,920",
"OF-191602","Po karanténe","Stravné poukážky","stravné poukážky, dodanie stravných poukážok, zabezpečenie stravovania","30199770-8 Stravné poukážky; 55520000-1 Služby hromadného stravovania; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/191602","0","0",
"OF-191610","Po karanténe","Rozšírenie kapacity aplikačného diskového úložiska ","diskové pole, diskové úložisko","30233130-1 Pamäťové jednotky s magnetickým diskom; 30233141-1 Nadbytočné pole nezávislých diskov (RAID); 51611100-9 Inštalácia technického vybavenia (hardvér) počítačov; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/191610","1","140000,000",
"OF-191622","Po karanténe","Motory do autobusov Mercedes-Benz","motor, autobus","34310000-3 Motory a časti motorov; 34311120-7 Vznetové motory","Tovar","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/191622","1","13259,990",
"OF-191626","Po karanténe","Svietidlá, el.zariadenia, el. materiál","Svietidlá, ventilátor, predradník,","31520000-7 Lampy/svietidlá a príslušenstvo k nim; 60000000-8 Dopravné služby (bez prepravy odpadu); 31720000-9 Elektromechanické zariadenia; 39714100-1 Ventilátory","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/191626","1","810,800",
"OF-191637","Po karanténe","Osobný automobil ","nový osobný automobil ","34110000-1 Osobné automobily; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/191637","1","35250,000",
"OF-191655","Po karanténe","Real-time PCR systém","PCR, qPCR, Real-Time PCR","38000000-5 Laboratórne, optické a presné prístroje a vybavenie (s výnimkou skiel); 38951000-6 Zariadenie na polymerázovú reťazovú reakciu (PCR) v reálnom čase; 60000000-8 Dopravné služby (bez prepravy odpadu); 80511000-9 Školenie pracovníkov; 51430000-5 Inštalácia laboratórnych zariadení","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/191655","1","32325,000",
"OF-191659","Po karanténe","Originálne tonery","Originálne tonery","30125100-2 Tonerové náplne; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/191659","0","0",
"OF-191664","Po karanténe","""Vybudovanie COVP pre stavebníctvo - moderná výuka pre prax"": stĺpová vŕtačka","Stĺpová vŕtačka","43132300-0 Vŕtačky; 42620000-8 Sústruhy, vŕtačky a frézovačky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/191664","1","2829,170",
"OF-191667","Po karanténe","Drenážne potrubie s príslušenstvom","Drenážne potrubie, kanalizačné šachty, PVC redukcia, PVC rúry","44163111-1 Drenážne rúrky; 44141000-0 Potrubie; 44131000-7 Kanalizačné šachty; 44167111-9 Redukcie prírub; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/191667","1","1789,170",
"OF-191668","Po karanténe","Kamenná drvina a piesok ","Drvený a mletý kameň, kamenná drvina, piesok","14212300-3 Drvený a mletý kameň; 14211000-3 Piesok; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/191668","1","6240,000",
"OF-191673","Po karanténe","Smart zariadenie","smart zariadenie, telefón, mobilný telefón","32250000-0 Mobilné telefóny","Tovar","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/191673","1","340,830",
"OF-191678","Po karanténe","Dezinfekčné prostriedky","Antiseptiká, dezinfekčné prostriedky","33631600-8 Antiseptiká a dezinfekčné prostriedky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/191678","1","2050,000",
"OF-191690","Po karanténe","Nádoby a kontajnery na komunálny a triedený zber","plastový kontajner, plastová nádoba na odpad, triedený zber","34928480-6 Kontajnery a nádoby na odpad a odpadky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/191690","1","52480,000",
"OF-191692","Po karanténe","Olej, čistič, mazivo a sprejové farby","olej, čistič, mazivo, farby","09211000-1 Mazacie oleje a mazivá; 44800000-8 Náterové farby, laky a tmely; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/191692","1","137,000",
"OF-191695","Po karanténe","Nákup mrazenej zeleniny a mrazených zeleninových zmesí.","mrazená zelenina, zeleninové zmesi ","15331170-9 Mrazená zelenina","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/191695","1","4800,000",
