"OpisnyFormularIdentifikator","OpisnyFormularStav","OpisnyFormularNazov","OpisnyFormularKlucoveSlova","OpisnyFormularCpv","OpisnyFormularDruh","OpisnyFormularKategoriaSluzieb","OpisnyFormularUrl","OpisnyFormularPocetVyhlasenychZakaziek","OpisnyFormularObchodovanaSumaBezDPH",
"OF-217282","Po karanténe","Tmely, konzervačné materiály a lepidlá","tmely, lepidlá, konzervačné prostriedky, hmoty","44831000-4 Tmely, plnivá, tesniace tmely; 44831300-7 Tesniace tmely; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/217282","1","836,670",
"OF-217550","Po karanténe","Kancelársky spotrebný materiál ","Rôzny kancelársky spotrebný materiál","30199000-0 Papiernický tovar a iné položky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/217550","1","3049,000",
"OF-217605","Po karanténe","Rolba na úpravu ľadu formou finančního leasingu","Rolba, úprava ľadu a čistenie ľadu","37481000-3 Stroje na úpravu ľadovej plochy; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/217605","0","0",
"OF-217699","Po karanténe","Mliečne výrobky ","Mlieko, mliečne výrobky, syry","15500000-3 Mliečne výrobky; 15510000-6 Mlieko a smotana; 15540000-5 Syrárske výrobky; 15542000-9 Čerstvý (nevyzretý) syr; 15544000-3 Tvrdý syr; 15898000-9 Droždie; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/217699","0","0",
"OF-217738","Po karanténe","Mobilné hlasové a dátové služby, mobilný internet, služby virtuálnej ústredne, telefonické zariadenia- jednorazová kúpa koncových zariadení ( telefónnych aparátov)","Telekomunikačné služby, Telefónne služby, Telefonovanie, Mobilný internet, Virtuálna ústredňa, Telefonické zariadenia","64212000-5 Mobilné telefónne služby; 64214200-1 Služby telefónnych ústrední; 32550000-3 Telefonické zariadenia","Služba; Tovar","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/217738","1","13749,500",
"OF-217747","Po karanténe","Elektroinštalačný materiál ","Zásuvky, Chrániče prúdové, Spínacie hodiny, Poistky, Vodiče, Spínače,Káble, Ističe","31170000-8 Transformátory; 31210000-1 Elektrické prístroje na spínanie alebo ochranu elektrických obvodov; 31211300-1 Poistky; 31211310-4 Vypínacie poistky/vypínače; 31214100-0 Spínače; 31219000-4 Ochranné kryty; 31224100-3 Zástrčky a zásuvky; 31342000-5 Svorky izolovaných káblov; 31651000-4 Elektroizolačná páska; 31681000-3 Elektropríslušenstvo; 31681400-7 Elektrické súčiastky; 31681410-0 Elektromateriály; 31682100-1 Elektrické skrine; 32442100-4 Svorkovnice; 32442200-5 Skrine svorkovníc; 44321000-6 Káble; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/217747","1","0",
"OF-217862","Po karanténe","Dodávka elektrickej energie","Elektrická energia, distribúcia elektrickej energie, dodávka elektriny","09310000-5 Elektrická energia","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/217862","1","66482,540",
"OF-217931","Po karanténe","Čistiace prostriedky","mydlá, pracie prostriedky, šampón, handry, saponáty, metly, kefy, krémy, holiace strojčeky, žiletky","39800000-0 Čistiace a leštiace výrobky; 33711900-6 Mydlo; 39831000-6 Pracie prostriedky; 33711610-6 Šampóny; 39525800-6 Handry na čistenie; 39831200-8 Saponáty; 39224300-1 Metly a kefy a iné výrobky na upratovanie domácností; 33711540-4 Nefarmaceutické krémy alebo telové mlieka; 33721100-1 Žiletky; 33721200-2 Holiace strojčeky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/217931","0","0",
"OF-217976","Po karanténe","Laboratórny (zdravotnícky) nábytok a vybavenie","laboratórny (zdravotnícky) nábytok a vybavenie","39180000-7 Laboratórny nábytok; 33192000-2 Zdravotnícky nábytok; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/217976","1","1248,000",
"OF-217993","Po karanténe","Tlač - skriptá","tlač, skriptá","79820000-8 Služby súvisiace s tlačou; 79800000-2 Tlačiarenské a príbuzné služby; 60000000-8 Dopravné služby (bez prepravy odpadu)","Služba; Tovar","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/217993","1","440,000",
"OF-218021","Po karanténe","Opravy a servis hydraulických zariadení techniky PVO","Opravy, hydraulika","50210000-0 Opravy, údržba a súvisiace služby týkajúce sa lietadiel a iných zariadení; 43328100-9 Hydraulické zariadenia","Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/218021","1","70833,300",
"OF-218130","Po karanténe","Pracovné odevy, obuv ","Monterky, šiltovka, ľad. pás, gumofilcáky","18100000-0 Pracovné odevy, špeciálne pracovné odevy a doplnky; 60000000-8 Dopravné služby (bez prepravy odpadu); 03000000-1 Poľnohospodárske, farmárske, rybárske, lesnícke a súvisiace produkty","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/218130","1","462,870",
"OF-218140","Po karanténe","Veterinárne liečivá","liečivá, lieky, prípravky, veterinárne","33651690-1 Očkovacie látky pre zverolekárstvo; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/218140","1","0",
"OF-218199","Po karanténe","Učebnice","učebnice, základná škola","22112000-8 Učebnice; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/218199","0","0",
"OF-218202","Po karanténe","Náhradné diely a opravy na zariadenia MT8 ","Náhradné diely na nosič náradia MT8, opravy kosačiek MT8","34913000-0 Rôzne náhradné diely; 34390000-7 Príslušenstvo ťahačov/traktorov; 16800000-3 Časti poľnohospodárskych a lesníckych mechanizmov; 50000000-5 Opravárske a údržbárske služby","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/218202","0","0",
"OF-218219","Po karanténe","Osobné motorové vozidlo","osobné motorové vozidlo","34110000-1 Osobné automobily; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/218219","1","12449,700",
"OF-218251","Po karanténe","Kovové tyče,plechy,fólie a profily","profil, oceľ, jakel ,tyče","44334000-0 Profily; 44000000-0 Stavebné konštrukcie a materiály; pomocné výrobky pre konštrukcie (s výnimkou elektrických prístrojov); 44331000-9 Tyče; 44172000-6 Plechy (stavebné); 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/218251","1","2790,000",
"OF-218253","Po karanténe","Čistička potrubia","Čistička potrubia, špirálové čističky","42652000-1 Ručné elektromechanické nástroje; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/218253","1","2307,500",
"OF-218273","Po karanténe","Hadice a armatúry","hadica na vodu gumová, hadica odpadová flexi, hadica na vodu flexi, fiting-predĺženie","44163000-0 Rúrky a príslušenstvo (spojky); 44165100-5 Hadice; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/218273","1","0",
"OF-218285","Po karanténe","Oprava a údržba Modulárnych hál s nafukovacou konštrukciou TMM a Stanov univerzálnych typ TPSE a ich príslušenstva (olejový vykurovací automat REMKO ATK 25, mobilná klimatizačná jednotka AC-M7(H) MK II, kompresor pre simultánne nafukovanie)","Oprava a údržba Modulárnych hál s nafukovacou konštrukciou TMM a Stanov univerzálnych typ TPSE  a ich príslušenstva (olejový vykurovací automat REMKO ATK 25, mobilná klimatizačná jednotka AC-M7(H) MK II, kompresor pre simultánne nafukovanie)","50000000-5 Opravárske a údržbárske služby; 60000000-8 Dopravné služby (bez prepravy odpadu); 31000000-6 Elektrické stroje, prístroje, zariadenia a spotrebný tovar; osvetlenie","Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/218285","1","7708,000",
"OF-218298","Po karanténe","Náhradné diely na Sor NB12,NB18 - elektro","Náhradné diely, autobus,Sor,elektro","34300000-0 Časti a príslušenstvo vozidiel a ich motorov; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/218298","1","1682,000",
"OF-218299","Po karanténe","Náhradné diely na autobusy Sor NB12,NB18 - podvozok","Náhradné diely, autobus,Sor NB12,NB18,podvozok","34300000-0 Časti a príslušenstvo vozidiel a ich motorov; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/218299","1","268,000",
"OF-218300","Po karanténe","Umývadlá, sifóny, kryty na sifóny a batérie do učební","umývadlo, kryt na sifón, batéria, inštalačný materiál","44411300-7 Umývadlá; 42130000-9 Výpusty, kohúty, ventily a podobné príslušenstvo; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/218300","1","740,000",
"OF-218302","Po karanténe","Náhradné diely na autobusy Sor NB12,NB18 - Hnacie ústrojenstvo","Náhradné diely, autobus,Sor NB12,NB18,hnacie ústrojenstvo","34300000-0 Časti a príslušenstvo vozidiel a ich motorov; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/218302","1","1798,000",
"OF-218303","Po karanténe","Náhradné diely na autobusy Sor NB12,NB18 - karoséria","Náhradné diely, autobus,Sor NB12,NB18,karoséria","34300000-0 Časti a príslušenstvo vozidiel a ich motorov; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/218303","1","300,000",
"OF-218308","Po karanténe","Náhradné diely na autobusy Sor NB12,NB18 - podvozok","Náhradné diely, autobus,Sor NB12,NB18,podvozok","34300000-0 Časti a príslušenstvo vozidiel a ich motorov; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/218308","1","2398,880",
"OF-218317","Po karanténe","Drevené lavice na chodby","drevené lavice, nábytok do škôl","39160000-1 Školský nábytok; 60000000-8 Dopravné služby (bez prepravy odpadu); 39130000-2 Kancelársky nábytok","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/218317","1","1091,670",
"OF-218330","Po karanténe","Výkonný počítač s príslušenstvom","počítačové zariadenia, komponenty","30213000-5 Osobné počítače; 30213300-8 Stolový počítač; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/218330","1","17000,000",
"OF-218342","Po karanténe","Veľkokuchynské zariadenia","výdajný ohrevný vozík","39310000-8 Zariadenia hromadného stravovania; 39711430-2 Ohrievače jedla; 60000000-8 Dopravné služby (bez prepravy odpadu); 39312000-2 Zariadenia na prípravu jedál; 39312200-4 Zariadenia závodných jedální","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/218342","1","6572,080",
"OF-218368","Po karanténe","Nákup a dodanie trávnej zmesi","trávna zmes","03111000-2 Osivo; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/218368","1","6549,000",
"OF-218375","Po karanténe","Notebook s príslušenstvom","prenosný osobný počítač","30213100-6 Prenosné počítače; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/218375","1","3699,000",
"OF-218378","Po karanténe","Čerpadlo ponorné","Čerpadlo ponorné","43134100-2 Ponorné čerpadlá; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/218378","0","0",
"OF-218383","Po karanténe","Kuchynské vybavenie pre domácnosť a kanceláriu","mikrovlnná rúra, kávovar","39711362-4 Mikrovlné rúry; 39711310-5 Elektrické kávovary; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/218383","1","583,330",
"OF-218399","Po karanténe","Smartphone s VR","mobilné telefóny, komponenty","32550000-3 Telefonické zariadenia; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/218399","1","2472,490",
"OF-218406","Po karanténe","Olej do laboratórneho prístroja","laboratórny materiál,olej","38000000-5 Laboratórne, optické a presné prístroje a vybavenie (s výnimkou skiel)","Tovar","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/218406","0","0",
"OF-218409","Po karanténe","Biela technika - elektrospotrebiče","elektrospotrebiče","39715240-1 Prístroje na elektrické vykurovanie priestoru; 39714100-1 Ventilátory; 39711110-3 Chladničky s mrazničkou; 39711130-9 Chladničky; 39713430-6 Vysávače prachu; 39711362-4 Mikrovlné rúry; 39711310-5 Elektrické kávovary; 60000000-8 Dopravné služby (bez prepravy odpadu); 39715100-8 Elektrické prietokové alebo zásobníkové ohrievače vody a ponorné ohrievače","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/218409","1","12249,170",
"OF-218417","Po karanténe","Chemikálie priemyselné","odstraňovač mastných škvŕn a vodného kameňa, kryštalická sóda","24313310-7 Uhličitan sodný; 24313300-4 Uhličitany; 24300000-7 Základné anorganické a organické chemikálie; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/218417","1","53,260",
