"OpisnyFormularIdentifikator","OpisnyFormularStav","OpisnyFormularNazov","OpisnyFormularKlucoveSlova","OpisnyFormularCpv","OpisnyFormularDruh","OpisnyFormularKategoriaSluzieb","OpisnyFormularUrl","OpisnyFormularPocetVyhlasenychZakaziek","OpisnyFormularObchodovanaSumaBezDPH",
"OF-83977","Po karanténe","Zariadenia na údržbu letiskových plôch - prídavné zariadenia k traktorom. ","zametač, zariadenie prídavné zametacie, zariadenie pretáčacie, radlica, snehová, čelná, komunálna, technika","34921000-9 Zariadenia na údržbu ciest; 34921200-1 Zametače pristávacích plôch (priechodov); 16141000-5 Rozmetávače hnojív; 34390000-7 Príslušenstvo ťahačov/traktorov; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/83977","0","0",
"OF-84701","Po karanténe","Žinenka, gymnastická podložka skladacia, švédska debna, švihadlo, meracie pásmo, lopty, basketbalový kôš, stopky, kriketové loptičky","Žinenka, gymnastická podložka skladacia, švédska debna, švihadlo, meracie pásmo, lopty, basketbalový kôš, stopky, kriketové loptičky","37400000-2 Športový tovar a výbava; 37441500-6 Švihadlá; 37421000-5 Žinenky do telocviční; 60000000-8 Dopravné služby (bez prepravy odpadu); 37451700-1 Futbalové lopty; 37424000-6 Gymnastické zariadenia na preskok; 37452200-3 Basketbalové lopty; 37452900-0 Volejbalové lopty","Tovar; Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/84701","0","0",
"OF-85043","Po karanténe","Prenosný digitálny RTG prístroj s príslušenstvom","RTG prístroj, snímacia jednotka, žiarič, notebook","33111000-1 Röntgenové prístroje; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/85043","0","0",
"OF-85532","Po karanténe","Osobné motorové vozidlo","osobné motorové vozidlo, benzínový motor, karoséria combi, ","34100000-8 Motorové vozidlá; 34110000-1 Osobné automobily","Tovar","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/85532","1","57500,000",
"OF-86833","Po karanténe","Operatívny lízing osobných automobilov strednej a nižšej strednej triedy","operatívny lízing, lízing osobných automobilov","34100000-8 Motorové vozidlá; 34110000-1 Osobné automobily; 60000000-8 Dopravné služby (bez prepravy odpadu); 60100000-9 Služby cestnej dopravy","Tovar; Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/86833","1","99100,000",
"OF-89775","Po karanténe","Servis tlačiarní a kopírovacích strojov","servis, údržba, tlačiarne, kopírovacie stroje","50300000-8 Opravy, údržba a súvisiace služby týkajúce sa osobných počítačov, kancelárskeho vybavenia, telekomunikačného a audiovizuálneho vybavenia; 72267200-1 Opravy programového vybavenia (softvér) informačných technológií; 60000000-8 Dopravné služby (bez prepravy odpadu)","Služba","1. Opravy a údržba","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/89775","0","0",
"OF-89792","Po karanténe","Chirurgické nástroje pre chirurgické sitá","sito, chirurgia, nástroje, inštrumentárium, nožnice, pean, ihelec, pinzeta, svorka, kliešte, hák, pátradlo","33169000-2 Chirurgické nástroje; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/89792","0","0",
"OF-89800","Po karanténe","Strážna služba v priemyselnom parku","strážna služba, bezpečnosť, stráženie, SBS, súkromná bezpečnostná služba, ochrana objektu, fyzická ochrana objektov, hliadkové služby, monitorovanie objektov","79713000-5 Strážne služby; 79710000-4 Bezpečnostné služby","Služba","23. Vyšetrovacie a bezpečnostné služby okrem služieb obrnených automobilov ","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/89800","1","3,380",
"OF-89920","Po karanténe","Elektronáradie - vŕtačka","vŕtačka, príslušenstvo","39713431-3 Príslušenstvo k vysávačom prachu; 60000000-8 Dopravné služby (bez prepravy odpadu); 42999100-6 Vysávače prachu nie pre domácnosť; 31700000-3 Elektronické, elektromechanické a elektrotechnické potreby","Tovar; Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/89920","1","259,000",
"OF-90640","Po karanténe","Nábytkové kovanie","nábytkové závesy, zásuvkové výsuvy,dverové kovanie","44523000-2 Pánty, kovanie a drobné príslušenstvo; 44523200-4 Kovania; 44523100-3 Pánty; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/90640","1","0",
"OF-91076","Po karanténe","Ovocie a zelenina 2. časť"," Petržlen, reďkev červená, zeler, pór, červená repa, cibuľa, uhorky, paradajka, paprika, mrkva, hlávkový šalát,, kapusta biela hlávková, kapusta červená, kapusta čínska, kel","03221110-0 Koreňová zelenina; 03221111-7 Červená repa; 03221113-1 Cibuľa; 03221270-9 Uhorka; 03221240-0 Paradajka; 03221230-7 Papriky; 03221112-4 Mrkva; 03221310-2 Hlávkový šalát; 03221410-3 Kapusta; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/91076","1","16998,000",
"OF-91087","Po karanténe","Ovocie a zelenina 3. časť","Banány, pomaranče, nektárinky, kivi, mandarínky, jablká ","03222111-4 Banány; 03222220-1 Pomaranče; 03222330-5 Kôstkové plody; 03222118-3 Kivi; 03222240-7 Mandarínky; 03222321-9 Jablká; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/91087","1","16299,000",
"OF-91090","Po karanténe","Ovocie a zelenina 1. časť","zemiaky","03212100-1 Zemiaky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/91090","1","10530,000",
"OF-91181","Po karanténe","Albumín ľudský 20% 50ml","albumín human, albumíny, krvné náhrady","33141540-7 Albumíny; 33621400-3 Krvné náhrady a prečisťovacie roztoky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/91181","0","0",
"OF-91214","Po karanténe","Dezinfekčné prostriedky","dezinfekčné prostriedky, dezinfekcia","24455000-8 Dezinfekčné prostriedky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/91214","1","10708,330",
"OF-91284","Po karanténe","Laboratórny materiál","lyžička, nerez, mikrolyžica, pipeta, vialky, stojan","38437000-7 Laboratórne pipety a príslušenstvo; 38653000-7 Vybavenie fotolaboratórií; 42671100-1 Stojany na laboratórne náradie; 42912350-0 Zariadenia filtračných staníc; 44400000-4 Rôzne montované výrobky a súvisiace diely; 44618300-8 Zátky, uzávery, vrchnáky kontajnerov a veká; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/91284","1","949,160",
"OF-91334","Po karanténe","Chemické látky pre odmernú analýzu ","chemikálie, analýza, p.a., čisté","24311410-4 Anorganické kyseliny; 24311520-8 Hydroxid sodný; 24312120-1 Chloridy; 24313120-8 Sírany; 24313400-5 Dusičnany; 24314100-9 Manganistan draselný; 24315300-8 Peroxid vodíka; 24315700-2 Boritany a perboritany; 24321221-5 Benzén; 24322210-2 Metanol; 24323210-9 Kyselina octová; 24327000-2 Rôzne organické chemikálie; 24322220-5 Etanol; 24311000-7 Chemické prvky, anorganické kyseliny a zlúčeniny; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/91334","0","0",
"OF-91374","Po karanténe","Nádoba na odpadky hygienická, Odpadový kontajner","nádoba, kontajner, odpad, ","39226200-4 Demižóny a flakóny; 44613800-8 Kontajnery na odpadový materiál; 44619300-5 Prepravky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/91374","0","0",
"OF-91638","Po karanténe","Telekomunikačná technika","projekcia, videoprojektor, DVD, prehrávač, rekordér, palce, kamera, systém, ozvučenie","42961100-1 Systémy riadenia prístupu; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/91638","1","11250,000",
"OF-92197","Po karanténe","Plastové kontajnery na triedený odpad","triedený zber odpadu, zvonové kontajnery na sklo, kontajnery na plasty 1100l, kontajnery na papier 1100l","34928480-6 Kontajnery a nádoby na odpad a odpadky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/92197","1","15000,000",
"OF-92205","Po karanténe","Veľkokapacitné kontajnery na odpad","triedený zber - odpad z papiera, odpad zo skla","44613800-8 Kontajnery na odpadový materiál; 60000000-8 Dopravné služby (bez prepravy odpadu); 44619000-2 Iné kontajnery","Tovar; Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/92205","0","0",
"OF-92213","Po karanténe","Nákup osobných motorových vozidiel.","Motorové vozidlo, osobný automobil, osobné motorové vozidlo","34100000-8 Motorové vozidlá; 34110000-1 Osobné automobily; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/92213","0","0",
"OF-92362","Po karanténe","Certifikácia systému manažérstva kvality podľa STN EN ISO 9001","certifikácia, kvalita, ISO","72225000-8 Hodnotenie a prehodnotenie zabezpečenia systému kvality","Služba","27. Ostatné služby","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/92362","1","3950,000",
"OF-92804","Po karanténe","OOPP pre zamestnancov","Pracovné odevy, pracovná obuv, pracovné doplnky","18110000-3 Pracovné odevy; 18830000-6 Ochranná obuv; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/92804","1","1398,090",
"OF-92830","Po karanténe","Informačné kamery","Informačné kamery","34923000-3 Vybavenie na riadenie cestnej dopravy; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/92830","1","4995,990",
"OF-92945","Po karanténe","Farby, laky a podobné výrobky","náterové farby, emaily, glazúry, laky, rozpúšťadlá, riedidlá","24200000-6 Farby a pigmenty; 44810000-1 Náterové farby; 44812200-7 Olejové a vodové farby; 44812100-6 Emaily a glazúry; 44820000-4 Laky; 44832000-1 Rozpúšťadlá; 44832200-3 Riedidlá; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/92945","0","0",
"OF-93004","Po karanténe","Vodoinštalačný materiál a sanita","vodoinštalačný materiál , sanita, umývadlo, batéria, ppr, trubka, rúra, ventil, izolácia, nátrubok , nástenka, drez, výlevka, koleno","44410000-7 Predmety do kúpeľní a kuchýň; 44411000-4 Sanitárne výrobky; 44411100-5 Kohútiky; 44411300-7 Umývadlá; 44411700-1 Záchodové sedadlá, kryty, panvy, misy a nádrže; 44411740-3 Záchodové misy; 44411750-6 Splachovacie nádrže; 39370000-6 Vodoinštalácie; 44160000-9 Diaľkové potrubia, potrubia, rúry, obalenie/obloženie, kladenie a podobné prvky; 44167000-8 Rôzne príslušenstvo na trubice; 44167300-1 Ohyby, nátrubky a príslušenstvo na rúrky; 44167400-2 Kolená; 44162000-3 Potrubné rozvody/siete; 44163000-0 Rúrky a príslušenstvo (spojky); 44164100-8 Obalenie/obloženie; 44165000-4 Hadice, stúpacie potrubia a objímky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/93004","1","4150,000",
"OF-93075","Po karanténe","Činidlá pôsobiace na renín- angiotenzínový systém I.","liek, liečivá","33622800-4 Činidlá pôsobiace na renín-angiotenzínový systém; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/93075","1","4193,990",
"OF-93156","Po karanténe","Čistiace a hygienické prostriedky, kancelárske potreby","Čistiace prostriedky, kancelárske potreby","24455000-8 Dezinfekčné prostriedky; 39800000-0 Čistiace a leštiace výrobky; 39831300-9 Čistiace prostriedky na podlahu; 39831600-2 Čistiace prostriedky na toalety; 39831210-1 Saponáty na umývanie riadu; 39525800-6 Handry na čistenie; 60000000-8 Dopravné služby (bez prepravy odpadu); 30190000-7 Rôzne kancelárske zariadenia a kancelárske potreby","Tovar; Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/93156","0","0",
"OF-93422","Po karanténe","Nákup pneumatického žehliaceho lisu a priemyselnej automatickej práčky","žehliaci lis, pneumatický lis s vlastným kompresorom vzduchu a vyvíjačom pary, priemyselná automatická práčka","42716120-5 Práčky; 42718200-4 Žehliace lisy; 39713510-1 Naparovacie žehličky","Tovar; Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/93422","1","12983,330",
"OF-93494","Po karanténe","Dodávka zemného plynu","plyn, zemný plyn, vykurovanie, dodávka plynu, ohrev TÚV, ohrev vody ","09123000-7 Zemný plyn; 65210000-8 Rozvod plynu","Tovar; Služba","27. Ostatné služby","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/93494","1","52846,430",
"OF-93530","Po karanténe","Gastro zariadenie pre výdajňu stravy","umývačka riadu, drez, výdajný pult","39221000-7 Kuchynské vybavenie; 42959000-3 Umývačky riadu nie pre domácnosť; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/93530","1","9065,000",
"OF-93660","Po karanténe","Nákup a dodanie elektroinštalačného materiálu","výbojka, štartér, súmrakový spínač, lišta nosná","31680000-6 Elektropotreby a príslušenstvo; 31681000-3 Elektropríslušenstvo; 31514000-2 Výbojky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/93660","1","263,430",
"OF-93666","Po karanténe","Nákup úžitkového vozidla","úžitkové vozidlo, vozidlo, dodávkový automobil","34136000-9 Dodávkové automobily; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/93666","2","84000,000",
"OF-93681","Po karanténe","Rukavice jednorazové, vyšetrovacie, latexové, pudrované, veľkosť : S,M,L","Rukavice, vyšetrovacie, latexové, nesterilné, pudrované","33140000-3 Zdravotnícky spotrebný materiál; 18424300-0 Jednorazové rukavice; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/93681","1","3774,900",
"OF-93692","Po karanténe","Rukavice jednorazové, vyšetrovacie, nitrilové, nepudrované, veľkosť: S, M, L","Rukavice jednorazové, vyšetrovacie, nitrilové, nepudrované","33140000-3 Zdravotnícky spotrebný materiál; 18424300-0 Jednorazové rukavice; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/93692","1","5179,900",
"OF-93701","Po karanténe","Oleje a plastické mazivá","Motorové oleje, prevodové oleje, hydraulické oleje, plastické mazivá, nemrznúce zmesi","09211100-2 Motorové oleje; 09211400-5 Prevodové oleje; 09211610-0 Oleje na použitie na hydraulické účely; 09211000-1 Mazacie oleje a mazivá; 24951311-8 Prípravky proti zamŕzaniu; 90510000-5 Likvidácia a spracovanie odpadu; 60100000-9 Služby cestnej dopravy","Tovar; Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/93701","0","0",
"OF-93862","Po karanténe","Subaquálna vaňa","subaquálna vaňa, vírivá vaňa, hydroterapia","44411200-6 Vane; 33100000-1 Zdravotnícke vybavenie; 33190000-8 Rôzne lekárske zariadenia a výrobky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/93862","1","10791,670",
"OF-93913","Po karanténe","Jarná a jesenná deratizácia a dezinsekcia v Starom Smokovci na 48 mesiacov","Deratizácia, dezinsekcia","90922000-6 Hubenie škodcov; 90923000-3 Deratizačné služby","Služba","27. Ostatné služby","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/93913","1","2400,000",
"OF-93931","Po karanténe","Technické, medicinálne a špeciálne plyny","technické plyny, medicinálne plyny, špeciálne plyny","24111000-5 Vodík, argón, vzácne plyny, dusík a kyslík; 24112000-2 Anorganické zlúčeniny kyslíka; 24113000-9 Kvapalný a stlačený vzduch; 24311900-6 Chlór; 24110000-8 Technické plyny; 44611600-2 Zásobníky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","2. Služby pozemnej dopravy, vrátane služieb pancierových automobilov a kuriérskych služieb okrem prepravy poštových zásielok","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/93931","0","0",
