"OpisnyFormularIdentifikator","OpisnyFormularStav","OpisnyFormularNazov","OpisnyFormularKlucoveSlova","OpisnyFormularCpv","OpisnyFormularDruh","OpisnyFormularKategoriaSluzieb","OpisnyFormularUrl","OpisnyFormularPocetVyhlasenychZakaziek","OpisnyFormularObchodovanaSumaBezDPH",
"OF-158049","Po karanténe","Tablet","tablet","30213200-7 Tabletový počítač","Tovar","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/158049","1","287,500",
"OF-158166","Po karanténe","Multifunkčné farebné zariadenie, Sieťové zariadenie Access Point ","Multifunkčné farebné zariadenie","30232110-8 Laserové tlačiarne; 60000000-8 Dopravné služby (bez prepravy odpadu); 32422000-7 Sieťové komponenty","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/158166","1","900,000",
"OF-157060","Po karanténe","Fixačný materiál pre zdravotníctvo","náplasti, ovínadlá, krytie na rany","33141112-8 Náplasti; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/157060","1","0",
"OF-157145","Po karanténe","Tlač publikácií, brožúr a časopisov","publikácia, brožúra, časopis, tlač, tlačiarenská služba","22000000-0 Tlačené výrobky a príbuzné produkty; 22120000-7 Publikácie; 22150000-6 Brožúry; 22213000-6 Časopisy; 79820000-8 Služby súvisiace s tlačou","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/157145","1","9740,000",
"OF-157179","Po karanténe","IPS sonda","IPS, sonda","32422000-7 Sieťové komponenty; 30210000-4 Stroje na spracovanie údajov (hardvér); 72000000-5 Služby informačných technológií: konzultácie, vývoj softvéru, internet a podpora; 72250000-2 Služby týkajúce sa podpory systému; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/157179","1","16666,670",
"OF-157294","Po karanténe","PC zostavy s príslušenstvom","Počítač, LCD displej, stojan na počítač, záložný zdroj","30213000-5 Osobné počítače; 30237200-1 Príslušenstvo počítačov; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/157294","0","0",
"OF-157345","Po karanténe","USB kľúč - Corsair Flash Voyager GS USB 3.0 512GB","USB kľúč","30237200-1 Príslušenstvo počítačov; 30234600-4 Flash pamäť; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/157345","1","213,330",
"OF-157515","Po karanténe","Osobný automobil s pohonom všetkých kolies","vozidlá s náhonom štyroch kolies","34113000-2 Vozidlá s náhonom štyroch kolies","Tovar","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/157515","1","43950,000",
"OF-158415","Po karanténe","WiFi kamera k videolaryngoskopu","wifi, kamera, videolaryngoskop","33124100-6 Diagnostické prístroje; 33190000-8 Rôzne lekárske zariadenia a výrobky","Tovar","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/158415","1","291,660",
"OF-158449","Po karanténe","Teplomer s vlhkomerom","Teplomer s vlhkomerom","38412000-6 Teplomery","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/158449","1","0",
"OF-158515","Po karanténe","Zdravotnícky materiál ","Zdravotnícky materiál ","33141420-0 Chirurgické rukavice; 33140000-3 Zdravotnícky spotrebný materiál; 33141112-8 Náplasti; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/158515","1","210,600",
"OF-158566","Po karanténe","Nákup motorového vozidla vyššej strednej triedy","osobný automobil, 1ks Škoda Superb Combi alebo ekvivalent","34110000-1 Osobné automobily; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/158566","1","31950,000",
"OF-158617","Po karanténe","Tlač veľkoplošných plagátov 2018","Tlačiarenské služby, tlač, plagát","79800000-2 Tlačiarenské a príbuzné služby; 22000000-0 Tlačené výrobky a príbuzné produkty; 60000000-8 Dopravné služby (bez prepravy odpadu)","Služba; Tovar","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/158617","0","0",
"OF-158649","Po karanténe","Špecifické protilátky proti surfaktantovým proteínom, kit pre amplifikáciu nízko koncentrovaných templátov genómovej DNA","protilátky, DNA","24950000-8 Špecializované chemické výrobky; 33141625-7 Diagnostické súpravy; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/158649","1","0",
"OF-158734","Po karanténe","Buscopan alebo ekvivalent účinnej látky s identickým zložením, liekovou formou a silou","Lieky, liečivá na funkčné gastrointestinálne poruchy","33612000-3 Liečivá pre funkčné gastrointestinálne poruchy; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/158734","0","0",
"OF-158768","Po karanténe","Čerstvé ovocie a zelenina","Čerstvé ovocie a zelenina","03221000-6 Zelenina; 03222000-3 Ovocie a orechy; 03221260-6 Huby; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/158768","0","0",
"OF-158900","Po karanténe","Plastové kontajnery  (HDPE) na komunálny odpad - 1100 litrov  bez zámku, ","kontajnery plastové, komunálny odpad ,  čierna,  ","34928480-6 Kontajnery a nádoby na odpad a odpadky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/158900","0","0",
"OF-157763","Po karanténe","Darčekové poukážky","darčeková poukážka, kupón, nákup, darček, kultúrne a športové využitie, vzdelávanie","30199750-2 Poukážky; 98390000-3 Iné služby","Tovar","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/157763","1","1211,720",
"OF-157848","Po karanténe","Výpočtová technika","externý disk, pamäťová karta, USB kľúč","30233100-2 Počítačové pamäťové jednotky; 30234600-4 Flash pamäť; 30237230-0 Pamäte; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/157848","1","354,170",
"OF-157880","Po karanténe","Dodávka tonerov do laserových a atramentových tlačiarní.","tonery,cartridge","30125100-2 Tonerové náplne; 30125110-5 Toner do laserových tlačiarní/faxových prístrojov; 30125120-8 Toner do fotokopírovacích strojov; 30192113-6 Atramentové náplne; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/157880","1","1849,000",
"OF-157980","Po karanténe","Cilkanol alebo ekvivalent účinnej látky s identickým zložením, liekovou formou a silou						","Lieky,  liečivá, vazoprotektíva	","33622400-0 Vazoprotektory; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/157980","0","0",
"OF-158029","Po karanténe","Tlač vedeckého časopisu","tlač, časopis","79810000-5 Tlačiarenské služby; 60000000-8 Dopravné služby (bez prepravy odpadu)","Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/158029","1","299,000",
"OF-158099","Po karanténe","Tablet 12.9-inch Wi-Fi 64GB","Tablet ","30213200-7 Tabletový počítač; 30200000-1 Počítačové zariadenia a spotrebný materiál; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/158099","1","0",
"OF-158265","Po karanténe","Rôzne potraviny-múka, ryža cestoviny, koreniny, pochutiny","ovsené vločky, cestoviny, múka, ryža, čaj, kakao, káva, rýchla kaša, mak, ocot, bujón, vegeta, koreniny, droždie,sušené hríby ","15800000-6 Rôzne potravinárske výrobky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/158265","1","0",
"OF-158314","Po karanténe","Optický cirkulátor 1 a 2","Optické spojenia. Telekomunikačné zariadenia a spotrebný materiál.","32560000-6 Materiály z optických vlákien; 32561000-3 Optické spojenia; 32500000-8 Telekomunikačné zariadenia a spotrebný materiál; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/158314","1","581,810",
"OF-158382","Po karanténe","Náhradné diely na autobusy Solaris U15","Náhradné diely, autobus,Solaris U15","34300000-0 Časti a príslušenstvo vozidiel a ich motorov; 34310000-3 Motory a časti motorov; 34320000-6 Mechanické náhradné súčiastky okrem motorov a ich častí; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/158382","1","8998,000",
"OF-156995","Po karanténe","Stravné poukážky","stravné poukážky, dodanie stravných poukážok, stravovanie","55520000-1 Služby hromadného stravovania","Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/156995","1","27941,200",
"OF-157227","Po karanténe","Stoličky otočné SMART","Stolička nastaviteľná na klzákoch","39113000-7 Rôzne sedadlá a stoličky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/157227","1","300,000",
"OF-157246","Po karanténe","Chladnička s mraziacim boxom","chladnička, mraznička","39711130-9 Chladničky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/157246","1","99,160",
"OF-157329","Po karanténe","Operačný stôl","Stôl na operačné sály","33192200-4 Lekárske stoly; 33192230-3 Operačné stoly; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/157329","0","0",
"OF-157363","Po karanténe","Náhradné diely na autobusy Solaris U15","Náhradné diely, autobus,Solaris U15","34300000-0 Časti a príslušenstvo vozidiel a ich motorov; 34310000-3 Motory a časti motorov; 34320000-6 Mechanické náhradné súčiastky okrem motorov a ich častí; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/157363","1","3445,000",
"OF-157380","Po karanténe","Vajcia","Slepačie vajcia","03142500-3 Vajcia; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/157380","1","3657,500",
"OF-157431","Po karanténe","Spiatočná letenka","Spiatočná letenka","60400000-2 Letecké dopravné služby","Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/157431","1","392,000",
"OF-157546","Po karanténe","Filtračné vrecká do vysávačov ","Filtračné vrecká do vysávačov ","33770000-8 Papierové hygienické výrobky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/157546","1","745,830",
"OF-157629","Po karanténe","Komponenty do PC","CPU, RAM, základná doska zdroj, disk","30237000-9 Časti a príslušenstvo počítačov a spotrebný materiál k nim; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/157629","1","1905,000",
"OF-157746","Po karanténe","Náhradné diely na autobusy Citelis","Náhradné diely, autobus, Citelis","34310000-3 Motory a časti motorov; 34320000-6 Mechanické náhradné súčiastky okrem motorov a ich častí; 60000000-8 Dopravné služby (bez prepravy odpadu); 34300000-0 Časti a príslušenstvo vozidiel a ich motorov","Tovar","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/157746","1","4500,000",
"OF-158799","Po karanténe","Odvoz, naloženie a zhodnotenie stavebného odpadu","stavebný odpad","90500000-2 Služby súvisiace s likvidáciou odpadu a odpadom","Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/158799","1","0",
