"OpisnyFormularIdentifikator","OpisnyFormularStav","OpisnyFormularNazov","OpisnyFormularKlucoveSlova","OpisnyFormularCpv","OpisnyFormularDruh","OpisnyFormularKategoriaSluzieb","OpisnyFormularUrl","OpisnyFormularPocetVyhlasenychZakaziek","OpisnyFormularObchodovanaSumaBezDPH",
"OF-8576","Po karanténe","Obálka B6 s doručenkou do vlasných rúk","poštové obálky, obálky s doručenkou, samo lepiace obálky, obyčajné obálky, obálky s odtrhávacou páskou","30192000-1 Kancelárske potreby; 30197000-6 Drobné kancelárske vybavenie; 30199230-1 Obálky; 30199710-0 Tlačené obálky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/8576","0","0",
"OF-8581","Po karanténe","Obálka B6 s doručenkou do vlasných rúk","poštové obálky, obálky s doručenkou, samo lepiace obálky, obyčajné obálky, obálky s odtrhávacou páskou","30192000-1 Kancelárske potreby; 30197000-6 Drobné kancelárske vybavenie; 30199230-1 Obálky; 30199710-0 Tlačené obálky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/8581","0","0",
"OF-87956","Po karanténe","Kombinovaný sporák s elektrickou rúrou a plynovými horákmi  alebo ekvivalent","kombinovaný sporák, plynové horáky, elektrická trúba, teplovzdušná trúba","31000000-6 Elektrické stroje, prístroje, zariadenia a spotrebný tovar; osvetlenie; 39220000-0 Kuchynské zariadenie, domáce potreby a potreby pre domáce hospodárstvo a dodávky pre stravovacie zariadenia; 39310000-8 Zariadenia hromadného stravovania; 39314000-6 Priemyselné vybavenie kuchýň; 39312200-4 Zariadenia závodných jedální; 39312000-2 Zariadenia na prípravu jedál; 51100000-3 Inštalácia elektrických a mechanických zariadení; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/87956","0","0",
"OF-90881","Po karanténe","Odborné prehliadky a odborné skúšky elektrozariadení a bleskozvodov","odborné prehliadky, odborné skúšky, revízie, elektroinštalácie, elektrické spotrebiče, bleskozvody","71630000-3 Technická inšpekcia a skúšanie; 71632000-7 Technické skúšky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/90881","1","700,000",
"OF-94776","Po karanténe","Centrálno-venózny set dvojlumenový MEDCOMP","CVK","33141200-2 Katétre","Tovar","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/94776","0","0",
"OF-95238","Po karanténe"," dezinfekčné prostriedky","dezinfekcia","24455000-8 Dezinfekčné prostriedky","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/95238","0","0",
"OF-97349","Po karanténe","Tlač publikácie - zborníka ","tlač, tlačiarenská služba, výroba tlače, publikácia","79800000-2 Tlačiarenské a príbuzné služby; 79810000-5 Tlačiarenské služby; 60000000-8 Dopravné služby (bez prepravy odpadu)","Služba; Tovar","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/97349","1","1908,170",
"OF-103514","Po karanténe","Posteľné plachty, obliečky na paplón, obliečky na vankúš","Posteľné plachty, obliečky na paplón, obliečky na vankúš","39512100-5 Plachty; 39512000-4 Posteľná bielizeň; 39512500-9 Obliečky na vankúše","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/103514","0","0",
"OF-103816","Po karanténe","Plastové kontajnery  (HDPE) na separovaný zber - 1100 litrov  na zber plastov, Plastové kontajnery  (HDPE) na separovaný zber - 1100 litrov   na zber papiera, Kovový kontajner  - 1100 l na zber skla, ","kontajnery plastové, separovaný zber, papier, modrá, žltá, kovový kontajner , zelená, žiarovozinkovaný","34928480-6 Kontajnery a nádoby na odpad a odpadky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/103816","0","0",
"OF-104933","Po karanténe","Osobné prádlo pre zdravotníckych zamestnancov a pacientov","Osobné prádlo pre zdravotníckych zamestnancov a pacientov","18110000-3 Pracovné odevy; 39518200-8 Operatérske plachty; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/104933","1","12291,670",
"OF-105954","Po karanténe","Bezdrôtový systém zónovej regulácie vykurovania s centrálnym ovládaním","riadiaca jednotka, regulačná jednotka, regulácia, vykurovanie, termostatická hlavica, termostatický ventil","34944000-6 Časti vykurovacieho systému; 42967000-2 Regulačné jednotky; 42131110-0 Ventily radiátorov ústredného kúrenia; 45111300-1 Demontážne práce; 45255400-3 Montážne práce; 45315000-8 Elektroinštalácie kúrenia a iných elektrických zariadení v budovách; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba; Stavebná práca","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/105954","0","0",
"OF-107170","Po karanténe","čistiace prostriedky 1","mydlo, čistiaci prostriedok","39830000-9 Čistiace výrobky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/107170","1","311,670",
"OF-109151","Po karanténe","Mechanicky polohovateľné postele PLB-P90-0 s matracmi Meditech","mechanicky,polohovateľná,posteľ,pasívny,antidekubitný,matrac,klinicky,testovaný","33192120-9 Nemocničné lôžka; 39143112-4 Matrace","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/109151","0","0",
"OF-109365","Po karanténe","Dodávka  medicinálnych  a technických plynov a služby s tým  spojené","medicinále plyny, technické  plyny","24111500-0 Lekárske plyny; 24110000-8 Technické plyny; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/109365","0","0",
"OF-111554","Po karanténe","Zdravotnícky nábytok","vozík nerezový, nočný stolík, vozík, invalidný vozík, šatníková skriňa","34911100-7 Vozíky; 60000000-8 Dopravné služby (bez prepravy odpadu); 39141300-5 Skrine; 39143121-0 Šatníky; 33193110-3 Vozíky pre invalidov","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/111554","1","5833,000",
"OF-111754","Po karanténe","Vybavenie príjmovej ambulancie GRO","multifunkčné kreslo, polohovacie kreslo, resuscitačný vozík","34911100-7 Vozíky; 39113100-8 Kreslá; 33193120-6 Kreslá na kolieskach; 33170000-2 Anestézia a resuscitácia; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/111754","1","5853,500",
"OF-113061","Po karanténe","Nové úžitkové motorové vozidlo","nové úžitkové motorové vozidlo 6-miestne","34144700-5 Úžitkové vozidlá; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/113061","0","0",
"OF-113141","Po karanténe","Nákup 9 ks krovinorezov pre vodohospodárske účely ","Profesionálne motorové krovinorezy s príslušenstvom","16311100-9 Kosačky trávnikov, parkov alebo športovísk; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/113141","0","0",
"OF-113593","Po karanténe","Tréningový simulátor - vrátane servisu","simulátor, figurína, tréningové pomôcky","35112100-3 Záchranárske cvičné figuríny; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/113593","0","0",
"OF-114778","Po karanténe","Cepový mulčovač pre kosačku STPC","Kompletný cepový mulčovač pre kosačku, mulčovanie vysokej trávy, krovín, kríkov a pod.","43300000-6 Stavebné stroje a zariadenia; 42000000-6 Priemyselné mechanizmy; 16000000-5 Poľnohospodárske stroje; 16800000-3 Časti poľnohospodárskych a lesníckych mechanizmov; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/114778","1","33600,000",
"OF-115427","Po karanténe","Počítačové komponenty a PC príslušenstvo, stav - nový","PC, počítačové komponenty, technika, IT, hardware, hardvér, káble, karty, batérie, redukcia, klávesnica, myš, ","30237130-9 Počítačové karty; 30237131-6 Elektronické karty; 30237230-0 Pamäte; 30237280-5 Napájacie príslušenstvo; 30237400-3 Príslušenstvo na vkladanie dát; 30237410-6 Počítačová myš; 30237460-1 Počítačové klávesnice; 30200000-1 Počítačové zariadenia a spotrebný materiál; 30210000-4 Stroje na spracovanie údajov (hardvér); 30211000-1 Sálové počítače; 30211500-6 Centrálne riadiace jednotky (CPU) alebo procesory; 30230000-0 Zariadenia súvisiace s počítačmi; 30234000-8 Pamäťové médiá; 30234100-9 Magnetický disk; 30234600-4 Flash pamäť; 30237000-9 Časti a príslušenstvo počítačov a spotrebný materiál k nim; 30237100-0 Časti počítačov; 30237200-1 Príslušenstvo počítačov; 30237220-7 Podložky pod myš; 31400000-0 Akumulátory, galvanické články a batérie; 31410000-3 Galvanické články; 31411000-0 Alkalické batérie","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/115427","1","3333,320",
"OF-116652","Po karanténe","Čítačky kamerových dátových nosičov","čítačka, SxS, P2","30236000-2 Rôzne počítačové vybavenie; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/116652","1","4095,000",
