"OpisnyFormularIdentifikator","OpisnyFormularStav","OpisnyFormularNazov","OpisnyFormularKlucoveSlova","OpisnyFormularCpv","OpisnyFormularDruh","OpisnyFormularKategoriaSluzieb","OpisnyFormularUrl","OpisnyFormularPocetVyhlasenychZakaziek","OpisnyFormularObchodovanaSumaBezDPH",
"OF-196839","Po karanténe","Čerstvé ovocie, zelenina a zemiaky","ovocie, zelenina, zemiaky","03212100-1 Zemiaky; 03221110-0 Koreňová zelenina; 03221112-4 Mrkva; 03221113-1 Cibuľa; 03221230-7 Papriky; 03221240-0 Paradajka; 03221270-9 Uhorka; 03221310-2 Hlávkový šalát; 03221400-0 Kapustovitá zelenina; 03221410-3 Kapusta; 03221420-6 Karfiol; 03222111-4 Banány; 03222118-3 Kivi; 03222210-8 Citróny; 03222220-1 Pomaranče; 03222230-4 Grepy; 03222240-7 Mandarínky; 03222321-9 Jablká; 03222322-6 Hrušky; 03222331-2 Marhule; 03222332-9 Broskyne; 03222334-3 Slivky; 03222341-5 Stolové hrozno; 60000000-8 Dopravné služby (bez prepravy odpadu); 03222113-8 Mango; 03222117-6 Avokádo; 03221440-2 Ružičkový kel; 03222333-6 Čerešne; 03222313-0 Jahody","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/196839","0","0",
"OF-196850","Po karanténe","Rôzne potravinárske výrobky","cukor, cukrovinky, cestoviny, koreniny a ostatné potraviny","15800000-6 Rôzne potravinárske výrobky; 15830000-5 Cukor a jemu príbuzné výrobky; 15840000-8 Kakao; čokoláda a cukrovinky; 15850000-1 Cestoviny; 15860000-4 Káva, čaj a príbuzné produkty; 15870000-7 Koreniny a chuťové prísady; 15890000-3 Rôzne potravinové výrobky a sušený tovar","Tovar","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/196850","1","12130,000",
"OF-197506","Po karanténe","Nákup nových licencií a podpory McAfee Complete Data Protection Advanced ","licencie, podpora","48760000-3 Softvérový balík na ochranu pred vírusmi; 72261000-2 Softvérové podporné služby","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/197506","0","0",
"OF-197714","Po karanténe","Zabezpečenie podpory licencií Red Hat","podpora licencií Red Hat Linux Server, Standard a Red Hat Enterprise Linux for Virtual Datacenters, Standard","72261000-2 Softvérové podporné služby","Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/197714","1","43750,000",
"OF-197865","Po karanténe","Stolový počítač, vrátane dopravy na miesto dodania","počítač, IT, hardware, hardvér, PC, informatika,","30200000-1 Počítačové zariadenia a spotrebný materiál; 30210000-4 Stroje na spracovanie údajov (hardvér); 30213000-5 Osobné počítače; 30213300-8 Stolový počítač; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/197865","1","4149,000",
"OF-197899","Po karanténe","Strážna služba","strážna služba, bezpečnosť, stráženie, SBS, súkromná bezpečnostná služba, ochrana objektu, fyzická ochrana objektu","79713000-5 Strážne služby; 79710000-4 Bezpečnostné služby","Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/197899","0","0",
"OF-197900","Po karanténe","Propagačné predmety ","propagačné predmety, prezentačné predmety, potlač","39294100-0 Informačné a propagačné výrobky; 22462000-6 Propagačný materiál; 22460000-2 Obchodno-reklamný materiál, komerčné katalógy a príručky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/197900","1","53664,170",
"OF-197943","Po karanténe","Zariadenia a materiál na zachytávanie nebezpečných látok","Sypké a textilné sorbenty, havarijné súpravy, obaly na nebezpečné látky, tesniace prostriedky","35100000-5 Pohotovostné a zabezpečovacie zariadenia; 60000000-8 Dopravné služby (bez prepravy odpadu); 44800000-8 Náterové farby, laky a tmely","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/197943","0","0",
"OF-198063","Po karanténe","Laparoskopická zostava 2D/3D","Laparoskopická zostava, laparoskop, laparoskopia, Full hd 3D monitor, full hd 3D kamera, full hd 2D kamera,  led zdroj svetla,  endoskop, insuflácia, elektrokoagulácia","33164000-7 Laparoskopické prístroje; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/198063","0","0",
"OF-198069","Po karanténe","Kancelárske potreby","Kancelárske potreby","30192000-1 Kancelárske potreby; 30190000-7 Rôzne kancelárske zariadenia a kancelárske potreby; 30197642-8 Papier na fotokopírovanie a xerografický papier; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/198069","0","0",
"OF-198111","Po karanténe","Dielenské vybavenie","dielenské vybavenie, zariadenie, prezúvačka, vyzúvačka, zdvihák, dielňa, vyvažovačka, pieskovačka, uťahovák/povolovák","43800000-1 Dielenské zariadenia; 60000000-8 Dopravné služby (bez prepravy odpadu); 34326200-0 Zdviháky vozidiel","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/198111","1","9155,000",
"OF-198126","Po karanténe","Jednorazové defibrilačné elektródy ","Defibrilácia, elektródy, jednorazové","33140000-3 Zdravotnícky spotrebný materiál; 33158210-7 Stimulátory; 33160000-9 Operačná technika; 60000000-8 Dopravné služby (bez prepravy odpadu); 31711140-6 Elektródy","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/198126","0","0",
"OF-198151","Po karanténe","Technické plyny na laboratórne využitie vrátane prenájmu fliaš (kvapalný dusík, kyslík, acetylén pre spektrometriu, dusík ECD, oxid uhličitý, propán-bután, )","Kvapalný dusík, kyslík, acetylén pre spektrometriu, dusík ECD, oxid uhličitý, propán-bután )","24100000-5 Plyny; 24110000-8 Technické plyny; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/198151","0","0",
"OF-198293","Po karanténe","Servis a opravy univerzálnych nadstavieb TURBO 5000 a TURBO 7000","oprava, servis, servisné prehliadky, univerzálne nadstavby, nadstavba typu TURBO","50530000-9 Opravy a údržba strojov","Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/198293","1","220229,000",
"OF-198319","Po karanténe","Dodávka originálnych atramentových a tonerových kaziet  ","tonerová kazeta, atramentová kazeta, tlačová páska, valec","30125100-2 Tonerové náplne; 30125110-5 Toner do laserových tlačiarní/faxových prístrojov; 30192320-0 Pásky do tlačiarní; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/198319","1","78654,170",
"OF-198437","Po karanténe","Náhradné diely do mechanizácie LIAZ, traktory a osobné autá ","náhradné diely nové do mechanizácie LIAZ, traktory a osobné autá","34320000-6 Mechanické náhradné súčiastky okrem motorov a ich častí; 34330000-9 Náhradné diely pre vozidlá na prepravu tovaru, pre dodávky a osobné automobily; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/198437","1","74099,000",
"OF-198457","Po karanténe","Opravy a revízie dýchacích prístrojov a príslušenstva značky Saturn a Spiromatic. ","opravy, revízie, dýchacie prístroje, vykonanie opravy a revízie dýchacích prístrojov","50413200-5 Opravy a údržba protipožiarnych zariadení; 60000000-8 Dopravné služby (bez prepravy odpadu)","Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/198457","1","1666,660",
"OF-198458","Po karanténe","Tlač a distribúcia mesačníka","tlač, distribúcia, mesačník","79823000-9 Tlačiarenské a doručovateľské služby","Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/198458","1","0",
"OF-198467","Po karanténe","Svietidlá,osvetľovacie zariadenia a svetelné  zdroje","LED lampa, čelovka, prenosné svietidlo,montážne svietidlo","31521330-6 Nabíjateľné prenosné elektrické lampy; 31520000-7 Lampy/svietidlá a príslušenstvo k nim; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/198467","1","291,640",
"OF-198573","Po karanténe","Mäso a mäsové výrobky","Mäso a mäsové výrobky","15100000-9 Živočíšne výrobky, mäso a mäsové výrobky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/198573","0","0",
"OF-198677","Po karanténe","Lieky a liečivá","Analgetiká, anestetiká, vitamíny, srdcovocievny systém, dýchací systém, nervový systém, psycholeptiká, psychoanaleptiká, rôzne iné lieky a liečivá","33600000-6 Farmaceutické výrobky; 33621100-0 Antitrombotické činidlá; 33616000-1 Vitamíny; 33612000-3 Liečivá pre funkčné gastrointestinálne poruchy; 33622000-6 Liečivá pre srdcovocievny systém; 33622700-3 Kalciové upchávače kanálikov; 33622600-2 Betablokátorové činidlá; 33632100-0 Protizápalové a protireumatické prípravky; 33670000-7 Liečivá pre dýchací systém; 33675000-2 Antihistaminiká na systémové použitie; 33632200-1 Svalové relaxanciá; 33631400-6 Antibiotiká a chemoterapeutiká na dermatologické použitie; 33631500-7 Kortikosteroidy na dermatologické použitie a pre dermatologické prípravky; 33661000-1 Liečivá pre nervový systém; 33661100-2 Anestetiká; 33661200-3 Analgetiká; 33661300-4 Antiepileptiká; 33661400-5 Liečivá proti Parkinsonovej chorobe; 33661500-6 Psycholeptiká; 33661600-7 Psychoanaleptiká; 33661700-8 Ostatné liečivá pre nervový systém; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/198677","0","0",
"OF-198686","Po karanténe","Akumulátorový ručný reflektor","svietidlo, halogén, baterka","31520000-7 Lampy/svietidlá a príslušenstvo k nim; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/198686","1","179,000",
"OF-198704","Po karanténe","Pracovné odevy, obuv a pomôcky do terénu","bunda, obuv, nohavice, tričko, termotaška, lano, chrániče, ruksak","18100000-0 Pracovné odevy, špeciálne pracovné odevy a doplnky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/198704","1","4066,580",
"OF-198767","Po karanténe","Tlač a doručenie týždenníka","tlač, noviny, týždenník, doručovanie","79810000-5 Tlačiarenské služby; 79823000-9 Tlačiarenské a doručovateľské služby; 60000000-8 Dopravné služby (bez prepravy odpadu)","Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/198767","1","54000,000",
"OF-198780","Po karanténe","Prezentačný materiál 2019 II","Papiernický tovar, guľôčkové perá, rozhranie univerzálnej sériovej zbernice","30199000-0 Papiernický tovar a iné položky; 30192121-5 Guľôčkové perá; 30237132-3 Rozhranie univerzálnej sériovej zbernice (USB); 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/198780","1","2491,670",
"OF-198807","Po karanténe","Kuchynské vybavenie","kávovar, mikrovlná rúra, rýchlovarná kanvica","39711310-5 Elektrické kávovary; 39221180-2 Kuchárske potreby; 39221000-7 Kuchynské vybavenie; 39220000-0 Kuchynské zariadenie, domáce potreby a potreby pre domáce hospodárstvo a dodávky pre stravovacie zariadenia; 39711362-4 Mikrovlné rúry; 39711300-2 Elektrotepelné prístroje; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/198807","1","866,670",
"OF-198840","Po karanténe","Dodanie lesníckej rovnošaty a jej súčastí 2019","lesnícka rovnošata, sako, nohavice, sukňa, košeľa, viazanka, sveter, bunda, čiapka,","18110000-3 Pracovné odevy; 18234000-8 Nohavice; 18232000-4 Sukne; 18332000-5 Košele; 18830000-6 Ochranná obuv; 18210000-4 Kabáty; 18221200-6 Bundy; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/198840","1","19072,900",
"OF-198854","Po karanténe","Plášte jednorázové operačné sterilné","jednorázové operačné plášte sterilné","33140000-3 Zdravotnícky spotrebný materiál; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/198854","1","16502,000",
"OF-198884","Po karanténe","Nákup elektromobilu","elektromobil, osobný automobil","34144900-7 Vozidlá na elektrický pohon; 34110000-1 Osobné automobily; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/198884","0","0",
"OF-198929","Po karanténe","Chladničky","mikrosystém, rýchlovarná kanvica, chladnička","39710000-2 Elektrické prístroje pre domácnosť; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/198929","1","941,000",
"OF-198937","Po karanténe","Zabezpečenie stravovania zamestnancov prostredníctvom stravných poukážok na rok 2019 a 2020","Stravné lístky, stravné poukážky, dodanie stravných lístkov, zabezpečenie stravovania","30199770-8 Stravné poukážky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/198937","1","58776,000",
"OF-198946","Po karanténe","Kurz IT - Windows Server 2019/2016 - správa IIS","Windows Server 2019/2016, správa IIS, GOC 168","80000000-4 Vzdelávacie a školiace (výcvikové) služby; 80533000-9 Oboznámenie sa s počítačmi a školenia pre používateľov; 80533100-0 Školenia na prácu s počítačmi; 80533200-1 Počítačové kurzy","Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/198946","0","0",
"OF-198963","Po karanténe","Príslušenstvo k drsnomeru Mitutoyo Surftest SJ 210","drsnosť, podstavec, adaptér, meranie","38300000-8 Meracie prístroje; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/198963","0","0",
"OF-199013","Po karanténe","Tlačivá","tlačivá, tlačoviny","22000000-0 Tlačené výrobky a príbuzné produkty; 60000000-8 Dopravné služby (bez prepravy odpadu); 79810000-5 Tlačiarenské služby","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/199013","1","1394,990",
"OF-199018","Po karanténe","Zber a likvidácia odpadov","Zber a likvidácia odpadov","90500000-2 Služby súvisiace s likvidáciou odpadu a odpadom","Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/199018","1","148760,000",
"OF-199040","Po karanténe","Priemyselne vyrábané nekovové materiály","tesnenie, gufero, manžeta","44173000-3 Pás; 19520000-7 Plastové výrobky; 19512000-8 Výrobky z nevulkanizovaného kaučuku; 44420000-0 Výrobky používané v stavebníctve; 44425200-7 Gumené tesnenia; 39812500-2 Tesniace materiály","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/199040","1","1165,000",
"OF-199042","Po karanténe","Predĺženie a rozšírenie licencií antivírusového softvéru ESET.				","Antivírusová ochrana, Predĺženie a rozšírenie licencií antivírusového softvéru ESET.","48761000-0 Antivírusový softvérový balík; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/199042","1","2450,000",
"OF-199045","Po karanténe","Nákup kalendárov 2020, kanc. potrieb, diárov  2020","Kalendáre 2020, kanc. potrieb, diárov 2020","30192000-1 Kancelárske potreby; 30197600-2 Spracovaný papier a lepenka; 30199000-0 Papiernický tovar a iné položky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/199045","1","499,920",
"OF-199046","Po karanténe","Farebné laserové multifunkčné zariadenie do firemného prostredia s duplexnou jednotkou pre tlač formátu A4, A3, s voliteľným príslušenstvom, prídavným kompatibilným tlačovým riešením, so spotrebným materiálom a s inštaláciou.","farebné, laserové, multifunkčné, tlačiareň, sken, kopírovanie, duplex, A4, A3, tonery, skrinka, podávač, inštalácia, tlačové, riešenie, inštalácia.","30232110-8 Laserové tlačiarne; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/199046","1","2141,670",
"OF-199052","Po karanténe","Kancelárske potreby","Obaly, Gumy, ceruzky, papier, obálky","30192100-2 Vymazávacie potreby (guma, zmizík); 30192130-1 Ceruzky; 30192160-0 Korektory; 30192800-9 Samolepiace etikety; 30197110-0 Svorky; 30199100-1 Karbónový papier, samokopírovací papier, papierové rozmnožovacie blany a bezkarbónový papier; 30199230-1 Obálky; 30199780-1 Podpisové knihy; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/199052","1","833,330",
"OF-199081","Po karanténe","Nákup gastrozariadení pre kuchyňu ZŠ","elektrický parný konvektomat, plynový sporák s elektrickou rúrou, umývačka riadu, príslušenstvo, hromadné stravovanie, inštalácia","39312000-2 Zariadenia na prípravu jedál; 39220000-0 Kuchynské zariadenie, domáce potreby a potreby pre domáce hospodárstvo a dodávky pre stravovacie zariadenia; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/199081","1","15000,000",
"OF-199087","Po karanténe","Dodávka zemného plynu","zemný plyn","09123000-7 Zemný plyn; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/199087","1","18323,010",
"OF-199099","Po karanténe","Fyzická ochrana objektov, strážna a informátorská služba","Bezpečnostná služba, strážna služba, informátorská služba, ochrana majetku, fyzická ochrana objektov","79713000-5 Strážne služby; 79710000-4 Bezpečnostné služby; 98341120-2 Vrátnik","Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/199099","1","55807,500",
"OF-199107","Po karanténe","Tmely, konzervačné materiály a lepidlá","Tmely, konzervačné materiály, lepidlá, čističe","44830000-7 Tmely, plnivá, tesniace tmely a rozpúšťadlá; 44831100-5 Tmely; 44831300-7 Tesniace tmely; 24911200-5 Spojivá; 24963000-2 Antikorozívne výrobky; 44831000-4 Tmely, plnivá, tesniace tmely; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/199107","1","866,670",
"OF-199110","Po karanténe","Sanitárna technika - vodoinštalačný materiál","batéria vodovodná, ND na batériu vodovodnú, ND na sprchu, ventil na radiátor","44411000-4 Sanitárne výrobky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/199110","1","566,670",
"OF-199128","Po karanténe","Zámky a vložky do zámkov","Zámky a vložky do zámkov","44522400-9 Časti zámkov; 44521110-2 Dverové zámky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/199128","1","207,500",
"OF-199131","Po karanténe","Zámky, vložky do zámkov a kľučky","Zámky, vložky do zámkov a kľučky","44522400-9 Časti zámkov; 44521110-2 Dverové zámky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/199131","1","858,000",
"OF-199136","Po karanténe","Digitálny fotoaparát s príslušenstvom","digitálny fotoaparát kompakt, rýchla pamäťová karta, puzdro","38651600-9 Digitálne fotoaparáty; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/199136","1","166,650",
"OF-199166","Po karanténe","Medicínsky tele-diagnostický systém MTDS NF12","Diagnostika, telemedicína, telerádiológia, dôveryhodná archivácia diagnostiky","33124110-9 Diagnostické systémy","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/199166","1","44545,000",
"OF-199171","Po karanténe","System Center","System Center","48600000-4 Databázový a operačný softvérový balík; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/199171","1","14166,670",
