"OpisnyFormularIdentifikator","OpisnyFormularStav","OpisnyFormularNazov","OpisnyFormularKlucoveSlova","OpisnyFormularCpv","OpisnyFormularDruh","OpisnyFormularKategoriaSluzieb","OpisnyFormularUrl","OpisnyFormularPocetVyhlasenychZakaziek","OpisnyFormularObchodovanaSumaBezDPH",
"OF-14417","Po karanténe","Sentina P  60x90 cm, LAR,","podložka, inkontinencia","33000000-0 Zdravotnícke vybavenie, farmaceutický materiál a výrobky osobnej starostlivosti; 60000000-8 Dopravné služby (bez prepravy odpadu); 33140000-3 Zdravotnícky spotrebný materiál; 33771000-5 Hygienické výrobky z papiera","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/14417","0","0",
"OF-118269","Po karanténe","Čistiace a dezinfekčné prostriedky a drobný prevádzkový materiál - cvičný","čistenie a upratovanie","39830000-9 Čistiace výrobky; 60000000-8 Dopravné služby (bez prepravy odpadu); 33760000-5 Toaletný papier, vreckovky, uteráky na ruky a servítky; 39525800-6 Handry na čistenie; 39224000-8 Metly a kefy a iné predmety rôznych typov; 19640000-4 Polyetylénový odpad a odpadkové vrecká a vaky; 18424300-0 Jednorazové rukavice","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/118269","1","0",
"OF-124092","Po karanténe","hrášok s mrkvou, hrášok, šampiňony steril., lečo, fazuľka steril., paprika steril.,kukurica steril., ocot","potraviny, konzervovaná zelenina, výrobky zo zeleniny","15000000-8 Potraviny, nápoje, tabak a príbuzné produkty; 15300000-1 Ovocie, zelenina a súvisiace výrobky; 15330000-0 Spracované ovocie a zelenina; 15331000-7 Spracovaná zelenina; 15331100-8 Čerstvá alebo mrazená zelenina; 15331134-5 Spracované paradajky; 15331135-2 Spracované huby; 15331137-6 Sójové klíčky; 15331430-0 Konzervované huby; 15331462-3 Konzervovaný hrach; 15331463-0 Konzervovaná lúpaná fazuľa; 15331464-7 Konzervovaná fazuľka; 15331470-2 Kukurica cukrová; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/124092","1","5166,670",
"OF-124542","Po karanténe","Čipové karty ","Čipové karty","30162000-2 Smart (inteligentné) karty; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/124542","1","153750,000",
"OF-120966","Po karanténe","Veľkoobjemové kontajnery a nádoby na odpad","kontajner, nádoby na odpad","34928480-6 Kontajnery a nádoby na odpad a odpadky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/120966","0","0",
"OF-125782","Po karanténe","Univerzálny kuchynský robot model RE 22 s príslušenstvom a prídavnými zariadeniami, alebo ekvivalent","univerzálny kuchynský robot, profesionálne zariadenie, hromadné stravovanie, dodávka, inštalácia","39310000-8 Zariadenia hromadného stravovania; 51100000-3 Inštalácia elektrických a mechanických zariadení; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/125782","1","0",
"OF-126007","Po karanténe","Diagnostiká na vyšetrenie CRP k prístroju QuikRead 101","CRP, testy,  predplnené kyvety, kontrólny roztok, odberové lacety, ","33124130-5 Diagnostický spotrebný materiál; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/126007","0","0",
"OF-126221","Po karanténe","Nákup, dovoz a montáž nového elektrického sporáka SE 940 A alebo ekvivalent","elektrický sporák pre profesionálne kuchyne","39220000-0 Kuchynské zariadenie, domáce potreby a potreby pre domáce hospodárstvo a dodávky pre stravovacie zariadenia; 39310000-8 Zariadenia hromadného stravovania; 39314000-6 Priemyselné vybavenie kuchýň; 39312200-4 Zariadenia závodných jedální; 39312000-2 Zariadenia na prípravu jedál; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/126221","0","0",
"OF-126350","Po karanténe","Ergonomické pomôcky BOZP","ergonomická podložka pod myš, ergonomická podložka pod klávesnicu, podložka pod nohy, ergonomická opierka chrbta, podstavec pod monitor","30237200-1 Príslušenstvo počítačov; 30237220-7 Podložky pod myš; 30237290-8 Podložky pod zápästie ku klávesnici; 39113700-4 Podložky pod nohy; 30231200-9 Konzoly; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/126350","0","0",
"OF-126400","Po karanténe","Príslušenstvo k výpočtovej technike","myš, klávesnica, USB kľúč, čítačka kariet, disk, externý disk, interný disk, pamäťová karta, sieťový kábel, sieťový konektor","30230000-0 Zariadenia súvisiace s počítačmi; 30237410-6 Počítačová myš; 30237460-1 Počítačové klávesnice; 30233180-6 Archivačné zariadenia flash pamäte; 30234000-8 Pamäťové médiá; 30234500-3 Pamäťové archivačné médiá; 30234600-4 Flash pamäť; 30234100-9 Magnetický disk; 32581100-0 Kábel na prenos údajov; 44322200-5 Káblové konektory; 30233300-4 Čítačky kariet smart; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/126400","1","0",
