"OpisnyFormularIdentifikator","OpisnyFormularStav","OpisnyFormularNazov","OpisnyFormularKlucoveSlova","OpisnyFormularCpv","OpisnyFormularDruh","OpisnyFormularKategoriaSluzieb","OpisnyFormularUrl","OpisnyFormularPocetVyhlasenychZakaziek","OpisnyFormularObchodovanaSumaBezDPH",
"OF-281832","Po karanténe","Strážna služba ","Strážna služba, bezpečnosť, stráženie, ochrana objektov, informovanie","79713000-5 Strážne služby; 79710000-4 Bezpečnostné služby; 85312310-5 Usmerňovanie","Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/281832","1","42000.000",
"OF-281997","Po karanténe","Dodanie čistiacich a hygienických potrieb pre MsP","čistiace potreby, hygienické potreby, leštiace potreby, toaletný papier, utierky, mydlo, kefy, metly, prachovky","39800000-0 Čistiace a leštiace výrobky; 39224000-8 Metly a kefy a iné predmety rôznych typov; 33760000-5 Toaletný papier, vreckovky, uteráky na ruky a servítky; 39525100-9 Prachovky; 60000000-8 Dopravné služby (bez prepravy odpadu); 39224350-6 Lopatky na smeti; 33711900-6 Mydlo; 33741200-8 Krémy na ruky alebo telové mlieka","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/281997","1","19332.500",
"OF-282008","Po karanténe","Serverový HDD","serverový disk, HDD, počítačové pamäťové jednotky","30233132-5 Mechaniky pevného disku; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/282008","0","0",
"OF-282145","Po karanténe","Špeciálny zdravotnícky materiál pre perkutánne rádiologické intervencie – reentry katéter na revaskularizáciu a trombektómiu","šzm, katéter, revaskularizácia, trombektómia","33140000-3 Zdravotnícky spotrebný materiál; 33141200-2 Katétre","Tovar","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/282145","0","0",
"OF-282257","Po karanténe","čistiace prostriedky","čistiace prostriedky","39830000-9 Čistiace výrobky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/282257","1","4495.830",
"OF-282569","Po karanténe","Zasielanie notifikačných SMS","SMS, notifikačné","64212100-6 Služby krátkych textových správ (SMS)","Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/282569","0","0",
"OF-282692","Po karanténe","Odborné práce pre technické zabezpečenie kultúrnych podujatí","Zvukár, Osvetľovač, Technik, Technické zabezpečenie,","92370000-5 Služby zvukového technika; 92300000-4 Služby v oblasti zábavy","Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/282692","1","37500.000",
"OF-282711","Po karanténe","Pracovné oblečenie","Pracovné odevy,  čiapka, zástera, tričko, polokošeľa, nohavice, pracovná obuv, monterky","18100000-0 Pracovné odevy, špeciálne pracovné odevy a doplnky; 18110000-3 Pracovné odevy; 18331000-8 Tričká s krátkym rukávom; 18800000-7 Obuv; 18140000-2 Doplnky pracovných odevov; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/282711","1","5217.500",
"OF-282715","Po karanténe","Kancelárske potreby ","kancelárske potreby, zošity, knihy, bloky, bločky, záložky, etikety, obálky, obaly, fólie, boxy na spisy, zakladače, spony, zošívačky, dierovače, strúhadlá, nožnice, klipy, gumy, ceruzky, perá, popisovače, lepiace pásky, lepidlá, kalkulačky, hrebene plastové","30192000-1 Kancelárske potreby; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/282715","1","37250.000",
"OF-282879","Po karanténe","Mrazené potraviny, ryby a hydina","mrazená zelenina, mrazené ryby, mrazená hydina","15896000-5 Hlboko zmrazené výrobky; 15331170-9 Mrazená zelenina; 15221000-3 Mrazené ryby; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/282879","1","11333.330",
"OF-282903","Po karanténe","Elektrické ručné náradie","vŕtačka, uťahovačka, skrutkovač","43132300-0 Vŕtačky; 42623000-9 Frézovačky; 31600000-2 Elektrické zariadenia a prístroje; 31000000-6 Elektrické stroje, prístroje, zariadenia a spotrebný tovar; osvetlenie; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/282903","1","908.330",
"OF-282910","Po karanténe","Krytia na rany, náplasti","náplasti, náplasti cievky, krytie na rany sterilné, krytie fixačné na kanyly, náplasť cievka nesterilná","33141112-8 Náplasti; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/282910","1","14889.000",
"OF-282922","Po karanténe","Hrubý tovar a vajcia","trvanlivé potraviny, lekvár, kompót, oleje, cestoviny, ryža, cukor, čaj, vajcia, chuťové prísady","15890000-3 Rôzne potravinové výrobky a sušený tovar; 15330000-0 Spracované ovocie a zelenina; 15332200-6 Džemy a marmelády, ovocné želé; ovocné alebo orechové pyré a pasty/pretlaky; 15612000-1 Obilná alebo rastlinná múka a príbuzné výrobky; 15411100-3 Rastlinné oleje; 15831000-2 Cukor; 03211300-6 Ryža; 15870000-7 Koreniny a chuťové prísady; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/282922","1","0",
"OF-282925","Po karanténe","Diagnostické vzorky pre externú kontrolu kvality","imunochémia, biochémia, hematológia, hemokoagulácia, diagnostika","33141625-7 Diagnostické súpravy; 33694000-1 Diagnostické činidlá; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/282925","0","0",
"OF-282929","Po karanténe","Nákup a dodanie osobných ochranných pracovných prostriedkov - OOPP","Ochranné pracovné odevy, pracovná obuv","18100000-0 Pracovné odevy, špeciálne pracovné odevy a doplnky; 18300000-2 Odevy; 18800000-7 Obuv; 18830000-6 Ochranná obuv; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/282929","1","583.330",
"OF-282946","Po karanténe","Doska izolačná, cement žiaruvzdorný_03","termoizolácia, žiaruvzdornosť, cement","44111520-2 Tepelnoizolačný materiál; 44111200-3 Cement; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/282946","1","31490.000",
"OF-282956","Po karanténe","Mäso a mäsové výrobky","bravčové mäso, hovädzie mäso, hydina, mäsové výrobky","15100000-9 Živočíšne výrobky, mäso a mäsové výrobky; 15113000-3 Bravčové mäso; 15111100-0 Hovädzie mäso; 15112000-6 Hydina; 15130000-8 Mäsové výrobky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/282956","1","0",
"OF-282972","Po karanténe","Mlieko a mliečne výrobky","mlieko, mliečne výrobky, smotana, tvaroh, syr, maslo, jogurt","15511000-3 Mlieko; 15500000-3 Mliečne výrobky; 15551300-8 Jogurt; 15512000-0 Smotana; 15530000-2 Maslo; 15542200-1 Mäkký syr; 15544000-3 Tvrdý syr; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/282972","1","0",
"OF-283002","Po karanténe","Mraziaci box 1400 l","Mraziaci box 1400 l","42513000-5 Chladiace a mraziace zariadenia; 42513100-6 Mraziace zariadenia; 39711120-6 Mrazničky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/283002","0","0",
"OF-283004","Po karanténe","Chladnička nerezová ventilovaná 1400 l","Chladnička 1400 l","39711130-9 Chladničky; 39711100-0 Chladničky a mrazničky; 42513000-5 Chladiace a mraziace zariadenia; 42513200-7 Chladiace zariadenia; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/283004","1","0",
"OF-283020","Po karanténe","Ovocie a zelenina","ovocie, zelenina, banány, citrusové plody, jablká, hrušky, hrozno, slivky, brokolica, cibuľa, kaleráb, kapusta, paradajky, paprika, mrkva, šalát, zeler, zemiaky","03220000-9 Zelenina, ovocie a orechy; 03222200-5 Citrusové plody; 03222320-2 Jablká, hrušky a dule; 03222111-4 Banány; 03222340-8 Hrozno; 03222334-3 Slivky; 03221430-9 Brokolica; 03221113-1 Cibuľa; 03221410-3 Kapusta; 03221240-0 Paradajka; 15872100-2 Paprika; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/283020","1","16533.080",
"OF-283024","Po karanténe","Chlieb a pečivo","Chlieb, rožky, sendvič, vianočka, strúhanka, makovka, pečivo","15810000-9 Pekársky tovar, čerstvé pečivo a cukrárske výrobky; 15811100-7 Chlieb; 15811200-8 Rožky; 15811510-4 Sendviče; 15812100-4 Pečivo; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/283024","1","0",
"OF-283030","Po karanténe","Tonerové náplne","tonery, tlač, kopírovanie, tlačiareň","30125100-2 Tonerové náplne; 30125110-5 Toner do laserových tlačiarní/faxových prístrojov; 30125120-8 Toner do fotokopírovacích strojov; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/283030","1","1399.170",
"OF-283031","Po karanténe","Ovocie a zelenina","ovocie, zelenina, banány, citrusové plody, jablká, hrušky, hrozno, slivky, brokolica, cibuľa, kaleráb, kapusta, paradajky, paprika, mrkva, šalát, zeler, zemiaky","03220000-9 Zelenina, ovocie a orechy; 03222200-5 Citrusové plody; 03222320-2 Jablká, hrušky a dule; 03222111-4 Banány; 03222340-8 Hrozno; 03222334-3 Slivky; 03221430-9 Brokolica; 03221113-1 Cibuľa; 03221410-3 Kapusta; 03221240-0 Paradajka; 15872100-2 Paprika; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/283031","1","0",
"OF-283034","Po karanténe","Univerzálny robot RE-22/60l","univerzálny robot, kotlík, kuchyňa, gastro, veľkokuchyne","39312000-2 Zariadenia na prípravu jedál; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/283034","0","0",
"OF-283046","Po karanténe","Konvektomat elektrický","Konvektomat elektrický","39312000-2 Zariadenia na prípravu jedál; 39310000-8 Zariadenia hromadného stravovania; 60000000-8 Dopravné služby (bez prepravy odpadu); 51100000-3 Inštalácia elektrických a mechanických zariadení","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/283046","0","0",
"OF-283062","Po karanténe","Rozličný nábytok","servírovanie, sedenie","39151000-5 Rozličný nábytok","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/283062","1","831.000",
"OF-283071","Po karanténe","HPLC systém s DAD a FLD detektorom","HPLC systém s DAD a FLD detektorom","38000000-5 Laboratórne, optické a presné prístroje a vybavenie (s výnimkou skiel); 60000000-8 Dopravné služby (bez prepravy odpadu); 51430000-5 Inštalácia laboratórnych zariadení; 80511000-9 Školenie pracovníkov; 50430000-8 Opravy a údržba presných zariadení","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/283071","1","68415.830",
"OF-283074","Po karanténe","Nepravidelná autobusová preprava (nh-29)","preprava osôb, autobusová preprava, nepravidelná osobná preprava, autobus","60140000-1 Nepravidelná osobná doprava; 60100000-9 Služby cestnej dopravy; 60000000-8 Dopravné služby (bez prepravy odpadu)","Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/283074","1","21582.500",
"OF-283077","Po karanténe","Toaletné a hygienické prostriedky (nh-30)","krém, toaletný papier, mydlo, jednorazové rukavice","33711900-6 Mydlo; 33761000-2 Toaletný papier; 60000000-8 Dopravné služby (bez prepravy odpadu); 33740000-9 Výrobky na starostlivosť o ruky a nechty; 18424300-0 Jednorazové rukavice","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/283077","1","4916.670",
"OF-283082","Po karanténe","Dodávka zemného plynu","dodávka zemného plynu, preprava a distribúcia","09123000-7 Zemný plyn; 65200000-5 Rozvod plynu a súvisiace služby","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/283082","1","5868.800",
"OF-283086","Po karanténe","Chemické výrobky pre laboratória a zdravotníctvo","laboratórne. organické, anorganické, chemikálie, analýzy, kyselina","24000000-4 Chemické výrobky; 24300000-7 Základné anorganické a organické chemikálie; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/283086","1","173.000",
"OF-283105","Po karanténe","Tlačiarne 3","Laserové tlačiarne, multifunkčné laserové zariadenia, tonery","30232110-8 Laserové tlačiarne; 30232100-5 Tlačiarne a zapisovače; 30121200-5 Zariadenia na fotokopírovanie; 60000000-8 Dopravné služby (bez prepravy odpadu); 30125110-5 Toner do laserových tlačiarní/faxových prístrojov","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/283105","1","11499.170",
"OF-283112","Po karanténe","Technické a špeciálne plyny - zmes O a Ar","technické plyny, špeciálne plyny, argón, kyslík, prenájom oceľových tlakových nádob","24110000-8 Technické plyny; 24111100-6 Argón; 24111900-4 Kyslík; 44615000-4 Tlakové nádoby; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/283112","0","0",
"OF-283138","Po karanténe","Software AutoCAD LT2022","Software AutoCAD LT2022","48611000-4 Databázový softvérový balík; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/283138","0","0",
"OF-283152","Po karanténe","Príručný agregometer pre meranie účinnosti protidoštičkovej liečby","Krv, lekárske zariadenie, antiagregačná liečba","38434520-7 Analyzátory krvi; 51410000-9 Inštalácia lekárskych zariadení; 50421000-2 Opravy a údržba lekárskych zariadení; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/283152","1","12450.000",
"OF-283171","Po karanténe","Prepínače pre prístupovú vrstvu so systémovou nadstavbou","prepínač, switch, prístupová vrstva, sieťové prvky, WiFi AP","32420000-3 Sieťové zariadenia; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/283171","1","26249.000",
"OF-283178","Po karanténe","Poukážky určené na zabezpečenie regenerácie pracovnej sily zamestnancov","poukážka, regenerácia pracovnej sily","30199750-2 Poukážky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/283178","1","2999.890",
"OF-283179","Po karanténe","Školský nábytok","Školský nábytok","39160000-1 Školský nábytok; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/283179","0","0",
"OF-283189","Po karanténe","Prostriedky na čistenie a údržbu služobných motorových vozidiel.","čistiace prostriedky","39831500-1 Čistiace prostriedky na autá; 39224000-8 Metly a kefy a iné predmety rôznych typov; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/283189","2","30760.840",
"OF-283192","Po karanténe","Nákup a dodanie tonerov a spotrebného  materiálu pre MŠVVaŠ SR ","Nákup tonerových náplní, toner","30125100-2 Tonerové náplne; 30125110-5 Toner do laserových tlačiarní/faxových prístrojov; 30192113-6 Atramentové náplne; 90510000-5 Likvidácia a spracovanie odpadu; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/283192","1","81991.670",
"OF-283193","Po karanténe","Diagnostické činidlá","diagnostické činidlá, materiá","33696300-8 Chemické činidlá; 33694000-1 Diagnostické činidlá; 33124130-5 Diagnostický spotrebný materiál; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/283193","0","0",
"OF-283194","Po karanténe","Vrecia na infekčný odpad","vrecia na infekčný odpad, infekčný odpad, obalový materiál na infekčný odpad","18930000-7 Vrecia a vaky; 33140000-3 Zdravotnícky spotrebný materiál; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/283194","1","300.000",
"OF-283198","Po karanténe","Pneumatiky pre zimné obdobie","pneumatiky pre vysokú záťaž, stavebné stroje - neprotektorované, pneumatiky pre dodávkové vozidlá,pneumatiky pre nákladné vozidlá,","34352300-2 Pneumatiky pre poľnohospodárske stroje; 34352000-9 Pneumatiky na vysokú záťaž; 34324000-4 Kolesá, ich časti a príslušenstvo; 34136000-9 Dodávkové automobily; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/283198","1","6200.000",
"OF-283200","Po karanténe","Lieky a liečivá","krv, srdcovo-cievny systém, tráviaci systém, lieky, liečivá","33600000-6 Farmaceutické výrobky; 33690000-3 Rôzne liečivá; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/283200","1","177090.910",
"OF-283202","Po karanténe","Inertný posypový materiál","Drvené kamenivo, kamenná drvina","44113900-4 Materiály na údržbu ciest; 14212300-3 Drvený a mletý kameň; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/283202","1","7419.000",
"OF-283214","Po karanténe","Chlieb, pečivo","Chlieb, pečivo","15811100-7 Chlieb; 15810000-9 Pekársky tovar, čerstvé pečivo a cukrárske výrobky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/283214","1","0",
"OF-283223","Po karanténe","Nákup sieťových zariadení - ISE hardwarového appliance a nevyhnutného príslušenstva, vrátane súvisiacich licencií. ","sieťové zariadenia","32420000-3 Sieťové zariadenia","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/283223","1","73920.000",
"OF-283228","Po karanténe","Prepínače a nevyhnutné príslušenstvo vrátane súvisiacich licencií","Prepínače","32420000-3 Sieťové zariadenia","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/283228","1","103000.000",
"OF-283230","Po karanténe","Mäso a mäsové výrobky","bravčové mäso, hovädzie mäso, hydina, mäsové výrobky","15100000-9 Živočíšne výrobky, mäso a mäsové výrobky; 15113000-3 Bravčové mäso; 15111100-0 Hovädzie mäso; 15112000-6 Hydina; 15130000-8 Mäsové výrobky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/283230","1","0",
