"OpisnyFormularIdentifikator","OpisnyFormularStav","OpisnyFormularNazov","OpisnyFormularKlucoveSlova","OpisnyFormularCpv","OpisnyFormularDruh","OpisnyFormularKategoriaSluzieb","OpisnyFormularUrl","OpisnyFormularPocetVyhlasenychZakaziek","OpisnyFormularObchodovanaSumaBezDPH",
"OF-188572","Po karanténe","Poštový obalový materiál","obálky, bublinová fólia, výplňový polystyrén, zásielkové obaly","30190000-7 Rôzne kancelárske zariadenia a kancelárske potreby; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/188572","1","0",
"OF-188575","Po karanténe","Obálky C5 s potlačou","obálky; obálky s vonkajšou potlačou","30199230-1 Obálky; 60000000-8 Dopravné služby (bez prepravy odpadu); 79800000-2 Tlačiarenské a príbuzné služby","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/188575","1","0",
"OF-188589","Po karanténe","Pozberová linka na koreňovú zeleninu","linka na pozberovú úpravu koreňovej zeleniny","16000000-5 Poľnohospodárske stroje; 16612000-8 Stroje na klasifikáciu alebo triedenie plodín; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/188589","1","0",
"OF-188590","Po karanténe","váhy a baliace zariadenia na zeleninu","Váhy, baliace zariadenia","16612000-8 Stroje na klasifikáciu alebo triedenie plodín; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/188590","1","0",
"OF-188608","Po karanténe","Kosenie sídliskovej zelene a starostlivosť o trávnaté plochy(oblasť 2)","kosenie, hrabanie, odvoz odpadu","77314100-5 Údržba trávnikov; 77300000-3 Záhradnícke služby; 77313000-7 Údržba parkov; 90610000-6 Služby na čistenie a zametanie ulíc; 90510000-5 Likvidácia a spracovanie odpadu","Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/188608","1","0",
"OF-185427","Po karanténe","Laboratórne chemikálie - perfluórovaný živicový roztok, izopropoxid titaničitý, sérový albumín","chemikálie, roztok, anorganické chemikálie, organické chemikálie, perfluórovaný živicový roztok, izopropoxid titaničitý, sérový albumín","24300000-7 Základné anorganické a organické chemikálie; 24310000-0 Základné anorganické chemikálie; 24320000-3 Základné organické chemikálie; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/185427","1","189,070",
"OF-186061","Po karanténe","Servis a servisné zásahy na poplachových systémov narušenia (PSN) a na kamerových systémoch (KS).","servis, bezpečnostné systémy, kamery","50610000-4 Služby na opravu a údržbu bezpečnostných zariadení","Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/186061","0","0",
"OF-186363","Po karanténe","Zabezpečenie stravovania zamestnancov","stravné poukážky, dodanie stravných poukážok","30199770-8 Stravné poukážky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/186363","1","20483,840",
"OF-186504","Po karanténe","Diely zberačov, električky T3,T6,K2S","diely, zberače, električky, T3,T6,K2S","34320000-6 Mechanické náhradné súčiastky okrem motorov a ich častí; 31670000-3 Elektrické časti strojov alebo prístrojov; 31681400-7 Elektrické súčiastky","Tovar","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/186504","1","33134,000",
"OF-186572","Po karanténe","Medicinálne a technické plyny","medicinálne plyny, technické plyny, špeciálne plyny, medicinálny kyslík, nájom týchto fliaš a zásobovacej stanice","24111500-0 Lekárske plyny; 24100000-5 Plyny; 24110000-8 Technické plyny; 60000000-8 Dopravné služby (bez prepravy odpadu); 44612000-3 Kontajnery na skvapalnené plyny","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/186572","0","0",
"OF-186663","Po karanténe","Zabezpečenie stravovania zamestnancov prostredníctvom stravných poukážok/2019         ","stravovanie zamestnancov, stravné poukážky, dovoz  ","55520000-1 Služby hromadného stravovania; 60000000-8 Dopravné služby (bez prepravy odpadu); 63522000-4 Služby sprostredkovateľov; 30199770-8 Stravné poukážky","Služba; Tovar","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/186663","1","0",
"OF-186670","Po karanténe","Zber,odvoz a likvidácia komunálneho odpadu, objemového odpadu, nebezpečnému odpadu a jedlých olejov a tukov","Zber,odvoz a likvidácia komunálneho odpadu","90500000-2 Služby súvisiace s likvidáciou odpadu a odpadom; 90510000-5 Likvidácia a spracovanie odpadu; 90511000-2 Služby na zber odpadu; 90512000-9 Služby na prepravu odpadu; 60000000-8 Dopravné služby (bez prepravy odpadu)","Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/186670","1","731666,670",
"OF-186729","Po karanténe","Koreniny, pochutiny, sušené bylinky","koreniny, pochutiny, sušené bylinky, soľ, omáčky, ocot ","15871000-4 Ocot; omáčky; miešané korenisté zmesi; horčičná múčka a prášok; pripravená horčica; 15872000-1 Bylinky a korenie; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/186729","1","5908,330",
"OF-186772","Po karanténe","Pranie a chemické čistenie","pranie, chemické čistenie","98310000-9 Pranie a chemické čistenie; 98311000-6 Zber bielizne; 98312000-3 Čistenie textilu; 98312100-4 Impregnovanie textilu; 98315000-4 Žehlenie; 60000000-8 Dopravné služby (bez prepravy odpadu)","Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/186772","1","0",
"OF-186831","Po karanténe","Ochranné RTG oblečenie","RTG ochrana, zástera, vesta, sukňa, chránič štítnej žľazy","35113420-9 Ochranné protijadrové a protiradiačné oblečenie; 35113400-3 Ochranné a bezpečnostné odevy; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/186831","0","0",
"OF-188535","Po karanténe","Lieky ATC L01 - Cytostatiká (vinkristín, idarubicín)","vinkristín, idarubicín, cytostatiká, antineoplastické činidlá","33652100-6 Antineoplastické činidlá; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/188535","1","0",
"OF-188537","Po karanténe","Lieky ATC L01 - Cytostatiká (ifosfamid)","ifosfamid, cytostatiká, antineoplastické činidlá","33652100-6 Antineoplastické činidlá; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/188537","1","0",
"OF-188542","Po karanténe","Združená dodávka zemného plynu ","zemný plyn","09123000-7 Zemný plyn; 65200000-5 Rozvod plynu a súvisiace služby","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/188542","0","0",
"OF-188569","Po karanténe","Dodávka motorovej nafty","motorová nafta","09134100-8 Motorová nafta; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/188569","1","0",
"OF-188576","Po karanténe","Kancelárske kreslo Azure new","Kancelárske kreslo Azure new","39112000-0 Stoličky; 60000000-8 Dopravné služby (bez prepravy odpadu); 39113100-8 Kreslá; 33193120-6 Kreslá na kolieskach","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/188576","1","0",
"OF-188601","Po karanténe","Nábytok","stolička, písací stôl, kontajner","39150000-8 Rôzny nábytok a vybavenie; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/188601","1","0",
"OF-186359","Po karanténe","Kancelárske potreby","spisové dosky, zakladače pákové, obaly, rýchloviazače PVC","30192000-1 Kancelárske potreby; 22852100-8 Spisové dosky; 22850000-3 Rýchloviazače a súvisiace príslušenstvo; 22852000-7 Zakladače; 30199230-1 Obálky; 30197100-7 Sponky, cvočky, pripináčiky; 30193000-8 Organizéry a príslušenstvo; 22830000-7 Zošity; 60000000-8 Dopravné služby (bez prepravy odpadu); 30192900-0 Korekčné prostriedky; 30192125-3 Zvýrazňovače","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/186359","1","847,000",
"OF-186525","Po karanténe","Anestéziologický a viacúčelový ECC vozík","anestéziologický vozík, ECC vozík, resuscitačný vozík, viacúčelový vozík","33192000-2 Zdravotnícky nábytok; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/186525","0","0",
"OF-186708","Po karanténe","Tonery a spotrebný materiál do tlačiarní a multifunkčných zariadení.","tonery, náplne, spotrebný materiál, tlačiarne, multifunkčné zariadenie","30125100-2 Tonerové náplne; 30125110-5 Toner do laserových tlačiarní/faxových prístrojov; 30125120-8 Toner do fotokopírovacích strojov; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/186708","1","79000,000",
"OF-186778","Po karanténe","Pranie a chemické čistenie","pranie, chemické čistenie","98310000-9 Pranie a chemické čistenie; 98311000-6 Zber bielizne; 98312000-3 Čistenie textilu; 98312100-4 Impregnovanie textilu; 98315000-4 Žehlenie; 60000000-8 Dopravné služby (bez prepravy odpadu)","Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/186778","1","11654,170",
"OF-188516","Po karanténe","Zabezpečenie stravovania zamestnancov prostredníctvom stravných poukážok","stravné lístky, stravné poukážky, zabezpečenie stravovania","30199770-8 Stravné poukážky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/188516","1","0",
"OF-188533","Po karanténe","Paletizér na zeleninu","Paletizér","42210000-1 Zariadenia na spracovanie potravín, nápojov a tabaku; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/188533","1","0",
"OF-188546","Po karanténe","Pranie a chemické čistenie nemocničnej bielizne","pranie, chemické čistenie, bielizeň, prádlo","98310000-9 Pranie a chemické čistenie; 98311000-6 Zber bielizne; 60000000-8 Dopravné služby (bez prepravy odpadu)","Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/188546","0","0",
"OF-188548","Po karanténe","Elektromateriál","vypínač, zásuvka, zástrčka, predlžovačka, krabica, poistka, kábel, lišta, páska, svorka, šnúra","31211310-4 Vypínacie poistky/vypínače; 31224100-3 Zástrčky a zásuvky; 31211300-1 Poistky; 44321000-6 Káble; 44192000-2 Iné rôzne stavebné materiály; 31342000-5 Svorky izolovaných káblov; 34913000-0 Rôzne náhradné diely; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/188548","1","0",
"OF-188550","Po karanténe","Výklopníky, dopravníky a inšpekčné stoly na zeleninu","Výklopníky, dopravníky a inšpekčné stoly","16610000-4 Stroje na čistenie, klasifikáciu alebo triedenie vajec, ovocia alebo iných plodín; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/188550","1","0",
"OF-188563","Po karanténe","Kosenie sídliskovej zelene a starostlivosť o trávnaté plochy(lokalita 4)","kosenie, hrabanie, odvoz odpadu","77314100-5 Údržba trávnikov; 77300000-3 Záhradnícke služby; 77313000-7 Údržba parkov; 90610000-6 Služby na čistenie a zametanie ulíc; 90510000-5 Likvidácia a spracovanie odpadu","Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/188563","0","0",
"OF-188580","Po karanténe","Monitor vitálnych funkcií do MR prostredia","vitálne funkcie, MR prostredie, prepojenie LAN káblom, externý monitor","33195000-3 Systém monitorovania pacientov; 51410000-9 Inštalácia lekárskych zariadení; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/188580","0","0",
"OF-188582","Po karanténe","Originálne tonery, originálne atramentové náplne a originálne pásky","Fotokopírovanie, kopírovanie, skenovanie, tlač","30125110-5 Toner do laserových tlačiarní/faxových prístrojov; 30125120-8 Toner do fotokopírovacích strojov; 30192113-6 Atramentové náplne; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/188582","1","0",
"OF-188597","Po karanténe","Odsávacia cievka, okuliare kyslíkové nosové, transparentné krytie","Odsávacia cievka, okuliare kyslíkové nosové, transparentné krytie","33157200-7 Kyslíkové súpravy; 33140000-3 Zdravotnícky spotrebný materiál; 33170000-2 Anestézia a resuscitácia; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/188597","0","0",
"OF-188599","Po karanténe","LCD monitory kancelárske širokouhlé		","Výpočtová technika, 24“ LCD monitor, širokouhlý, ","30200000-1 Počítačové zariadenia a spotrebný materiál; 30231000-7 Počítačové monitory a konzoly; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/188599","1","0",
"OF-188614","Po karanténe","Kosenie sídliskovej zelene a starostlivosť o trávnaté plochy(oblasť 8)","kosenie, hrabanie, odvoz odpadu","77314100-5 Údržba trávnikov; 77300000-3 Záhradnícke služby; 77313000-7 Údržba parkov; 90610000-6 Služby na čistenie a zametanie ulíc; 90510000-5 Likvidácia a spracovanie odpadu","Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/188614","1","0",
"OF-188616","Po karanténe","Kosenie sídliskovej zelene a starostlivosť o trávnaté plochy(oblasť 9)","kosenie, hrabanie, odvoz odpadu","77314100-5 Údržba trávnikov; 77300000-3 Záhradnícke služby; 77313000-7 Údržba parkov; 90610000-6 Služby na čistenie a zametanie ulíc; 90510000-5 Likvidácia a spracovanie odpadu","Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/188616","1","0",
"OF-188622","Po karanténe","Náhradné diely na autobusy Solaris U15","Náhradné diely, autobus,Solaris U15","34900000-6 Rôzne dopravné zariadenia a náhradné diely; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/188622","0","0",
"OF-188625","Po karanténe","Jedálenský servírovací stolík,prísuvný k posteli","manipulačný stolík na kolieskach, jedálenský servisovací stolík, stolík prísuvný k posteli, stolík na odkladanie,","39143210-1 Jedálenské stoly; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/188625","1","0",
"OF-188639","Po karanténe","Náhradné náplne  do hygienických dávkovačov ","Náhradné náplne do mechanických dávkovačov ","33760000-5 Toaletný papier, vreckovky, uteráky na ruky a servítky; 33741100-7 Čistiace prostriedky na ruky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/188639","0","0",
"OF-188640","Po karanténe","Dodávka zemného plynu","zemný plyn","09123000-7 Zemný plyn; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/188640","0","0",
"OF-187621","Po karanténe","Parenterálna výživa - Trojkomorový vak na parenterálnu výživu 625ml, centr.","parenterálna výživa, trojkomorový vak, ATC-B, roztok na intravenózne použitie, centr. podanie","33692210-2 Roztoky pre parenterálnu výživu; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/187621","0","0",
"OF-187622","Po karanténe","Zámočnícky a spojový materiál","dverové zámky, pánty, skrutky, matice, podložky, nity, hmoždinky, závitorezné skrutky, brúsne kotúče, rezné kotúče, klince, vrtáky, brúsny papier, zvinovacie metre, kľučky, dverové štíty a pod. ","44531600-7 Matice; 60000000-8 Dopravné služby (bez prepravy odpadu); 44530000-4 Upínadlá/spony; 44521110-2 Dverové zámky; 44531100-2 Skrutky do dreva; 44532100-9 Nity; 44500000-5 Náradie, zámky, kľúče, pánty, upínadlá, reťaz a pružiny; 14811300-2 Brúsne kotúče","Tovar","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/187622","1","0",
"OF-187636","Po karanténe","Parenterálna výživa - Trojkomorový vak na parenterálnu výživu 1448 ml perif.,","parenterálna výživa, trojkomorový vak, ATC-B, roztok na intravenózne použitie, perif. podanie, ","33692210-2 Roztoky pre parenterálnu výživu; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/187636","0","0",
"OF-187639","Po karanténe","Pracovná obuv zdravotnícka","obuv pre zamestnancov v zdravotníctve","18830000-6 Ochranná obuv; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/187639","0","0",
"OF-187653","Po karanténe","Parenterálna výživa - Trojkomorový vak na parenterálnu výživu 2025 ml centrál.","parenterálna výživa, trojkomorový vak, ATC-B, roztok na intravenózne použitie, centrál. podanie","33692210-2 Roztoky pre parenterálnu výživu; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/187653","0","0",
"OF-187654","Po karanténe","Čistiace a dezinfekčné prostriedky alebo ekvivalent ","Čistiace prostriedky ","39800000-0 Čistiace a leštiace výrobky; 39831300-9 Čistiace prostriedky na podlahu; 39831200-8 Saponáty; 24455000-8 Dezinfekčné prostriedky; 39224320-7 Špongie","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/187654","1","4537,500",
"OF-187671","Po karanténe","Laboratórne vybavenie ","laboratórne vybavenie, senzory, elektróda","38000000-5 Laboratórne, optické a presné prístroje a vybavenie (s výnimkou skiel); 38437000-7 Laboratórne pipety a príslušenstvo; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/187671","1","2416,660",
"OF-187672","Po karanténe","Nealkoholické nápoje","Minerálna voda neperlivá, jemne perlivá, liečivá, minerálna voda ochutená - pomaranč,  ľadový čaj","15980000-1 Nealkoholické nápoje","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/187672","0","0",
"OF-187686","Po karanténe","Infúzne roztoky: fyziologický roztok - 500ml v sklenenom obale","fyziologický roztok, infúzne roztoky","33692100-8 Infúzne roztoky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/187686","0","0",
