"OpisnyFormularIdentifikator","OpisnyFormularStav","OpisnyFormularNazov","OpisnyFormularKlucoveSlova","OpisnyFormularCpv","OpisnyFormularDruh","OpisnyFormularKategoriaSluzieb","OpisnyFormularUrl","OpisnyFormularPocetVyhlasenychZakaziek","OpisnyFormularObchodovanaSumaBezDPH",
"OF-250879","Po karanténe","Chirurgické dvojzložkové lepidlo na základe albumínu a glutaraldehydu","chirurgické lepidlo, dvojzložkové","33141127-6 Absorbovateľné prostriedky na zastavenie krvácania; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/250879","1","48862,500",
"OF-250891","Po karanténe","Multifunkčná tlačiareň    ","tlačiareň , predlžovačka","30120000-6 Zariadenia na fotokopírovanie a ofsetovú tlač; 30237000-9 Časti a príslušenstvo počítačov a spotrebný materiál k nim; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/250891","1","327,000",
"OF-250902","Po karanténe","Náhradné časti, príslušenstvo do krovinorezov a motorových reťazových píl","Náhradné diely a príslušenstvo do krovinorezov (STIHL, HUSQVARNA) a motorových reťazových píl (STIHL, HUSQVARNA),","16810000-6 Časti poľnohospodárskych mechanizmov; 42675100-9 Časti reťazových píl; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/250902","0","0",
"OF-250910","Po karanténe","Laserový a ultrazvukový diaľkomer s GPS","diaľkomer, GPS","38300000-8 Meracie prístroje; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/250910","1","2325,000",
"OF-250918","Po karanténe","Umývacie a pracie prostriedky","umývanie, osobná hygiena","33711900-6 Mydlo; 33760000-5 Toaletný papier, vreckovky, uteráky na ruky a servítky; 33771100-6 Hygienické vložky alebo tampóny; 60000000-8 Dopravné služby (bez prepravy odpadu); 39525100-9 Prachovky; 39542000-3 Handry; 39831300-9 Čistiace prostriedky na podlahu; 39831600-2 Čistiace prostriedky na toalety; 39832000-3 Čistiace prostriedky na riad; 39832100-4 Čistiaci prášok na riad; 33711610-6 Šampóny","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/250918","0","0",
"OF-249484","Po karanténe","plastový kontajner  - 1100 l na zber biologicky rozložiteľného odpadu ","kontajner plastový","34928480-6 Kontajnery a nádoby na odpad a odpadky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/249484","1","8145,000",
"OF-249899","Po karanténe","Monočlánky a batérie ","Monočlánky, batérie","31400000-0 Akumulátory, galvanické články a batérie; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/249899","0","0",
"OF-250185","Po karanténe","Ovínadlá","zdravotnícky materiál","33141113-4 Ovínadlá; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/250185","1","6885,240",
"OF-250497","Po karanténe","Zabezpečenie propagačných predmetov","propagačné predmety","39294100-0 Informačné a propagačné výrobky; 60000000-8 Dopravné služby (bez prepravy odpadu); 79810000-5 Tlačiarenské služby","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/250497","1","22582,500",
"OF-250619","Po karanténe","Základné potraviny","trvanlivé potraviny, lekvár, kompót, oleje, cestoviny, ryža, cukor, čaj, vajcia, chuťové prísady","15890000-3 Rôzne potravinové výrobky a sušený tovar; 15330000-0 Spracované ovocie a zelenina; 15332200-6 Džemy a marmelády, ovocné želé; ovocné alebo orechové pyré a pasty/pretlaky; 15612000-1 Obilná alebo rastlinná múka a príbuzné výrobky; 15411100-3 Rastlinné oleje; 15831000-2 Cukor; 03211300-6 Ryža; 15870000-7 Koreniny a chuťové prísady; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/250619","1","0",
"OF-250716","Po karanténe","Hutný materiál","hutný materiál","44331000-9 Tyče; 44334000-0 Profily; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/250716","0","0",
"OF-250756","Po karanténe","Nábytok kovový","Nábytok kovový","39100000-3 Nábytok; 33192000-2 Zdravotnícky nábytok; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/250756","1","2199,000",
"OF-250780","Po karanténe","Kmeňová pásová píla  ","Drevoobrábací stroj","43812000-8 Zariadenia píl","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/250780","2","51174,430",
"OF-250843","Po karanténe","Výpočtová technika","osobný počítač, prenosný počítač, monitor, softvér","30213000-5 Osobné počítače; 30213100-6 Prenosné počítače; 30231000-7 Počítačové monitory a konzoly; 48310000-4 Softvérový balík na vytváranie dokumentov; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/250843","1","4000,000",
"OF-250852","Po karanténe","Digitálny fokometer","fokometer, merač šošoviek","33122000-1 Oftalmologické prístroje; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/250852","0","0",
"OF-250860","Po karanténe","Zabezpečenie služieb stravovania formou stravných poukážok","stravné poukážky, stravné lístky","55520000-1 Služby hromadného stravovania; 60000000-8 Dopravné služby (bez prepravy odpadu)","Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/250860","1","139694,100",
"OF-250871","Po karanténe","Kancelárske stoličky","kancelárska stolička, stoličky","39112000-0 Stoličky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/250871","1","1200,000",
"OF-250884","Po karanténe","Kancelárske potreby","kancelárske potreby","30192000-1 Kancelárske potreby; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/250884","1","428,000",
"OF-250895","Po karanténe","Silikagél s indikátorom vlhkosti, oranžový, ","silikagél s indikátorom vlhkosti","24315600-1 Kremičitany; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/250895","1","890,000",
"OF-250906","Po karanténe","Vodomerná šachta KLARTEC a príslušenstvo","Vodomerná šachta, liatinový poklop, kominik","44470000-5 Výrobky z liatiny; 60000000-8 Dopravné služby (bez prepravy odpadu); 45223810-7 Prefabrikované konštrukcie","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/250906","1","2072,000",
"OF-250914","Po karanténe","Čerstvá zelenina a čerstvé ovocie (12-12)","cesnak, cibuľa, pór, mrkva, petržlen, paradajky, paprika, kafriól, kapusta, šalát, uhorky, cuketa, reďkovka, brokolica, bazalka, petržlenová vňať, pažitka, rukola, šampiňóny, hliva, zemiaky, citróny, jablká, pomaranče, kiwi, hrušky, banány, nektarinky, hrozno, mandarinky, broskyne, grapefruity","03221000-6 Zelenina; 03222300-6 Netropické ovocie; 03222110-7 Tropické ovocie; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/250914","1","0",
"OF-250923","Po karanténe","Potraviny na zabezpečenie pitného režimu","balená pitná voda, minerálna voda, jemné sýtená, neochutená voda","15981000-8 Minerálne vody; 60000000-8 Dopravné služby (bez prepravy odpadu); 41110000-3 Pitná voda; 15981200-0 Sýtené minerálne vody; 41100000-0 Prírodná voda","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/250923","1","0",
"OF-250933","Po karanténe","Zimná bunda","bundy, odevy, firemné odevy","18221200-6 Bundy; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/250933","1","4377,990",
"OF-250941","Po karanténe","Kancelársky papier","kancelársky papier, papier na fotokopírovanie, papier na tlač, papier na grafické účely","30197643-5 Papier na fotokopírovanie; 30197630-1 Papier na tlač alebo iné grafické účely; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/250941","1","17499,990",
"OF-249677","Po karanténe","Chlieb a pekárenské výrobky","Chlieb, pečivo, sladké koláče","15811100-7 Chlieb; 15811200-8 Rožky; 15812100-4 Pečivo; 15811510-4 Sendviče; 15812122-4 Sladké koláče; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/249677","0","0",
"OF-249959","Po karanténe","Tonery","tonery, nápĺne, kazety, atrament, valce, zapekacie jednotky, spotrebný materál do tlačiarní","22500000-5 Tlačiarenské dosky alebo valce alebo iné pomôcky na tlačiarenské účely; 22610000-9 Tlačiarenské farby, atramenty; 30124000-4 Časti a príslušenstvo kancelárskych strojov; 30124100-5 Zapekacie jednotky; 30124300-7 Valce pre kancelárske stroje; 30125100-2 Tonerové náplne; 30125110-5 Toner do laserových tlačiarní/faxových prístrojov; 30125120-8 Toner do fotokopírovacích strojov; 30192110-5 Atramentové výrobky; 30192113-6 Atramentové náplne; 30237310-5 Doplnkové náplne do tlačiarní; 60000000-8 Dopravné služby (bez prepravy odpadu); 90500000-2 Služby súvisiace s likvidáciou odpadu a odpadom","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/249959","0","0",
"OF-250257","Po karanténe","Dodávka novej hangárovej skladacej brány vrátane montáže ","hangárová brána, montáž","44221300-8 Brány; 45421148-3 Montáž brán; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/250257","1","91500,000",
"OF-250527","Po karanténe","Kancelárske stoličky","kancelárske stoličky","39112000-0 Stoličky","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/250527","1","15750,000",
"OF-250620","Po karanténe","Mäso a mäsové výrobky","bravčové mäso, hovädzie mäso, hydina, mäsové výrobky","15100000-9 Živočíšne výrobky, mäso a mäsové výrobky; 15113000-3 Bravčové mäso; 15111100-0 Hovädzie mäso; 15112000-6 Hydina; 15130000-8 Mäsové výrobky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/250620","1","0",
"OF-250721","Po karanténe","Elektronický systém právnych informácií","právne informácie, komentáre k právnym predpisom, informačný systém","48000000-8 Softvérové balíky a informačné systémy; 48611000-4 Databázový softvérový balík; 48810000-9 Informačné systémy; 79140000-7 Právne poradenstvo a informačné služby","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/250721","1","60980,000",
"OF-250757","Po karanténe","Dataprojektor","dataprojektor, videoprojektor","38652120-7 Videoprojektory; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/250757","0","0",
"OF-250784","Po karanténe","Amfotericín B","J02AA01-amfotericín B, antimykotické antibiotiká","33651200-0 Antimykotiká na systémové použitie; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/250784","1","23124,920",
"OF-250845","Po karanténe","Plastové nádoby 120 litrové  a 1100 litrové na zber triedeného odpadu ","plastové nádoby 120 litrové, plastový kontajner, triedený zber, plasty, papier, sklo, kovové obaly","34928480-6 Kontajnery a nádoby na odpad a odpadky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/250845","0","0",
"OF-250853","Po karanténe","Prenosný počítač - tablet","tablet","30213100-6 Prenosné počítače; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/250853","1","338,000",
"OF-250861","Po karanténe","Umývacie a pracie prostriedky","umývanie, osobná hygiena","33711900-6 Mydlo; 33760000-5 Toaletný papier, vreckovky, uteráky na ruky a servítky; 33771100-6 Hygienické vložky alebo tampóny; 60000000-8 Dopravné služby (bez prepravy odpadu); 39831000-6 Pracie prostriedky; 39831300-9 Čistiace prostriedky na podlahu; 39525100-9 Prachovky; 39525800-6 Handry na čistenie","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/250861","1","1354,170",
"OF-250872","Po karanténe","Projektory","projektor","30191200-6 Spätné projektory; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/250872","1","1028,670",
"OF-250886","Po karanténe","Elektrospotrebiče","Televízor, práčka, chladnička, varič, vysávač,  kanvica, kávovar, ventilátor, lampa","39700000-9 Spotrebiče pre domácnosť; 39710000-2 Elektrické prístroje pre domácnosť; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/250886","1","3600,000",
"OF-250896","Po karanténe","Nákup technického dusíka a kyslíka na dýchanie v roku 2022.","Technické plyny, kyslík na dýchanie, kyslík do dýchacích prístrojov, dusík plynný","24110000-8 Technické plyny; 24111900-4 Kyslík; 24111700-2 Dusík; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/250896","1","5820,000",
"OF-250907","Po karanténe","Kancelárske potreby","kancelárske potreby","30192000-1 Kancelárske potreby; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/250907","1","1484,000",
"OF-250915","Po karanténe","Papierové sterilizačné vrecká časť č. 1","zdravotnícky materiál","33198200-6 Papierové sterilizačné vrecká alebo odevy z papieroviny; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/250915","1","8568,400",
"OF-250924","Po karanténe","Videokonferenčná technika","dotykový monitor, OPS počítač pre monitor, mobilný stojan, konferenčný set, zobrazovacia jednotka, mobilný stojan, nástenný držiak, hlasový komunikátor, webkamera","32232000-8 Zariadenie na videokonferencie; 32324100-1 Farebné televízory; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/250924","1","15790,830",
"OF-250934","Po karanténe","Zariadenia a materiál na zachytávanie nebezpečných látok","sorpčná rohož, absorpčná drvina,","35100000-5 Pohotovostné a zabezpečovacie zariadenia; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/250934","0","0",
"OF-250774","Po karanténe","Zdravotnícka gáza č. 2","zdravotnícky materiál","33141114-2 Zdravotnícka gáza; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/250774","1","3035,000",
"OF-250842","Po karanténe","Vybavenie stolárskej dielne - dlabačka na drevo ","dlabačka na drevo","42642100-9 Obrábacie stroje na drevo; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/250842","0","0",
"OF-250851","Po karanténe","Kovové skrine","skriňa, regál, nábytok","39141300-5 Skrine; 39151100-6 Regály; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/250851","1","2000,000",
"OF-250859","Po karanténe","Zabezpečenie stravovania zamestnancov prostredníctvom stravných kariet","elektronické stravné karty, stravné poukážky, stravné lístky","30199770-8 Stravné poukážky; 55520000-1 Služby hromadného stravovania","Tovar","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/250859","0","0",
"OF-250870","Po karanténe","Náhradné diely na autobusy Sor NB12,NB18 - zasklenie","Náhradné diely, autobus,Sor NB12,NB18,zasklenie","34121100-2 Autobusy verejnej dopravy; 39299200-6 Bezpečnostné sklo; 14820000-5 Sklo; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/250870","1","1070,000",
"OF-250883","Po karanténe","Kancelárske potreby","kancelárske potreby","30192000-1 Kancelárske potreby; 30193000-8 Organizéry a príslušenstvo; 30197000-6 Drobné kancelárske vybavenie; 30199000-0 Papiernický tovar a iné položky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/250883","1","6120,740",
"OF-250894","Po karanténe","Softvérové riešenie pre riadenie bezpečnostnej sieťovej politiky virtualizovaného prostredia dátového centra.","sw licencie","48900000-7 Rôzne softvérové balíky a počítačové systémy","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/250894","1","102166,670",
"OF-250905","Po karanténe","Generátory ozónu ","Hygiena, čistenie, dezinfekcia, baktérie, ozón, generátor","42981000-6 Generátory ozónu; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/250905","0","0",
"OF-250913","Po karanténe","Konzervované  a sterilizované ovocie a zelenina, džemy a marmeláda","Konzervované ovocie a zelenina, džemy a marmeláda, kompót, šalát","15332400-8 Konzervované ovocie; 15331460-9 Konzervovaná zelenina; 15332200-6 Džemy a marmelády, ovocné želé; ovocné alebo orechové pyré a pasty/pretlaky; 60000000-8 Dopravné služby (bez prepravy odpadu); 15871230-5 Paradajkový kečup","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/250913","1","2295,000",
"OF-250922","Po karanténe","Kuchynské vybavenie pre domácnosť a kanceláriu","Kanvica rýchlovarná, automatický kávovar, mikrovlnná rúra,","39711310-5 Elektrické kávovary; 39700000-9 Spotrebiče pre domácnosť; 39710000-2 Elektrické prístroje pre domácnosť; 39711000-9 Elektrické prístroje používané v domácnosti na potraviny; 39711300-2 Elektrotepelné prístroje; 60000000-8 Dopravné služby (bez prepravy odpadu); 39711362-4 Mikrovlné rúry; 42940000-7 Stroje na tepelné spracovanie materiálov","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/250922","0","0",
"OF-250932","Po karanténe","Zber, odvoz a zneškodnenie biologicky rozložiteľného kuchynského odpadu","kuchynský odpad, zber, odvoz, likvidácia, biologicky rozložiteľný, zmesi tukov a olejov","90510000-5 Likvidácia a spracovanie odpadu; 90512000-9 Služby na prepravu odpadu; 90500000-2 Služby súvisiace s likvidáciou odpadu a odpadom; 90511000-2 Služby na zber odpadu","Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/250932","0","0",
