"OpisnyFormularIdentifikator","OpisnyFormularStav","OpisnyFormularNazov","OpisnyFormularKlucoveSlova","OpisnyFormularCpv","OpisnyFormularDruh","OpisnyFormularKategoriaSluzieb","OpisnyFormularUrl","OpisnyFormularPocetVyhlasenychZakaziek","OpisnyFormularObchodovanaSumaBezDPH",
"OF-263133","Po karanténe","Dodávka zemného plynu","Dodávka zemného plynu, preprava ZP, distribúcia ZP, služby obchodníka","09123000-7 Zemný plyn; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/263133","0","0",
"OF-263976","Po karanténe","Tmely, konzervačné materiály a lepidlá","Spojivá, rozpúšťadlá","24911200-5 Spojivá; 24590000-6 Silikóny v primárnych formách; 44831100-5 Tmely; 44831300-7 Tesniace tmely; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/263976","1","1500,000",
"OF-265287","Po karanténe","Dodávka zemného plynu ","Dodávka zemného plynu","09123000-7 Zemný plyn; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/265287","0","0",
"OF-265294","Po karanténe","Náhradné diely do telekomunikačnej techniky","kábel FPT","32500000-8 Telekomunikačné zariadenia a spotrebný materiál; 60000000-8 Dopravné služby (bez prepravy odpadu); 32581100-0 Kábel na prenos údajov; 32521000-1 Telekomunikačné káble","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/265294","1","4922,660",
"OF-265305","Po karanténe","Železiarske výrobky a brusivá","vložky do zámkov FAB, zámok stavebný na vložku, štít dverový pod kľučku","44500000-5 Náradie, zámky, kľúče, pánty, upínadlá, reťaz a pružiny; 44520000-1 Zámky, kľúče a pánty; 44521110-2 Dverové zámky; 44221000-5 Okná, dvere a súvisiace prvky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/265305","1","296,700",
"OF-265312","Po karanténe","Kancelárske potreby MŠ","kancelárske potreby, perá, štetce, ceruzky,","30192000-1 Kancelárske potreby; 37820000-2 Potreby pre maliarov; 39224210-3 Maliarske štetce; 37822100-7 Pastelky; 44812300-8 Školské farby; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/265312","1","74997,500",
"OF-265319","Po karanténe","Tuky  ","maslo, roztierateľný tuk, mini maslo, slnečnicový olej, repkový olej","15400000-2 Živočíšne alebo rastlinné oleje a tuky; 15530000-2 Maslo; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/265319","1","0",
"OF-265337","Po karanténe","Práčky, sušičky, žehličky ","práčky, sušičky, žehličky","42716000-8 Práčky bielizne, stroje na chemické čistenie a sušičky; 42716120-5 Práčky; 42716200-0 Sušičky; 39713200-5 Práčky a sušičky bielizne; 39713500-8 Elektrické žehličky; 39713510-1 Naparovacie žehličky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/265337","1","2250,000",
"OF-265344","Po karanténe","Školské stoličky a lavice","lavica, školská stolička","39160000-1 Školský nábytok; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/265344","1","7075,000",
"OF-265348","Po karanténe","Laryngoskop s nabíjačkou a rukoväťou","laryngoskop, operácia, laryngoskopia","33160000-9 Operačná technika; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/265348","1","442,500",
