"OpisnyFormularIdentifikator","OpisnyFormularStav","OpisnyFormularNazov","OpisnyFormularKlucoveSlova","OpisnyFormularCpv","OpisnyFormularDruh","OpisnyFormularKategoriaSluzieb","OpisnyFormularUrl","OpisnyFormularPocetVyhlasenychZakaziek","OpisnyFormularObchodovanaSumaBezDPH",
"OF-271464","Po karanténe","Poskytovanie služieb podpory a prevádzky dátového centra","správa","72250000-2 Služby týkajúce sa podpory systému","Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/271464","1","122880,000",
"OF-271505","Po karanténe","Kancelársky papier a kancelárske potreby ","kancelárske potreby, krabice, baliaci papiere, batérie, poznámkové bloky, popisovače, spisové dosky, etikety, euroobaly, gumy, samolepiace záložky, korekčné pásky, korkové nástenky, lepiace pásky, lepiace tyčinky, ceruzky, nožnice, obálky, kopírovací a grafický papier, pečiatky, podpisové knihy, pravítka, priepustky, pripináčiky, strúhadlá, zošívačky, kalendáre stolové, gélové perá, výkresy, lepiace pásky, dátumovky.","30190000-7 Rôzne kancelárske zariadenia a kancelárske potreby; 31411000-0 Alkalické batérie; 22816100-4 Poznámkové bloky; 30124510-2 Popisovače; 22852100-8 Spisové dosky; 30192800-9 Samolepiace etikety; 30192100-2 Vymazávacie potreby (guma, zmizík); 30192170-3 Nástenky; 30192910-3 Korekčný pás alebo páska; 30192920-6 Korekčná tekutina; 30192130-1 Ceruzky; 30192133-2 Strúhadlá na ceruzky; 39241200-5 Nožnice; 30199230-1 Obálky; 30197644-2 Xerografický papier; 30197620-8 Písací papier; 30192150-7 Dátumové pečiatky; 30192113-6 Atramentové náplne; 30199780-1 Podpisové knihy; 39292500-0 Pravítka; 30193700-5 Škatuľa na ukladanie spisov; 30197320-5 Zošívačky; 30197100-7 Sponky, cvočky, pripináčiky; 30192121-5 Guľôčkové perá; 30199792-8 Kalendáre; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/271505","1","23291,670",
"OF-271553","Po karanténe","Ochranné a terénne pracovné prostriedky pre výskumné účely","terénne vybavenie, bunda, nohavice, rolák, obuv, tričko","18412000-0 Športové odevy; 18820000-3 Športová obuv; 18110000-3 Pracovné odevy; 18830000-6 Ochranná obuv","Tovar","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/271553","1","1235,750",
"OF-271576","Po karanténe","Autopríslušenstvo","Snehové reťaze , 16,9-28,16,9-30,ZN614 , Hydraulický zdvihák  8t, Gumová vanička do kurfa Hundai i30","44540000-7 Reťaze; 42413200-6 Hydraulické zdviháky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/271576","1","1564,170",
"OF-269554","Po karanténe","Licencie Microsoft 365","softvér, licencia, Microsoft 365","48920000-3 Softvérový balík na automatizáciu kancelárskych prác; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/269554","1","90400,000",
"OF-270101","Po karanténe","Nábytok pre vybavenie kabinetov a kancelárií","Nábytok, kancelársky nábytok","39100000-3 Nábytok; 39130000-2 Kancelársky nábytok; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/270101","1","28249,170",
"OF-270581","Po karanténe","Školský nábytok","Školská stolička, školská lavica, školská katedra","39160000-1 Školský nábytok; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/270581","1","6099,170",
"OF-270739","Po karanténe","Materiál na označovanie a balenie výrobkov","Materiál na označovanie a balenie výrobkov","30000000-9 Kancelárske a počítacie stroje, vybavenie a spotrebný materiál s výnimkou nábytku a softvérových balíkov; 22460000-2 Obchodno-reklamný materiál, komerčné katalógy a príručky; 30141100-0 Vreckové kalkulačky; 18900000-8 Brašnárske výrobky, sedlárske výrobky, vrecká a tašky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/270739","1","17400,000",
"OF-271053","Po karanténe","Oprava škody na modulárnej hale s nafukovacou konštrukciou TMM","Oprava škody na modulárnej hale s nafukovacou konštrukciou TMM","60000000-8 Dopravné služby (bez prepravy odpadu); 31000000-6 Elektrické stroje, prístroje, zariadenia a spotrebný tovar; osvetlenie; 50830000-2 Oprava odevov a textilu","Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/271053","0","0",
"OF-271244","Po karanténe","Interiérové osvetlenie – svietidla Multifunkčné centrum 4.0","Závesné svietidlá","31520000-7 Lampy/svietidlá a príslušenstvo k nim; 31524100-6 Príslušenstvo k stropným svietidlám; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/271244","1","18582,500",
"OF-271317","Po karanténe","Dodávka a inštalácia ESET PROTECT Enterprise On-Prem riešenia pre Fakultnú nemocnicu Nitra vrátane Enterprise servisnej podpory na 24 mesiacov","antivírus, antivírusový softvérový balík, ESET PROTECT Enterprise On-Prem, SLA, Eset","48761000-0 Antivírusový softvérový balík","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/271317","1","78500,000",
"OF-271440","Po karanténe","Multimediálna miestnosť na Trenčianskom hrade - zlepšenie úrovne štandardov kultúrnej inštitúcie - hygienické zariadenia ","hygienické zariadenia, bezdotykové dávkovače mydla s príslušenstvom, bezdotykové dávkovače dezinfekcie s príslušenstvom, bezdotykové zásobníky na utierky s príslušenstvom, automatické bezkontaktné dávkovače dezinfekcie so stojanom a príslušenstvom","42993200-5 Dávkovacie zariadenia; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/271440","2","6997,000",
"OF-271478","Po karanténe","Oprava hasiacich prístrojov ","hasiaci prístroj, kontrola, požiarna ochrana","71356100-9 Technická kontrola; 50514000-1 Opravy a údržba kovových nádob; 35111300-8 Hasiace zariadenia; 60000000-8 Dopravné služby (bez prepravy odpadu)","Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/271478","1","1599,990",
"OF-271509","Po karanténe","Nákup a dodanie bazénovej chémie","bazénová chémia, dezinfekcia vody","24312220-2 Chlórnan sodný; 24311411-1 Kyselina sírová; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/271509","1","19458,330",
"OF-271561","Po karanténe","Sieť na kontajner ","sieť","39541000-6 Laná, povrazy, šnúry a sieťovina; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/271561","1","161,000",
"OF-271584","Po karanténe","Predĺženie podpory Emerging Threats Ruleset o 12 mesiacov","Predĺženie podpory Emerging Threats Ruleset o 12 mesiacov","72200000-7 Programovanie softvéru a poradenstvo; 71356300-1 Technická podpora; 72000000-5 Služby informačných technológií: konzultácie, vývoj softvéru, internet a podpora; 60000000-8 Dopravné služby (bez prepravy odpadu)","Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/271584","1","4500,000",
"OF-271597","Po karanténe","Náterové hmoty, farby a riedidlá","čierna, biela, khaki, hnedá, šedá, zelená, žltá, sprej, 600 ml","44832000-1 Rozpúšťadlá; 44800000-8 Náterové farby, laky a tmely; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/271597","1","1340,000",
"OF-271605","Po karanténe","Ergonomická kancelárska stolička Business alebo ekvivalent","stolička, kancelária","39130000-2 Kancelársky nábytok; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/271605","1","895,830",
"OF-271615","Po karanténe","Drôt ostnatý","Drôt ostnatý","44312300-3 Ostnatý drôt; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/271615","1","166,000",
"OF-258972","Po karanténe","Zdravotnícky stan - stanový prístrešok.","Zdravotnícky, stan, prístrešok.","33163000-0 Stany na lekárske použitie; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/258972","1","69446,670",
"OF-267245","Po karanténe","Stravné poukážky","stravné poukážky, dodanie stravných poukážok","30199770-8 Stravné poukážky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/267245","1","159925,410",
"OF-269511","Po karanténe","Lieky ","Analgetiká, anestetiká, vitamíny, srdcovocievny systém, dýchací systém, nervový systém, psycholeptiká, psychoanaleptiká, rôzne iné lieky a liečivá","33610000-9 Liečivá pre výživovú sústavu a látkovú premenu; 33616000-1 Vitamíny; 33690000-3 Rôzne liečivá; 60000000-8 Dopravné služby (bez prepravy odpadu); 33621100-0 Antitrombotické činidlá; 33622100-7 Liečivá pre srdcovú terapiu; 33631100-3 Fungicídy na dermatologické použitie; 33641100-6 Gynekologické antiinfekčné a antiseptické prípravky; 33642100-3 Hypofýzové, hypotalamické hormóny a analogické zlúčeniny; 33651100-9 Látky ničiace baktérie na systémové použitie; 33642300-5 Liečivá pre tyreoidálnu terapiu; 33652300-8 Imunosupresívne činidlá; 33661200-3 Analgetiká; 33691300-3 Ektoparaziticídy vrátane skabicídov, insekticídov a repelentov; 33670000-7 Liečivá pre dýchací systém","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/269511","1","0",
"OF-270029","Po karanténe","Pranie a chemické čistenie ","pranie, chemické čistenie, žehlenie, bielizeň, textil","98310000-9 Pranie a chemické čistenie; 98315000-4 Žehlenie; 98311000-6 Zber bielizne; 60000000-8 Dopravné služby (bez prepravy odpadu)","Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/270029","1","2727,000",
"OF-270576","Po karanténe","Náterové hmoty, farby a riedidlá","špeciálne náterové farby, náterové farby","44800000-8 Náterové farby, laky a tmely; 44810000-1 Náterové farby; 44812100-6 Emaily a glazúry; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/270576","1","991,660",
"OF-270710","Po karanténe","Kancelárska technika ","Multifunkčná farebná tlačiareň, skartovačka, externá mechanika CD/DVD, dataprojektor","30232110-8 Laserové tlačiarne; 60000000-8 Dopravné služby (bez prepravy odpadu); 30191400-8 Skartovače; 30233153-8 Čítačka a/alebo vypaľovačka kompaktných diskov (CD) a digitálnych univerzálnych diskov (DVD); 38652100-1 Premietacie prístroje","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/270710","1","3333,230",
"OF-270953","Po karanténe","Nákup zeleniny a ovocia pre školiace stredisko Liptovský Ján","zelenina a ovocie","03221000-6 Zelenina; 03221100-7 Koreňová a hľuzová zelenina; 03221230-7 Papriky; 03221240-0 Paradajka; 03221250-3 Cuketa; 03221260-6 Huby; 03221270-9 Uhorka; 03221300-9 Listová zelenina; 03221400-0 Kapustovitá zelenina; 03222000-3 Ovocie a orechy; 03222110-7 Tropické ovocie; 03222300-6 Netropické ovocie","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/270953","0","0",
"OF-271048","Po karanténe","Potreby na infúzie","zdravotnícky spotrebný materiál","33194120-3 Potreby na infúzie; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/271048","1","36800,000",
"OF-271182","Po karanténe","Opravy a údržba interiérového vybavenia (nábytku) ","posteľ, stolička, sedacia súprava","50850000-8 Opravy a údržba nábytku; 60000000-8 Dopravné služby (bez prepravy odpadu)","Služba; Tovar","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/271182","1","4110,000",
"OF-271316","Po karanténe","multifunkčná tlačiareň","tlačiareň, skener, multifunkčná tlačiareň,","30232110-8 Laserové tlačiarne; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/271316","1","2233,330",
"OF-271438","Po karanténe","Stolový počítač HP 290 G9 a Monitor","Stolový počítač, počítač, monitor","30213300-8 Stolový počítač; 60000000-8 Dopravné služby (bez prepravy odpadu); 33195100-4 Monitory; 30213000-5 Osobné počítače","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/271438","1","4457,490",
"OF-271474","Po karanténe","Drobné kancelárske potreby","Kancelárske potreby, obálky, sponky,  popisovače,","30197000-6 Drobné kancelárske vybavenie; 30000000-9 Kancelárske a počítacie stroje, vybavenie a spotrebný materiál s výnimkou nábytku a softvérových balíkov; 30199230-1 Obálky; 30199200-2 Obálky, neilustrované karty a korešpondenčné lístky; 60000000-8 Dopravné služby (bez prepravy odpadu); 30192900-0 Korekčné prostriedky; 30193300-1 Závesné organizéry; 30197100-7 Sponky, cvočky, pripináčiky; 30197300-9 Otvárače listov, zošívačky a dierovače; 30194500-0 Písacie pomôcky; 30192121-5 Guľôčkové perá; 30192125-3 Zvýrazňovače; 30192910-3 Korekčný pás alebo páska; 30197220-4 Spony na papier","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/271474","1","5061,650",
"OF-271508","Po karanténe","Opakovaná dodávka liekov","analgetiká, anestetiká, srdcovocievny systém, dýchací systém, nervový systém, psycholeptiká, psychoanaleptiká, rôzne iné lieky a liečivá","33610000-9 Liečivá pre výživovú sústavu a látkovú premenu; 33612000-3 Liečivá pre funkčné gastrointestinálne poruchy; 33614000-7 Antidiaroiká, črevné protizápalové/protiinfekčné činidlá; 33615000-4 Liečivá používané pri cukrovke; 33615100-5 Inzulín; 33616000-1 Vitamíny; 33617000-8 Minerálne doplnky; 33620000-2 Liečivá pre krv, krvotvorné orgány a srdcovocievny systém; 33621000-9 Liečivá pre krv a krvotvorné orgány; 33621100-0 Antitrombotické činidlá; 33621200-1 Antihemoragiká; 33621300-2 Antianemické prípravky; 33622000-6 Liečivá pre srdcovocievny systém; 33622200-8 Antihypertenzíva; 33622300-9 Diuretiká; 33630000-5 Liečivá pre dermatológiu a muskuloskeletálny systém; 33631110-6 Kyselina salicilová; 33632000-9 Liečivá pre muskuloskeletálny systém; 33632100-0 Protizápalové a protireumatické prípravky; 33632200-1 Svalové relaxanciá; 33641000-5 Liečivá pre močovopohlavný systém a pohlavné hormóny; 33642200-4 Kortikosteroidy na systémové použitie; 33650000-1 Všeobecné antiinfekčné látky na systémové použitie, očkovacie látky, antineoplastické prostriedky a imunomodulačné činidlá; 33651100-9 Látky ničiace baktérie na systémové použitie; 33651300-1 Fungicídy ničiace baktérie na systémové použitie; 33661000-1 Liečivá pre nervový systém; 33661100-2 Anestetiká; 33661200-3 Analgetiká; 33661500-6 Psycholeptiká; 33662100-9 Oftalmologiká; 33670000-7 Liečivá pre dýchací systém; 33674000-5 Prípravky proti kašľu a nachladnutiu; 33675000-2 Antihistaminiká na systémové použitie; 33690000-3 Rôzne liečivá; 33691000-0 Antiparazitné výrobky, insekticídy a repelenty; 33692000-7 Lekárske roztoky; 33692100-8 Infúzne roztoky; 33698300-2 Tráviace látky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/271508","0","0",
"OF-271558","Po karanténe","Výpočtová technika","notebook, počítačové pamäťové jednotky, dokavacie zariadenia, optické disky","30233100-2 Počítačové pamäťové jednotky; 34931100-3 Dokovacie zariadenia; 30234200-0 Optické disky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/271558","1","625,830",
"OF-271581","Po karanténe","Predĺženie podpory licencií Magnet Axiom na 12 mesiacov","Magnet Axiom podpora na 12 mesiacov,","72200000-7 Programovanie softvéru a poradenstvo; 71356300-1 Technická podpora; 72000000-5 Služby informačných technológií: konzultácie, vývoj softvéru, internet a podpora; 60000000-8 Dopravné služby (bez prepravy odpadu)","Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/271581","1","9208,330",
"OF-271596","Po karanténe","Gravírovanie","Gravírovanie znaku 2. mechanizovanej brigády","79341000-6 Reklamné služby; 79810000-5 Tlačiarenské služby; 98300000-6 Rôzne služby; 60000000-8 Dopravné služby (bez prepravy odpadu)","Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/271596","1","799,000",
"OF-271604","Po karanténe","Tlačiarenské služby","tlač, tlačiarenské služby","79810000-5 Tlačiarenské služby; 60000000-8 Dopravné služby (bez prepravy odpadu)","Služba; Tovar","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/271604","1","310,910",
"OF-271613","Po karanténe","Odbery a rozbory odpadových vôd","Odbery a rozbory odpadových vôd","90733000-4 Služby súvisiace so znečistením vody; 60000000-8 Dopravné služby (bez prepravy odpadu)","Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/271613","1","283,330",
"OF-265721","Po karanténe","Tonery","Náplne, tonery.","30125100-2 Tonerové náplne; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/265721","1","4809,160",
"OF-269798","Po karanténe","Zneškodnenie a likvidácia ostatných odpadov ","Ostatné odpady, likvidácia odpadov, zneškodňovanie odpadov","90510000-5 Likvidácia a spracovanie odpadu; 90500000-2 Služby súvisiace s likvidáciou odpadu a odpadom; 90512000-9 Služby na prepravu odpadu","Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/269798","2","1025,140",
"OF-270197","Po karanténe","Káble, konektory a nabíjačky ","Nabíjačka batérií, predlžovací kábel","31158100-9 Nabíjače batérií; 31224810-3 Predlžovacie káble; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/270197","1","1215,830",
"OF-270599","Po karanténe","Skriňa na zbrane","skriňa na uloženie a skladovanie zbraní","44421722-4 Bezpečnostné skrine; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/270599","1","54315,000",
"OF-270742","Po karanténe","Set mimotelovej membránovej oxygenácie a mechanickej podpory srdca","Podpora srdca, Ecmo, Cardiohelp, oxygenácia","33184300-6 Umelé časti srdca; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/270742","1","116625,000",
"OF-271058","Po karanténe","Zabezpečenie stravovania zamestnancov prostredníctvom elektronických stravovacích kariet ","elektronické stravovacie karty, elektronické stravné lístky","30199770-8 Stravné poukážky; 60000000-8 Dopravné služby (bez prepravy odpadu); 30237131-6 Elektronické karty","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/271058","1","133385,550",
"OF-271249","Po karanténe","Skriňový trezor s certifikátom","trezor","44421300-0 Trezory; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/271249","0","0",
"OF-271348","Po karanténe","Diagnostické činidlá pre laboratóriá OLČ","Diagnostické činidlá","33694000-1 Diagnostické činidlá; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/271348","1","0",
