"OpisnyFormularIdentifikator","OpisnyFormularStav","OpisnyFormularNazov","OpisnyFormularKlucoveSlova","OpisnyFormularCpv","OpisnyFormularDruh","OpisnyFormularKategoriaSluzieb","OpisnyFormularUrl","OpisnyFormularPocetVyhlasenychZakaziek","OpisnyFormularObchodovanaSumaBezDPH",
"OF-134825","Po karanténe","Vypracovanie a zrealizovanie projektu výmeny existujúcich mandátnych certifikátov a súvisiacich bezpečnostných komponentov (MQC a McAfee) ","elektronické služby, technická podpora, ochrana dát","71356300-1 Technická podpora; 72000000-5 Služby informačných technológií: konzultácie, vývoj softvéru, internet a podpora; 60000000-8 Dopravné služby (bez prepravy odpadu)","Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/134825","1","0",
"OF-134926","Po karanténe","Digitálna zrkadlovka a objektív","digitálna zrkadlovka, fotoaparát, objektív","38651600-9 Digitálne fotoaparáty","Tovar","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/134926","1","474,170",
"OF-134994","Po karanténe","Antidiarhoiká, črevné protizápalové liečivá","liek, liečivá","33614000-7 Antidiaroiká, črevné protizápalové/protiinfekčné činidlá; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/134994","0","0",
"OF-135779","Po karanténe","Alkalické batérie","batéria, monočlánok, 9V","31411000-0 Alkalické batérie; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/135779","0","0",
"OF-135793","Po karanténe","Čistiace a hygienické potreby","čistiace potreby, hygienické potreby, mydlo, toaletný papier, ","33700000-7 Predmety osobnej starostlivosti; 39830000-9 Čistiace výrobky; 60000000-8 Dopravné služby (bez prepravy odpadu); 33771000-5 Hygienické výrobky z papiera","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/135793","1","190,000",
"OF-135962","Po karanténe","Digitálny ultrazvukový prístroj pre neonatologické vyšetrenie","uzv, ultrazvuk, ultrazvukový prístroj, usg, sono, sonograf, sonografický prístroj, echo, cievne usg","33112000-8 Echo, ultrazvukové a dopplerovské zobrazovacie zariadenia; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/135962","0","0",
"OF-136030","Po karanténe","Výrobcom predpísaný servis po 2 rokoch prevádzky na motorovom vozidle Hyundai i30 benzín","servis vozidiel, údržba a servis","50112200-5 Údržba osobných motorových vozidiel","Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/136030","1","144,170",
"OF-136144","Po karanténe","Notebooky","notebooky","30213100-6 Prenosné počítače; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/136144","1","8495,830",
"OF-136161","Po karanténe","Chemikálie a spotrebný materiál","glycerol, miska, mikropipeta, zátka, fólia, miešadielko, stojan, mikroskúmavka, špachtľa, tyčinka","38437000-7 Laboratórne pipety a príslušenstvo; 38437100-8 Pipety; 33793000-5 Sklenené výrobky pre laboratóriá; 33790000-4 Laboratórny, zdravotnícky alebo farmaceutický sklenený tovar; 33192500-7 Skúmavky; 42671110-4 Stojany na skúmavky do kúpeľa; 38000000-5 Laboratórne, optické a presné prístroje a vybavenie (s výnimkou skiel); 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/136161","1","0",
"OF-136180","Po karanténe","poskytovanie a prevádzkovanie mobilných telekomunikačných služieb","telekomunikačné služby, mobilný internet","64200000-8 Telekomunikačné služby; 64212000-5 Mobilné telefónne služby; 72400000-4 Internetové služby; 60000000-8 Dopravné služby (bez prepravy odpadu)","Služba; Tovar","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/136180","1","0",
"OF-136212","Po karanténe","Špeciálny spotrebný materiál a inštalácia","špeciálny spotrebný materiál, výrobky, inštalácia","38432210-7 Plynové chromatografy; 38433100-0 Hmotnostné spektrometre; 38433210-4 Emisné spektrometre; 38434560-9 Chemické analyzátory; 31711000-3 Elektronický spotrebný materiál; 31731000-9 Elektrotechnický spotrebný materiál; 39230000-3 Špeciálne výrobky; 51540000-9 Inštalácia špeciálnych strojov a zariadení; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/136212","0","0",
"OF-136230","Po karanténe","LCD monitory","LCD, monitor, ","30231310-3 Ploché displeje; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/136230","1","0",
"OF-136297","Po karanténe","Mäsové výrobky","šunková saláma, jemná saláma, malokarpatská saláma, šunka, tlačenka, párky, oškvarky, špekačky, slanina","15131400-9 Bravčové výrobky; 15131220-3 Slanina; 15100000-9 Živočíšne výrobky, mäso a mäsové výrobky; 15131130-5 Klobásy/párky/saláma/jaternice; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/136297","1","40079,170",
"OF-134558","Po karanténe","liečivá - Ciprofloxacin 400mg/200ml","Lieky, liečivá, účinná látka","33651100-9 Látky ničiace baktérie na systémové použitie; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/134558","0","0",
"OF-134575","Po karanténe","Paletový vozík so zvýšenou nosnosťou","Paletový vozík","34144750-0 Nákladné vozíky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/134575","1","319,900",
"OF-134593","Po karanténe","Osobné ochranné pracovné prostriedky - ochranné rukavice","rukavice, jednorázové rukavice","18141000-9 Pracovné rukavice; 18424300-0 Jednorazové rukavice; 18424000-7 Rukavice; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/134593","1","2159,160",
"OF-134676","Po karanténe","Tlačiareň EPSON TM-T20II pre tlač z   registračnej pokladnice alebo ekvivalent","tlačiareň, príslušenstvo  registračnej pokladne","30232110-8 Laserové tlačiarne; 30124000-4 Časti a príslušenstvo kancelárskych strojov; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/134676","0","0",
"OF-134775","Po karanténe","Krovinorez a drvič vetiev","krovinorez, drvič vetiev, záhradný ","16311000-8 Kosačky trávnikov; 43414000-8 Drviče; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/134775","1","1270,000",
"OF-134794","Po karanténe","Zemný plyn","Zemný plyn","09123000-7 Zemný plyn; 65200000-5 Rozvod plynu a súvisiace služby","Tovar","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/134794","0","0",
"OF-134844","Po karanténe","kanalizačná mreža plastová","kanalizačná mreža, rám mreže","34920000-2 Cestné príslušenstvo; 44131000-7 Kanalizačné šachty; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/134844","0","0",
"OF-134908","Po karanténe","Transportný box pre psa","box, prepravka","44619300-5 Prepravky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/134908","0","0",
"OF-134925","Po karanténe","Rekonštrukcia ciest v okrese Lučenec-1-2017 (RI67, RI68, RI69, RI70, RI71, RI72, RI73, RI74, RI75, RI81)","Rekonštrukcia ciest, obnova povrchu ciest, oprava poškodenej cesty, práce na údržbe ciest, frézovanie, odvoz vyfrézovaného materiálu zametanie, lokálne vysprávky nerovností, postrek spojovací, pokládka asfaltových vrstiev, dosypanie krajníc, úprava kanalizačných vpustov.","45233142-6 Práce na oprave ciest; 45233223-8 Obnova povrchu vozoviek; 45233141-9 Práce na údržbe ciest; 60000000-8 Dopravné služby (bez prepravy odpadu); 45233000-9 Stavebné práce, práce spodnej a vrchnej stavby diaľnic, ciest","Stavebná práca; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/134925","1","749208,000",
"OF-134993","Po karanténe","Montérkove súpravy","Montérky, pracovný odev","18100000-0 Pracovné odevy, špeciálne pracovné odevy a doplnky","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/134993","1","1967,500",
"OF-127529","Po karanténe","Odborné prehliadky a odborné skúšky elektrických zariadení, bleskozvodov, revízie elektrických spotrebičov a elektrického ručného náradia - Oblasť 2 (Trnavský kraj)","odborné prehliadky, odborné skúšky, revízie, elektrické zariadenia, bleskozvody, elektrické spotrebiče, elektrické ručné náradie","71630000-3 Technická inšpekcia a skúšanie; 71632000-7 Technické skúšky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/127529","1","4500,000",
"OF-131356","Po karanténe","Traktor s príslušenstvom","Traktor, čelný nakladač, hydraulické rameno za traktor, traktorová vlečka, traktorový náves, kontajnery","16700000-2 Traktory/ťahače; 60000000-8 Dopravné služby (bez prepravy odpadu); 43250000-0 Čelné lopatové nakladače; 34390000-7 Príslušenstvo ťahačov/traktorov; 44619000-2 Iné kontajnery; 44613800-8 Kontajnery na odpadový materiál; 34928480-6 Kontajnery a nádoby na odpad a odpadky","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/131356","0","0",
"OF-132596","Po karanténe","Zabezpečenie stravovania zamestnancov formou stravných poukážok","stravné poukážky, stravné lístky","30199770-8 Stravné poukážky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/132596","1","23278,320",
"OF-132962","Po karanténe","Centrálny venózny katéter ","centrálny venózny katéter, antimikrobiálny,  protect, P-vlna, intraatriálny zvod, CVK, venózny","33000000-0 Zdravotnícke vybavenie, farmaceutický materiál a výrobky osobnej starostlivosti; 33140000-3 Zdravotnícky spotrebný materiál; 33141200-2 Katétre; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/132962","1","12038,000",
"OF-135853","Po karanténe","Tonery originál, kancelárske potreby","Tonery originál, kancelárske potreby","30125120-8 Toner do fotokopírovacích strojov; 22900000-9 Rôzne tlačoviny; 30192000-1 Kancelárske potreby; 22800000-8 Papierové alebo lepenkové registre, účtovné knihy, rýchloviazače, formuláre a iné druhy tlačeného papierenského tovaru; 30197644-2 Xerografický papier; 30199230-1 Obálky; 31400000-0 Akumulátory, galvanické články a batérie; 22851000-0 Rýchloviazače; 90500000-2 Služby súvisiace s likvidáciou odpadu a odpadom; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/135853","1","362,500",
"OF-135902","Po karanténe","Halogénové žiarovky, nabíjacie batérie","LED žiarovky ","31512100-9 Halogénové žiarovky, lineárne; 31411000-0 Alkalické batérie; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/135902","0","0",
"OF-135936","Po karanténe","Taniere","tanier","39222000-4 Potreby pre verejné stravovanie; 39221210-2 Taniere","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/135936","1","1166,660",
"OF-135989","Po karanténe","Nákup čistiacich potrieb","Čistiace a hygienické potreby","39800000-0 Čistiace a leštiace výrobky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/135989","0","0",
"OF-136019","Po karanténe","Poltopánky","obuv, poltopánky","18800000-7 Obuv; 18813300-4 Vychádzková obuv; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/136019","1","36000,000",
"OF-136072","Po karanténe","Multifunkčná tlačiareň Brother DCP - L2540DN","Tlačiareň, Brother","30232110-8 Laserové tlačiarne; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/136072","1","105,830",
"OF-136121","Po karanténe","Nástroje na kontrolu fyzikálnych veličín - Kombinovaná sklenená pH elektróda","Kombinovaná sklenená pH elektróda","31711140-6 Elektródy; 38400000-9 Nástroje na kontrolu fyzikálnych vlastností; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/136121","1","245,000",
"OF-136238","Po karanténe","Dodávka a montáž panelového oplotenia","panelové oplotenie, brána, dodávka a montáž oplotenia","45342000-6 Montáž oplotenia; 34928200-0 Ploty; 34928220-6 Súčasti oplotenia; 60000000-8 Dopravné služby (bez prepravy odpadu)","Stavebná práca; Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/136238","1","16000,000",
"OF-136270","Po karanténe","Víno","víno, nápoj, akostné ","15930000-6 Vína; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/136270","1","3332,550",
"OF-136306","Po karanténe","Nákup všeobecného materiálu","produkty na jemnú motoriku, hrubú motoriku,  hmatové podnety, poznávanie, socializácia ","33693000-4 Ostatné terapeutické výrobky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/136306","1","0",
"OF-134600","Po karanténe","Farby, riedidlá,tužidlá a príslušenstvo","Farby, riedidlá,tužidlá a príslušenstvo","44800000-8 Náterové farby, laky a tmely; 44832200-3 Riedidlá; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/134600","1","584,340",
"OF-134666","Po karanténe","Nákup stolných počítačov pre zdravotníctvo","stolný počítač","30200000-1 Počítačové zariadenia a spotrebný materiál; 48000000-8 Softvérové balíky a informačné systémy; 60000000-8 Dopravné služby (bez prepravy odpadu); 30237460-1 Počítačové klávesnice; 30237410-6 Počítačová myš","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/134666","1","5140,830",
"OF-134685","Po karanténe","toner","toner","30125110-5 Toner do laserových tlačiarní/faxových prístrojov; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/134685","1","122,000",
"OF-134700","Po karanténe","Mäso a mäsové výrobky","hovädzie mäso, bravčové mäso, klobása, saláma, párky, slanina, pečeň, jaternice","15100000-9 Živočíšne výrobky, mäso a mäsové výrobky; 15111000-9 Mäso z hovädzieho dobytka; 15113000-3 Bravčové mäso; 15130000-8 Mäsové výrobky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/134700","0","0",
"OF-129404","Po karanténe","Odborné autorizované prehliadky protipožiarnych zariadení MSA AUER a POSEIDON, testovanie, údržba a opravy autonómnych dýchacích prístrojov  a ich súčastí","Tlaková kompozitná fľaša, redukčný ventil, Pľúcna automatika AUER AS, Dýchacia maska Ultra elite, Nosné popruhy BD-96, Tlaková oceľová fľaša Poseidon 6,8L-20 MPa","50413200-5 Opravy a údržba protipožiarnych zariadení; 60000000-8 Dopravné služby (bez prepravy odpadu)","Služba; Tovar","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/129404","0","0",
"OF-135854","Po karanténe","Poskytovanie a prevádzkovanie mobilných telekomunikačných služieb","Telekomunikačné služby, telefónne služby, mobilný internet","64200000-8 Telekomunikačné služby; 64210000-1 Telefónne služby a prenos údajov; 64212000-5 Mobilné telefónne služby; 64213000-2 Služby spoločnej telefónnej siete; 64214000-9 Služby neverejnej súkromnej siete; 72400000-4 Internetové služby; 60000000-8 Dopravné služby (bez prepravy odpadu)","Služba; Tovar","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/135854","0","0",
"OF-135903","Po karanténe","kávovar","profesionálny kávovar","39711310-5 Elektrické kávovary; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/135903","1","2038,000",
"OF-135937","Po karanténe","Krémy na ruky","Krémy na ruky","33741200-8 Krémy na ruky alebo telové mlieka; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/135937","1","162,500",
"OF-136020","Po karanténe","Profylaktické prehliadky klimatizačných jednotiek","prehliadka, klimatizácia, klimatizačná jednotka","71356100-9 Technická kontrola; 60000000-8 Dopravné služby (bez prepravy odpadu)","Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/136020","0","0",
"OF-136122","Po karanténe","Výroba,potlač a doručenie banneru 3735 x 4700 mm","banner, baner, MDPOH, DPOH,potlač","79810000-5 Tlačiarenské služby; 79820000-8 Služby súvisiace s tlačou; 64120000-3 Doručovateľské služby; 60000000-8 Dopravné služby (bez prepravy odpadu)","Služba; Tovar","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/136122","0","0",
"OF-136220","Po karanténe","Prísady do nápojových automatov","káva, čaj, čokoláda, teplé nápoje, nápojové automaty","15860000-4 Káva, čaj a príbuzné produkty; 39711310-5 Elektrické kávovary; 15894500-6 Prísady do predajných automatov; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/136220","0","0",
"OF-136239","Po karanténe","Malý prenosný akumulátorový  kompresor","kompresor","42123400-1 Vzduchové kompresory; 51134000-0 Inštalácia kompresorov; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/136239","0","0",
"OF-136271","Po karanténe","notebook Acer Aspire ES14 alebo ekvivalent","notebook","30213100-6 Prenosné počítače; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/136271","1","191,990",
"OF-134601","Po karanténe","Chemické postreky a hnojivá na vinič a okrasné rastliny, dreviny","hnojivá, chémia, postreky, vinič, hrozno, okrasné rastliny a dreviny","24000000-4 Chemické výrobky; 60000000-8 Dopravné služby (bez prepravy odpadu); 24450000-3 Agrochemikálie","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/134601","1","8908,000",
"OF-134667","Po karanténe","Zabezpečenie stravovania formou stravovacích poukážok","stravovanie, stravné lístky, poukážky, gastrolístky, služby hromadného stravovania","55520000-1 Služby hromadného stravovania; 60000000-8 Dopravné služby (bez prepravy odpadu)","Služba; Tovar","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/134667","0","0",
"OF-134701","Po karanténe","Obväzy, ovínadlá, sadry, tampóny, striekačka, cievka, močový sáčok, cumeľ","Obväzy, ovínadlá, sadry, tampóny, striekačka, cievka, močový sáčok, cumeľ, vata PUR-ZELLIN, cievka rektálna","33141112-8 Náplasti; 33141110-4 Chirurgické obväzy; 33141115-9 Zdravotnícke tampóny; 33141310-6 Injekčné striekačky; 33141113-4 Ovínadlá; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/134701","1","0",
"OF-134750","Po karanténe","Dietetické minerálne krmivo pre prežúvavce.","Dietetické minerálne krmivo pre prežúvavce, s komplexným poradenským servisom.","03114200-5 Krmoviny; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/134750","1","1860,000",
"OF-134784","Po karanténe"," Taq polymeráza EliZyme HS Robust, 1000 units ","enzýmy, PCR amplifikácia, Taq polymeráza","24000000-4 Chemické výrobky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/134784","1","717,270",
