"OpisnyFormularIdentifikator","OpisnyFormularStav","OpisnyFormularNazov","OpisnyFormularKlucoveSlova","OpisnyFormularCpv","OpisnyFormularDruh","OpisnyFormularKategoriaSluzieb","OpisnyFormularUrl","OpisnyFormularPocetVyhlasenychZakaziek","OpisnyFormularObchodovanaSumaBezDPH",
"OF-208613","Po karanténe","Sieťové firewally, podpora a licencie pre bezpečnostné funkcie sieťových firewallov - 2.","bezpečnostné zariadenia typu firewall, sieťové firewally","72250000-2 Služby týkajúce sa podpory systému; 72710000-0 Služby pre lokálne siete LAN; 60000000-8 Dopravné služby (bez prepravy odpadu)","Služba; Tovar","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/208613","1","0",
"OF-210299","Po karanténe","Tonery","toner","30125110-5 Toner do laserových tlačiarní/faxových prístrojov; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/210299","1","0",
"OF-210064","Po karanténe","Trvanlivé potraviny a koreniny","trvanlivé potraviny, koreniny, chuťové prísady","15870000-7 Koreniny a chuťové prísady; 15891500-5 Bujóny; 15891410-7 Polievkové zmesi; 60000000-8 Dopravné služby (bez prepravy odpadu); 15612000-1 Obilná alebo rastlinná múka a príbuzné výrobky; 15411100-3 Rastlinné oleje; 15831000-2 Cukor; 03211300-6 Ryža; 15332200-6 Džemy a marmelády, ovocné želé; ovocné alebo orechové pyré a pasty/pretlaky","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/210064","1","1750,000",
"OF-207156","Po karanténe","Dodávanie tematického monitoringu médií","Monitoring médií, monitoring správ, on-line monitoring, mediálne výstupy, spracovanie dát, prepisy reportáží, monitorovanie verejných informačných zdrojov","79811000-2 Služby v oblasti digitálnej tlače; 92400000-5 Služby spravodajských agentúr; 72320000-4 Databázové služby; 72319000-4 Poskytovanie údajov; 72300000-8 Dátové služby","Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/207156","1","16080,000",
"OF-209263","Po karanténe","Propán - bután a propán v tlakových fľašiach.","Propán -bután, propán","09122000-0 Propán a bután; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/209263","1","1845,990",
"OF-208510","Po karanténe","Plastové kontajnery  (HDPE) na separovaný zber - 1100 litrov  na zber plastov, Plastové kontajnery  (HDPE) na separovaný zber - 1100 litrov  na zber papiera, plastový kontajner  - 1100 l na zber komunálneho odpadu, smetné nádoby (štvorcové) 120 l čierne  ","kontajnery plastové, separovaný zber, papier, modrá, žltá,","34928480-6 Kontajnery a nádoby na odpad a odpadky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/208510","1","35760,000",
"OF-209346","Po karanténe","Brity na snehové radlice","oceľové brity, gumové brity","43313100-1 Snehové pluhy; 34913000-0 Rôzne náhradné diely","Tovar","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/209346","1","32772,500",
"OF-209778","Po karanténe","TURBO DNA-free kit","odstránenie DNA z RNA vzorky","24950000-8 Špecializované chemické výrobky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/209778","1","0",
"OF-209317","Po karanténe","Zhotovenie regálov do príručnej spisovne","regál","39151100-6 Regály; 45421140-7 Montáž kovových stolárskych výrobkov okrem dverí a okien; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/209317","1","250,000",
"OF-209503","Po karanténe","Kancelárske potreby","čistič, sprej, tabuľa, blok, súprava, popisovač, flipchart","30192000-1 Kancelárske potreby; 30100000-0 Kancelárske stroje, vybavenie a spotrebný materiál s výnimkou počítačov, tlačiarní a nábytku; 30197000-6 Drobné kancelárske vybavenie; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/209503","1","1790,000",
"OF-210110","Po karanténe","Pravidelná technická a emisná kontrola vozidiel, vrátane kontroly originality na STK.","Technická  a emisná kontrola a originalita  vozidiel.","71356100-9 Technická kontrola","Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/210110","1","0",
"OF-210153","Po karanténe","Nákup pneumatík a pneuservisné práce","pneumatika, sezónne prezutie, kompletné prezutie, oprava plášťa, disk kolesa","34351100-3 Pneumatiky pre motorové vozidlá; 50116500-6 Opravy pneumatík vrátane montáže a vyvažovania","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/210153","1","0",
"OF-209692","Po karanténe","Kolaboračná platforma Microsoft Office 365 cez program CSP","Office 365","48223000-7 Softvérový balík pre elektronickú poštu; 48920000-3 Softvérový balík na automatizáciu kancelárskych prác","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/209692","1","9550,000",
"OF-209403","Po karanténe","Rozšírenie pamätí a blade servery","disky, server, hardvér, pamäť","48822000-6 Počítačové servery; 48800000-6 Informačné systémy a servery; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/209403","1","108166,670",
"OF-209360","Po karanténe","Kontrola a čistenie komínov a dymovodov - východ","kontrola komínov, čistenie komínov","98112000-1 Služby poskytované profesijnými organizáciami","Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/209360","1","0",
"OF-209460","Po karanténe","Dodanie elektrickej energie","elektrická energia","09310000-5 Elektrická energia; 65300000-6 Rozvod elektriny a súvisiace služby","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/209460","1","141049,170",
"OF-209921","Po karanténe","Nákup kameniva pre 05","kamenivo, frakcia","14212000-0 Granuly, dryina, kamenný prach, riečny štrk, horninová drvina, drvený a mletý kameň, kamenné zmesi, štrkopieskové zmesi a iné štrkopiesky do betónu","Tovar","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/209921","1","0",
"OF-209835","Po karanténe","Originálne tonery","tonery, tonerové náplne a náplne do tlačiarní, kopírovacích a multifunkčných zariadení","30125100-2 Tonerové náplne","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/209835","1","29799,990",
"OF-209792","Po karanténe","Tlač publikácií","tlač, tlačiarenské služby","79810000-5 Tlačiarenské služby; 60000000-8 Dopravné služby (bez prepravy odpadu)","Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/209792","1","420,000",
"OF-209274","Po karanténe","Asfaltový betón :  AC8 obrusný II ; AC11 obrusný II ; AC16 ložný II - ( TO_2020 )","asfaltový betón, obrusná vrstva","44113300-8 Obalené kamenivo","Tovar","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/209274","1","20000,000",
"OF-209085","Po karanténe","Syntetické farby vrchné, základné  + riedidlá","farba, syntetická,  riedidlo","44810000-1 Náterové farby; 44800000-8 Náterové farby, laky a tmely; 44832200-3 Riedidlá; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/209085","1","2499,000",
"OF-209678","Po karanténe","Laná textilné, oceľové a svorky zdvíhacie","lano, svorka","39541000-6 Laná, povrazy, šnúry a sieťovina; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/209678","1","0",
"OF-209578","Po karanténe","Kancelárske potreby","kancelárske potreby","30190000-7 Rôzne kancelárske zariadenia a kancelárske potreby; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/209578","1","1915,830",
"OF-209217","Po karanténe","Sprchovacia stolička","sprchovanie, hygiena, umývanie","33196000-0 Zdravotné pomôcky","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/209217","1","232,500",
"OF-209349","Po karanténe","Čistiace, hygienické a dezinfekčné prostriedky","Čistiace prostriedky, dezinfekčné prostriedky, pomôcky na umývanie a čistenie, mopy,  toaletný papier,","39830000-9 Čistiace výrobky; 24455000-8 Dezinfekčné prostriedky; 33741100-7 Čistiace prostriedky na ruky; 33741300-9 Dezinfekčné prostriedky na ruky; 39831300-9 Čistiace prostriedky na podlahu; 39831600-2 Čistiace prostriedky na toalety; 33761000-2 Toaletný papier; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/209349","1","9250,000",
"OF-209910","Po karanténe","Kancelárske potreby","kancelárske potreby","30192000-1 Kancelárske potreby","Tovar","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/209910","1","3093,000",
"OF-210070","Po karanténe","Vitrína","Vitrína","39290000-1 Rôzne vybavenie a zariadenie interiérov; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/210070","1","0",
"OF-209695","Po karanténe","Príprava novej kampane  pre podávanie žiadostí prostredníctvom IS GSAA","Softvér, konfigurácia, implementácia, migrácia, databáza","72265000-0 Konfigurovanie softvéru; 72263000-6 Implementácia softvéru","Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/209695","1","136800,000",
"OF-209795","Po karanténe","Nákup osobného motorového vozidla","osobné motorové vozidlo","34110000-1 Osobné automobily; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/209795","1","0",
"OF-209566","Po karanténe","Laboratórne chemikálie","chemikália, laboratórium, výskum, pokus","24000000-4 Chemické výrobky; 24300000-7 Základné anorganické a organické chemikálie; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/209566","1","930,000",
"OF-209466","Po karanténe","Náhradné náplne do dávkovačov CWS","náhradná náplň, dezinfekčný prostriedok, WC hygiena","33760000-5 Toaletný papier, vreckovky, uteráky na ruky a servítky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/209466","1","600,000",
"OF-210336","Po karanténe","Chirurgické skrutky","chirurgia, operácia, skrutka","33160000-9 Operačná technika; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/210336","1","0",
"OF-209300","Po karanténe","Nákup stravných lístkov","stravné lístky,stravovanie zamestnancov","30199770-8 Stravné poukážky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/209300","1","19064,550",
"OF-209191","Po karanténe","Externé disky","Externé disky WD My Book 14TB alebo ekvivalent","30230000-0 Zariadenia súvisiace s počítačmi; 30200000-1 Počítačové zariadenia a spotrebný materiál; 30233100-2 Počítačové pamäťové jednotky","Tovar","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/209191","1","487,500",
"OF-210127","Po karanténe","Injektor na aplikáciu kontrastných látok pre CT a Angio prístroj","Injektor na aplikáciu kontrastných látok","42968000-9 Dávkovače; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/210127","1","0",
"OF-208793","Po karanténe","Drobné kancelárske potreby, ","Euroobaly, spinky, šanóny, rýchloviazače, perá, obálky","30190000-7 Rôzne kancelárske zariadenia a kancelárske potreby; 30197000-6 Drobné kancelárske vybavenie; 60000000-8 Dopravné služby (bez prepravy odpadu); 30192121-5 Guľôčkové perá; 39241200-5 Nožnice; 30192800-9 Samolepiace etikety; 30199230-1 Obálky","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/208793","1","1498,330",
"OF-210004","Po karanténe","Stavebný materiál","keramický obklad, sieťka, flexibilné lepidlo, škárovacia hmota, dvere obložkové, pórobetón","44111900-0 Keramické dlaždice; 44111300-4 Keramické výrobky; 44111200-3 Cement; 44192000-2 Iné rôzne stavebné materiály; 44111100-2 Tehly; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/210004","1","1898,330",
"OF-208859","Po karanténe","Ovocie a zelenina","ovocie, zelenina, banány, citrusové plody, jablká, hrušky, hrozno, slivky, brokolica, cibuľa, kaleráb, kapusta, paradajky, paprika, mrkva, šalát, zeler, zemiaky","03220000-9 Zelenina, ovocie a orechy; 03222200-5 Citrusové plody; 03222320-2 Jablká, hrušky a dule; 03222111-4 Banány; 03222340-8 Hrozno; 03222334-3 Slivky; 03221430-9 Brokolica; 03221113-1 Cibuľa; 03221410-3 Kapusta; 03221240-0 Paradajka; 15872100-2 Paprika; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/208859","1","0",
"OF-209400","Po karanténe","recepčný pult s nadstavbou","recepčný pult s nadstavbou","39130000-2 Kancelársky nábytok; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/209400","1","469,900",
"OF-209257","Po karanténe","Čmeliaky","čmeliak","03325000-3 Drobné zvieratá; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/209257","1","0",
"OF-209970","Po karanténe","Infúzne roztoky- Lieky ATC skupiny - B05BB01, B05BB02, B05BA03, B05BC01 - parent. chlorid sodný, chlorid sodný s glukózou, glukóza, manitol","B05BB01, B05BB02, B05BA03, B05BC01, chlorid sodný, glukóza, manitol, infúzny roztok, vak","33620000-2 Liečivá pre krv, krvotvorné orgány a srdcovocievny systém; 60000000-8 Dopravné služby (bez prepravy odpadu); 33692100-8 Infúzne roztoky","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/209970","1","0",
"OF-210302","Po karanténe","Nákup kameniva pre 13","kamenivo, frakcia","14212000-0 Granuly, dryina, kamenný prach, riečny štrk, horninová drvina, drvený a mletý kameň, kamenné zmesi, štrkopieskové zmesi a iné štrkopiesky do betónu","Tovar","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/210302","1","0",
"OF-207723","Po karanténe","Základné potraviny","trvanlivé potraviny, lekvár, kompót, oleje, cestoviny, ryža, cukor, čaj,  chuťové prísady","15890000-3 Rôzne potravinové výrobky a sušený tovar; 15330000-0 Spracované ovocie a zelenina; 15332200-6 Džemy a marmelády, ovocné želé; ovocné alebo orechové pyré a pasty/pretlaky; 15612000-1 Obilná alebo rastlinná múka a príbuzné výrobky; 15411100-3 Rastlinné oleje; 15831000-2 Cukor; 03211300-6 Ryža; 15870000-7 Koreniny a chuťové prísady; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/207723","1","0",
"OF-209904","Po karanténe","Operačný mikroskop pre ORL","Mikroskop","38510000-3 Mikroskopy; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/209904","1","212500,000",
"OF-209901","Po karanténe","Náhradné diely na autobusy Sor NB12,NB18 - karoséria","Náhradné diely, autobus,Sor NB12,NB18,karoséria","34913000-0 Rôzne náhradné diely; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/209901","1","2290,000",
"OF-209526","Po karanténe","Kancelárske potreby","kancelárske potreby","30192000-1 Kancelárske potreby; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/209526","1","690,000",
"OF-209944","Po karanténe","Nákup kameniva pre 31","kamenivo, frakcia","14212000-0 Granuly, dryina, kamenný prach, riečny štrk, horninová drvina, drvený a mletý kameň, kamenné zmesi, štrkopieskové zmesi a iné štrkopiesky do betónu","Tovar","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/209944","1","0",
"OF-209383","Po karanténe","Pyrolýzna pec, laboratórna pec","Pyrolýzna pec","42300000-9 Priemyselné alebo laboratórne pece, spaľovacie pece a rúry (na pečenie); 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/209383","1","0",
"OF-209483","Po karanténe","Premietacie plátno","Premietacie plátno pre odbornú učebňu","38653400-1 Premietacie plátna; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/209483","1","151,270",
"OF-209251","Po karanténe","Monitor na meranie hemodynamických parametrov a oxymetrie pacienta","Monitor, hemodynamické parametre, oxymetrie pacienta","33195100-4 Monitory; 33100000-1 Zdravotnícke vybavenie","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/209251","1","0",
"OF-209569","Po karanténe","Vysávač","Vysávač","39710000-2 Elektrické prístroje pre domácnosť; 39713430-6 Vysávače prachu; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/209569","1","77,490",
"OF-208733","Po karanténe","Mrazené ryby","mrazené ryby","15896000-5 Hlboko zmrazené výrobky; 15221000-3 Mrazené ryby; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/208733","1","2000,000",
"OF-209194","Po karanténe","Disky pre dátové centrá  NAS - SEAGETE IRONWOLF alebo ekvivalent","Disky","30200000-1 Počítačové zariadenia a spotrebný materiál; 30230000-0 Zariadenia súvisiace s počítačmi; 48823000-3 Súborové servery; 32584000-0 Dátové médiá","Tovar","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/209194","1","805,830",
"OF-210230","Po karanténe","Didaktické pomôcky","tvorivosť s LEGO, veľké podložky , malé podložky, kolesá,malý plastový box, stredný plastový box","37000000-8 Hudobné nástroje, športový tovar, hry, hračky, materiály pre remeselné a umelecké práce a príslušenstvo; 39162200-7 Učebné pomôcky a zariadenia; 37520000-9 Hračky; 39162100-6 Vybavenie na vyučovanie; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/210230","1","1314,850",
"OF-209108","Po karanténe","Náhradné diely na Sor NB12,NB18 - elektro","Náhradné diely, autobus,Sor,elektro","34913000-0 Rôzne náhradné diely; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/209108","1","2340,000",
"OF-209626","Po karanténe","Základné organické chemikálie","chemikália","24320000-3 Základné organické chemikálie; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/209626","1","73,330",
"OF-209712","Po karanténe","Stravné poukážky","stravné poukážky, stravné, poukážky","30199770-8 Stravné poukážky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/209712","1","8178,280",
"OF-209887","Po karanténe","Kancelárske potreby","kancelárske potreby","30192000-1 Kancelárske potreby; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/209887","1","515,000",
"OF-209326","Po karanténe","Toaletný papier ","toaletný papier","33761000-2 Toaletný papier; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/209326","1","446,000",
"OF-209051","Po karanténe","Originálne tonery ","original, toner","30125110-5 Toner do laserových tlačiarní/faxových prístrojov; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/209051","1","6332,500",
