"OpisnyFormularIdentifikator","OpisnyFormularStav","OpisnyFormularNazov","OpisnyFormularKlucoveSlova","OpisnyFormularCpv","OpisnyFormularDruh","OpisnyFormularKategoriaSluzieb","OpisnyFormularUrl","OpisnyFormularPocetVyhlasenychZakaziek","OpisnyFormularObchodovanaSumaBezDPH",
"OF-249730","Po karanténe","Elektrická energia ","dodávka elektrickej energie, elektrina, distribúcia elektrickej energie","09310000-5 Elektrická energia; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/249730","0","0",
"OF-249741","Po karanténe","Plastové okná, exteriérové plastové dvere a príslušenstvo","plastové okná,  exteriérové plastové dvere,","44221000-5 Okná, dvere a súvisiace prvky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/249741","1","7971,000",
"OF-249751","Po karanténe","Studená obalená drva ","cestné obalené kamenivo","44113300-8 Obalené kamenivo; 44113320-4 Obalené cestné kamene; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/249751","1","15300,000",
"OF-249759","Po karanténe","Šatníkové skrine","kovová šatníková skrina, 4- dverová","39143121-0 Šatníky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/249759","1","4874,170",
"OF-249776","Po karanténe","Osobné motorové vozidlo kombi","auto, vozidlo","34100000-8 Motorové vozidlá; 34110000-1 Osobné automobily; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/249776","1","16915,830",
"OF-249784","Po karanténe","Dezinfekčné prostriedky","dezinfekcia, dávkovače","24455000-8 Dezinfekčné prostriedky; 42968000-9 Dávkovače; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/249784","1","4600,000",
"OF-249794","Po karanténe","Vzdelávacie hry pre materskej školy","supermarket,, nákupný košík, plastové zvieratká, kobercové štvorce z filcu, matematické kocky s aktivitami, sada na šnúrkové kreslenie","37524000-7 Hry; 37500000-3 Hry a hračky; lunaparky; 37524400-1 Hry zamerané na spoluprácu; 37000000-8 Hudobné nástroje, športový tovar, hry, hračky, materiály pre remeselné a umelecké práce a príslušenstvo; 37524300-0 Klasické hry; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/249794","0","0",
"OF-249804","Po karanténe","Kolaboračná platforma Microsoft Office 365 cez program CSP","Office 365","48223000-7 Softvérový balík pre elektronickú poštu; 48920000-3 Softvérový balík na automatizáciu kancelárskych prác","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/249804","0","0",
"OF-230331","Po karanténe","Set na hrudnú drenáž","hrudná drenáž, aktívna hrudná drenáž, pasívna hrudná drenáž","33141600-6 Zberače a zberné vaky, drenáže a súpravy; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/230331","1","14335,500",
"OF-233455","Po karanténe","Koberec metrážny","Koberec","39530000-6 Koberce, rohože a predložky; 39531000-3 Koberce; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/233455","1","42500,000",
"OF-249205","Po karanténe","Kontajnery - plastové a kovové","Plastový čierny kontajner, kovový kontajner","34928480-6 Kontajnery a nádoby na odpad a odpadky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/249205","0","0",
"OF-249491","Po karanténe","Kancelárske potreby","kancelárske potreby","30192000-1 Kancelárske potreby; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/249491","1","1350,000",
"OF-249598","Po karanténe","Samostatné kapnografy EtCO2 pre posádky RZP","kapnograf, prenosný kompaktný EtCO2 merač","33120000-7 Záznamové systémy a vyšetrovacie prístroje; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/249598","1","23750,000",
"OF-249654","Po karanténe","Súprava kancelárskych počítačov, ","Kancelársky počítač,","30213000-5 Osobné počítače; 30213300-8 Stolový počítač; 60000000-8 Dopravné služby (bez prepravy odpadu); 30234000-8 Pamäťové médiá","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/249654","1","5600,000",
"OF-249674","Po karanténe","Tlačiarne","tlačiareň","30232110-8 Laserové tlačiarne; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/249674","1","751,670",
"OF-249686","Po karanténe","Jednorázový pracovný overal - veľkosť L","overal, kombinéza, nesterilný, jednorázový, ochrana","18114000-1 Kombinézy; 18130000-9 Špeciálne pracovné odevy; 35113410-6 Odevy na biologickú alebo chemickú ochranu; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/249686","0","0",
"OF-249697","Po karanténe","Združená dodávka elektrickej energie vrátane prevzatia zodpovednosti za odchýlku ","elektrická energia","09310000-5 Elektrická energia; 65300000-6 Rozvod elektriny a súvisiace služby","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/249697","0","0",
"OF-249706","Po karanténe","Zdravotnícke veterinárne pomôcky ","pean, nožnice, svorka, rukavice, povraz, bandáž, decht","33160000-9 Operačná technika; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/249706","1","12413,330",
"OF-249717","Po karanténe","Zabezpečenie vysokej dostupnosti a kapacity IKT v dátových centrách","technická a prevádzková podpora, konfigurácia softvéru, inštalácia technického vybavenia","51610000-1 Inštalácia počítačov a zariadení na spracovanie informácií; 51611100-9 Inštalácia technického vybavenia (hardvér) počítačov; 72265000-0 Konfigurovanie softvéru; 72611000-6 Technické počítačové podporné služby; 71356300-1 Technická podpora; 60000000-8 Dopravné služby (bez prepravy odpadu)","Služba; Tovar","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/249717","1","132200,000",
"OF-249728","Po karanténe","Náhradné diely na autobusy Citelis - podvozok","Náhradné diely, autobus, Citelis, podvozok","34121100-2 Autobusy verejnej dopravy; 34121200-3 Kĺbové autobusy; 34139300-3 Kompletný podvozok; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/249728","1","260,000",
"OF-249739","Po karanténe","interiérové dvere, WC steny a príslušenstvo","Interiérové dvere, WC steny","44221200-7 Dvere; 60000000-8 Dopravné služby (bez prepravy odpadu); 44523000-2 Pánty, kovanie a drobné príslušenstvo","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/249739","1","3600,000",
"OF-249749","Po karanténe","Nákup nového služobného motorového vozidla","osobný automobil, služobné motorové vozidlo","34110000-1 Osobné automobily; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/249749","1","44856,000",
"OF-249757","Po karanténe","Sadivo zemiakov ","sadivo, zemiaky, sadivo zemiakov","03212100-1 Zemiaky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/249757","1","5000,000",
"OF-249771","Po karanténe","Kancelárske potreby","Kancelárske potreby","30192000-1 Kancelárske potreby; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/249771","1","59960,000",
"OF-249782","Po karanténe","Lieky ATC L04 - ostatné (anakinra)","Imunosupresíva, anakinra","33652300-8 Imunosupresívne činidlá","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/249782","0","0",
"OF-249791","Po karanténe","Automatické kávovary","Automatické kávovary","39711310-5 Elektrické kávovary; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/249791","1","5204,170",
"OF-249802","Po karanténe","Čistiace a hygienické potreby, drogistický tovar, OOPP- Respirátory FFP2, FFP3 , Antigénové certifikované výterové diagnostické testy na detekciu vírusu SARS-CoV-2 zo špičky nosa","Čistiace a hygienické potreby, drogistický tovar, OOPP- Respirátory FFP2, FFP3 , Antigénové certifikované výterové diagnostické testy na detekciu vírusu SARS-CoV-2 zo špičky nosa","33140000-3 Zdravotnícky spotrebný materiál; 60000000-8 Dopravné služby (bez prepravy odpadu); 39831600-2 Čistiace prostriedky na toalety; 33700000-7 Predmety osobnej starostlivosti; 33141625-7 Diagnostické súpravy","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/249802","1","258,320",
"OF-239973","Po karanténe","Aktualizácie (support od výrobcu) virtualizačnej platformy - softvér","podpora, VMware, vSphere 7","71356300-1 Technická podpora","Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/239973","1","24991,670",
"OF-245697","Po karanténe","Trenírkovina","Trenírkovina, bavlnená tkanina","19212000-5 Bavlnené tkaniny; 19210000-1 Tkaniny; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/245697","1","22666,670",
"OF-249441","Po karanténe","Kúpa motorového vozidla na finančný leasing","Motorové vozidlo na finančný leasing, Kombi","34110000-1 Osobné automobily","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/249441","0","0",
"OF-249570","Po karanténe","Tlač - skriptá","tlač, skriptá","79820000-8 Služby súvisiace s tlačou; 79800000-2 Tlačiarenské a príbuzné služby; 60000000-8 Dopravné služby (bez prepravy odpadu)","Služba; Tovar","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/249570","1","950,000",
"OF-249646","Po karanténe","Dezinfekčné prostriedky","Antiseptiká, dezinfekcia, dezinfekčné prostriedky","33631600-8 Antiseptiká a dezinfekčné prostriedky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/249646","1","26840,000",
"OF-249670","Po karanténe","Počítač All In One pre Dekanát FEI","Počítač, All In One,","30213300-8 Stolový počítač; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/249670","1","1169,990",
"OF-249682","Po karanténe","Rukavice jednorázové - veľkosť L","rukavice,bezlatexové,vyšetrovacie,nesterilné,nepúdrované,nitrilové","18424300-0 Jednorazové rukavice; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/249682","0","0",
"OF-249692","Po karanténe","Čistiace a hygienické potreby","Čistiace a hygienické potreby","39831300-9 Čistiace prostriedky na podlahu; 39224300-1 Metly a kefy a iné výrobky na upratovanie domácností; 39542000-3 Handry; 33760000-5 Toaletný papier, vreckovky, uteráky na ruky a servítky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/249692","1","1165,000",
"OF-249701","Po karanténe","Cukrovinky","Cukrovinky","15842300-5 Cukrovinky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/249701","1","6750,000",
"OF-249712","Po karanténe","Žiarovo pozinkované rúry  ZN 2"" (Ø 60 mm)","rúry, stĺpy, stožiare","44144000-1 Stĺpy; 44212200-1 Piliere, stožiare, veže, pylóny a stĺpy; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/249712","1","26700,000",
"OF-249724","Po karanténe","Náhradné diely na autobusy Citelis - hnacie ústrojenstvo","Náhradné diely, autobus, Citelis, hnacie ústrojenstvo","34121100-2 Autobusy verejnej dopravy; 34121200-3 Kĺbové autobusy; 60000000-8 Dopravné služby (bez prepravy odpadu); 42111000-0 Motory a hnacie zariadenia","Tovar","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/249724","1","150,000",
"OF-249732","Po karanténe","Nákup a dodávka posypovej soli ","posypová soľ, soľ na posyp ciest","34927100-2 Soľ na posyp ciest; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/249732","1","3165,000",
"OF-249743","Po karanténe","Mlieko a mliečne výrobky, vajcia","Dodávka potravín pre stravovacie zariadenie, mlieko, jogurt, smotana, maslo syr, tvaroh, bryndza termix, vajce","15500000-3 Mliečne výrobky; 15510000-6 Mlieko a smotana; 15530000-2 Maslo; 15540000-5 Syrárske výrobky; 15550000-8 Mliečne výrobky rôznych druhov; 03142500-3 Vajcia; 15555000-3 Zmrzlina a podobné výrobky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/249743","1","0",
"OF-249753","Po karanténe","Predĺženie služieb aktualizácie pre serverové licencie a používateľské licencie systému Wallstreet Suite","aktualizácia, podpora","72000000-5 Služby informačných technológií: konzultácie, vývoj softvéru, internet a podpora","Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/249753","0","0",
"OF-249762","Po karanténe","Kancelárske stoličky","Kancelárska stolička, kancelárske kreslo","39112000-0 Stoličky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/249762","1","8650,000",
"OF-249778","Po karanténe","Revízia plynových kotolní","revízia plynových kotolní","50531200-8 Služby na údržbu plynových zariadení; 60000000-8 Dopravné služby (bez prepravy odpadu)","Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/249778","0","0",
"OF-249786","Po karanténe","Tonery","Tonery, originálne tonery, kompatibilné tonery","30125120-8 Toner do fotokopírovacích strojov; 30125110-5 Toner do laserových tlačiarní/faxových prístrojov; 30125100-2 Tonerové náplne; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/249786","1","829,990",
"OF-249797","Po karanténe","Tonery, cartridge, náplne do tlačiarní, pásky a príslušenstvo","Tonery, cartridge, náplne do tlačiarní, valec, pásky, odpadová nádoba","30125100-2 Tonerové náplne; 30125000-1 Časti a príslušenstvo fotokopírovacích prístrojov; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/249797","1","139329,000",
"OF-249807","Po karanténe","Kombinovaná chladnička s mrazničkou ","chladnička, chladnička s mrazničkou","39711130-9 Chladničky; 39711100-0 Chladničky a mrazničky; 39711110-3 Chladničky s mrazničkou; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/249807","1","194,920",
"OF-245232","Po karanténe","Nákup potravín: oblátky, tyčinky, cukríky","potraviny","15610000-7 Mlynské výrobky; 15612500-6 Pekárske výrobky; 15613300-1 Obilninové výrobky; 15820000-2 Sucháre a piškóty; trvanlivé pečivo a cukrovinky; 15840000-8 Kakao; čokoláda a cukrovinky; 15842300-5 Cukrovinky; 15842310-8 Tvrdé cukríky; 15842220-0 Čokoládové tyčinky; 15821200-1 Sladké piškóty; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/245232","1","7420,000",
"OF-249408","Po karanténe","Pravidelný servis a prípadné opravy vzduchotechnických a klimatizačných zariadení","servis klimatizácii, čistenie klimatizácii, klimatizačné jednotky, doprava","50730000-1 Opravy a údržba chladiacich zostáv; 42500000-1 Chladiace a ventilačné zariadenia; 42512000-8 Klimatizačné zariadenia; 60000000-8 Dopravné služby (bez prepravy odpadu)","Služba; Tovar","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/249408","1","9491,670",
"OF-249545","Po karanténe","Zabezpečenie licencií pre technológiu digitálneho onboardingu, vrátane potrebných knižníc","Softvérový balík, videoidentifikácia, služby súvisiace so softvérom, spracovanie obrazu","72260000-5 Služby súvisiace so softvérom; 72263000-6 Implementácia softvéru; 35123500-7 Systémy na videoidentifikáciu; 48328000-3 Softvérový balík na spracovanie obrazu; 48445000-9 Softvérový balík na riadenie vzťahov so zákazníkmi; 48732000-8 Softvérový balík na zaistenie bezpečnosti dát","Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/249545","1","212000,000",
"OF-249645","Po karanténe","Zimná bunda","bundy, odevy, firemné odevy","18221200-6 Bundy; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/249645","0","0",
"OF-249669","Po karanténe","Nákup 9 miestneho vozidla na spoločnú dopravu osôb pre obec Slovenské Ďarmoty","9 miestne vozidlo, auto","34115200-8 Motorové vozidlá na prepravu menej než 10 osôb; 34100000-8 Motorové vozidlá; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/249669","1","23591,670",
"OF-249681","Po karanténe","Rukavice jednorázové - veľkosť M","rukavice,bezlatexové,vyšetrovacie,nesterilné,nepúdrované,nitrilové","18424300-0 Jednorazové rukavice; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/249681","0","0",
"OF-249690","Po karanténe","Enoxaparín sodný","B01AB05, enoxaparín, antitrombotiká, antitrombotické činidlá","33621100-0 Antitrombotické činidlá; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/249690","0","0",
"OF-249700","Po karanténe","Vozidlo pre technické zabezpečenie ZSKE","motorové vozidlo, vozidlo, skriňová dodávka","34130000-7 Motorové vozidlá na prepravu tovaru; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/249700","1","25633,330",
"OF-249711","Po karanténe","Náhradné diely na autobusy Citelis - podvozok","Náhradné diely, autobus, Citelis, podvozok","34121100-2 Autobusy verejnej dopravy; 34121200-3 Kĺbové autobusy; 34139300-3 Kompletný podvozok; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/249711","1","380,000",
"OF-249722","Po karanténe","Náhradné diely na autobusy Citelis - kúrenie Webasto","Náhradné diely, autobus, Citelis, kúrenie Webasto","34121100-2 Autobusy verejnej dopravy; 39715200-9 Kúrenie; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/249722","1","1325,000",
