"OpisnyFormularIdentifikator","OpisnyFormularStav","OpisnyFormularNazov","OpisnyFormularKlucoveSlova","OpisnyFormularCpv","OpisnyFormularDruh","OpisnyFormularKategoriaSluzieb","OpisnyFormularUrl","OpisnyFormularPocetVyhlasenychZakaziek","OpisnyFormularObchodovanaSumaBezDPH",
"OF-88630","Po karanténe","Hygienické potreby","čistiace prostriedky, drogistický tovar, drogéria,hygiena","39800000-0 Čistiace a leštiace výrobky; 39830000-9 Čistiace výrobky; 39831600-2 Čistiace prostriedky na toalety; 39832000-3 Čistiace prostriedky na riad; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/88630","1","149,910",
"OF-88644","Po karanténe","Operačný stôl","operačný stôl, systémový operačný stôl","33192200-4 Lekárske stoly; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/88644","0","0",
"OF-90201","Po karanténe","Plastové výrobky 1. časť ","Plastové výrobky ","19520000-7 Plastové výrobky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/90201","1","4099,000",
"OF-90211","Po karanténe","Plastové výrobky 2. časť","Plastové výrobky","19520000-7 Plastové výrobky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/90211","1","11025,000",
"OF-90235","Po karanténe","Plastové výrobky 3. časť","Plastové výrobky","19520000-7 Plastové výrobky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/90235","0","0",
"OF-90236","Po karanténe","Plastové výrobky 4. časť","Plastové výrobky","19520000-7 Plastové výrobky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/90236","0","0",
"OF-90237","Po karanténe","Plastové výrobky 5. časť","Plastové výrobky","19520000-7 Plastové výrobky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/90237","0","0",
"OF-91446","Po karanténe","Nosidlá typu 16G NGS XL Stretcher alebo ekvivalent","nosidlá, preprava pacienta, letecká preprava","33192160-1 Nosidlá; 34741000-3 Zariadenie lietadiel; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/91446","0","0",
"OF-92195","Po karanténe","Antitrombotické činidlá I.","liek, liečivá","33621100-0 Antitrombotické činidlá; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/92195","0","0",
"OF-92278","Po karanténe","Gynekologické, antiinfekčné a antiseptické prípravky I.","liek, liečivá","33641100-6 Gynekologické antiinfekčné a antiseptické prípravky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/92278","1","58576,000",
"OF-93062","Po karanténe","Psycholeptiká I.","liek, liečivá","33661500-6 Psycholeptiká; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/93062","0","0",
"OF-93115","Po karanténe","Toner do atramentových a laserových tlačiarní","Toner, Náplň do tlačiarní","30125110-5 Toner do laserových tlačiarní/faxových prístrojov; 30125120-8 Toner do fotokopírovacích strojov; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/93115","1","797,500",
"OF-93432","Po karanténe","Antineoplastické činidlá 2.časť","liek, liečivá","33652100-6 Antineoplastické činidlá; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/93432","1","5257,000",
"OF-93433","Po karanténe","Antineoplastické činidlá -3časť","liek, liečivá","33652100-6 Antineoplastické činidlá; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/93433","0","0",
"OF-93434","Po karanténe","Antineolastické činidlá 4.časť","liek, liečivá","33652100-6 Antineoplastické činidlá; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/93434","1","10499,000",
"OF-93435","Po karanténe","Antineoplastické činidlá 5.časť","liek, liečivá","33652100-6 Antineoplastické činidlá; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/93435","1","11756,000",
"OF-93436","Po karanténe","Antineoplastické činidlá 6.časť","liek, liečivá","33652100-6 Antineoplastické činidlá; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/93436","1","4644,920",
"OF-93442","Po karanténe","Antineoplastické činidlá 1.časť","liek, liečivá","33652100-6 Antineoplastické činidlá; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/93442","1","97200,000",
"OF-93935","Po karanténe","Dodávka medicinálnych, technických a špeciálnych plynov a súvisiacich služieb pre Objednávateľa v Bratislave.","Dodávka medicinálnych, technických a špeciálnych plynov, prenájom tlakových nádob, dodávka medicinálneho kyslíka, tlaková fľaša so syntetickým vzduchom","24100000-5 Plyny; 24111500-0 Lekárske plyny; 44612100-4 Tlakové fľaše na plyn; 24113200-1 Stlačený vzduch; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/93935","1","36390,000",
"OF-93972","Po karanténe","Nákup osobného motorového vozidla","motorové vozidlo, osobný automobil","34100000-8 Motorové vozidlá; 34110000-1 Osobné automobily; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/93972","0","0",
"OF-94341","Po karanténe","Odborná prehliadka,skúška a revízia elektrického zariadenia","Odborná prehliadka, skúška a revízia elektrického zariadenia","71630000-3 Technická inšpekcia a skúšanie; 71632000-7 Technické skúšky; 50532000-3 Opravy a údržba elektrických strojov, prístrojov a súvisiaceho vybavenia; 60000000-8 Dopravné služby (bez prepravy odpadu)","Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/94341","1","6650,000",
"OF-95518","Po karanténe","Drobná mechanizácia","príklepová vŕtačka, zvárací inventor, pneumatické kladivo, kompresor benzínový, uhlová brúska, odvetvovač, ručná brúska, rezačka asfaltu","43260000-3 Mechanické lopaty, rýpadlá (exkavátory) a lopatové nakladače a banské mechanizmy; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/95518","1","11750,000",
"OF-96054","Po karanténe","Nákup chemikálií pre akreditované laboratóriá","chemikálie, laboratórium, akreditácia","24000000-4 Chemické výrobky; 24300000-7 Základné anorganické a organické chemikálie; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/96054","1","11799,990",
"OF-96629","Po karanténe","Nákup kalendárov a diárov 2017","Kalendáre, diáre","30199792-8 Kalendáre; 22817000-0 Diáre alebo osobné organizéry; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/96629","1","15000,000",
"OF-96958","Po karanténe","Nákup pohonných látok prostredníctvom palivových kariet","Pohonné hmoty, palivá, benzín, nafta, palivové karty, tankovacie karty","30163100-0 Karty na čerpanie pohonnýchlátok; 09134100-8 Motorová nafta; 09132100-4 Bezolovnatý benzín; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/96958","0","0",
"OF-97025","Po karanténe","Vodoinštalačný materiál","vodoinštalačný materiál","39370000-6 Vodoinštalácie; 44167000-8 Rôzne príslušenstvo na trubice; 44167400-2 Kolená; 44163000-0 Rúrky a príslušenstvo (spojky); 44165000-4 Hadice, stúpacie potrubia a objímky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/97025","0","0",
"OF-97627","Po karanténe","Servis a podpora informačného systému Microsoft Dynamics Navision (NAV)","servis, podpora, prechod na vyššiu verziu NAV, Microsoft Dynamics","72600000-6 Počítačové podporné služby a poradenstvo; 72610000-9 Počítačové podporné služby; 72267200-1 Opravy programového vybavenia (softvér) informačných technológií; 72267100-0 Údržba programového vybavenia (softvér) informačných technológií","Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/97627","1","33105,000",
"OF-97859","Po karanténe","Povinné zmluvné poistenie motorových vozidiel ","poistenie, povinné zmluvné poistenie, povinné zmluvné poistenie zodpovednosti za škodu spôsobenú prevádzkou motorového vozidla","66516100-1 Poistenie zodpovednosti za škodu spôsobenú prevádzkou motorového vozidla; 66514110-0 Poistenie motorových vozidiel; 66510000-8 Poisťovacie služby","Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/97859","0","0",
"OF-98152","Po karanténe","Zdravotnícky spotrebný materiál -  (odberový materiál)","Zdravotnícky spotrebný materiál - (odberový materiál)","33140000-3 Zdravotnícky spotrebný materiál; 38437110-1 Pipetové hroty; 33192500-7 Skúmavky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/98152","1","624,990",
"OF-98361","Po karanténe","Základné potraviny ","cestoviny, koreniny a dochucovadlá, polotovary, kompóty, džemy, cukrovinky, nápoje, múka, cukor, kakao","15330000-0 Spracované ovocie a zelenina; 15800000-6 Rôzne potravinárske výrobky; 15830000-5 Cukor a jemu príbuzné výrobky; 15840000-8 Kakao; čokoláda a cukrovinky; 15870000-7 Koreniny a chuťové prísady; 15890000-3 Rôzne potravinové výrobky a sušený tovar; 15980000-1 Nealkoholické nápoje; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/98361","0","0",
"OF-98402","Po karanténe","Mlieko a mliečne výrobky","mlieko, syr, smotana, maslo, tuk, potravina","15500000-3 Mliečne výrobky; 15510000-6 Mlieko a smotana; 15530000-2 Maslo; 15540000-5 Syrárske výrobky; 15550000-8 Mliečne výrobky rôznych druhov; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/98402","0","0",
"OF-98829","Po karanténe","Mlieko a mliečne výrobky","mlieko, syr, smotana, maslo, tuk, potravina","15500000-3 Mliečne výrobky; 15510000-6 Mlieko a smotana; 15530000-2 Maslo; 15540000-5 Syrárske výrobky; 15550000-8 Mliečne výrobky rôznych druhov; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/98829","1","80799,000",
"OF-98879","Po karanténe","Vulkolanové (polytan) nože (brity) na snehové pluhy (radlice).","Vulkolanové nože, brity, polytan, ","44512600-8 Nástroje na cestné práce","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/98879","1","26990,000",
"OF-99661","Po karanténe","Digitálny RTG prístroj najvyššej triedy s orto","RTG, digitálny, Wi-Fi, detektor, generátor, RTG žiarič, stropný statív, clona, pacientsky stôl,vertikálny statív, skiagrafia, traumatológia, ortopédia","33111000-1 Röntgenové prístroje; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/99661","0","0",
"OF-99861","Po karanténe","Reprezentatívny telefonický prieskum exportných ašpirácií malých a stredných podnikov","telefonický prieskum, ekonomický prieskum","79300000-7 Prieskum trhu a ekonomický prieskum; prieskum verejnej mienky a štatistika","Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/99861","1","13700,000",
"OF-100046","Po karanténe","Monitorovací systém ","monitor vitálnych funkcií, monitorovanie pacienta, centrálny monitoring. hemodynamický monitor","33195000-3 Systém monitorovania pacientov; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/100046","0","0",
"OF-100437","Po karanténe","Elektrospotrebiče a biela technika","chladnička, mraznička, práčka, sporák, varič, varná doska, ventilátor, konvektor, ohrievač vody, vysávač, vrecká do vysávača","39700000-9 Spotrebiče pre domácnosť; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/100437","1","99880,000",
"OF-100702","Po karanténe","Materiálno technické a osobné prostriedky","Materiálno technické a osobné prostriedky","37410000-5 Výbava pre športy vo voľnej prírode alebo na ihrisku; 35800000-2 Individuálny a pomocný výstroj; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/100702","1","101666,670",
"OF-100914","Po karanténe","Ochranný odev a pomôcky","Ochranný odev a pomôcky","18100000-0 Pracovné odevy, špeciálne pracovné odevy a doplnky; 18830000-6 Ochranná obuv; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/100914","1","10440,830",
"OF-100955","Po karanténe","Dezinfekčné prostriedky časť. 3 - Nástroje","dezinfekcia, nástroje,antiseptiká","33631600-8 Antiseptiká a dezinfekčné prostriedky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/100955","1","6800,000",
"OF-101107","Po karanténe","Kanyly","zdravotnícka pomôcka, ihla","33141220-8 Kanyly; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/101107","0","0",
"OF-101196","Po karanténe","Očkovanie záchranárov","Očkovanie záchranárov záchranného modulu v období ","85100000-0 Zdravotnícke služby; 60000000-8 Dopravné služby (bez prepravy odpadu)","Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/101196","0","0",
"OF-101284","Po karanténe","Veterinárna starostlivosť ","Veterinárna starostlivosť o 5 služobných psov záchranného modulu","85200000-1 Veterinárne služby; 60000000-8 Dopravné služby (bez prepravy odpadu)","Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/101284","2","12000,000",
"OF-101748","Po karanténe","Stravné poukážky","Stravné lístky, stravné poukážky, dodanie stravných lístkov, zabezpečenie stravovania","30199770-8 Stravné poukážky; 55520000-1 Služby hromadného stravovania; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/101748","0","0",
"OF-101941","Po karanténe","Atramenty do tlačiarní a multifunkčných zariadení","atramenty","30192113-6 Atramentové náplne; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/101941","1","206,670",
"OF-102132","Po karanténe","Monitor vitálnych funkcií","monitor, monitor vitálnych funkcií, pacientský monitor, monitoring","33195000-3 Systém monitorovania pacientov; 33195100-4 Monitory; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/102132","1","16715,830",
"OF-102137","Po karanténe","Dodávka elektrickej energie","elektrina","09310000-5 Elektrická energia; 65300000-6 Rozvod elektriny a súvisiace služby","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/102137","1","0",
"OF-102298","Po karanténe","Poistenie majetku právnických osôb","poistenie, majetok","66515200-5 Poistenie majetku; 66510000-8 Poisťovacie služby","Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/102298","0","0",
"OF-102311","Po karanténe","Operačný stôl","Operačný stôl mobilný, stôl pre operačný sál, stôl pre operačné zákroky, operačný stôl","33192200-4 Lekárske stoly; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/102311","0","0",
"OF-102413","Po karanténe","Valec, modul fixačnej jednotky ","valec,  modul fixačnej jednotky, spotrebný materiál ","30124100-5 Zapekacie jednotky; 30124300-7 Valce pre kancelárske stroje; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/102413","1","533,330",
"OF-102417","Po karanténe","Zabezpečenie služieb - odvoz a likvidácia nebezpečného odpadu pre potreby pracovísk v Bratislave","Služby, odpad, zdravotnícky odpad, nebezpečný odpad, likvidácia odpadu, odvoz odpadu","90520000-8 Služby súvisiace s rádioaktívnym, toxickým, zdravotníckym a nebezpečným odpadom; 90524400-0 Zber, doprava a likvidácia nemocničného odpadu","Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/102417","0","0",
"OF-102430","Po karanténe","Samozberná zametacia nadstavba na údržbu a čistenie ciest a chodníkov.","Zametacia nadstavba na údržbu ciest a chodníkov","34921100-0 Zametače ciest","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/102430","1","62264,000",
"OF-102609","Po karanténe","Pneuservisné práce pre vozidlá a mechanizmy","Pneuservisné práce, pneuservis, oprava vozidiel a mechanizmov, údržba vozidiel a mechanizmov","50116500-6 Opravy pneumatík vrátane montáže a vyvažovania","Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/102609","1","7499,000",
"OF-103000","Po karanténe","Validácia a nastavenie laboratórneho prístroja - kvapalinový chromatograf HPLC-LC 10AVP","validácia, nastavenie","51430000-5 Inštalácia laboratórnych zariadení; 60000000-8 Dopravné služby (bez prepravy odpadu)","Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/103000","1","1538,810",
"OF-103004","Po karanténe","Profylaktika a nastavenie plynového chromatografu s Fourierovou transformáciou GC/FTIR","profylaktika, nastavenie","51430000-5 Inštalácia laboratórnych zariadení; 60000000-8 Dopravné služby (bez prepravy odpadu)","Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/103004","1","1450,000",
"OF-103006","Po karanténe","Profylaktika a nastavenie laboratórneho prístroja - plynového chromatografu s detektormi","profylaktika, nastavenie","51430000-5 Inštalácia laboratórnych zariadení; 60000000-8 Dopravné služby (bez prepravy odpadu)","Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/103006","1","1340,000",
"OF-103007","Po karanténe","Profylaktika a nastavenie plynového chromatografu s hmotnostným detektorom GC/MS Polaris Q","profylaktika, nastavenie","51430000-5 Inštalácia laboratórnych zariadení; 60000000-8 Dopravné služby (bez prepravy odpadu)","Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/103007","1","1055,000",
"OF-103199","Po karanténe","Laboratórne prístroje","laboratórne váhy, laboratórne prístroje","38000000-5 Laboratórne, optické a presné prístroje a vybavenie (s výnimkou skiel); 38310000-1 Presné váhy","Tovar","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/103199","0","0",
"OF-103254","Po karanténe","Poskytovanie podpory informačného systému Fabasoft","Fabasoft Components, hot-line, servisné zásahy, aktualizácie softvérových licencií, servis, podpora systému, údržba systému, poskytovanie podpory","72267100-0 Údržba programového vybavenia (softvér) informačných technológií; 72260000-5 Služby súvisiace so softvérom","Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/103254","0","0",
