"OpisnyFormularIdentifikator","OpisnyFormularStav","OpisnyFormularNazov","OpisnyFormularKlucoveSlova","OpisnyFormularCpv","OpisnyFormularDruh","OpisnyFormularKategoriaSluzieb","OpisnyFormularUrl","OpisnyFormularPocetVyhlasenychZakaziek","OpisnyFormularObchodovanaSumaBezDPH",
"OF-248898","Po karanténe","zemný plyn ","dodávka zemného plynu","09123000-7 Zemný plyn; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/248898","1","26241,500",
"OF-248911","Po karanténe","Laserové multifunkčné tlačiarne","tlačiareň","30232110-8 Laserové tlačiarne; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/248911","1","1336,660",
"OF-248922","Po karanténe","Umývacie prostriedky na strojové umývanie riadu v kuchyni ","čistiace prostriedky, umývacie prostriedky, strojové umývanie, prostriedok na nerez","39800000-0 Čistiace a leštiace výrobky; 39831210-1 Saponáty na umývanie riadu; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/248922","1","12399,000",
"OF-248932","Po karanténe","Chemikálie a živné pôdy","chemikália, agar, pôda, médium,","24310000-0 Základné anorganické chemikálie; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/248932","1","0",
"OF-248941","Po karanténe","Posypová soľ","soľ, posypová soľ, soľ na posyp ciest","34927100-2 Soľ na posyp ciest; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/248941","1","189041,670",
"OF-248950","Po karanténe","Náhradné diely na autobusy Sor NB12,NB18 - karoséria","Náhradné diely, autobus,Sor NB12,NB18,karoséria","34211100-9 Karosérie autobusov; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/248950","1","2255,000",
"OF-248962","Po karanténe","Dodávka zemného plynu","zemný plyn","09123000-7 Zemný plyn; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/248962","1","27375,880",
"OF-248971","Po karanténe","Počítač, notebook,počítačová klávesnica,počítačová myš,redukcia","počítače, notebooky ,počítačová klávesnica,počítačová myš,redukcia","30213300-8 Stolový počítač; 30213100-6 Prenosné počítače; 30237410-6 Počítačová myš; 30237460-1 Počítačové klávesnice; 60000000-8 Dopravné služby (bez prepravy odpadu); 30237200-1 Príslušenstvo počítačov","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/248971","1","12479,170",
"OF-238388","Po karanténe","Laboratórny mikroskop s kamerou","mikroskop","38510000-3 Mikroskopy; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/238388","2","5623,330",
"OF-221266","Po karanténe","Operačný stôl – ortopédia","mobilný  operačný stôl,  elektrický, ortopédia,","33192230-3 Operačné stoly; 33192200-4 Lekárske stoly; 60000000-8 Dopravné služby (bez prepravy odpadu); 51410000-9 Inštalácia lekárskych zariadení; 80511000-9 Školenie pracovníkov","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/221266","0","0",
"OF-248411","Po karanténe","Osobné ochranné pracovné pomôcky","osobné a ochranné pracovné pomôcky, vesty, mikiny, čiapky, pršiplášte, pracovné rukavice, pracovné bundy, čelovky, okuliare, prilby","35113400-3 Ochranné a bezpečnostné odevy; 60000000-8 Dopravné služby (bez prepravy odpadu); 18100000-0 Pracovné odevy, špeciálne pracovné odevy a doplnky; 18400000-3 Špeciálne odevy a doplnky; 19000000-6 Koža a textílie, plastové a gumené materiály; 18221300-7 Pršiplášte; 18444100-4 Bezpečnostné pokrývky hlavy; 18235400-9 Vesty","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/248411","1","3000,000",
"OF-248692","Po karanténe","Automatický dezinfektor pre flexibilné endoskopy","dezinfekcia, čistenie,  flexibilný endoskop","39330000-4 Zariadenia na dezinfekciu; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/248692","1","24300,000",
"OF-248802","Po karanténe","Nákup prenosných počítačov","Prenosný počítač","30200000-1 Počítačové zariadenia a spotrebný materiál; 30213100-6 Prenosné počítače; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/248802","1","14228,330",
"OF-248838","Po karanténe","Sterilizátory ","Sterilizátor, autokláv, parný, kombinovaný, prekladací","33191100-6 Sterilizátory; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/248838","0","0",
"OF-248850","Po karanténe","Náhradné diely na Sor NB12,NB18 - elektro","Náhradné diely, autobus,Sor,elektro","34121100-2 Autobusy verejnej dopravy; 31610000-5 Elektrické zariadenia pre motory a vozidlá; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/248850","1","970,000",
"OF-248858","Po karanténe","Náhradné diely na Sor NB12,NB18 - elektro","Náhradné diely, autobus,Sor,elektro","34121100-2 Autobusy verejnej dopravy; 31610000-5 Elektrické zariadenia pre motory a vozidlá; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/248858","1","1410,000",
"OF-248868","Po karanténe","Náhradné diely na autobusy Sor NB12,NB18 - podvozok","Náhradné diely, autobus,Sor NB12,NB18,podvozok","34121100-2 Autobusy verejnej dopravy; 34139200-2 Samotný podvozok; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/248868","0","0",
"OF-248877","Po karanténe","Technické plyny do lietadiel","medicinálny kvapalný kyslík, plynný  kyslík, plynný dusík","24110000-8 Technické plyny; 24111900-4 Kyslík; 24111700-2 Dusík; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/248877","1","6249,170",
"OF-248888","Po karanténe","Dodávka elektrickej enregie","elektrická energia","09310000-5 Elektrická energia; 65310000-9 Rozvod elektriny","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/248888","0","0",
"OF-248897","Po karanténe","Vrecia rašlové, obilné vrecia, igelitové tašky, papierové sáčky","Rašlové vrecia, obilné vrecia, igelitové tašky, papierové sáčky","18937000-6 Vrecia na balenie tovaru; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/248897","1","791,660",
"OF-248910","Po karanténe","Technologické vybavenie zberného dvora ","traktor, čelný nakladač k traktoru, traktorový nosič kontajnerov, štiepkovač drevnej hmoty k traktoru,  špeciálne vozidlo na odvoz komunálneho odpadu, prívesný vozík k špeciálnemu vozidlu na odvoz komunálneho odpadu","16700000-2 Traktory/ťahače; 34000000-7 Prepravné zariadenia a pomocné výrobky na prepravu; 34390000-7 Príslušenstvo ťahačov/traktorov; 34223000-6 Prívesy a návesy; 43250000-0 Čelné lopatové nakladače; 44613000-0 Veľké kontajnery; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/248910","0","0",
"OF-248919","Po karanténe","Zabezpečenie stravovania formou stravných poukážok","Stravné poukážky, dodanie stravných poukážok, zabezpečenie stravovania v zmluvných stravovacích zariadeniach","55520000-1 Služby hromadného stravovania; 60000000-8 Dopravné služby (bez prepravy odpadu); 30199770-8 Stravné poukážky","Služba; Tovar","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/248919","1","31601,030",
"OF-248930","Po karanténe","C02 injektor - na kontrastné angiografické vyšetrenie","dávkovacie zariadenia","42993200-5 Dávkovacie zariadenia; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/248930","1","39377,000",
"OF-248940","Po karanténe","Vybavenie zberného dvora v obci Špačince","Traktor, čelný nakladač, reťazový kontajnerový nosič, štiepkovač, šmykom riadený nakladač, kontajnery","16700000-2 Traktory/ťahače; 34390000-7 Príslušenstvo ťahačov/traktorov; 34928480-6 Kontajnery a nádoby na odpad a odpadky","Tovar","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/248940","1","211791,670",
"OF-248311","Po karanténe","Dodávka elektrickej energie","elektrická energia, kWh, prevzatie zodpovednosti za odchýlku","09310000-5 Elektrická energia; 65300000-6 Rozvod elektriny a súvisiace služby","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/248311","0","0",
"OF-248559","Po karanténe","Hygienické a toaletné potreby","toaletné potreby, toaletný papier, vreckovky, hygienické výrobky","33770000-8 Papierové hygienické výrobky; 33761000-2 Toaletný papier; 33760000-5 Toaletný papier, vreckovky, uteráky na ruky a servítky; 33772000-2 Jednorazové papierové výrobky; 33771000-5 Hygienické výrobky z papiera; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/248559","1","41455,000",
"OF-248779","Po karanténe","Diagnostický spotrebný materiál pre prenatálny skríning","Diagnostický spotrebný materiál pre prenatálny skríning","33124130-5 Diagnostický spotrebný materiál; 33141625-7 Diagnostické súpravy; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/248779","0","0",
"OF-248836","Po karanténe","Náhradné diely na autobusy Citelis - podvozok","Náhradné diely, autobus, Citelis, podvozok","34121100-2 Autobusy verejnej dopravy; 34121200-3 Kĺbové autobusy; 34139300-3 Kompletný podvozok; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/248836","0","0",
"OF-248848","Po karanténe","Náhradné diely na autobusy Sor NB12,NB18 - karoséria","Náhradné diely, autobus,Sor NB12,NB18,karoséria","34211100-9 Karosérie autobusov; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/248848","1","335,000",
"OF-248856","Po karanténe","Náhradné diely na autobusy Solaris U15 - podvozok","Náhradné diely, autobus,Solaris U15,podvozok","34121100-2 Autobusy verejnej dopravy; 34139200-2 Samotný podvozok; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/248856","1","924,000",
"OF-248866","Po karanténe","Prenájom osvetľovacej techniky na divadelné predstavenia","Osvetlenie, Prenájom, Javisková technika, Osvetľovacia technika","31000000-6 Elektrické stroje, prístroje, zariadenia a spotrebný tovar; osvetlenie; 32000000-3 Rozhlas, televízia, komunikácie, telekomunikácie a príbuzné zariadenia; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/248866","1","3500,000",
"OF-248875","Po karanténe","Zabezpečenie stravovania v stravovacích zariadeniach formou stravných poukážok ","reštauračné služby, stravné poukážky, dodanie stravných poukážok, zebezpečenie stravovania","55300000-3 Reštauračné služby a podávanie jedál; 55520000-1 Služby hromadného stravovania; 30199770-8 Stravné poukážky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Služba; Tovar","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/248875","1","16821,590",
"OF-248884","Po karanténe","Obstaranie 12 kusov 10TB externých diskov","externý disk, 10TB","30233132-5 Mechaniky pevného disku; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/248884","1","2027,500",
"OF-248895","Po karanténe","elektrická enegia ","dodávka elektrickej energie","09310000-5 Elektrická energia","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/248895","0","0",
"OF-248906","Po karanténe","Kancelársky papier a baliaci papier","kancelársky papier, baliaci papier","30197642-8 Papier na fotokopírovanie a xerografický papier; 30197643-5 Papier na fotokopírovanie; 30197644-2 Xerografický papier; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/248906","1","9833,320",
"OF-248917","Po karanténe","Renovovaný toner","kompatibilný toner","30125120-8 Toner do fotokopírovacích strojov; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/248917","1","31,000",
"OF-248928","Po karanténe","Čerstvá zelenina a ovocie","zelenina, ovocie, kapusta kyslá kvasená a zemiaky","03212100-1 Zemiaky; 03221000-6 Zelenina; 03222000-3 Ovocie a orechy; 15331461-6 Konzervovaná kyslá kapusta; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/248928","1","0",
"OF-248937","Po karanténe","Stravné poukážky","stravné poukážky, stravovanie zamestnancov","30199770-8 Stravné poukážky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/248937","1","211915,200",
"OF-248947","Po karanténe","Základný servis a ostatné úkony na zariadení EZA Petra 550 CSN","dieselagregát, servisná prehliadka, elektrický zdrojový agregát","50532300-6 Opravy a údržba generátorov; 31156000-4 Zdroje nepretržitého/prerušovaného napájania; 50532400-7 Opravy a údržba zariadení na rozvod elektrickej energie; 60000000-8 Dopravné služby (bez prepravy odpadu)","Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/248947","1","3728,330",
"OF-248957","Po karanténe","Pracie, dezinfekčné, čistiace prostriedky","Pracie a čistiace prostriedky","39831000-6 Pracie prostriedky; 33761000-2 Toaletný papier; 24455000-8 Dezinfekčné prostriedky; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/248957","2","2039,820",
"OF-248968","Po karanténe","Komunálne elektrické vozidlo s cisternovou nadstavbou","Elektrické vozidlo","34144900-7 Vozidlá na elektrický pohon; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/248968","1","45916,670",
"OF-120265","Po karanténe","Papier na fotokopírovanie a xerografický papier","papier, kancelársky papier, tlač, kopírovanie","30197642-8 Papier na fotokopírovanie a xerografický papier; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/120265","1","228,330",
"OF-245536","Po karanténe","Stravné poukážky  ","stravné poukážky, dodanie stravných poukážok, zabezpečenie stravovania v zmluvných stravovacích zariadeniach","30199770-8 Stravné poukážky; 55520000-1 Služby hromadného stravovania; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/245536","1","21411,430",
"OF-248163","Po karanténe","Priemyselná soľ na posyp ciest s protispekacou prísadou - voľne ložená","Soľ na posyp ciest voľne ložená","34927100-2 Soľ na posyp ciest; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/248163","0","0",
"OF-248449","Po karanténe","Dodávka, demontáž a montáž záchytných bezpečnostných systémov - zvodidiel NH4, AM a príslušenstva","zvodidlá, zvodidlá NH4, zvodidlá AM","34920000-2 Cestné príslušenstvo; 60000000-8 Dopravné služby (bez prepravy odpadu); 45233280-5 Montáž cestných bariér","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/248449","1","89179,880",
"OF-248750","Po karanténe","Tonery, monitory a PC príslušenstvo","monitor, počítačové príslušenstvo, toner,","30231000-7 Počítačové monitory a konzoly; 30236000-2 Rôzne počítačové vybavenie; 60000000-8 Dopravné služby (bez prepravy odpadu); 30125110-5 Toner do laserových tlačiarní/faxových prístrojov; 30125100-2 Tonerové náplne","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/248750","1","1424,170",
"OF-248812","Po karanténe","Infúzna volumetrická pumpa","infúzna pumpa, infusomat, SPACE, volumetrická pumpa, pumpa, TCI, PCA, infúzna technika, dokovacia, enterálna pumpa, transfúzna pumpa","33194100-7 Prístroje a nástroje na infúziu; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/248812","1","16399,000",
"OF-248843","Po karanténe","Strážna služba","Strážna služba","79713000-5 Strážne služby; 79715000-9 Hliadkové služby","Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/248843","1","348000,000",
"OF-248853","Po karanténe","Náhradné diely na autobusy Sor NB12,NB18 - Hnacie ústrojenstvo","Náhradné diely, autobus,Sor NB12,NB18,hnacie ústrojenstvo","34121100-2 Autobusy verejnej dopravy; 42111000-0 Motory a hnacie zariadenia; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/248853","1","1414,920",
"OF-248862","Po karanténe","Zber a odvoz komunálneho odpadu v obci Borovce","odvoz odpadu, zber, komunálny odpad","60000000-8 Dopravné služby (bez prepravy odpadu); 90500000-2 Služby súvisiace s likvidáciou odpadu a odpadom","Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/248862","0","0",
"OF-248872","Po karanténe","Odborný dozor nízkotlakovej plynovej kotolne V. triedy 22","odborný dozor, plynová kotolňa","65200000-5 Rozvod plynu a súvisiace služby; 71631000-0 Technické inšpekčné služby; 60000000-8 Dopravné služby (bez prepravy odpadu)","Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/248872","1","2916,670",
"OF-248881","Po karanténe","Rozbor bazénovej a pitnej vody","rozbor, vzorky, vody , pitná, bazénová, protokol, odber, piesok, odpadová, splašková","85111820-4 Služby týkajúce sa bakteriologického rozboru; 60000000-8 Dopravné služby (bez prepravy odpadu)","Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/248881","1","1041,670",
"OF-248891","Po karanténe","elektrická enegia ","dodávka elektrickej energie","09310000-5 Elektrická energia","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/248891","0","0",
"OF-248902","Po karanténe","Prenájom chemických WC","mobilné toalety, chemické záchody, WC mobilné, WC kabínové","24955000-3 Chemické záchody; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/248902","1","167,990",
"OF-248913","Po karanténe","Technologické vybavenie zberného dvora ","traktor, čelný nakladač k traktoru, traktorový nosič kontajnerov, štiepkovač drevnej hmoty k traktoru,  špeciálne vozidlo na odvoz komunálneho odpadu, prívesný vozík k špeciálnemu vozidlu na odvoz komunálneho odpadu.","16700000-2 Traktory/ťahače; 34000000-7 Prepravné zariadenia a pomocné výrobky na prepravu; 34390000-7 Príslušenstvo ťahačov/traktorov; 34223000-6 Prívesy a návesy; 43250000-0 Čelné lopatové nakladače; 60000000-8 Dopravné služby (bez prepravy odpadu)","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/248913","0","0",
"OF-248924","Po karanténe","Medicinálne, technické a špeciálne plyny","medicinálne plyny, technické plyny, špeciálne plyny, medicinálny kyslík, nájom týchto fliaš a zásobovacej stanice","24111500-0 Lekárske plyny; 24100000-5 Plyny; 24110000-8 Technické plyny; 60000000-8 Dopravné služby (bez prepravy odpadu); 44612000-3 Kontajnery na skvapalnené plyny","Tovar; Služba","","https://portal.eks.sk/SpravaKniznice/OpisneFormulareKniznice/VerejnyDetailOpisnehoFormularaKniznice/248924","0","0",
